gene_set,interaction_type,ffa_type,interaction_score,epistatic_fold,p_value,significant_p05,standard_error
MED4:OPI1:YAP6,trigenic,C140,1.9790963768960221,7.23620123134852,1.8797552998841825e-32,True,0.14969108479126345
MED4:OPI1:TFC7,trigenic,C140,1.8959651864804814,6.658972454117916,2.362662980038042e-30,True,0.14969108479126358
MED4:RFX1:RGR1,trigenic,C140,3.4913518104250945,32.83029806202064,3.5247151450942813e-75,True,0.1451962652996691
MED4:RFX1:RPD3,trigenic,C140,3.1763837357739844,23.95995118219032,4.039820671930912e-64,True,0.14969074208539873
MED4:RFX1:SPT3,trigenic,C140,3.1033675674802232,22.272830389765737,9.930338646416854e-65,True,0.14519626529966895
MED4:RFX1:YAP6,trigenic,C140,2.9699911485157235,19.491747064374877,4.384342409253083e-61,True,0.14519626529966903
MED4:RFX1:TFC7,trigenic,C140,3.01752853988633,20.440710804177762,2.189726373985161e-62,True,0.14519626529966892
MED4:RGR1:RPD3,trigenic,C140,3.4142288575397357,30.393502667907754,4.007597117775469e-73,True,0.145196265299669
MED4:RGR1:SPT3,trigenic,C140,3.0237879091789344,20.569058028993094,1.4763975463116917e-62,True,0.145196265299669
MED4:RGR1:YAP6,trigenic,C140,3.090518872491264,21.98848423590481,2.2240208001884866e-64,True,0.145196265299669
MED4:RGR1:TFC7,trigenic,C140,2.9798090574003884,19.684057760748534,2.359953390405886e-61,True,0.1451962652996691
MED4:RPD3:SPT3,trigenic,C140,2.5882842807940984,13.306921066203893,1.4093840165696603e-50,True,0.14519626529966895
MED4:RPD3:YAP6,trigenic,C140,2.848542290998686,17.26259964398238,9.480420850290809e-58,True,0.14519626529966895
MED4:RPD3:TFC7,trigenic,C140,2.4059223820288063,11.088653541336535,1.4706703544034114e-45,True,0.14519626529966892
MED4:SPT3:YAP6,trigenic,C140,2.688919140280645,14.715761647439232,2.3666027482764853e-53,True,0.14519626529966906
MED4:SPT3:TFC7,trigenic,C140,2.7482826780745695,15.615791502866141,5.465290708671261e-55,True,0.145196265299669
MED4:YAP6:TFC7,trigenic,C140,2.511514377491216,12.323578486439343,1.8377863969619228e-48,True,0.14519626529966903
OPI1:RFX1:RGR1,trigenic,C140,0.24770227316225935,1.2810784639701995,0.088929973906106,False,0.14519626529966914
OPI1:RFX1:RPD3,trigenic,C140,0.7983946298910429,2.2219709779222834,7.555828831244976e-08,True,0.14519626529966895
OPI1:RFX1:SPT3,trigenic,C140,0.053841618297616245,1.055317445944543,0.7110042113590729,False,0.145196265299669
OPI1:RFX1:YAP6,trigenic,C140,0.0721227897724308,1.07478730885075,0.6197050484271555,False,0.1451962652996691
OPI1:RFX1:TFC7,trigenic,C140,0.002802407936040141,1.0028063383518453,0.9846125128390173,False,0.14519626529966895
OPI1:RGR1:RPD3,trigenic,C140,0.7918564874312621,2.2074908034312966,9.54383945029394e-08,True,0.14519626529966892
OPI1:RGR1:SPT3,trigenic,C140,-0.022305246270724055,0.9779416764368585,0.8779999781977562,False,0.14519626529966906
OPI1:RGR1:YAP6,trigenic,C140,0.1123708452633746,1.1189277327633642,0.4395168244513532,False,0.14519626529966898
OPI1:RGR1:TFC7,trigenic,C140,-0.12437408747142664,0.8830494413547808,0.3922768055732795,False,0.1451962652996692
OPI1:RPD3:SPT3,trigenic,C140,0.006602817533471472,1.0066246641898549,0.963755460962678,False,0.145196265299669
OPI1:RPD3:YAP6,trigenic,C140,0.002178891470854566,1.0021812669798875,0.9880358281304702,False,0.145196265299669
OPI1:RPD3:TFC7,trigenic,C140,-0.30796307021679037,0.7349424587735884,0.034648390688389055,True,0.1451962652996691
OPI1:SPT3:YAP6,trigenic,C140,-0.27550637602095607,0.7591875914826242,0.06657139015654602,False,0.14969108479126342
OPI1:SPT3:TFC7,trigenic,C140,-0.3659029582897555,0.6935701031731405,0.012193735300574179,True,0.14519626529966917
OPI1:YAP6:TFC7,trigenic,C140,-0.3662139087726972,0.6933544707418466,0.012121138181486824,True,0.14519626529966892
RFX1:RGR1:RPD3,trigenic,C140,1.2103610377413392,3.35469560566033,1.9611271605239942e-15,True,0.145196265299669
RFX1:RGR1:SPT3,trigenic,C140,0.67623627133154,1.9664625551323303,4.610136346624148e-06,True,0.14519626529966911
RFX1:RGR1:YAP6,trigenic,C140,0.6849502036556487,1.9836730534112381,3.5010141876180824e-06,True,0.14519626529966914
RFX1:RGR1:TFC7,trigenic,C140,0.7508997389480151,2.118905621125316,3.9833958389487827e-07,True,0.145196265299669
RFX1:RPD3:SPT3,trigenic,C140,0.5294445491713444,1.6979888972934554,0.00030782012836161527,True,0.14519626529966898
RFX1:RPD3:YAP6,trigenic,C140,0.6660486577601183,1.9465306959470137,6.337018885407673e-06,True,0.14519626529966903
RFX1:RPD3:TFC7,trigenic,C140,0.466767885760819,1.5948311774259303,0.0014315645048104263,True,0.14519626529966906
RFX1:SPT3:YAP6,trigenic,C140,0.29127513771255886,1.338132704077148,0.04564425971989214,True,0.145196265299669
RFX1:SPT3:TFC7,trigenic,C140,0.45306308074378276,1.5731234171795878,0.0019619234864212336,True,0.1451962652996691
RFX1:YAP6:TFC7,trigenic,C140,1.4069101253014638,4.083318947688927,9.39338855241022e-20,True,0.1451962652996689
RGR1:RPD3:SPT3,trigenic,C140,1.7791757114471485,5.924970519797116,8.159893771966904e-29,True,0.14519626529966898
RGR1:RPD3:YAP6,trigenic,C140,1.8383555258427102,6.286192275760263,6.456613729440024e-29,True,0.14969108479126322
RGR1:RPD3:TFC7,trigenic,C140,1.7264853166888574,5.620863594987096,1.7781610139652336e-27,True,0.14519626529966903
RGR1:SPT3:YAP6,trigenic,C140,1.431149551979416,4.183505585921281,2.5985602513187433e-20,True,0.1451962652996691
RGR1:SPT3:TFC7,trigenic,C140,1.597151398920762,4.938943287577877,2.910303040666607e-24,True,0.14519626529966925
RGR1:YAP6:TFC7,trigenic,C140,1.5318708820131286,4.62682497356287,1.1041701867232918e-22,True,0.14519626529966911
RPD3:SPT3:YAP6,trigenic,C140,1.3617588096049325,3.9030519937957067,9.962441963195736e-19,True,0.14519626529966903
RPD3:SPT3:TFC7,trigenic,C140,1.4601552457760287,4.306628062265923,5.498609442436808e-21,True,0.14519626529966917
RPD3:YAP6:TFC7,trigenic,C140,1.3625921586797605,3.9063059542178804,9.541292460548384e-19,True,0.14519626529966936
SPT3:YAP6:TFC7,trigenic,C140,1.122242086646515,3.0717335811745046,1.2491100713300225e-13,True,0.14519626529966914
FKH1:GCN5:MED4,trigenic,C160,-0.3527093801263279,0.7027814059451037,0.1206888209275763,False,0.22670449807796406
FKH1:GCN5:OPI1,trigenic,C160,-0.7345167280629241,0.4797372465105858,0.0009478086539764081,True,0.22024667262248307
FKH1:GCN5:RFX1,trigenic,C160,-0.7543585562085109,0.4703121968349346,0.000690343119248241,True,0.2202466726224829
FKH1:GCN5:RGR1,trigenic,C160,-0.878592611697889,0.41536708328111094,8.13343533828938e-05,True,0.22024667262248285
FKH1:GCN5:RPD3,trigenic,C160,-0.8161178145353765,0.4421448151252715,0.0002464291924974608,True,0.22024667262248276
FKH1:GCN5:SPT3,trigenic,C160,-0.8530512624076002,0.42611276447204627,0.00012899557190551843,True,0.22024667262248254
FKH1:GCN5:YAP6,trigenic,C160,-0.9829286994938116,0.3742135334303286,1.1031943730250071e-05,True,0.22024667262248282
FKH1:GCN5:TFC7,trigenic,C160,-1.0333003300370205,0.3558306619283284,3.942981628048761e-06,True,0.22024667262248268
FKH1:MED4:OPI1,trigenic,C160,-0.7682227441433745,0.46383669267739824,0.0003713293686955416,True,0.21363325914870931
FKH1:MED4:RFX1,trigenic,C160,-0.33451815828406894,0.7156828491374345,0.11831888644796074,False,0.21363325914870912
FKH1:MED4:RGR1,trigenic,C160,-0.6372571979861771,0.5287406679808583,0.0030623778111129162,True,0.21363325914870931
FKH1:MED4:RPD3,trigenic,C160,-0.23146410052700184,0.7933711765990248,0.2793744745738687,False,0.2136332591487091
FKH1:MED4:SPT3,trigenic,C160,-0.4650206695993374,0.6281221220228657,0.03019285282401025,True,0.21363325914870918
FKH1:MED4:YAP6,trigenic,C160,-0.6412001724613203,0.5266599618044473,0.0028872722905244354,True,0.21363325914870915
FKH1:MED4:TFC7,trigenic,C160,-0.7200786924662044,0.48671395373158777,0.0008367421698302262,True,0.2136332591487092
FKH1:OPI1:RFX1,trigenic,C160,-0.7412139911431204,0.4765350548902643,0.0005888100632719781,True,0.2136332591487092
FKH1:OPI1:RGR1,trigenic,C160,-0.7252854813653551,0.48418632305039583,0.0007679368427773465,True,0.2136332591487092
FKH1:OPI1:RPD3,trigenic,C160,-0.7192532488572829,0.4871158745127175,0.0012038749080465524,True,0.22024616838519662
FKH1:OPI1:SPT3,trigenic,C160,-0.7339696343084262,0.4799997795705022,0.0006647960816403408,True,0.21363325914870915
FKH1:OPI1:YAP6,trigenic,C160,-0.8548932219140384,0.42532860443194165,7.732132836130294e-05,True,0.21363325914870912
FKH1:OPI1:TFC7,trigenic,C160,-0.85076772254292,0.4270869217967937,8.357439353630929e-05,True,0.21363325914870918
FKH1:RFX1:RGR1,trigenic,C160,-0.6504332004877121,0.5218196752530928,0.002512566663024539,True,0.21363325914870931
FKH1:RFX1:RPD3,trigenic,C160,-0.5620744979156855,0.5700253200979359,0.008902662810516793,True,0.21363325914870918
FKH1:RFX1:SPT3,trigenic,C160,-0.40279868637359145,0.6684466531991577,0.06022412419213123,False,0.21363325914870912
FKH1:RFX1:YAP6,trigenic,C160,-0.6924481434804616,0.500349640731422,0.0018143682612589797,True,0.22024583222636426
FKH1:RFX1:TFC7,trigenic,C160,-0.7964427608461297,0.45093018096850973,0.00022613873986408143,True,0.213633259148709
FKH1:RGR1:RPD3,trigenic,C160,-0.734167599725307,0.47990476561908546,0.0006626032117134909,True,0.213633259148709
FKH1:RGR1:SPT3,trigenic,C160,-0.6499978754085675,0.522046885896179,0.00252917830960362,True,0.21363325914870915
FKH1:RGR1:YAP6,trigenic,C160,-0.9398555711382401,0.3906842573665388,1.456960069835807e-05,True,0.2136332591487092
FKH1:RGR1:TFC7,trigenic,C160,-1.1087907418357785,0.3299577239945267,3.63298329267615e-07,True,0.2136332591487092
FKH1:RPD3:SPT3,trigenic,C160,-0.5842941107395273,0.5574992556868942,0.006566350607752168,True,0.21363325914870904
FKH1:RPD3:YAP6,trigenic,C160,-0.9629004690834838,0.3817839260265256,9.063686268300067e-06,True,0.2136332591487091
FKH1:RPD3:TFC7,trigenic,C160,-0.997881929751609,0.3686594614480408,4.332282753672992e-06,True,0.213633259148709
FKH1:SPT3:YAP6,trigenic,C160,-0.8784027855998549,0.41544593827791343,4.935228120121489e-05,True,0.2136332591487091
FKH1:SPT3:TFC7,trigenic,C160,-0.9799267580021589,0.3753385883927735,6.344794107126066e-06,True,0.21363325914870926
FKH1:YAP6:TFC7,trigenic,C160,-1.2353053929832427,0.29074595703309464,1.676876389822421e-08,True,0.21363325914870906
GCN5:MED4:OPI1,trigenic,C160,-0.3347649505806355,0.7155062459165361,0.14069846394249852,False,0.22670449807796408
GCN5:MED4:RFX1,trigenic,C160,-0.15280069200416135,0.8583007709715841,0.5007667712274554,False,0.22670449807796372
GCN5:MED4:RGR1,trigenic,C160,-0.5705027624747261,0.5652411851924418,0.012315055601219605,True,0.22670449807796397
GCN5:MED4:RPD3,trigenic,C160,-0.029911067954958126,0.9705318410921047,0.895111381647387,False,0.22670449807796347
GCN5:MED4:SPT3,trigenic,C160,-0.36488238606584505,0.6942783028787782,0.10843914234673728,False,0.22670449807796383
GCN5:MED4:YAP6,trigenic,C160,-0.09046172328319702,0.9135092993685158,0.6901236465926142,False,0.22670449807796358
GCN5:MED4:TFC7,trigenic,C160,-0.45348522791835166,0.6354097402663612,0.04626357299833239,True,0.2267044980779638
GCN5:OPI1:RFX1,trigenic,C160,-0.4334590211064349,0.6482628571659544,0.049878025589666954,True,0.22024667262248293
GCN5:OPI1:RGR1,trigenic,C160,-0.3477430452729314,0.7062803349707497,0.11529897588886782,False,0.22024667262248276
GCN5:OPI1:RPD3,trigenic,C160,-0.39731443833517344,0.6721226512747991,0.07212901397686086,False,0.2202466726224828
GCN5:OPI1:SPT3,trigenic,C160,-0.42625874720051377,0.6529473719567632,0.053778782765629564,False,0.2202466726224827
GCN5:OPI1:YAP6,trigenic,C160,-0.4048837392487417,0.6670543585913682,0.06689267375066697,False,0.2202466726224828
GCN5:OPI1:TFC7,trigenic,C160,-0.574467222709807,0.5630047450586722,0.01961072798030961,True,0.24498670992892232
GCN5:RFX1:RGR1,trigenic,C160,-0.13928750437621293,0.8699778700543078,0.5275426934093064,False,0.22024667262248282
GCN5:RFX1:RPD3,trigenic,C160,-0.20370853173402892,0.8157000872322461,0.3556721526605402,False,0.2202466726224827
GCN5:RFX1:SPT3,trigenic,C160,-0.10021587643340557,0.9046421060437287,0.6493894684779055,False,0.22024667262248246
GCN5:RFX1:YAP6,trigenic,C160,-0.06908292533809379,0.9332492868566784,0.7539715453442704,False,0.22024667262248257
GCN5:RFX1:TFC7,trigenic,C160,-0.2132489452451286,0.8079549756289561,0.33362292452108633,False,0.22024667262248257
GCN5:RGR1:RPD3,trigenic,C160,-0.19434633554472555,0.8233726916521188,0.3781860002963773,False,0.2202466726224822
GCN5:RGR1:SPT3,trigenic,C160,-0.1003368780992337,0.9045326494642669,0.6489946758639895,False,0.22024667262248268
GCN5:RGR1:YAP6,trigenic,C160,-0.0382230271353346,0.9624982537232649,0.8623258106358541,False,0.22024667262248265
GCN5:RGR1:TFC7,trigenic,C160,-0.32969120662191115,0.7191457665995825,0.14686421054510465,False,0.2267421063340224
GCN5:RPD3:SPT3,trigenic,C160,-0.1942728145897128,0.8234332290240959,0.3783662194478069,False,0.22024667262248265
GCN5:RPD3:YAP6,trigenic,C160,-0.2784490625667937,0.7569568242055873,0.2070078329824057,False,0.22024667262248263
GCN5:RPD3:TFC7,trigenic,C160,-0.006166701266028141,0.9938522738116431,0.9776794195819041,False,0.2202466726224826
GCN5:SPT3:YAP6,trigenic,C160,-0.31922709552854145,0.7267104978612166,0.14815109093815576,False,0.22024667262248265
GCN5:SPT3:TFC7,trigenic,C160,-0.4598383868595861,0.6313856774840003,0.0375611754277567,True,0.22024667262248251
GCN5:YAP6:TFC7,trigenic,C160,-0.5331520650293613,0.5867525695139252,0.016016894122882756,True,0.22024667262248268
MED4:OPI1:RFX1,trigenic,C160,-1.054429232470906,0.3483912209646662,1.256518485692397e-06,True,0.21363325914870918
MED4:OPI1:RGR1,trigenic,C160,-1.0807653598692313,0.33933571229587817,6.930628075176519e-07,True,0.21363325914870912
MED4:OPI1:RPD3,trigenic,C160,-0.9913396367499592,0.3710792465031975,4.98164737162057e-06,True,0.213633259148709
MED4:OPI1:SPT3,trigenic,C160,-1.31397547064202,0.2687495240168247,2.179463287289226e-09,True,0.2136332591487091
MED4:OPI1:YAP6,trigenic,C160,-1.1250429032125056,0.3246385390233395,5.449886370089135e-07,True,0.22024667262248288
MED4:OPI1:TFC7,trigenic,C160,-1.1030047704940347,0.331872383671062,8.874502980707919e-07,True,0.22024667262248307
MED4:RFX1:RGR1,trigenic,C160,-1.390952458154318,0.24883818376850822,2.7023880490935366e-10,True,0.21363325914870923
MED4:RFX1:RPD3,trigenic,C160,-1.1528737445257988,0.3157281424026009,2.9121781085405986e-07,True,0.2202461683851965
MED4:RFX1:SPT3,trigenic,C160,-1.282849583810436,0.277246137640858,4.942197485796576e-09,True,0.213633259148709
MED4:RFX1:YAP6,trigenic,C160,-1.3282400797064202,0.2649431300248422,1.4902355303414123e-09,True,0.21363325914870915
MED4:RFX1:TFC7,trigenic,C160,-1.3552297809104252,0.2578880298968573,7.198524237763834e-10,True,0.21363325914870895
MED4:RGR1:RPD3,trigenic,C160,-1.5350956789195878,0.21543507758815023,4.3052720509031724e-12,True,0.2136332591487091
MED4:RGR1:SPT3,trigenic,C160,-1.7664362414449886,0.1709410974040109,3.1438742311444995e-15,True,0.2136332591487091
MED4:RGR1:YAP6,trigenic,C160,-1.6274538996137198,0.19642906609979516,2.6136352596860343e-13,True,0.21363325914870912
MED4:RGR1:TFC7,trigenic,C160,-1.6988185829792466,0.18289947701759798,2.7820112830068254e-14,True,0.21363325914870923
MED4:RPD3:SPT3,trigenic,C160,-1.4667814718196353,0.23066669900912087,3.175798727597151e-11,True,0.213633259148709
MED4:RPD3:YAP6,trigenic,C160,-1.4104579036831562,0.24403151463642403,1.5703098113587917e-10,True,0.213633259148709
MED4:RPD3:TFC7,trigenic,C160,-1.535615322258076,0.21532315726704798,4.239284699958426e-12,True,0.21363325914870895
MED4:SPT3:YAP6,trigenic,C160,-1.6469295692921535,0.19264049076441886,1.4272716698434577e-13,True,0.21363325914870918
MED4:SPT3:TFC7,trigenic,C160,-1.7314934507134254,0.17701984205007762,9.767269893005528e-15,True,0.21363325914870912
MED4:YAP6:TFC7,trigenic,C160,-1.7047445639870074,0.1818188233195713,2.3032109671383363e-14,True,0.21363325914870912
OPI1:RFX1:RGR1,trigenic,C160,-0.6360124913111378,0.5293992047772096,0.003119642513108037,True,0.21363325914870931
OPI1:RFX1:RPD3,trigenic,C160,-0.8148403562050648,0.442709997624243,0.0001623936877869163,True,0.21363325914870904
OPI1:RFX1:SPT3,trigenic,C160,-0.9577744036325191,0.3837459999828482,1.0081087179953649e-05,True,0.21363325914870912
OPI1:RFX1:YAP6,trigenic,C160,-0.8363418416672812,0.4332926810047586,0.0001094277886690053,True,0.21363325914870923
OPI1:RFX1:TFC7,trigenic,C160,-0.6808065407934287,0.5062085498295275,0.001572764463157078,True,0.213633259148709
OPI1:RGR1:RPD3,trigenic,C160,-0.5444190587686454,0.5801787352045897,0.011264197515911048,True,0.21363325914870898
OPI1:RGR1:SPT3,trigenic,C160,-0.5260743993939616,0.5909201389458535,0.014295026751296994,True,0.21363325914870918
OPI1:RGR1:YAP6,trigenic,C160,-0.6414026342501975,0.5265533440798222,0.0028785338435898112,True,0.21363325914870906
OPI1:RGR1:TFC7,trigenic,C160,-0.48538009382001734,0.6154632185344495,0.023712870559487922,True,0.2136332591487094
OPI1:RPD3:SPT3,trigenic,C160,-0.8331465029054322,0.43467941226176854,0.00011610074162409669,True,0.21363325914870912
OPI1:RPD3:YAP6,trigenic,C160,-0.6695138333002935,0.511957413940041,0.0018757561687382288,True,0.21363325914870912
OPI1:RPD3:TFC7,trigenic,C160,-0.6470880093460807,0.5235681847269509,0.002642833202912391,True,0.21363325914870923
OPI1:SPT3:YAP6,trigenic,C160,-0.7708719069725819,0.4626095399337382,0.0005275248168147274,True,0.22024667262248285
OPI1:SPT3:TFC7,trigenic,C160,-0.5596200207181892,0.571426152700681,0.009201884690305317,True,0.21363325914870934
OPI1:YAP6:TFC7,trigenic,C160,-0.6126402739173205,0.5419181661433057,0.004393981090436807,True,0.21363325914870895
RFX1:RGR1:RPD3,trigenic,C160,-0.5414822965263081,0.5818850865556765,0.011707141482524145,True,0.21363325914870912
RFX1:RGR1:SPT3,trigenic,C160,-0.3221150139519935,0.7246148447200764,0.1325412643275161,False,0.21363325914870923
RFX1:RGR1:YAP6,trigenic,C160,-0.38129631665470287,0.6829754826228437,0.07518769906884118,False,0.21363325914870931
RFX1:RGR1:TFC7,trigenic,C160,-0.3802367828927591,0.6836995016988574,0.07599761221654702,False,0.21363325914870912
RFX1:RPD3:SPT3,trigenic,C160,-0.41719269981994267,0.6588939389665077,0.0516629342689387,False,0.21363325914870904
RFX1:RPD3:YAP6,trigenic,C160,-0.7242417604822609,0.4846919422438279,0.0007812913946174699,True,0.21363325914870915
RFX1:RPD3:TFC7,trigenic,C160,-0.5204058729672304,0.5942792971132227,0.015367690891589332,True,0.2136332591487092
RFX1:SPT3:YAP6,trigenic,C160,-0.3395787067749585,0.7120702499515854,0.11287332041008215,False,0.2136332591487091
RFX1:SPT3:TFC7,trigenic,C160,-0.36622696323664655,0.6933454194299844,0.08739424839823676,False,0.21363325914870923
RFX1:YAP6:TFC7,trigenic,C160,-0.8027423238004392,0.4480984466145725,0.000202038694083837,True,0.21363325914870893
RGR1:RPD3:SPT3,trigenic,C160,-0.9738950292834903,0.37760937042161397,7.2034084305189235e-06,True,0.21363325914870906
RGR1:RPD3:YAP6,trigenic,C160,-1.130168024371681,0.3229789835220232,4.860338972524189e-07,True,0.22024667262248254
RGR1:RPD3:TFC7,trigenic,C160,-1.2343877275570225,0.29101288700314754,1.7162912900470113e-08,True,0.21363325914870915
RGR1:SPT3:YAP6,trigenic,C160,-0.9325515233075246,0.3935482806177116,1.6902121626390713e-05,True,0.21363325914870923
RGR1:SPT3:TFC7,trigenic,C160,-1.083267795223654,0.33848760821780716,6.545710973439902e-07,True,0.21363325914870948
RGR1:YAP6:TFC7,trigenic,C160,-1.0915847334764026,0.3356841021346308,5.409461017725263e-07,True,0.2136332591487093
RPD3:SPT3:YAP6,trigenic,C160,-1.091456226786363,0.33572724255935227,5.425468095536385e-07,True,0.21363325914870915
RPD3:SPT3:TFC7,trigenic,C160,-1.309719121860573,0.2698958535844942,2.4397862378105846e-09,True,0.21363325914870934
RPD3:YAP6:TFC7,trigenic,C160,-1.2931176335661498,0.2744139260337992,3.778625093667499e-09,True,0.21363325914870968
SPT3:YAP6:TFC7,trigenic,C160,-1.1393812072692213,0.3200169847448624,1.7685990603808153e-07,True,0.21363325914870931
FKH1:GCN5:MED4,trigenic,C180,-0.46391369903165813,0.6288178197122449,0.07809530662857381,False,0.26251184493525137
FKH1:GCN5:OPI1,trigenic,C180,-0.4643488590945616,0.6285442428394459,0.06953154194447514,False,0.2550340238555605
FKH1:GCN5:RFX1,trigenic,C180,-0.02391067070456665,0.9763729245678644,0.9253594669984162,False,0.2550340238555603
FKH1:GCN5:RGR1,trigenic,C180,-0.656813352452255,0.5185009845600004,0.010437096737923748,True,0.25503402385556023
FKH1:GCN5:RPD3,trigenic,C180,-0.8118732877065149,0.44402549913865447,0.0015908454280652172,True,0.2550340238555601
FKH1:GCN5:SPT3,trigenic,C180,-0.5517246791378247,0.5759556146596986,0.031215674432814408,True,0.2550340238555599
FKH1:GCN5:YAP6,trigenic,C180,-0.5315889441106126,0.5876704519231672,0.0378756520032977,True,0.25503402385556023
FKH1:GCN5:TFC7,trigenic,C180,-0.4056367777029992,0.6665522300930312,0.11265242457334887,False,0.25503402385556007
FKH1:MED4:OPI1,trigenic,C180,-0.5200803357023547,0.5944727886628233,0.03625864695553285,True,0.24737604006150737
FKH1:MED4:RFX1,trigenic,C180,-0.031881447963460485,0.9686214073131532,0.8975304581610264,False,0.24737604006150712
FKH1:MED4:RGR1,trigenic,C180,-0.41192925512745593,0.662371133756066,0.09680050795464012,False,0.24737604006150737
FKH1:MED4:RPD3,trigenic,C180,-0.018955908398918586,0.9812226249655897,0.9389648943206012,False,0.2473760400615071
FKH1:MED4:SPT3,trigenic,C180,-0.24402394970146463,0.7834688701926186,0.3246182338199506,False,0.24737604006150718
FKH1:MED4:YAP6,trigenic,C180,-0.5148272311517098,0.5976038330257559,0.03817237628744217,True,0.24737604006150718
FKH1:MED4:TFC7,trigenic,C180,-0.4437131046891607,0.6416494806503084,0.07375824332974362,False,0.24737604006150724
FKH1:OPI1:RFX1,trigenic,C180,-0.2547807706036965,0.775086401060311,0.3037778429874657,False,0.2473760400615072
FKH1:OPI1:RGR1,trigenic,C180,-0.2368289242049563,0.7891262768758238,0.33906780607069464,False,0.2473760400615072
FKH1:OPI1:RPD3,trigenic,C180,-0.18707132730989376,0.829384576504862,0.4637517081303626,False,0.2550334399753928
FKH1:OPI1:SPT3,trigenic,C180,-0.24980988503221815,0.7789488588324502,0.3132949616140733,False,0.24737604006150718
FKH1:OPI1:YAP6,trigenic,C180,-0.4143029155240436,0.660800754139306,0.09490036270969754,False,0.2473760400615071
FKH1:OPI1:TFC7,trigenic,C180,-0.19281225004876598,0.8246367851219686,0.43627198618874763,False,0.24737604006150718
FKH1:RFX1:RGR1,trigenic,C180,-0.006627633001700939,0.9933942813178189,0.9786416573383689,False,0.24737604006150735
FKH1:RFX1:RPD3,trigenic,C180,0.1611224618678515,1.1748288317379711,0.5152786061798476,False,0.24737604006150718
FKH1:RFX1:SPT3,trigenic,C180,0.29747650230259115,1.3464567363480902,0.2300009271086263,False,0.2473760400615071
FKH1:RFX1:YAP6,trigenic,C180,-0.13141059506566727,0.8768576670355738,0.6067019658696295,False,0.255033050721205
FKH1:RFX1:TFC7,trigenic,C180,-0.03285197602670742,0.9676817890913747,0.8944291797857551,False,0.24737604006150699
FKH1:RGR1:RPD3,trigenic,C180,-0.21095528587676354,0.8098102760282206,0.39438979344823,False,0.24737604006150699
FKH1:RGR1:SPT3,trigenic,C180,0.014100629153287192,1.0142005119424327,0.9545782487021803,False,0.24737604006150715
FKH1:RGR1:YAP6,trigenic,C180,-0.4119032461449469,0.6623883615793364,0.09682149652595239,False,0.24737604006150724
FKH1:RGR1:TFC7,trigenic,C180,-0.4664131683292805,0.627248071464082,0.06022765505824612,False,0.2473760400615072
FKH1:RPD3:SPT3,trigenic,C180,0.054636904946557624,1.0561570596422263,0.8253302912722205,False,0.247376040061507
FKH1:RPD3:YAP6,trigenic,C180,-0.4307983683683566,0.6499899560982643,0.08251072740834364,False,0.2473760400615071
FKH1:RPD3:TFC7,trigenic,C180,-0.32372627403247806,0.7234482418497603,0.19154529651901084,False,0.247376040061507
FKH1:SPT3:YAP6,trigenic,C180,-0.3484291826756356,0.7057958958310439,0.15990221332212612,False,0.2473760400615071
FKH1:SPT3:TFC7,trigenic,C180,-0.3418664306694433,0.7104430917802026,0.16789334538148784,False,0.2473760400615073
FKH1:YAP6:TFC7,trigenic,C180,-0.6441829492158059,0.5250913932207705,0.00961908255288907,True,0.24737604006150707
GCN5:MED4:OPI1,trigenic,C180,-0.5222559969566093,0.5931808231990483,0.04745638857155568,True,0.2625118449352514
GCN5:MED4:RFX1,trigenic,C180,-0.13761524482950094,0.8714339159569513,0.6004657227478921,False,0.262511844935251
GCN5:MED4:RGR1,trigenic,C180,-0.4257059109286151,0.6533084447454929,0.105807796176101,False,0.2625118449352513
GCN5:MED4:RPD3,trigenic,C180,-0.3207877993914937,0.7255772025791587,0.22256156346253578,False,0.2625118449352507
GCN5:MED4:SPT3,trigenic,C180,-0.35687851687545774,0.6998575134479872,0.17490210338503553,False,0.2625118449352511
GCN5:MED4:YAP6,trigenic,C180,0.07005577871816882,1.0725680060542522,0.7897342197420094,False,0.26251184493525087
GCN5:MED4:TFC7,trigenic,C180,-0.48022757763701684,0.6186425865666779,0.06822713480983456,False,0.2625118449352511
GCN5:OPI1:RFX1,trigenic,C180,-0.6116294438606475,0.5424662302670784,0.017016344045977863,True,0.25503402385556034
GCN5:OPI1:RGR1,trigenic,C180,-0.6892969426260123,0.5019288298110192,0.00722382776967143,True,0.2550340238555601
GCN5:OPI1:RPD3,trigenic,C180,-0.831844236719326,0.43524584930800797,0.0012203739535919746,True,0.2550340238555602
GCN5:OPI1:SPT3,trigenic,C180,-0.638553126381028,0.5280559017355548,0.012757733482807627,True,0.25503402385556007
GCN5:OPI1:YAP6,trigenic,C180,-0.7051599755025445,0.49402953531097954,0.006005350553989951,True,0.2550340238555602
GCN5:OPI1:TFC7,trigenic,C180,-0.6924126035965652,0.5003674234155566,0.01516726808652555,True,0.28368168145451483
GCN5:RFX1:RGR1,trigenic,C180,0.29978892684745356,1.3495739186892508,0.24062767845592808,False,0.25503402385556023
GCN5:RFX1:RPD3,trigenic,C180,-0.06972241883291563,0.9326526707950639,0.7847244270865776,False,0.25503402385556007
GCN5:RFX1:SPT3,trigenic,C180,0.32514078069217245,1.3842255044889165,0.20322322211118482,False,0.2550340238555598
GCN5:RFX1:YAP6,trigenic,C180,0.4933714713147319,1.6378288148235427,0.053882016375636596,False,0.2550340238555599
