run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
apja3nb5,True,10000,mean,['one_hot_gene'],,100,5,619274.0,0.7039378522457147,0.7587357384438393,0.8459936065803241,0.8732007796783998,0.8759296155266837,0.8724892761689825,0.0471220329835372,0.0466536532047966,0.0060484137910284,0.0048175060633583,0.077771548724636,0.0694082564494911,0.7341642358971437,0.9508388263990843,0.7544908399386983,0.9470808572164588,0.7715287445186418,0.9497217344825128,0.777845052125996,0.9451240379305696,0.7673106058868664,0.9477017948402436,0.8605767174229357,0.9775427140566204,0.8763722056173059,0.975727950104466,0.881500032008053,0.9771650359528208,0.8854465880492988,0.9748481203204408,0.8797546963828131,0.9762984474057036,0.8780518022337009,0.978660505217391,0.8788638114485612,0.9795033297946292,0.8761782824355743,0.9793488512875774,0.8813705392361834,0.978393893628866,0.8779594056627283,0.9792328617064509,0.0052055282464028,0.0009859548225716,0.0049967168586177,0.0010511396156852,0.0044671402795754,0.0010087460081814,0.0046336366791716,0.0010830048959542,0.0045269581472406,0.0010505408866693,0.0460766579669324,0.0213279895508398,0.0458117018525331,0.0213821874722095,0.0455535901262628,0.0212154933137069,0.0449017641651291,0.021635842498887,0.0456245134758195,0.0214450726584413,0.0721493468189616,0.0313999175567644,0.0706874589910953,0.032421283375049,0.0668366686750278,0.031760762084394,0.068070821055513,0.0329090397300538,0.0672826734549143,0.0324120484799927,0.7610678956734693,0.0172983983326572,0.948093450173774,0.0022463608278815,0.8767300478960813,0.0096038723389388,0.9763164535680102,0.0010870223001553,0.8784847682033495,0.0018877691968693,0.979027888326983,0.000476443995653,0.0047659960422016,0.0003203098252948,0.0010358772458123,3.8397037980913104e-05,0.0455936455173354,0.000436493603198,0.0214013170988169,0.0001558766044786,0.0690053937991024,0.0023053385956475,0.0321806102452508,0.0005974634462184
vbylwcd2,True,10000,mean,['one_hot_gene'],,200,5,1240496.0,0.703767399466902,0.7617201169564349,0.8457338339661327,0.8748566842922341,0.8753474728999159,0.8735968895369242,0.0472961267435916,0.046278509092613,0.0060518960630645,0.004757914719464,0.0777939333307205,0.068977639271463,0.7349050019386154,0.95141043894901,0.7545200828262999,0.9478561717015956,0.7712018193050924,0.9489051910046564,0.7787200659219878,0.9463948897993824,0.7649578660618545,0.9482457211674828,0.860835986054503,0.9779026490809984,0.8761271867472067,0.9759575239936404,0.8812914818328215,0.976743231318916,0.8858273323504005,0.9754720457122198,0.878277836776962,0.976499492927248,0.8788255549945176,0.9792113842135096,0.8808668214464287,0.9795629322353048,0.8766081318947678,0.9793313634836548,0.8825520255970729,0.9787559947168356,0.8789893116196336,0.9790796701918856,0.0051910227543902,0.0009744908132943,0.004996121693739,0.001035739446161,0.0044735324219339,0.0010251285338178,0.004615385921947,0.001057923990872,0.0045727305588272,0.0010396147593892,0.0461132211367798,0.0212444066910433,0.0457334491605446,0.0212812135836441,0.0455555429745121,0.021281186946436,0.0448220388425034,0.0215414546018902,0.0456708145468432,0.0213532859963583,0.0720487526220282,0.0312168354144738,0.0706832490321367,0.0321829061173945,0.0668844707083334,0.0320176284852249,0.0679366316647144,0.0325257435099042,0.0676219680194772,0.0322430575378517,0.76086096721077,0.0170042947295396,0.9485624825244254,0.0018388838908501,0.8764719647523787,0.0094685601237099,0.9765149886066044,0.0009187536557276,0.8795683691104841,0.0022493481978444,0.979188268968238,0.0003000156834426,0.0047697586701674,0.0003078573774048,0.0010265795087069,3.143102088155715e-05,0.0455790133322366,0.0004720214778751,0.0213403095638744,0.0001191772775194,0.069035014409338,0.0022151342143274,0.0320372342129698,0.0004938783886569
smk0jvqi,True,10000,mean,['one_hot_gene'],,500,2,5048362.0,0.7001086973784981,0.7616652311557113,0.844809069421116,0.8752064813868862,0.8752487113043247,0.8732034788102224,0.0474831707006197,0.0463396964538043,0.0061266416674474,0.0047590106657765,0.0782728667384005,0.0689855830284598,0.7330300387740845,0.968956636557011,0.7540356726303676,0.9677544719675266,0.7704752925646716,0.967094612747203,0.7770112322834528,0.9673908039959802,0.7647997295890986,0.9671480890853068,0.8603179404966136,0.98715274973135,0.877564406454441,0.9866539514304018,0.8817922393143893,0.9864164114337702,0.8859636469678477,0.9866797613459306,0.8789645677240036,0.9864908648321616,0.8781888202567626,0.98685622618979,0.8812662894167296,0.9871550527334264,0.8779349493332986,0.9869113679495388,0.8820208641379274,0.9867983240402156,0.877704598840294,0.9866147839251692,0.0052277378056808,0.0006225920101892,0.0050059806358326,0.0006404969952416,0.0044877376962888,0.0006601894018674,0.0046510282261221,0.0006435589936592,0.0045758070943798,0.0006599131942612,0.046408179095298,0.0167102673395071,0.0457696278472468,0.0167396183435171,0.0455623411012888,0.0168017983671873,0.0449934082777276,0.0167790735440663,0.0457174274671226,0.0168921770515795,0.0723030967917757,0.0249517937268901,0.0707529549618437,0.0253080421060507,0.0669905791607209,0.0256941511217532,0.0681984473879144,0.0253684645506827,0.0676447122425683,0.025688775647377,0.7598703931683349,0.0172120539309736,0.9676689228706056,0.0007655023259785,0.876920560191459,0.0098202617258555,0.9866787477547228,0.000286973037407,0.8794231043970024,0.0020516463431491,0.986867150967628,0.0001958240211684,0.0047896582916608,0.0003141718052083,0.0006453501190437,1.5628339114632856e-05,0.0456901967577368,0.0005060658804255,0.0167845869291715,6.972775730888844e-05,0.0691779581089646,0.002255106298829,0.0254022454305507,0.0003083142265745
cter329c,False,10000,sum,['one_hot_gene'],,100,2,1008720.0,0.6993273951401181,0.7557623003757948,0.8454246942568131,0.872309565067583,0.8724911148873149,0.8652331268729747,0.0476252909177141,0.0469531117372237,0.0061426033135728,0.0048768789511181,0.078374761968205,0.0698346543710078,0.7271565139993597,0.9671471370689444,0.7472859950996404,0.9657913422942576,0.7668894838870037,0.9662774649682956,0.7703740357171074,0.9661635062176098,0.7595454039154509,0.9658924822509466,0.8575710194795738,0.9863134614686512,0.8742196563807512,0.9857287729606232,0.8798416528581445,0.985882740053077,0.8823750155012999,0.9859571283749082,0.8761296407646308,0.9858363520364826,0.8745814286300002,0.9863076541123962,0.8773880051903288,0.986441297840672,0.8735673593469951,0.9859440990869448,0.8760647513665334,0.986348721493347,0.8747441060467296,0.9860791336055028,0.0053427516723212,0.0006588825341133,0.0051433532189965,0.0006794908878438,0.0045578485307791,0.0006765840517541,0.0047894647441966,0.0006677803367144,0.0046780296838847,0.0006851352131249,0.0466868553980439,0.0170127101036533,0.046202338005416,0.0170419917333778,0.0460963818931579,0.0170119485627487,0.0456111712069437,0.0169943744472693,0.0460183519276604,0.0171385624165739,0.0730941288498693,0.0256687072933827,0.0717171752022943,0.0260670460129989,0.0675118399303351,0.0260112293395398,0.0692059588778061,0.0258414461033911,0.0683961233103513,0.0261750876431191,0.7542502865237124,0.0175380780793734,0.9662543865600108,0.0005364652928501,0.87402739699688,0.0097308409122415,0.9859436909787485,0.0002226753226113,0.8752691301161175,0.0014804772973868,0.9862241812277728,0.0002056103366506,0.0049022895700356,0.0003293099276465,0.0006735746047101,1.0333650426830137e-05,0.0461230196862444,0.0003866057045384,0.0170399174527246,5.7731697378772914e-05,0.0699850452341312,0.0023406766148629,0.0259527032784863,0.0001993653962931
z0fhww25,False,10000,mean,['one_hot_gene'],,500,5,3097590.0,0.7004624827337811,0.7563912860584807,0.8444377059316861,0.8720737982817239,0.8724348165847501,0.8672364149836159,0.047382223055863,0.0467914908937226,0.0061194139950205,0.0048643195180692,0.0782266833952492,0.0697446737612933,0.7305912396213183,0.950326819594923,0.7526702862516899,0.946031239451116,0.7706097250385444,0.9477977841730127,0.7732088485241017,0.9453584920309008,0.7642951304812866,0.9473208777068456,0.8586916394894166,0.9773766722432912,0.8759649908012874,0.9752702257491273,0.8812949241926653,0.9763000557292616,0.8830575652224648,0.975006134364204,0.8780883421178821,0.9761309583822948,0.8773331859314163,0.9785746865027612,0.8789239919695109,0.9786395702783096,0.8761545097876062,0.9785946550161584,0.8772740260646956,0.97801855051055,0.8782053511947172,0.9785714693222596,0.005275493749731,0.0009962234052919,0.0050337696158249,0.0010719883059029,0.0044851092311996,0.0010473467270939,0.0047303371275183,0.0010783778255766,0.0045856240396295,0.0010581925646159,0.0463208724355757,0.0215679627393081,0.0457650448114125,0.0217358418178548,0.045690986241725,0.0216355111044027,0.0452697465618332,0.0218340754626338,0.0457019717678269,0.0216920149370225,0.0726325942654607,0.031563006911446,0.0709490635302889,0.0327412325043346,0.0669709581176767,0.0323627367058776,0.0687774463579328,0.0328386635778108,0.067717235912503,0.0325298718813338,0.7582750459833881,0.0173868531470132,0.9473670425913596,0.0019213663628362,0.8754194923647433,0.0097481055276409,0.9760168092936358,0.0009382612378083,0.877578212989589,0.0010468908900859,0.9784797863260076,0.0002592662821312,0.0048220667527807,0.0003272132316577,0.0010504257656962,3.2611195582527025e-05,0.0457497243636747,0.0003750180008333,0.0216930812122444,0.0001008438577265,0.0694094596367724,0.0023435191784911,0.0324071023161606,0.0005068100805467
lwviyb94,False,10000,sum,['one_hot_gene'],,100,5,618738.0,0.7000125659103311,0.754890594688925,0.8441254311937973,0.8714119645228208,0.8723527437559797,0.8652322053585808,0.0474212525015197,0.0470441870349234,0.0061286055892193,0.0048942849581449,0.0782854110880138,0.069959166362564,0.7283152635833353,0.9488554979344226,0.7513899716217639,0.945223390016332,0.7708844544964464,0.9471372238209178,0.773123635254265,0.94454999023691,0.7627290976797745,0.9469968135392044,0.8574723644097213,0.976614603388271,0.8752581299994728,0.9748491851538752,0.881199037555871,0.9758717801489074,0.8828829761411428,0.9744956360565876,0.8771460592583703,0.9758970905261992,0.8778063139857714,0.9781367951690234,0.8783176763374323,0.9783151434496646,0.8749486117426123,0.9783118946122458,0.8774121325228653,0.9775214543608344,0.8777629497769891,0.9783154460835122,0.005320061333005,0.001025731583809,0.0050598271759342,0.0010880347212404,0.0044797376363143,0.0010605997224286,0.0047321144785809,0.0010943340178375,0.0046160911134585,0.0010647022078622,0.0464329503901411,0.0217248058013575,0.04592786513011,0.0218124123261857,0.0457662155521634,0.0216761612414239,0.0453120373599235,0.0219466966900829,0.045791517201082,0.0217291013442259,0.0729387505582939,0.0320270445687556,0.0711324621810203,0.0329853713218515,0.0669308421903857,0.0325668500538298,0.0687903661756567,0.0330807197297384,0.0679418215347403,0.032629774866865,0.7572884845271171,0.0182991984509368,0.9465525831095574,0.0017043836583384,0.8747917134729157,0.0101518800462866,0.975545659054768,0.0008602507231347,0.877249536873134,0.0013261984466673,0.978120146735056,0.0003433811773842,0.0048415663474586,0.0003429045236638,0.0010666804506355,2.710361159711475e-05,0.045846117126684,0.0004017656735938,0.0217778354806552,0.0001063419956548,0.0695468485280194,0.0024500528768117,0.0326579521082081,0.0004162552305547
qgkd55u7,True,10000,sum,['one_hot_gene'],,200,10,717892.0,0.7035862888748381,0.7588963982378929,0.844216348377818,0.872892768446953,0.8719194088239928,0.8681005885532077,0.0475755805372158,0.0464722974585532,0.0060555960693337,0.004814298047687,0.0778177105120275,0.0693851428454756,0.7321212881388444,0.909235113024896,0.7571093890731729,0.9041782642789684,0.7711804625812575,0.9064232497437124,0.7755116515375654,0.9017632019725564,0.7642951446703375,0.9046176800974371,0.8580387774476219,0.9550502129821996,0.8760779068957236,0.9525011912331408,0.880159156672683,0.9538164748906774,0.8830457320453179,0.9512223115121564,0.8766515479551178,0.9528558463993396,0.8769495070862092,0.9596781029501118,0.8790306342550633,0.9599737637900972,0.8750343462434903,0.960420995903903,0.8775293455338966,0.9591673670387344,0.8774902994880427,0.9601528092299996,0.0052455327292369,0.0018203405549212,0.004943422926114,0.0019033192368985,0.004473949995169,0.0018774548467029,0.0046823060005494,0.0019387529478204,0.0045856237635824,0.0019159936104294,0.0464393291325546,0.0294312676513024,0.0455800321792605,0.0296013015430032,0.0459759876249124,0.0293254000847775,0.045243169062435,0.0296620197276925,0.045509935085048,0.0295813788848483,0.0724260500734159,0.0426654491939467,0.0703094796319392,0.0436270470797483,0.0668875922362962,0.043329607045333,0.0684273775659238,0.0440312723847546,0.0677172338742691,0.0437720642696854,0.7600435872002356,0.0170999345908134,0.905243501823514,0.0027822489127469,0.8747946242032928,0.0097815179039883,0.9530892074035028,0.0014370091789528,0.8772068265213404,0.0014401852255215,0.9598786077825692,0.0004807524199718,0.0047861670829304,0.0003099316273311,0.0018911722393545,4.5367577107189126e-05,0.0457496906168421,0.0004662730969515,0.0295202735783248,0.000138102402168,0.0691535466763688,0.0022231916836152,0.0434850879946936,0.0005236428270987
s3rn7vab,True,10000,sum,['one_hot_gene'],,100,2,1009706.0,0.6973332675870877,0.7580683024547687,0.8439887276000375,0.8737235959215395,0.8718374218495024,0.8651962881935413,0.0475813501252081,0.0467406659225672,0.0061833424242099,0.0048308332627682,0.0786342318854193,0.0695041960083581,0.7284518395762858,0.9679917346997212,0.7487864300191334,0.9661266770561644,0.7668389624564056,0.9650419533809528,0.7715553533846492,0.9659866003106852,0.7595703755283094,0.966006178943861,0.8584194563202,0.9867218761678178,0.8748306161738654,0.9857998957973192,0.880170274466996,0.985437183039468,0.8831919849184531,0.9858920449765556,0.8765676003028093,0.9860081735007904,0.8753151620531837,0.9863212214731222,0.877439875542368,0.9864841896299436,0.8746569924108653,0.9862609983492048,0.8769101761562563,0.9861760237273268,0.8746533820093761,0.9862121868537476,0.0053173869366856,0.0006419436564137,0.0051128156681548,0.0006728300911223,0.0045588363413338,0.0007013724442924,0.0047648251990212,0.0006712716643577,0.0046775438626607,0.0006828513293048,0.0468349007029086,0.0169402855294384,0.0460357313596084,0.0170376905379164,0.0461105849649012,0.0170962316975556,0.0454591224278509,0.0170350954861845,0.0462373725493252,0.0171600409911107,0.0729204150885444,0.0253366070422563,0.0715039556119437,0.025938968582469,0.0675191553659691,0.026483437169153,0.0690277132680869,0.0259089109064374,0.0683925716921121,0.0261314241729157,0.7550405921929567,0.0171648924069182,0.9662306288782768,0.0010764730429096,0.8746359864364648,0.0096252053991554,0.9859718346963902,0.000470548747799,0.8757951176344099,0.0013017133617681,0.9862909240066692,0.0001210027851238,0.0048862816015712,0.0003172983584517,0.0006740538370982,2.1587055792319575e-05,0.0461355424009189,0.0004918334350244,0.0170538688484411,8.152067541684246e-05,0.0698727622053312,0.0022579590808065,0.0259598695746463,0.0004168464428976
sbymxxda,False,10000,sum,['one_hot_gene'],,100,10,357824.0,0.703935695519737,0.7576000417496161,0.8441854221574564,0.872235878080304,0.8718284755513883,0.8680531770405788,0.0475490999248149,0.0467157076967334,0.0060484578519502,0.004840183378578,0.0777718319955899,0.0695714264520861,0.7314120869900657,0.9082747921892176,0.7545376394778062,0.903587726366056,0.770560786172893,0.904944274566612,0.7752970550606824,0.901687528928216,0.7648552230384358,0.904130196292788,0.8577129070820435,0.9545866207938288,0.8746063976320984,0.9521643419776668,0.8798528291385371,0.953025214159225,0.8829586311419308,0.9511990883436928,0.8769493347029917,0.9526105510317842,0.8755117248501144,0.9587875086186098,0.8776360987577195,0.960215008212888,0.8746584551609445,0.9598744783104656,0.8768065500657594,0.9591693434931646,0.8782109720113649,0.9595462437279328,0.0052594201255577,0.001839600326196,0.0049957643725843,0.0019150491660352,0.0044860660989575,0.0019071279130019,0.004686781985064,0.0019402463936649,0.0045747274726654,0.0019257859477918,0.0466690174937865,0.0296041422310511,0.0457374445832908,0.0296583200078926,0.0460537569871572,0.0294258072751855,0.0454167759392774,0.0296028976748175,0.0454793937896953,0.0296459183964372,0.0725218596394065,0.0428905622042428,0.0706807213643462,0.0437612747304656,0.0669781016374573,0.0436706756645919,0.0684600758476355,0.0440482280422822,0.0676367316823149,0.0438837777292689,0.7593325581479766,0.0174211225849606,0.904524903668578,0.0024146597324184,0.8744160199395203,0.0098486421260537,0.9527171632612396,0.001246123570942,0.8765647601691807,0.0014713195032312,0.959518516472612,0.0005632212325448,0.0048005520109658,0.0003207450476865,0.001905561949338,3.890827688972922e-05,0.0458712777586414,0.0005117967422755,0.0295874171170768,9.365727109304804e-05,0.0692554980342321,0.0022989136011131,0.0436509036741703,0.0004479924194666
j8zvyqtn,False,10000,mean,['one_hot_gene'],,200,5,1238042.0,0.7011819007191783,0.7567435310674662,0.844876813944406,0.8723296741532665,0.8717767148423787,0.8672957286764992,0.0474799671320764,0.046857648294976,0.0061047166157797,0.0048572859754482,0.0781326859629166,0.0696942320098891,0.7285507879557838,0.9497569183194712,0.755814118531327,0.9460920495751772,0.7702203591751533,0.947420785698163,0.7741923079237301,0.9445409035369744,0.7638738908495384,0.9469419326351824,0.8574153650153411,0.9771042904082978,0.8777103610577166,0.975252347451992,0.8809229489935179,0.976105097081004,0.883401248110503,0.9745815722047384,0.8777910647556546,0.975858642487411,0.8771227309516675,0.9784091886822384,0.8793883007994088,0.9783731580245464,0.8751408667170048,0.9784797760374664,0.8773073461865784,0.9778283485822789,0.8774640205268402,0.9783054253234,0.0053154493547122,0.0010076530940028,0.0049697848759138,0.0010707804267296,0.0044927222323545,0.0010549105462249,0.0047098244466611,0.0010945133484614,0.0045938192312933,0.0010658046287464,0.0465317824833172,0.0216385690290032,0.0456114070543989,0.0217499533125294,0.0457829486128196,0.021632545954418,0.0453196406637703,0.0219110180929142,0.0457161232329941,0.0217138382072328,0.0729071282846349,0.0317435520067131,0.0704967011704364,0.0327227814638308,0.067027772097501,0.032479386481659,0.068628160740771,0.0330834301193431,0.0677777192836507,0.0326466633631441,0.7585302928871066,0.018142896151584,0.9469505179529936,0.0019131334288538,0.8754481975865467,0.010356319040666,0.9757803899266886,0.0009460792078459,0.8772846530362999,0.001506656906138,0.978279179329986,0.0002597646439591,0.004816320028187,0.0003310003742655,0.001058732408833,3.201230118151746e-05,0.04579238040946,0.0004496814886593,0.0217291849192195,0.0001132259686014,0.0693674963153988,0.0023639170671091,0.032535162686938,0.0004944665908316
