run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,test_mae,test_mse,test_pearson,test_r2,test_spearman,val_mae,val_mse,val_pearson,val_r2,val_spearman,num_params,val_rmse,test_rmse
e4zl61hy,True,10000,sum,['one_hot_gene'],5.0,200,2,0.1076821888141117,0.01863183875632193,0.2652682169930766,0.06690375479386135,0.2700129088657534,0.10444416251302335,0.019189687382326428,0.31565512433122744,0.06068925549175308,0.2892160685775543,6198.0,0.13852684715363456,0.13649849360458866
fvnhwioe,True,10000,sum,['one_hot_gene'],5.0,500,2,0.10774267284414411,0.018660854392521485,0.2627639593321094,0.06545063030388643,0.28122857901655673,0.1045201090576521,0.019217866455868628,0.31645653800249035,0.059309925749630454,0.3137536284037922,15516.0,0.13862851963383518,0.13660473781140053
tt7w0fyz,True,10000,sum,['one_hot_gene'],,200,10,0.04669104434073215,0.004860669826240818,0.8716003775934837,0.7565740653206781,0.8680915449541092,0.04764642108131245,0.006057170314029702,0.8441969478602448,0.7035092316029836,0.8717984950478239,717466.0,0.07782782480597605,0.06971850418820542
ubxef3u2,True,10000,sum,['one_hot_gene'],5.0,200,5,0.10764880337774985,0.018634677241934457,0.26589361710523524,0.0667616013380613,0.28109176993708246,0.10447151224452668,0.01919708428166528,0.3114360301682561,0.06032718669476844,0.31778554130840053,5160.0,0.13855354301375797,0.13650889070655603
vxt8dko9,True,10000,sum,['one_hot_gene'],,500,10,0.04657120005689027,0.004823765146538373,0.8726258979388766,0.7584222789356225,0.8689199650813761,0.04766692297063591,0.00608354573442456,0.8433981506296525,0.7022181883840811,0.8717255323842799,1794790.0,0.07799708798682525,0.06945333070874551
zj7tmvvh,True,10000,sum,['one_hot_gene'],5.0,100,2,0.1078050268951134,0.018702444824124947,0.25638095551196144,0.06336775077314105,0.265144265809781,0.10457703084930016,0.019237034908481603,0.30074823638210235,0.05837165442002301,0.3028513544513857,3094.0,0.13869763843873334,0.13675688218193974
01q2nr2l,True,10000,sum,['one_hot_gene'],10.0,100,2,0.10506374014827267,0.017885557062282405,0.332477113973521,0.10427809318749293,0.29865615646265503,0.1013683642293748,0.017946382408064107,0.40647474831611075,0.12154744967477704,0.3311257135383531,10020.0,0.13396410865625205,0.13373689491790366
0dbpk6gj,True,10000,sum,['one_hot_gene'],10.0,500,5,0.10487630375305226,0.01784779465301544,0.3354187785584354,0.10616926253249304,0.34572103498926665,0.1011484568940882,0.01792654412533862,0.4032879676637901,0.1225185083348468,0.33583671730006637,37936.0,0.13389004490752335,0.13359563860027557
899kq3ja,True,10000,sum,['codon_frequency'],,100,2,0.09660653391438848,0.015448603836553065,0.48562195747696785,0.22632251051047347,0.4365024236220034,0.09145223744803356,0.015562118113250176,0.4953893983924103,0.23825414870775485,0.4808860734528071,1008918.0,0.12474821887806725,0.12429241262664856
egr29blz,True,10000,sum,['one_hot_gene'],10.0,500,2,0.104883581974353,0.01784383254825894,0.3353744855815802,0.10636768766485694,0.35183834674861086,0.10125387262571985,0.01796025861749759,0.40042080579854233,0.12086822690505528,0.35316909805006796,50246.0,0.13401588942173084,0.13358080905676137
i0yjjjr5,True,10000,sum,['one_hot_gene'],10.0,200,5,0.10482325912240394,0.01782078022104471,0.33820058894695554,0.1075221652367262,0.31275176055004156,0.10124534223529257,0.01793707347612467,0.40591758101081776,0.12200311003111308,0.3343823319657359,15206.0,0.13392936002282946,0.1334944950964073
m27l037d,True,10000,sum,['one_hot_gene'],10.0,100,5,0.10477905018912403,0.017812059682078777,0.33813395615731573,0.10795889626857502,0.32543993359625495,0.1013542935765424,0.017996761706400487,0.396810966410187,0.11908144721807568,0.3374013468079984,7516.0,0.13415200969944688,0.1334618285581266
mz4c2j71,True,10000,sum,['one_hot_gene'],5.0,200,10,0.10763685453858352,0.018625365091876553,0.26572552769167385,0.067227960690322,0.29691995458927134,0.10440632992462036,0.019181790522421263,0.3149720055863282,0.06107579672137342,0.31097498418578773,2766.0,0.13849834122624452,0.136474778226149
oer0b190,True,10000,sum,['one_hot_gene'],10.0,200,10,0.10484547729756004,0.01781563749702686,0.33444032103263127,0.10777971665362872,0.33123754832572727,0.10099941366284738,0.017853058417408994,0.3999609707146748,0.12611554009731665,0.3520914183338649,8940.0,0.13361533750812066,0.1334752317736398
qohwmv6t,True,10000,sum,['one_hot_gene'],10.0,100,10,0.10470509549930929,0.017751912527884484,0.3418621274410334,0.11097111017148276,0.32787148958474693,0.10099807931280325,0.01784636459861129,0.4035835374049752,0.12644319399772708,0.3463998592878212,4566.0,0.13359028631832215,0.13323630334066044
qpalfxeq,True,10000,sum,['one_hot_gene'],10.0,200,2,0.10489748821724608,0.017843549470928116,0.33646169067792403,0.10638186438664754,0.3049578718156742,0.10117262076350804,0.01789498536352902,0.4072212209549754,0.12406326951102076,0.3337987777338844,20020.0,0.1337721397135032,0.13357974947920856
uq3kive7,True,10000,sum,['one_hot_gene'],5.0,500,10,0.10768003765388198,0.01864071417413044,0.2629521935846803,0.0664592673151928,0.3099982618966366,0.10441001908654143,0.019177647238356303,0.31244472343138063,0.061278605196687486,0.3191340490814401,6842.0,0.1384833825350764,0.1365310007805203
yv5c9nxm,True,10000,sum,['one_hot_gene'],10.0,500,10,0.10474314954550894,0.01779025725240952,0.3375826663268524,0.10905077804829744,0.34158502248800615,0.10104850532373152,0.017887821660582986,0.40012453835817274,0.12441392364173244,0.33570262129031986,22268.0,0.13374536126753325,0.13338012315337514
5ulkjno7,True,10000,sum,['codon_frequency'],,200,2,0.09554360079032148,0.015245040331433025,0.5000439781283798,0.2365171211859259,0.4509135709614353,0.09161879670296708,0.01551020997251636,0.49984563312025687,0.2407949860516516,0.480688317009376,2017318.0,0.12453999346602022,0.12347080760824813
hzr97f8e,True,10000,sum,['codon_frequency'],,500,2,0.0955296600513747,0.015188817211991546,0.5054795102680729,0.23933281653037064,0.453675362251204,0.0919533841060941,0.01559201680690698,0.4945954535427781,0.23679064575228403,0.4761030198073876,5046036.0,0.12486799752901855,0.12324291952072357
49ata2to,True,10000,sum,['codon_frequency'],,200,5,0.09609630049387038,0.015311790272865913,0.4963042467338946,0.2331742348217112,0.4442277006781427,0.09195319332298246,0.015616584587286963,0.4926624840518698,0.23558808420868693,0.4771472621979832,766642.0,0.12496633381549994,0.12374081894373382
oqvx3i72,True,10000,sum,['codon_frequency'],,100,5,0.0953057143927879,0.014938403438890843,0.518361237498913,0.2518737232269189,0.4584605175497335,0.09170173594629778,0.015657619137282974,0.4893955822852882,0.23357949527550737,0.4761211403385877,383582.0,0.1251304085235998,0.12222276154174738
cv8r911h,True,10000,sum,['codon_frequency'],,500,5,0.09560483325586394,0.015183411000316714,0.5054955468671032,0.23960356360372992,0.45258629766785574,0.09187391304601142,0.01554465311481237,0.4984067782754021,0.23910903812614948,0.4820544493291226,1915698.0,0.12467819823374242,0.1232209844154668
o1ancujz,True,10000,sum,['codon_frequency'],,100,10,0.09565550713732895,0.015294777405376023,0.4958223367290469,0.2340262517902252,0.4434441169592291,0.0921689352034774,0.015770066447361182,0.48405445468966746,0.22807534273549324,0.46576260688653653,203980.0,0.1255789251720255,0.12367205587915171
rubh1md9,True,10000,sum,['codon_frequency'],,200,10,0.0961918787745013,0.015331119086448792,0.49559373321036654,0.23220623356244977,0.4420442792768219,0.09230497726784062,0.015739181952751466,0.48626112177227304,0.22958709939143185,0.4682398319909633,408004.0,0.1254558964447326,0.12381889632220436
erg4otkt,True,10000,sum,['codon_frequency'],,500,10,0.09594965461788788,0.015305786668173536,0.4983141332033956,0.23347489977858535,0.4513567272284016,0.09230264902801674,0.015765404653109185,0.4863174131035661,0.22830353162374065,0.47042388114589234,1021834.0,0.12556036258751876,0.12371655777693435
r8z54ulo,True,10000,sum,['codon_frequency'],5.0,100,2,0.10319602510199331,0.01753088190784066,0.36018241871020285,0.1220404868624172,0.2861259557385905,0.09895376243749776,0.01801997708314499,0.3493202002627733,0.11794508410910676,0.3017745640830158,5754.0,0.1342385081977038,0.13240423674430007
ugdl0o0m,True,10000,sum,['codon_frequency'],5.0,200,2,0.10318719641534405,0.017486095800569174,0.365112347958925,0.1242834081907398,0.2923706316145272,0.09914128212610517,0.018055314630688397,0.34687464301146276,0.11621535618645897,0.3057698937303827,11472.0,0.13437006597709325,0.13223500217631176
9tcr06sd,True,10000,sum,['codon_frequency'],5.0,500,2,0.10315877002598116,0.017469796432796125,0.3662083945111397,0.125099692566489,0.29019095045542953,0.0989683956077013,0.018037799459133978,0.34829837092265936,0.11707270151497771,0.30546797139523896,29034.0,0.13430487503860006,0.13217335749989906
ck91dea6,True,10000,sum,['codon_frequency'],5.0,100,5,0.10325946222952138,0.017490405702086383,0.3635147127305304,0.12406756513973904,0.28482815666716976,0.09914943559285168,0.01802342526332208,0.3491353107684671,0.11777630008335348,0.3088732670903018,5136.0,0.1342513510670268,0.13225129754405582
x8xkjak6,True,10000,sum,['codon_frequency'],5.0,200,5,0.10326082649460092,0.017547784947958125,0.3576692418553501,0.12119397012982536,0.2859716480185123,0.09888005663362567,0.0179725672036539,0.35290510788059487,0.12026573729717473,0.30811686468998317,10280.0,0.13406180367149287,0.13246805255592053
vm6le3tj,True,10000,sum,['codon_frequency'],5.0,500,5,0.10310629498256252,0.01747141367473349,0.3652116483864857,0.125018699895874,0.2896374183917288,0.09906071511428426,0.01803013856672861,0.3491092025293903,0.1174476924361698,0.30779828257265673,26098.0,0.1342763514798068,0.1321794752400443
psmp68gi,True,10000,sum,['codon_frequency'],5.0,100,10,0.10318655180673006,0.017489817359850352,0.362615830191779,0.12409702975343172,0.28330470665513674,0.0990414479675727,0.01805776530347579,0.34665858872990646,0.1160953988763368,0.31380205761290214,4788.0,0.13437918478497995,0.13224907319089368
8ucv8qj1,True,10000,sum,['codon_frequency'],5.0,200,10,0.10333270206118352,0.017547904485552955,0.35869108343427347,0.12118798359879356,0.28630215104395657,0.0991181349836914,0.018016099010869275,0.3508152078539241,0.11813491080528926,0.3090499090706621,9680.0,0.13422406271183002,0.1324685037492043
cmtf1iwn,True,10000,sum,['codon_frequency'],5.0,500,10,0.10303046332068454,0.01748409635185114,0.3643537977966519,0.12438354205920432,0.29083927298221307,0.09916130709312695,0.01806097241422628,0.34705075895573234,0.11593841489182756,0.30857992212852087,23870.0,0.13439111731891465,0.13222744175038378
tn9dbf6b,True,10000,sum,['codon_frequency'],10.0,100,2,0.09833088892345757,0.016007388550003332,0.4584524369947085,0.19833815937808089,0.3796512888927135,0.09392553801662644,0.016496352502192398,0.44740472203638615,0.19252456583655453,0.3960752873061999,73232.0,0.12843812713595756,0.1265203088440877
ssfaf5pa,True,10000,sum,['codon_frequency'],10.0,200,2,0.09855132702719112,0.016056673611614055,0.45611681909124824,0.195869927093808,0.37341081069685766,0.09436290141318417,0.01657393667289688,0.443459306585063,0.1887269195438065,0.3944578095770011,149278.0,0.12873980220932796,0.1267149304999772
s0yipuiz,True,10000,sum,['codon_frequency'],10.0,500,2,0.09850195208017767,0.016129366873269466,0.45196506070699016,0.19222939486349144,0.3794307037965138,0.09423263427297908,0.0165475344398117,0.4449234714932227,0.19001927520973372,0.4086935089459814,370278.0,0.12863722027396154,0.1270014443747372
dm8u7ymi,True,10000,sum,['codon_frequency'],10.0,100,5,0.09844433365663792,0.01611851310323252,0.4494709374262461,0.19277295968284505,0.3771586939553831,0.0945691400217986,0.016538631776398714,0.4443646950193445,0.19045504923939627,0.3945873273111657,50052.0,0.12860261185683095,0.12695870629158332
jqp86l4y,True,10000,sum,['codon_frequency'],10.0,200,5,0.09861567350497669,0.016146429652546677,0.4490750205186511,0.19137487827580657,0.3781749397688355,0.09486786307010588,0.016666638384306258,0.43641101716857145,0.1841892888973935,0.3945451768550128,98768.0,0.12909933533642323,0.12706860215075427
z9xap4q6,True,10000,sum,['codon_frequency'],10.0,500,5,0.0985788249072978,0.016139104638114566,0.450460000473352,0.1917417204083559,0.3859941569627191,0.09433862564342782,0.01658044771966627,0.4421639853396401,0.1884082121012812,0.4001463404925095,242398.0,0.12876508734772119,0.12703977581102135
24jeru8k,True,10000,sum,['codon_frequency'],10.0,100,10,0.09852468778618108,0.016240770347012892,0.4429239148567767,0.18665022662290975,0.36795898249396025,0.09464473909688226,0.016695626493234215,0.43409819942195865,0.18277035790406823,0.3767659237073123,36276.0,0.12921155711945512,0.12743928102046437
83hai11i,True,10000,sum,['codon_frequency'],10.0,200,10,0.09867031903117993,0.016197352620652982,0.44670498040466705,0.18882461842458165,0.3747179985953559,0.09454058241306731,0.016684777466909592,0.4352563429438835,0.18330140391806193,0.39529174636215186,73146.0,0.12916956865651288,0.12726882030039008
6ji6mmmm,True,10000,sum,['codon_frequency'],10.0,500,10,0.09845492163861382,0.016101376445924253,0.45356729726288497,0.19363117613688685,0.383041750085184,0.09446228169490604,0.01662378819685018,0.440027950800966,0.18628675097062952,0.3998711824596115,183706.0,0.12893327032558424,0.1268911992453545
6tc11rg5,True,10000,sum,['calm'],,100,2,0.09586953032557534,0.015308864679696114,0.5013807790475423,0.23332075068831148,0.4817940884740594,0.08955031352308027,0.01529668358423216,0.5158632619037806,0.2512468306677401,0.5178291283706503,1007198.0,0.12367976222580701,0.12372899692350259
300bqz56,True,10000,sum,['calm'],,200,2,0.09496598382529656,0.015072645292491813,0.5175478473593849,0.24515079205609855,0.5064897885307723,0.09107827372124833,0.015554994084101903,0.5017970582950874,0.2386028608566212,0.513471031966255,2015716.0,0.12471966197878305,0.1227707020933407
wg0k4pgl,True,10000,sum,['calm'],,500,2,0.09472427164457908,0.01500493766125022,0.5240446617596016,0.24854164023322212,0.5148546410607376,0.09039148754881834,0.015482134934252958,0.5074102699856698,0.24216922339944613,0.5265613652740213,5036640.0,0.12442722746349755,0.122494643398192
5xf3kjxo,True,10000,sum,['calm'],,100,5,0.09493010562042402,0.015136790033802291,0.510619101464289,0.24193837603804905,0.48415753361511416,0.0911418438597074,0.015532129568418722,0.5004540491072798,0.23972204976373013,0.5051262798663031,372402.0,0.12462796463241596,0.1230316627287557
x5lmyw90,True,10000,sum,['calm'],,200,5,0.09466712520429664,0.014981141835267466,0.5227147989876718,0.24973335277252007,0.5144342176173311,0.0902735083498832,0.01546564120987086,0.5051930271898514,0.24297657019048,0.5191157464473923,744686.0,0.12436093120377822,0.12239747479122054
kpikm61k,True,10000,sum,['calm'],,500,5,0.0946780658382898,0.015008293562941656,0.5231914770019723,0.24837357419805972,0.512665986888103,0.09038628564736156,0.015478733810537356,0.5074815803825421,0.2423357040713725,0.5312542267218415,1864680.0,0.12441355959274437,0.1225083407892771
ywtl4tv2,True,10000,sum,['calm'],,100,10,0.0954869509100064,0.01510685474060351,0.5152442546676651,0.24343755762974503,0.4921714396335254,0.0916022793089358,0.015851786083503946,0.4821291190251887,0.22407527067924393,0.4940435106730824,188144.0,0.12590387636408953,0.12290994565373263
667jei74,True,10000,sum,['calm'],,200,10,0.09522660174115824,0.015166620523416625,0.5107912030327092,0.2404444430872632,0.49112803692622087,0.09090270364165054,0.015669512430225612,0.4937594625479373,0.2329973337412401,0.5056712116836547,376498.0,0.12517792309439238,0.12315283400481138
vi5zbwc3,True,10000,sum,['calm'],,500,10,0.09496931320408702,0.015124818371828178,0.5156942207669218,0.24253792571121968,0.5047173656381624,0.09051126777527715,0.015501070259709766,0.5063058145684324,0.24124236334706609,0.5242940413527906,941928.0,0.12450329417212128,0.12298300033674645
s1gz3u4g,True,10000,sum,['calm'],5.0,100,2,0.1032017744752583,0.01749284838117696,0.3695162729600596,0.12394523396687572,0.3199518556497084,0.09867999212018184,0.01802042010324934,0.3584996578621791,0.11792339883952652,0.34257706277268346,6024.0,0.1342401583105791,0.13226053221266335
sls3rwrv,True,10000,sum,['calm'],5.0,200,2,0.10312865771960682,0.01745978847954576,0.3711703550112222,0.12560089825650422,0.3156763009211681,0.09847585841352072,0.017933566501044794,0.3656194044066645,0.12217477199243731,0.35144661611984945,12128.0,0.1339162667529408,0.13213549288342538
ske5ftmk,True,10000,sum,['calm'],5.0,500,2,0.10298921611353797,0.017466100677338735,0.3710380613280088,0.1252847787292447,0.3180360964474182,0.09845131620824668,0.01794109429719222,0.3661560599566626,0.12180629596347092,0.3478509582687374,30136.0,0.13394437015863048,0.1321593760477808
w46crh0x,True,10000,sum,['calm'],5.0,100,5,0.1032358681823759,0.017476712894356275,0.37000369077408907,0.12475331106349874,0.3137367980190417,0.09860991091118249,0.01799450991417436,0.3627131353530248,0.11919166957815153,0.3518166805858123,5468.0,0.13414361674777656,0.13219951926673665
x3dyvx91,True,10000,sum,['calm'],5.0,200,5,0.10298115010968496,0.01742410790767775,0.3760107065464753,0.12738780764705226,0.31593163042962513,0.0982631672306476,0.017905450178705953,0.3710917209546653,0.12355103014311752,0.35624733758499677,10998.0,0.13381124832653626,0.13200040874057076
qgry4ly4,True,10000,sum,['calm'],5.0,500,5,0.10303114821819012,0.017488227631363457,0.37101738354857866,0.12417664453012756,0.32159860878215324,0.0984238417614699,0.017928755895016784,0.36869739430844345,0.12241024502749408,0.35506819321179206,27748.0,0.13389830430224567,0.13224306269654926
sitx4mdj,True,10000,sum,['calm'],5.0,100,10,0.1028232181157068,0.017419568199345266,0.37376437631029175,0.12761515959308245,0.31590979550205217,0.09861212920221238,0.017949928320779046,0.3634124715558731,0.1213738817658334,0.3496606391806397,5186.0,0.13397734256499882,0.1319832118087193
fteflodx,True,10000,sum,['calm'],5.0,200,10,0.10319471883263384,0.017491903252919834,0.36800665316038866,0.12399256668800428,0.3135867126236329,0.0986932103275392,0.017959399781383136,0.3627988427768365,0.12091026583846808,0.35329870704248206,10214.0,0.13401268515100775,0.1322569591852158
aevxnwob,True,10000,sum,['calm'],5.0,500,10,0.1030154625832462,0.01745788602250301,0.37132248178936905,0.12569617471023886,0.32079390964172233,0.09849224303840848,0.017962836252626697,0.3631744550187616,0.1207420549500905,0.3500455948359666,25530.0,0.13402550597787982,0.13212829380001473
1305i7ch,True,10000,sum,['calm'],10.0,100,2,0.097713277284779,0.01612713594226225,0.4532088481236974,0.1923411215359564,0.4082466121158421,0.09369797042088536,0.016733491966770684,0.4401686607606221,0.1809168912253221,0.4284994004515961,78130.0,0.12935799923766092,0.12699266097795672
bmas2t1d,True,10000,sum,['calm'],10.0,200,2,0.09805264200650164,0.01613218430767156,0.45593290236816447,0.192088295667857,0.42026319573144233,0.09391154484054388,0.016643091302389782,0.4445243342661057,0.1853418885518482,0.43210223528858327,154114.0,0.1290081055685641,0.12701253602566778
2u6lx6ab,True,10000,sum,['calm'],10.0,500,2,0.09830617960963564,0.01617159661543429,0.4547770777674813,0.1901144981876789,0.4078669507717036,0.09374880315911484,0.01666852760862239,0.44540017845631974,0.18409681377450204,0.4307964101731073,378022.0,0.12910665206960636,0.12716759263049013
8ss6a7zk,True,10000,sum,['calm'],10.0,100,5,0.09827299422146642,0.01622455794070652,0.4507901595178193,0.1874621559041836,0.4126589324582651,0.09428107992439244,0.016816859895121872,0.4329999685480133,0.17683613736584103,0.4183482873238726,46784.0,0.1296798361161899,0.1273756567822381
vqm5cqj5,True,10000,sum,['calm'],10.0,200,5,0.09849418489994156,0.01619214610789689,0.453564857063028,0.18908536442860543,0.4055719821464339,0.09378574960310808,0.016617534449098966,0.4479484880992631,0.18659286395408392,0.4234307643371084,92450.0,0.12890901616682585,0.1272483638711983
q7txpbld,True,10000,sum,['calm'],10.0,500,5,0.09819797812927954,0.01612508414846004,0.4574913247801974,0.19244387688489528,0.417550741150299,0.09408604159714432,0.01669158694789884,0.4435583457657766,0.18296808850076052,0.4287394884357689,230234.0,0.12919592465669666,0.1269845823258085
ab2zd3x5,True,10000,sum,['calm'],10.0,100,10,0.09888502335355832,0.016256807991921148,0.4448076777796271,0.1858470495215212,0.3958826081629935,0.09421225462798652,0.01677093602757409,0.4348064905577043,0.17908405216286538,0.41819199321515627,30970.0,0.12950264872802444,0.12750218818483527
gs3ainkk,True,10000,sum,['calm'],10.0,200,10,0.0987294206791731,0.016195523187690866,0.45222467675819966,0.18891623777842712,0.3996076634566626,0.09399958251488028,0.016613816458409807,0.44760224845636654,0.18677485486059153,0.4225046917131038,63322.0,0.128894594372339,0.12726163281873631
ly2d6k27,True,10000,sum,['calm'],10.0,500,10,0.09837206893134312,0.01616997569489941,0.4542559199816205,0.19019567508517443,0.41427150013357034,0.09405389633455229,0.01673539243324674,0.4387448615947424,0.1808238658130279,0.4268979668169776,155846.0,0.12936534479236214,0.1271612193040764
y7g9dh52,True,10000,sum,['fudt_downstream'],,100,2,0.10273813207560438,0.017463309273398935,0.35971107943636726,0.12542457430010312,0.3820238155137168,0.0996672909989774,0.017804892451007654,0.3599372625733547,0.1284732027761818,0.3807514264976527,1007414.0,0.13343497461688092,0.13214881487701255
bcwqbrd3,True,10000,sum,['fudt_downstream'],,200,2,0.10225553315299991,0.01731756565432873,0.3724159899137111,0.13272352238009433,0.3955380658499677,0.09859237343311789,0.017600892637216065,0.37664039213375816,0.13845873371029194,0.4003455456126522,2014438.0,0.13266835582465045,0.1315962220366859
41dmbu28,True,10000,sum,['fudt_downstream'],,500,2,0.10233863643123764,0.017208290253991555,0.3815872822883919,0.13819611513283148,0.40137022733241096,0.09844831644212136,0.01759938112547711,0.37725030917835545,0.13853272028383856,0.4064685467462574,5039994.0,0.13266265912259226,0.131180372975501
6rqm5x6c,True,10000,sum,['fudt_downstream'],,100,5,0.1024219616111378,0.017412938288990192,0.3626555410625111,0.12794719040009417,0.3726407965053737,0.09825788679709982,0.017543578924128053,0.38038519039294894,0.141264166932764,0.383403724182669,373836.0,0.13245217598864903,0.13195809292722516
gjusmj0a,True,10000,sum,['fudt_downstream'],,200,5,0.10204300193971878,0.017180482033978893,0.3819549937200765,0.13958877132844594,0.4021431433334416,0.09813143885603892,0.017515399224834294,0.38246706078810466,0.14264352730462793,0.409561368910794,746912.0,0.13234575635370519,0.13107433781628994
2l8z7n2z,True,10000,sum,['fudt_downstream'],,500,5,0.10229868529864052,0.017284429533999498,0.3752388002637954,0.1343830037584104,0.3981608557053833,0.09786585008878534,0.017464107201132093,0.3883542862347083,0.14515420650492694,0.4095198341422435,1868522.0,0.1321518338924288,0.13147026102506792
7vk483c7,True,10000,sum,['fudt_downstream'],,100,10,0.1026433507302142,0.017316672379063876,0.3708264373680471,0.13276825826507443,0.3912510822731716,0.09844174618920122,0.017683640788709973,0.3702619253649527,0.134408317138211,0.3980542581641515,191148.0,0.1329798510628959,0.1315928279925007
sc54pj4h,True,10000,sum,['fudt_downstream'],,200,10,0.10268509661598547,0.01736854180630118,0.3678230840709414,0.13017059904157458,0.3851466739704671,0.09846935587590536,0.0176191227466301,0.37616349430460966,0.1375663930845693,0.4019662345752283,382278.0,0.13273704361115662,0.13178976366281708
08grozmq,True,10000,sum,['fudt_downstream'],,500,10,0.10264377074050778,0.017422894650244377,0.3637761255008915,0.12744856847535024,0.39266225960886897,0.09874931916613658,0.017670733657059557,0.3722067125863848,0.13504010478531903,0.3993268965106273,956030.0,0.13293131180071743,0.13199581300270238
nyya0fix,True,10000,sum,['fudt_downstream'],5.0,100,2,0.10684959167477864,0.01882545627247757,0.24059610201967488,0.057207246591219896,0.23426013532728077,0.10258084121201426,0.019200760747444253,0.24920896972730724,0.06014722837970021,0.2717561234848022,5638.0,0.13856680968920462,0.13720589007938971
qhz7oky1,True,10000,sum,['fudt_downstream'],5.0,500,2,0.10680660958908884,0.01881360986461163,0.24235063884031713,0.0578005234461485,0.23239984944724768,0.10249522978736812,0.019202757844675605,0.24893222359279848,0.06004947301506813,0.27326137102192743,28366.0,0.1385740157629691,0.13716271309875594
wyb0y436,True,10000,sum,['fudt_downstream'],5.0,200,2,0.106812733138643,0.018779213234074863,0.24605425455684216,0.05952313210659066,0.2291023591405622,0.10222563097018982,0.019090054083971963,0.2616236509865395,0.06556617848640978,0.2791755393714112,11498.0,0.13816676186395904,0.1370372695075134
vcxa2uyq,True,10000,sum,['fudt_downstream'],5.0,100,5,0.1066618462729644,0.018800649969058624,0.24359407081704285,0.05844956458679651,0.23401992733865432,0.10213206333320006,0.019128079917623955,0.25713884713572455,0.06370486238435102,0.27404885961001446,5008.0,0.13830430187678167,0.1371154621808154
aai1yoq8,True,10000,sum,['fudt_downstream'],5.0,200,5,0.10682380786836795,0.01881822058164277,0.24158488960603836,0.0575696153320473,0.24078315344242515,0.10236346926529125,0.01915455447130535,0.254022578190032,0.06240896671739504,0.27256498609053736,9912.0,0.13839998002639073,0.13717951954152183
