run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,val_mse,val_pearson,test_spearman,val_mae,test_pearson,val_spearman,test_r2,val_r2,num_params,test_mae,test_mse,val_rmse,test_rmse
gow9mlki,False,1000,sum,['random_10'],10.0,500,10,0.02097969469500401,0.480142051876202,0.29928364129420093,0.11437470700854356,0.382085411034818,0.4120714827636772,0.10893585110952075,0.14715645662814025,49672.0,0.10791418331269996,0.02081954011715607,0.1448436905598722,0.1442897782836888
ef877uov,False,1000,sum,['random_10'],10.0,200,10,0.020870950424548937,0.4812279281556222,0.3391460257374047,0.11364820254341448,0.4316564452141358,0.4186383081817544,0.1319260232083841,0.15157700946670816,19620.0,0.10638928393184756,0.020282379228225015,0.14446781795454977,0.14241621827665912
0l899rpz,False,1000,sum,['random_10'],10.0,100,10,0.02086055891494847,0.4958891738013839,0.27709821173771343,0.11374544581664546,0.40512419492544033,0.4051731282953668,0.11498149492108622,0.15199943372013436,10108.0,0.10663194029029968,0.02067828482815623,0.1444318486863215,0.1437994604585018
gqo3vs40,False,1000,sum,['random_10'],10.0,500,5,0.02078157932526062,0.5007197266461533,0.31878924668643954,0.11317448657528688,0.39323355239738167,0.44356674253581463,0.1121522447704204,0.15521002539473505,80266.0,0.10793404124017804,0.020744389706336554,0.14415817467372644,0.14402912797881043
7k51out0,False,1000,sum,['random_10'],10.0,200,5,0.020874203064892453,0.4858666203038235,0.27223828471853234,0.11394080526982683,0.3918518181311924,0.39921835650848897,0.11198465718909267,0.15144478669815964,32790.0,0.1077639562411109,0.020748305357501436,0.14447907483401343,0.14404272059879122
4a1qo8s3,False,1000,sum,['random_10'],10.0,100,5,0.020357163112291417,0.49812453831688175,0.3485913076277905,0.11276198290308194,0.3699254211045681,0.3963876084641916,0.10553051507276812,0.1724629278890366,15870.0,0.1064764278794395,0.020899105129751235,0.14267853066348635,0.14456522794140794
g9zpfd27,False,1000,sum,['random_10'],10.0,500,2,0.020777409589760973,0.4979138997619259,0.2612279415846815,0.11387409492392542,0.3646007137129581,0.4439875294072642,0.10390178663547324,0.15537952890992612,152202.0,0.10860257948415912,0.020937160052152095,0.14414371158590641,0.14469678659926105
tijvf6vl,False,1000,sum,['random_10'],10.0,200,2,0.020648470774864872,0.5019735788393459,0.24412758820871555,0.11363444074708264,0.35596100094880606,0.4076595961721145,0.09750694786774872,0.16062100822470116,62554.0,0.10840545117678212,0.021086574213223623,0.14369575767873202,0.14521216964574155
eqh4djd6,False,1000,sum,['random_10'],10.0,100,2,0.020420671138993565,0.4852547691476328,0.25112368653915246,0.11252217821687864,0.36741468959552953,0.3956480436598257,0.11044585638335512,0.16988126922752556,31574.0,0.10867827083375758,0.020784259138323227,0.1429009137094426,0.14416746907094966
ljfeuadm,False,1000,sum,['random_10'],5.0,500,10,0.021733366730722858,0.4550755830878741,0.22391358667469807,0.11635513411586294,0.351700657629006,0.394933981090093,0.08390369604022418,0.11651900747422994,14474.0,0.10905526766296442,0.021404411540086755,0.14742240918775834,0.14630246593986979
ihbkb2cx,False,1000,sum,['random_10'],5.0,200,10,0.02170750262723787,0.44015355410500817,0.24467124106170873,0.11663012930655198,0.3922043566554943,0.32027618920107864,0.09881580073025098,0.1175704066477139,5896.0,0.1084166485742294,0.02105599312126492,0.14733466200198062,0.1451068334754257
q3gvegfa,False,1000,sum,['random_10'],5.0,100,10,0.021829166167012415,0.4089888892887855,0.19785668983174423,0.11517017534026018,0.3316985891252016,0.3357815478581311,0.08543952140633104,0.11262467383944784,2948.0,0.10998529792818236,0.021368527279831843,0.1477469666931014,0.14617977726016634
5mgb0pwt,False,1000,sum,['random_10'],5.0,500,5,0.02155307191095993,0.4617531324871541,0.24826813620019864,0.11571415289490249,0.34943143702649615,0.35661687355354504,0.08510382057637633,0.12384815478421551,18630.0,0.10917337018390257,0.021376370864275577,0.14680964515644035,0.146206603353869
e7i8aqx5,False,1000,sum,['random_10'],5.0,200,5,0.021607077641356047,0.44790939472503166,0.30855319700988193,0.11556170397831084,0.4249532436581865,0.3797346492486404,0.1077188789747462,0.12165277305235556,7344.0,0.1066283624662834,0.02084797443382446,0.14699346121972925,0.14438827664954126
f2jqq36u,False,1000,sum,['random_10'],5.0,100,5,0.02177464242243778,0.42911527087633383,0.2308657534614588,0.11560729461568948,0.3726965720050413,0.35863155008957653,0.09880657038668283,0.11484111331566238,3788.0,0.10865845125288692,0.021056208786442845,0.1475623340234146,0.14510757659902823
x6rifuv1,False,1000,sum,['random_10'],5.0,500,2,0.02150610300166051,0.4633217628854142,0.2540231684217826,0.11506472424997068,0.356870215661414,0.39536751907885925,0.08748965302764655,0.12575748338110726,24280.0,0.1088743647241822,0.021320626354193017,0.1466495925724327,0.14601584281917157
48pqi22m,False,1000,sum,['random_10'],5.0,200,2,0.022030921267665433,0.4106121717157072,0.25207919761411013,0.11690880629154884,0.35928922972123545,0.38959126293441454,0.09014136497250892,0.10442314672307662,9706.0,0.10878782881511932,0.021258669621578484,0.14842816871357484,0.1458035308954433
zg6fmw8m,False,1000,sum,['random_10'],5.0,100,2,0.021665128419972233,0.4462327784578875,0.22209042761213524,0.11522661105671446,0.3376082299602688,0.34970576796791814,0.08402616258617313,0.11929295645586746,4724.0,0.1085706051120849,0.021401550133116707,0.14719078918183784,0.14629268653325328
4hy7dyvl,False,1000,sum,['random_10'],,500,10,0.020432833511412552,0.5226853439015603,0.30965697704474676,0.11274475394376962,0.4272043902997173,0.5012017928070946,0.12631430643024188,0.16938685780064766,91320.0,0.1071559954989868,0.02041349589668724,0.14294346263964838,0.14287580584790147
8kio1mez,False,1000,sum,['random_10'],,200,10,0.020717493678010537,0.4954532730767609,0.32458821045169967,0.11438509959542836,0.3799919894426946,0.41353786125509245,0.11395074202470834,0.15781516485336855,36572.0,0.10754920563645766,0.02070236816862474,0.14393572759398737,0.1438831754188958
s2byp4cf,False,1000,sum,['random_10'],,100,10,0.020862524643019104,0.4650145906085558,0.3196623861170042,0.11463185892138764,0.43409652041584856,0.42423604868376585,0.137307516920518,0.151919525098134,18204.0,0.10667462891751985,0.020156641676815832,0.14443865356274652,0.14197408804713568
grcfddin,False,1000,sum,['random_10'],,500,5,0.020576277770587664,0.5092573195659221,0.31440158376177774,0.11387510397802644,0.41745130645587464,0.4381475176762363,0.12471669757510516,0.16355571907104616,184974.0,0.10742001749525557,0.02045082371611804,0.14344433683693358,0.14300637648761694
g9gtz4ly,False,1000,sum,['random_10'],,200,5,0.02040443650537363,0.4935810128522885,0.30343517217160315,0.11302437688224766,0.42676903751255346,0.439524638346435,0.13022925967661925,0.1705412217512896,73950.0,0.10723120015914708,0.020322023777344055,0.14284409860184505,0.1425553358431176
kpzpx8yy,False,1000,sum,['random_10'],,100,5,0.020192115010451473,0.5313078581588693,0.26371007380238753,0.11241708598491648,0.376846422256972,0.48143756096627954,0.10969955035306056,0.17917228234086735,36916.0,0.10832264413484435,0.0208016964332214,0.14209896203157668,0.14422793222265026
ckjip9u3,False,1000,sum,['random_10'],,500,2,0.02056301582264438,0.5330776393288265,0.2981029810579028,0.1132216822997648,0.42267341565313327,0.4703440889007898,0.12043551901482186,0.16409482923639374,503820.0,0.10757135036963862,0.020550852618521433,0.1433981025768625,0.1433556856860635
wzu1dg1c,False,1000,sum,['random_10'],,200,2,0.020780933090906253,0.4970454312392374,0.28653800218513964,0.11428746916049598,0.37214153407975303,0.44619347270304555,0.10836719715120437,0.15523629540507777,201396.0,0.10815462178541616,0.020832826606027484,0.14415593324905587,0.14433581193185385
pw7zrkz1,False,1000,sum,['random_10'],,100,2,0.0208073898480738,0.46581978843271227,0.2292018462447222,0.11409607001105132,0.36735244937648487,0.39476821656497646,0.10533835736405506,0.15416080432396706,100466.0,0.10928240209817884,0.02090359485715229,0.1442476684320194,0.14458075548686378
zyjr5o98,False,1000,sum,['random_100'],10.0,500,10,0.02101494407647335,0.4730965728076993,0.32900333059115905,0.11445446913424152,0.4166628087797451,0.43800725538575314,0.12260403146458689,0.14572353742550104,50134.0,0.10661599229623468,0.02050018574790538,0.14496532025444345,0.14317885929111665
1uhpd62z,False,1000,sum,['random_100'],10.0,200,10,0.020470886792214437,0.5107212066083984,0.2665766070272604,0.11228000817328714,0.3560075298554557,0.460436470745749,0.10109931375877856,0.16783995755696912,19562.0,0.1079025112910895,0.02100263928454657,0.1430765067794655,0.14492287357262335
zfitlcf0,False,1000,sum,['random_100'],10.0,100,10,0.021290163234781972,0.4299965870204593,0.2600582642343023,0.11475355592141928,0.3438415177726203,0.3122429852915861,0.10045146642741463,0.13453562999462498,9974.0,0.10918778229039632,0.021017776111139717,0.1459114910991659,0.14497508789836866
cvwg1cxn,False,1000,sum,['random_100'],10.0,500,5,0.021062730498448003,0.48376507626516774,0.2979217634402384,0.11481292819673632,0.4093682554478333,0.431287416559876,0.11606481070081244,0.14378097619978247,80658.0,0.10746221804970076,0.020652973366165932,0.14513004684918973,0.14371142392366007
g4oufiu5,False,1000,sum,['random_100'],10.0,200,5,0.021449243559376087,0.42488646738156555,0.3297666411625333,0.11578335717929464,0.4213319533788992,0.381634565728822,0.12638468991095053,0.12806887107940113,31560.0,0.10747131470297744,0.02041185140038243,0.14645560269029004,0.1428700507467623
avhl6ti1,False,1000,sum,['random_100'],10.0,100,5,0.021394357040109425,0.41494387835014057,0.25797700735264173,0.11419521418840824,0.3488778985458767,0.3540538989728974,0.10146214007705634,0.13030005767459396,16462.0,0.10797041231459516,0.020994161918356548,0.14626809987180878,0.14489362276634726
otvj8q4h,False,1000,sum,['random_100'],10.0,500,2,0.020857130657506297,0.5018183039458902,0.31961845457332805,0.11448503119022392,0.4313425345489552,0.4360818366709382,0.12280519770475427,0.15213879548240403,155790.0,0.10752318163244544,0.020495485537923196,0.1444199801187713,0.14316244457930716
oag1j5dk,False,1000,sum,['random_100'],10.0,200,2,0.020532666849981885,0.5051499080709375,0.3184323028940703,0.11397155596281336,0.4301802992617528,0.45185496879164033,0.12691402509566152,0.16532854239378014,60758.0,0.106940454645848,0.02039948358699073,0.1432922428116117,0.14282676075228595
d6r5ijxt,False,1000,sum,['random_100'],10.0,100,2,0.021312916506864742,0.42158317309133114,0.3063566198260712,0.11540506932485486,0.43447242412927745,0.381634565728822,0.14023972638911497,0.133610688928109,32076.0,0.10649105049775408,0.020088131174244975,0.14598943971008568,0.14173260448550634
m95k21f1,False,1000,sum,['random_100'],5.0,500,10,0.021863357434197227,0.4310446918904128,0.2548798335234687,0.1165125888518992,0.3788524476998493,0.39627284840834176,0.0965111637787356,0.1112347679384239,14518.0,0.10813506180559856,0.02110984051432557,0.14786263028296645,0.14529225896215384
6cw182z5,False,1000,sum,['random_100'],5.0,200,10,0.021578498484827215,0.4530920455484805,0.20033882204945028,0.11562831992890252,0.3615526594303912,0.4039745232676013,0.09187044753560958,0.12281454158497528,5782.0,0.10919353552592588,0.02121826994459319,0.14689621671379838,0.14566492352173596
06hn540o,False,1000,sum,['random_100'],5.0,100,10,0.021947555205931127,0.42006043355441014,0.21605533179961547,0.11612220454478264,0.2940227551688503,0.2976684581986496,0.07204597511249455,0.10781205244930592,2786.0,0.10916619426205156,0.021681464877784502,0.14814707289018952,0.1472462728824893
6u7r8rx3,False,1000,sum,['random_100'],5.0,500,5,0.021701615002252,0.45059261432747005,0.25463271859028996,0.11554552089487782,0.3947995342247295,0.3931105713138114,0.10091133570011546,0.11780974392254052,18638.0,0.10762986473345422,0.021007031355239073,0.14731468019940172,0.14493802591190164
v0y1wg8u,False,1000,sum,['random_100'],5.0,200,5,0.021770089788614617,0.4527026176335136,0.21827936619822377,0.11597234602437212,0.329821876103588,0.4167001383496228,0.08148429361682197,0.11502618199363256,7216.0,0.10901775949423484,0.021460940406023383,0.1475469070791205,0.14649553032780005
p8z6cnnh,False,1000,sum,['random_100'],5.0,100,5,0.021585350458889176,0.4583925011967975,0.2069999423593561,0.11545965790080508,0.3558106316219685,0.33047708305440265,0.08655529433943077,0.12253600264896858,3502.0,0.10906692157706016,0.021342457462780812,0.14691953736276595,0.14609057965105351
8t3jbiwm,False,1000,sum,['random_100'],5.0,500,2,0.02164794733276424,0.45079727789410046,0.25766948654690824,0.11623029959754594,0.3593313754736925,0.3933400914255111,0.08667759958661281,0.1199913831730558,24518.0,0.10847106678652256,0.021339599824525008,0.14713241428306761,0.14608079895908638
2s7e0b9q,False,1000,sum,['random_100'],5.0,200,2,0.02186129325631939,0.41326246825840446,0.2539462882203492,0.11677788609166814,0.3626377830678176,0.2895587475852571,0.08886354729930224,0.111318678634031,9750.0,0.10916155560259776,0.021288525582389903,0.147855650065594,0.14590587919062722
5nj6kx61,False,1000,sum,['random_100'],5.0,100,2,0.02224752719579275,0.3788626817659849,0.259992366918788,0.11708838101854648,0.38123708797196465,0.25972113306428474,0.10080087466896026,0.09561792005295532,4804.0,0.10854196828495284,0.021009612255696555,0.1491560498129149,0.14494692910060755
5pgreyk1,False,1000,sum,['random_100'],,500,10,0.02060766626817859,0.5093715389239571,0.3453184076239127,0.11383735472025956,0.4363653611143678,0.4593398746565168,0.1256494171978425,0.1622797482861642,91626.0,0.10724731333711764,0.020429030903975593,0.14355370517049915,0.14293016093174873
wynxqnoe,False,1000,sum,['random_100'],,200,10,0.020734797771118574,0.502948023059686,0.3558509952202847,0.1135598742828794,0.46241304719220816,0.4743351886209029,0.14381023514406557,0.15711173783521415,36322.0,0.1061557135844499,0.020004706933291153,0.1439958255336542,0.14143799678053684
ojelp3b8,False,1000,sum,['random_100'],,100,10,0.02006826975500689,0.5215535809589052,0.3029793824059624,0.11138172797501356,0.34742942993394776,0.4835414953235277,0.10002899455429148,0.18420670386218263,18374.0,0.10936700573900204,0.021027647084090217,0.14166252064327703,0.14500912758888737
oxpkxx41,False,1000,sum,['random_100'],,500,5,0.02043217886824119,0.525170991519925,0.3563397336436826,0.11281087181752245,0.447769016060827,0.48408979336814384,0.1380772041035887,0.16941346963699833,185218.0,0.10613985216269524,0.020138658085841428,0.14294117275383322,0.14191073985375957
77bcaxxk,False,1000,sum,['random_100'],,200,5,0.020827115626927507,0.4752962486061352,0.27413283253956905,0.1137407084545188,0.37081071919232395,0.3958393104195755,0.10145312486493618,0.15335893359238917,74146.0,0.10755624695245714,0.02099437255703013,0.14431602692330298,0.14489434963803843
iphya1q7,False,1000,sum,['random_100'],,100,5,0.020263367533698742,0.5305516887283054,0.2263847360064851,0.11199228169061572,0.3314816602302432,0.4742969352689529,0.09497083840700904,0.17627580289806322,36890.0,0.10849550119538248,0.02114582991633446,0.1423494556845889,0.14541605797275092
gzalm3ic,False,1000,sum,['random_100'],,500,2,0.02092152856371885,0.49166662945883965,0.35188617340350653,0.11423940658447695,0.4325572979946976,0.4610867777288984,0.1284509093984585,0.1495209624148368,503690.0,0.10628578518374451,0.020363574584886503,0.14464276187807965,0.14270099714047726
kqh80b6l,False,1000,sum,['random_100'],,200,2,0.020760889509447888,0.4962805882907033,0.3146267329231184,0.11436909153905452,0.40645277213248393,0.4256259204712812,0.1170742119175674,0.1560510850996525,200858.0,0.108160924769721,0.02062938890352909,0.14408639599021097,0.14362934555141957
ukcqpjda,False,1000,sum,['random_100'],,100,2,0.02046032247000821,0.4921352548290605,0.26948707179580955,0.11284977109152448,0.4113260413415821,0.46817639895695856,0.1281759833798205,0.16826940679894642,100626.0,0.108104095638377,0.020369998177712463,0.14303958357744267,0.14272350254149616
lxnnjeq1,True,1000,sum,['random_1'],10.0,500,10,0.02114009161022106,0.4661113968457272,0.26883908152658537,0.11455062693093113,0.405140732584517,0.3816600679634553,0.117952280528423,0.14063617711462562,48900.0,0.10745584776237466,0.020608873001624513,0.14539632598597896,0.14355790818211484
bd910ore,True,1000,sum,['random_1'],10.0,200,10,0.0208671954309584,0.4856636205257658,0.2201629311333414,0.11363906850091889,0.3433536802515067,0.4369361615311541,0.09801846994170692,0.15172965334859723,19386.0,0.1101324046472158,0.021074622599691815,0.14445482141818042,0.14517101156805312
eaxxh0a1,True,1000,sum,['random_1'],10.0,100,10,0.021309728389177524,0.4334618249256756,0.2240618556346053,0.114239061123445,0.3242415599484799,0.3610670134970576,0.08799760934863576,0.13374028879238653,9914.0,0.1095795297695978,0.021308758053784155,0.14597852030068506,0.1459751967074686
o0hxhso0,True,1000,sum,['random_1'],10.0,500,5,0.020873307429569672,0.4935777056652263,0.2753299671047459,0.11450391751094456,0.39114702400369106,0.42401927968938274,0.10959229884765198,0.1514811950831888,79550.0,0.10774196177866122,0.02080420234373554,0.1444759752677575,0.14423661928836082
4qxtwlux,True,1000,sum,['random_1'],10.0,200,5,0.02080037564456396,0.500291555019537,0.2728752921018375,0.11292812475826015,0.3741223578212955,0.4044335634910009,0.1054955414001797,0.15444593803359585,32142.0,0.10780434229791427,0.020899922282792804,0.14422335332588812,0.1445680541571782
3rtx5z4j,True,1000,sum,['random_1'],10.0,100,5,0.020629675006499683,0.47954159003406743,0.2926060466554166,0.11290715406361182,0.44073694163459787,0.4196456464497701,0.14264621249007892,0.16138507318970674,17284.0,0.10668898529829336,0.020031904095663952,0.14363034152469206,0.14153410930112909
8oco4l6m,True,1000,sum,['random_1'],10.0,500,2,0.020768844569431972,0.5070282481056956,0.30714738761224314,0.11374835692414058,0.40474176967837994,0.4559225752156532,0.11462166913094184,0.15572770472433295,155196.0,0.10801693771249106,0.020686692087591396,0.14411399852003265,0.14382869007117946
6niu8lo4,True,1000,sum,['random_1'],10.0,200,2,0.0210729501145491,0.46088734908401296,0.3081358473449579,0.11413195702791833,0.36696711776849206,0.39614533723517514,0.1032525122341943,0.1433655395724024,61652.0,0.1074318975820296,0.02095233022195558,0.14516525105736944,0.14474919765565397
4eu5adan,True,1000,sum,['random_1'],10.0,100,2,0.02040840170516684,0.5055896747553092,0.25792209292304646,0.1121459036051497,0.35301265621886374,0.4358905699111884,0.10435672673411078,0.17038003279735203,30588.0,0.1089997078658087,0.020926530465442447,0.1428579773942178,0.14466005138061594
lkwo7lgc,True,1000,sum,['random_1'],5.0,500,10,0.021706487366089267,0.44684357644394906,0.20725804017845384,0.1158770856438133,0.3493916024761087,0.37506774031074464,0.0865218364099688,0.1176116779306382,14168.0,0.10928513632423197,0.021343239200779743,0.14733121653637857,0.14609325515156318
a37cyjjg,True,1000,sum,['random_1'],5.0,200,10,0.021820329898386785,0.43558556406220106,0.2391248836725868,0.11635014844089142,0.35164934047067614,0.36063347550829133,0.08693305817991892,0.11298387614217076,5706.0,0.10840433175485337,0.02133363108429656,0.14771706028210413,0.14606036794523203
7gv1t9zi,True,1000,sum,['random_1'],5.0,100,10,0.021761212464209097,0.4377521944739306,0.277729727678059,0.11610009590572694,0.4115501929262866,0.31191145624135314,0.10389081271479884,0.11538705325089949,2786.0,0.1074653639500538,0.02093741645566918,0.1475168209534394,0.1446976725993517
l8evfye3,True,1000,sum,['random_1'],5.0,500,5,0.021755820058464423,0.44381707251085784,0.23248572913451915,0.1160268881385299,0.3535030592440965,0.35767521629082744,0.08684011686923265,0.11560625941616742,18736.0,0.1086465983322054,0.02133580263990093,0.14749854256386544,0.14606780151662765
shy716gc,True,1000,sum,['random_1'],5.0,200,5,0.02147905403857325,0.4626027912976991,0.28631834446675863,0.1157175436512003,0.3773138569303072,0.32151304758079424,0.09481073209462888,0.12685704816788024,7358.0,0.10771271772996484,0.021149570769108936,0.14655734044589255,0.1454289199888005
ecbj5r8g,True,1000,sum,['random_1'],5.0,100,5,0.021276122938834657,0.4911928362300806,0.25004187227612573,0.11514853184466312,0.33768940847674217,0.4400729363910512,0.08485311449360167,0.13510638070953174,3622.0,0.10851663364734183,0.021382228563022,0.14586337079210346,0.14622663424637114
vs2vf8lc,True,1000,sum,['random_1'],5.0,500,2,0.02146936619661463,0.4774939214407751,0.2657309248114933,0.11544793091625868,0.376855740597045,0.40787636516649767,0.092886157727206,0.12725086769593952,24544.0,0.10816143712109395,0.021194538073989175,0.14652428534756493,0.1455834402464414
5eac8hz2,True,1000,sum,['random_1'],5.0,200,2,0.021931215821777383,0.4139668216315035,0.19750523748233456,0.11662238190381202,0.3798477605279005,0.3346977028862153,0.09452515651774418,0.10847626317690584,9718.0,0.10863303799849054,0.02115624318678709,0.14809191680094286,0.14545185865703844
ozmobd69,True,1000,sum,['random_1'],5.0,100,2,0.021771903011246787,0.417278700404679,0.1889495693513921,0.11595671403304902,0.35048924867346415,0.2847515763568782,0.08841158687165795,0.11495247285548604,4904.0,0.10971085404705938,0.02129908554966771,0.14755305151452067,0.14594206230442172
ay5pa9rp,True,1000,sum,['random_1'],,500,10,0.02032387647067194,0.52670121433154,0.30761416026380284,0.11277712739061296,0.4153016086258269,0.44054472773176745,0.12261447182609551,0.17381605994354943,91352.0,0.10758920064500332,0.020499941810894182,0.14256183384998924,0.1431780074274474
tdwc8jgk,True,1000,sum,['random_1'],,200,10,0.02050247263662115,0.526857926144432,0.26697199092034635,0.11295483455591356,0.35756142623741255,0.4477873623676274,0.10610847246895128,0.1665559644457335,36740.0,0.10826103435530736,0.020885601267867863,0.1431868451940371,0.1445185153115955
56v4j7hi,True,1000,sum,['random_1'],,100,10,0.021022332982538906,0.4473992151058691,0.333643599891959,0.1143641774770212,0.39237355700975857,0.3755395316514609,0.1200189338671902,0.1454231717184591,18152.0,0.10714448129946648,0.020560586049278497,0.14499080309639956,0.1433896302013451
hbsplc11,True,1000,sum,['random_1'],,500,5,0.020115554267076844,0.5573603803211197,0.3270868169982843,0.1124715823105457,0.4123962042076346,0.47414392186115306,0.12170651120729437,0.18228454572753872,185066.0,0.10672118268710062,0.02052115613373667,0.1418293138497005,0.14325207200503828
do3poxp6,True,1000,sum,['random_1'],,200,5,0.020356384391081832,0.5358605531079386,0.2958240322296992,0.11189874191906944,0.4062408964464248,0.49013382297623825,0.11844091705721936,0.17249458360973868,74144.0,0.1080636000286931,0.020597456104393657,0.14267580170120592,0.14351813859019236
055iz3ag,True,1000,sum,['random_1'],,100,5,0.020280111796672655,0.5210248571577752,0.3412053168472272,0.11252737592677876,0.41959608742835647,0.4456069213064794,0.13221696827940144,0.17559513348063727,37014.0,0.10683896433959976,0.02027558135336328,0.14240825747361932,0.1423923500521123
b9ggx1qo,True,1000,sum,['random_1'],,500,2,0.020629762996420022,0.5016238627810152,0.2542812662408803,0.11326519994772212,0.39669480860364026,0.45789899839973475,0.11601387901593509,0.1613814963199508,503262.0,0.10813184096801629,0.02065416337505346,0.1436306478312342,0.14371556413643394
9s8neei7,True,1000,sum,['random_1'],,200,2,0.020961406607796267,0.46138143728673775,0.3445935371532552,0.11438758693331358,0.4191222211423829,0.4267480187951469,0.127175973700141,0.14789988389543307,201264.0,0.10646798716586768,0.02039336320891651,0.144780546372074,0.14280533326496075
89xn05bn,True,1000,sum,['random_1'],,100,2,0.02022236018877474,0.5238761700194651,0.27441838757346443,0.11203251356981236,0.4244267513243939,0.457592971584135,0.13442138360357803,0.17794278851714318,100478.0,0.106218309107336,0.02022407561908622,0.14220534514839708,0.14221137654592272
q67k80xp,True,1000,sum,['random_10'],10.0,500,10,0.021043923179803144,0.4772431398836783,0.2801294882513721,0.11453446797805544,0.3821299986042528,0.4109621355571281,0.10815461093670242,0.14454551069409172,47968.0,0.10828916781027537,0.02083779364148356,0.14506523766844745,0.14435301743116963
8cd8qpsp,True,1000,sum,['random_10'],10.0,200,10,0.02113030995249208,0.4594402363975236,0.30390194482316285,0.11417109503924848,0.4214360393925354,0.42452932438204893,0.12261807436358364,0.1410338103385076,20512.0,0.107284684517279,0.02049985763830812,0.145362684181643,0.1431777134833076
v9zac6b4,True,1000,sum,['random_10'],10.0,100,10,0.020421430626964436,0.5151899457356455,0.3276963671667917,0.11352432527517746,0.4293269231858649,0.43475572047000616,0.13246017211246064,0.1698503953553533,9584.0,0.10661851991960988,0.02026989894321882,0.1429035710784179,0.14237239529915488
ez40gsrv,True,1000,sum,['random_10'],10.0,500,5,0.02084594381785929,0.48763994681627254,0.31830599970600115,0.11395500196552596,0.4118740821147311,0.41372912801484224,0.12057844313192367,0.15259355062075963,79506.0,0.10673195241079056,0.0205475132243898,0.14438124468870356,0.14334403797992368
depziswi,True,1000,sum,['random_10'],10.0,200,5,0.020988200295301546,0.46246216995130335,0.2921337825608973,0.11406846937218736,0.4133868831002415,0.39117240148167975,0.12281865448901363,0.1468106962916953,32932.0,0.10719949610588698,0.020495171122782502,0.1448730488921302,0.14316134646887932
lt7nz7bh,True,1000,sum,['random_10'],10.0,100,5,0.021587129243437704,0.4040499222468497,0.30500023341506816,0.11545943246313356,0.39316714721534807,0.3422591154549917,0.11786407322573857,0.12246369345003529,16580.0,0.10722257127441293,0.020610933948054855,0.14692559083916493,0.14356508610402063
s71lgwb5,True,1000,sum,['random_10'],10.0,500,2,0.020756560636645716,0.5002268252964122,0.3033473090842506,0.11360576421001878,0.4065872065245254,0.4490114696300263,0.12048134012252032,0.15622705768996337,160208.0,0.10819867093945902,0.02054978201727333,0.14407137341139536,0.14335195156422995
c77llu2m,True,1000,sum,['random_10'],10.0,200,2,0.02036923278383483,0.5238359348891297,0.2424252408912623,0.11342124440120198,0.3709965351540915,0.43648987242507115,0.10323826537888126,0.1719722848365011,61480.0,0.10832970063293958,0.020952663096952408,0.1427208211293462,0.14475034748473803
sjtvrcyv,True,1000,sum,['random_10'],10.0,100,2,0.02017089499920565,0.5412195623523737,0.3063181797253546,0.11215213525242251,0.364570084268206,0.4925947886183526,0.10761722529399852,0.18003489496914304,30204.0,0.10742667665891296,0.02085034955225675,0.14202427609111637,0.14439650117733724
v6trglto,True,1000,sum,['random_10'],5.0,500,10,0.021803540005791065,0.43541391453604417,0.2430842140464055,0.1163412235861027,0.3556091776544556,0.3694062442221499,0.08847532357937715,0.11366640044494714,14516.0,0.10919265015713464,0.021297596353917946,0.14766021808798424,0.14593696020514454
9giwvvvm,True,1000,sum,['random_10'],5.0,200,10,0.021618063099833808,0.46040146318238295,0.2575047432581224,0.11523968719559556,0.359017570853096,0.4218388386282348,0.08824279887094633,0.12120620424046669,5692.0,0.1088298416603316,0.021303029248397463,0.1470308236385616,0.1459555728583101
pwwn61ts,True,1000,sum,['random_10'],5.0,100,10,0.021955932061668588,0.3967621259011826,0.26089845500710984,0.11605567098972358,0.3874771614421217,0.3093867350126554,0.10542946467776404,0.10747152569554196,2878.0,0.107618590548706,0.020901466152529743,0.14817534228632168,0.1445733936536379
v8crnw98,True,1000,sum,['random_10'],5.0,500,5,0.021444443407436287,0.4766548481315114,0.27319928723644954,0.11515701066413477,0.3880960692332681,0.41598607577989016,0.09933872259725209,0.1282640015924318,18530.0,0.10820709535720108,0.02104377515379117,0.1464392140358459,0.14506472746257504
wr6p83dn,True,1000,sum,['random_10'],5.0,200,5,0.02172690024370348,0.4357391760776283,0.246175896432619,0.11602472841276074,0.3605880205727114,0.3584785366817767,0.0923741108674967,0.11678187601368915,7418.0,0.1082371848138426,0.02120650194903774,0.14740047572414236,0.14562452385857863
elm1nroi,True,1000,sum,['random_10'],5.0,100,5,0.02183029987608437,0.4189456942794102,0.209657800751767,0.11586357544853458,0.3320094126852042,0.3850391140523688,0.0837680628641132,0.11257858754142802,3736.0,0.10937294506996252,0.02140758058280357,0.14775080330097826,0.14631329598776582
vt96i5bz,True,1000,sum,['random_10'],5.0,500,2,0.021611264694695095,0.4556346684063033,0.2608764892352718,0.11608124343587878,0.37579497854681915,0.3698907866801829,0.09565121286927893,0.12148256555134684,24354.0,0.107827005794375,0.02112993309966918,0.14700770284136508,0.14536138792564268
