run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
z1brrcdq,True,10000,sum,['fudt_upstream'],0.1,0.1,768.0,0.104238877916141,0.1471670603194891,0.3235089882625435,0.3915234628356347,0.3771933556011527,0.4598239662771238,0.0353330560028553,0.0345363281667232,0.0031833867542445,0.0031056615989655,0.056421509677113,0.0557284630953117,0.1476626467553476,0.1268195324528818,0.151887743947889,0.1268746074247819,0.1102691598903598,0.1375037450101528,0.0983123208418356,0.1418044347811051,0.1536196552962303,0.1267948809678613,0.390603195286605,0.3567155817111594,0.3919196681264669,0.3567728172969175,0.3331546821636439,0.3713839975440665,0.3146099227843901,0.377143475413745,0.3952789007294757,0.3566504988858346,0.4544035470767227,0.4168102150163862,0.4247108455445096,0.4240548766389451,0.4119853269317271,0.4274544850255604,0.4163905405021248,0.4261616272138613,0.4134033527362847,0.4270236502587349,0.0032213940285146,0.0030266519170254,0.002781402785331,0.0031350874342024,0.0032131257466971,0.0030255084857344,0.003567048581317,0.0029368828982114,0.0025466533843427,0.0031934403814375,0.0360938496887683,0.0347613729536533,0.0342283099889755,0.0351859964430332,0.0358017943799495,0.0348143838346004,0.0357196442782878,0.0348493941128253,0.0333923324942588,0.0355718545615673,0.0567573257695834,0.0550150153778534,0.0527390062982894,0.0559918514982531,0.0566844400757137,0.055004622403344,0.0597247735978719,0.054193015216091,0.0504643773799181,0.0565105333671302,0.1323503053463325,0.026051515923278,0.1319594401273566,0.0071869688011177,0.3651132738181163,0.0382433783987924,0.3637332741703446,0.0098263515431608,0.4241787225582737,0.0176016081899449,0.4243009708306976,0.0043872446433416,0.0030659249052405,0.0004023553851618,0.0030635142233222,0.0001010473766269,0.035047186166048,0.0011753974718588,0.0350366003811359,0.0003424152224519,0.0552739846242753,0.003659154443978,0.0553430075725343,0.0009122336245949
86xv6lh4,True,10000,sum,['fudt_downstream'],0.1,0.1,768.0,0.1022462595453941,0.1401514408191111,0.320753667457585,0.3905025511658156,0.3599541227795425,0.4582521059657958,0.035153042525053,0.0346605256199836,0.00319046783261,0.0031312096398323,0.0564842264053426,0.0559572125809745,0.1391932041150234,0.1209241981723894,0.1433610417618116,0.1216668047310524,0.1057302149877886,0.1325964183829396,0.0993819665620553,0.1349917926934768,0.145171327250752,0.1218547639386947,0.3896556537074222,0.3534122592173172,0.3877858551643004,0.3542804432250708,0.3266546291219319,0.3695493511062085,0.3171201903078067,0.3728849190933445,0.3895574168090984,0.3544470556427948,0.4499179360287453,0.4222233744740652,0.4279934061558144,0.4275196144311095,0.3950567517363821,0.436206663644443,0.4418007386853138,0.4243114464556253,0.4234154353031323,0.428917149192632,0.0032534040510654,0.003047086764127,0.0028093664441257,0.0031537872273474,0.0032295174896717,0.0030427230522036,0.0035628171171993,0.0029601969290524,0.0025720731355249,0.0032115073408931,0.0361385717988014,0.0347105041146278,0.0341642126441001,0.0351391397416591,0.0357209667563438,0.0347387641668319,0.0355551950633525,0.0347911491990089,0.0333594940602779,0.0355148240923881,0.0570386189442332,0.0552004235864818,0.0530034569073166,0.056158589969367,0.0568288438178334,0.0551608833522783,0.0596893383880178,0.0544076918188271,0.0507156103731877,0.0566701627039586,0.1265675509354862,0.0221403450326232,0.1264067955837106,0.0068055305731178,0.3621547490221119,0.0369206228074025,0.3609148056569471,0.0094864870868705,0.4276368535818776,0.0210741121670191,0.427835649639575,0.0053679846223025,0.0030854356475174,0.0003926261909262,0.0030830602627247,9.9395092094373e-05,0.0349876880645751,0.0011740339312521,0.0349788762629032,0.0003456310669343,0.0554551736861177,0.0035635935093582,0.0555195502861825,0.0008942865485951
i5q8dsvr,True,10000,sum,['fudt_upstream'],0.1,0.5,768.0,0.1007862881747754,0.1327070874314015,0.3235089918270838,0.3915234585920458,0.3771933556011527,0.4598239662771238,0.0349169895052909,0.0346170142292976,0.0031956564635038,0.0031583188101649,0.0565301376568626,0.0561989217882774,0.1311058356918341,0.1169857453794819,0.1382762713788738,0.1173762609606109,0.1060104310754596,0.1277843038288482,0.0952202526475488,0.1318456536333251,0.1417133840692757,0.1174736808173307,0.3906031937525948,0.3567155822871776,0.3919196650630693,0.3567728174367415,0.3331546826787237,0.3713839946782712,0.3146099269192501,0.3771434785020356,0.3952788966586434,0.356650499546985,0.4544028144969331,0.4168101424236133,0.4247108455445096,0.4240548963875241,0.4119853269317271,0.4274544639803853,0.4163915415962347,0.4261616693646729,0.4134033527362847,0.4270236559439756,0.0032839700579643,0.0030607380904257,0.0028260420076549,0.0031691926997154,0.0032285056076943,0.0030596032738685,0.0035792803391814,0.0029709634836763,0.0025824776384979,0.0032275295816361,0.0361604392528533,0.0346645824611187,0.0340563058853149,0.0350869558751583,0.0355021804571151,0.0346810147166252,0.0356273204088211,0.0346711389720439,0.03327027708292,0.0354694239795208,0.0573059338809195,0.0553239377704238,0.0531605305433919,0.0562955833055799,0.0568199402295918,0.0553136807116337,0.0598270870023054,0.0545065453287613,0.0508180837743607,0.0568113508168586,0.1224652349725984,0.0206651259968533,0.1222931289239193,0.0070173841434825,0.3651132730144563,0.0382433753309074,0.3637332744902422,0.009826351792258,0.4241787762611378,0.0176011829674617,0.4243009656200343,0.0043872769220029,0.0031000551301985,0.0003946361228999,0.0030976054258644,0.0001010526713282,0.0349233046174049,0.0012088656263001,0.0349146232008934,0.000358427231022,0.0555863150861139,0.0035736370384148,0.0556502195866515,0.0009072525984574
g4vohs6o,True,10000,sum,['fudt_upstream'],0.5,0.1,768.0,0.1006018154672538,0.1323208016385954,0.3235089887087047,0.391523458129578,0.3771933556011527,0.4598239662771238,0.0349145382642746,0.0346246734261512,0.0031963121145963,0.0031597255729138,0.0565359364881874,0.0562114363178338,0.1307020316869037,0.1166921323915292,0.137898737655737,0.1170854826831496,0.1058083445945119,0.1274747994119547,0.0950504420215186,0.1315272446566205,0.141351601242736,0.1171848331913949,0.3906031966006968,0.3567155828462353,0.3919196644800239,0.3567728185021703,0.3331546802999602,0.3713839977030827,0.3146099245215529,0.377143478376825,0.395278899182271,0.3566505010149315,0.4544035470767227,0.4168102037058426,0.4247108455445096,0.4240548766389451,0.4119853269317271,0.4274544148294423,0.4163915415962347,0.4261616733205176,0.4134033527362847,0.4270236991568669,0.0032854962628334,0.0030617557931691,0.0028272799681872,0.0031702367123216,0.0032292350661009,0.0030606884974986,0.0035799525212496,0.0029720533639192,0.002583566121757,0.0032285857014358,0.0361653044819831,0.034667108207941,0.034057829529047,0.0350894778966903,0.035501554608345,0.0346828401088714,0.0356300882995128,0.0346722789108753,0.033272635191679,0.0354717001318931,0.0573192486241182,0.0553331346768745,0.05317217287442,0.056304855139869,0.0568263589023699,0.055323489563644,0.0598327044453921,0.05451654211264,0.050828792251607,0.0568206450283328,0.1221622314402814,0.0205626875066721,0.1219928984669298,0.0070045224246688,0.365113273016901,0.0382433774895101,0.363733275688649,0.0098263517853019,0.4241789227770957,0.0176014974567843,0.4243009735303228,0.0043872493323537,0.0031011059880256,0.0003945057156717,0.0030986640136688,0.0001010407211765,0.0349254824221134,0.0012093606633627,0.0349166810512542,0.0003586800546244,0.0555958554195814,0.0035719126862679,0.0556597333042721,0.000906988262187
rzrjozrc,True,10000,sum,['fudt_upstream'],0.1,0.9,768.0,0.0846143710585726,0.1058247049968739,0.3235089936295581,0.3915234660992265,0.3771933556011527,0.4598239662771238,0.0350573509931564,0.0353039652109146,0.0032531288452446,0.0032562131527811,0.0570362064415634,0.0570632381904596,0.1025806803718459,0.094112473561479,0.1108302810601407,0.0952851191987469,0.0892384156240837,0.1051820770453452,0.0807283375862133,0.108687179852921,0.1147852778741106,0.0957954649627743,0.3906031942868539,0.3567155819983313,0.3919196650324712,0.3567728213004686,0.3331546834726137,0.3713839976309583,0.3146099269207196,0.3771434774317642,0.3952789041229108,0.3566505015759735,0.4544035470767227,0.4168102150163862,0.4247108455445096,0.4240547963257148,0.4119853773362346,0.4274543007322897,0.4163915415962347,0.4261616978569845,0.4134029772962406,0.4270237575546296,0.0033917804248631,0.0031400222796946,0.0029160517733544,0.003248514374718,0.0032890748698264,0.00313888839446,0.0036366102285683,0.003050215775147,0.0026635010726749,0.0033068098127841,0.036643136292696,0.0350408479571342,0.0343683287501335,0.035451304167509,0.0356950461864471,0.0350125506520271,0.0359814129769802,0.0349678955972194,0.0336366668343544,0.0358140841126441,0.058238994023447,0.0560359017032355,0.0540004793807833,0.0569957399699141,0.0573504565790581,0.0560257833007275,0.0603043135154386,0.0552287585877781,0.0516091181156488,0.057504867731212,0.0996325985032788,0.0143969883309834,0.0998124629242533,0.0066467350808603,0.3651132747671138,0.0382433767201445,0.3637332759874992,0.0098263510035749,0.4241788577699884,0.0176015461887848,0.424300953497201,0.0043872367907855,0.0031794036738574,0.0003878399175784,0.0031768901273608,0.0001010679460483,0.0352649182081222,0.0012301356746857,0.0352573364973068,0.0003667951734232,0.0563006723228752,0.0034709454493127,0.0563582102585734,0.0008960076807998
awrbu8zh,True,10000,sum,['fudt_upstream'],1.0,0.1,768.0,0.0779114468073413,0.0962205351673354,0.3235089857500319,0.3915234604544694,0.3771933556011527,0.4598239662771238,0.0351895689964294,0.0355812497437,0.0032769497483968,0.0032911873422563,0.0572446482074689,0.0573688708469698,0.0926672697282432,0.0855606569137321,0.1008478764793124,0.0869940735417763,0.0823810844567792,0.0966459883452255,0.0746949940942458,0.0999350888308122,0.1047170862222214,0.0876436804720443,0.3906031908363551,0.3567155831971896,0.391919658579699,0.3567728172318981,0.3331546810497404,0.3713839952709373,0.3146099249657789,0.3771434827027985,0.395278902266439,0.3566504989069749,0.4544035470767227,0.4168102150163862,0.4247108455445096,0.4240548943571398,0.4119853269317271,0.4274544580783401,0.4163915415962347,0.4261616954520448,0.4134033527362847,0.4270236502587349,0.0034292477648705,0.0031696648802608,0.002948789158836,0.0032782847993075,0.0033138392027467,0.0031688315793871,0.0036604779306799,0.003080166876316,0.0026937949005514,0.0033366221468895,0.0368507504463195,0.0352277979254722,0.0345424637198448,0.0356332920491695,0.0358335487544536,0.0351855009794235,0.0361632853746414,0.0351317040622234,0.0338158570230007,0.035992331802845,0.058559779412755,0.0562997769112882,0.0543027546155442,0.0572563079433837,0.0575659552404609,0.0562923758548809,0.0605018836953025,0.0554992511329303,0.0519017812849562,0.0577635018579168,0.0910616621961604,0.0125303514069043,0.0913558976207181,0.0064803252618855,0.3651132715396025,0.0382433757999366,0.3637332754619596,0.0098263533299619,0.4241789227770957,0.0176014974567843,0.4243009826325291,0.0043872467877123,0.0032092297915369,0.0003861600609172,0.0032067140564322,0.0001010202894464,0.035441181063652,0.0012360869696816,0.0354341253638267,0.0003698329140007,0.0565664308498037,0.0034403292813503,0.05662224274008,0.0008914058529233
xnjyd3rb,True,10000,sum,['fudt_downstream'],0.1,0.5,768.0,0.0364223847497628,0.0424204843015119,0.320753671438263,0.3905025570879165,0.3599541227795425,0.4582521059657958,0.036234263330698,0.0372288227081298,0.0034243951085954,0.0034871052484959,0.0585183313893645,0.0590517167277627,0.0375115412322871,0.0352541797874355,0.0439426906060198,0.0389508475568153,0.0406265822798593,0.0475713028277291,0.0376227835833463,0.0481786592262022,0.0463907588142217,0.0407280432096958,0.3896556537068628,0.3534122585184441,0.3877858482012619,0.3542804437064208,0.3266546319244661,0.3695493500542372,0.3171201942841397,0.3728849184505421,0.3895574158222014,0.3544470552038264,0.449918642697648,0.4222232693642978,0.4279934061558144,0.4275196083590982,0.3950567517363821,0.4362066771836505,0.4418007386853138,0.4243114279291681,0.4234154306443503,0.4289173065737813,0.0036377082578837,0.0033440394327044,0.0031354110687971,0.0034507908858358,0.0034646291751414,0.0033409781754016,0.0038071346934884,0.0032572855707257,0.0028692916966974,0.0035081997048109,0.0381782874464988,0.0365153662860393,0.035781379789114,0.0368721038103103,0.0368704907596111,0.0363945066928863,0.0374040119349956,0.0363291166722774,0.0350782945752143,0.0371921099722385,0.0603134168977665,0.0578276701303489,0.0559947414387914,0.0587434327038851,0.0588611006959728,0.057801195276583,0.0617019828975412,0.0570726341666984,0.0535657698226906,0.0592300574439277,0.0412188713031469,0.0039113476402584,0.0421366065215756,0.0056023038422049,0.3621547487877864,0.0369206195294779,0.3609148051866941,0.0094864867735644,0.4276369939839017,0.0210742991872965,0.4278356578819992,0.0053680284317437,0.0033828349784016,0.0003796795427279,0.0033802587538957,9.914746014201593e-05,0.0366624929010868,0.0012426575697359,0.0366606406867504,0.0003636675612449,0.0580874023505525,0.0032955778261715,0.0581349979442886,0.0008520327996267
ezhvtgow,True,10000,sum,['fudt_downstream'],0.5,0.1,768.0,0.034858690749903,0.0404650148551201,0.3207536701122235,0.3905025516645146,0.3599541227795425,0.4582474552957022,0.0362772904336452,0.0372889004647731,0.0034299523103982,0.0034942261409014,0.0585657947132814,0.0591119796733407,0.0358654271789901,0.0337283677480135,0.0420095758329553,0.0372823316502152,0.0389051137051886,0.0455558762938045,0.036052011394697,0.0461436055833796,0.0442881908270621,0.0389944670555364,0.3896556615752726,0.3534122576175551,0.3877858537063626,0.3542804408316261,0.3266546363054416,0.369549351512101,0.3171201897012707,0.3728849191474214,0.3895574178224609,0.3544470583382213,0.4499179360287453,0.4222233328765385,0.4279934061558144,0.4275196748278493,0.3950567517363821,0.4362067012825128,0.441800097600825,0.4243115838327599,0.4234154306443503,0.428917149581864,0.0036439294926822,0.0033493279479444,0.0031417508143931,0.0034567820839583,0.0034708459861576,0.0033480483107268,0.0038133482448756,0.0032642497681081,0.0028756179381161,0.003514539450407,0.0382196083664894,0.0365574955940246,0.0358266867697238,0.0369180738925933,0.0369186401367187,0.0364475771784782,0.0374586097896099,0.0363801345229148,0.0351275503635406,0.0372395627200603,0.0603649690854076,0.0578733785772388,0.0560513230387397,0.0587944052096658,0.0589138861912678,0.0578623220302027,0.0617523136803445,0.0571336132946983,0.0536247884668666,0.0592835512634577,0.0394240637877786,0.0036962327251324,0.0403409296661898,0.0053796067383157,0.3621547518221617,0.0369206226656994,0.360914805489385,0.0094864874716266,0.4276367244332235,0.021074004683966,0.4278356884803049,0.00536798675174,0.0033890984952449,0.0003796223443631,0.0033865895122289,9.891795234368308e-05,0.0367102190852165,0.001241697791196,0.0367085687816143,0.0003621656186733,0.0581414560925252,0.0032919558559339,0.0581894540750527,0.0008492251441006
4xqhbvzm,True,10000,sum,['one_hot_gene'],1.0,0.9,6579.0,-0.0007299054236076,-0.0029534046885104,,,,,0.0373101644217968,0.0386010892689228,0.003556428477168,0.0036523374728858,0.0596357986210303,0.0604345718350502,-6.671009345859957e-05,0.0,-0.0009594734077529,0.0,-0.0006533562710167,0.0,-8.726382599633098e-06,0.0,-0.0029789707193919,0.0,,,,,,,,,,,,,,,,,,,,,0.003779734717682,0.003466238733381,0.0032826685346663,0.0035906499251723,0.0036137052811682,0.003507851390168,0.0039560035802423,0.0034221606329083,0.0030178390443325,0.003657148219645,0.0391479805111885,0.037507064640522,0.0368801578879356,0.0379754789173603,0.0380710363388061,0.037687812000513,0.0387181006371974,0.0375842675566673,0.0362761542201042,0.0383384153246879,0.0614795471492918,0.0588747716206273,0.0572945768346909,0.0599220320514277,0.0601141021821687,0.0592271170171912,0.0628967692353303,0.0584992361737172,0.054934861830467,0.0604743600184824,-0.0009334473748439,0.0012113666416865,0.0,0.0,,,,,,,,,0.0035299902316182,0.0003789243827822,0.0035288097802549,9.489914277823024e-05,0.0378186859190464,0.0012144845192199,0.0378186076879501,0.0003405475154843,0.0593439714463897,0.0032177796281675,0.0593995033762892,0.0007974795492422
2kf3ztqq,True,10000,sum,['calm'],1.0,0.9,768.0,-0.0007299054236076,-0.0029534046885104,,,,,0.0373101644217968,0.0386010892689228,0.003556428477168,0.0036523374728858,0.0596357986210303,0.0604345718350502,-6.671009345859957e-05,0.0,-0.0009594734077529,0.0,-0.0006533562710167,0.0,-8.726382599633098e-06,0.0,-0.0029789707193919,0.0,,,,,,,,,,,,,,,,,,,,,0.003779734717682,0.003466238733381,0.0032826685346663,0.0035906499251723,0.0036137052811682,0.003507851390168,0.0039560035802423,0.0034221606329083,0.0030178390443325,0.003657148219645,0.0391479805111885,0.037507064640522,0.0368801578879356,0.0379754789173603,0.0380710363388061,0.037687812000513,0.0387181006371974,0.0375842675566673,0.0362761542201042,0.0383384153246879,0.0614795471492918,0.0588747716206273,0.0572945768346909,0.0599220320514277,0.0601141021821687,0.0592271170171912,0.0628967692353303,0.0584992361737172,0.054934861830467,0.0604743600184824,-0.0009334473748439,0.0012113666416865,0.0,0.0,,,,,,,,,0.0035299902316182,0.0003789243827822,0.0035288097802549,9.489914277823024e-05,0.0378186859190464,0.0012144845192199,0.0378186076879501,0.0003405475154843,0.0593439714463897,0.0032177796281675,0.0593995033762892,0.0007974795492422
