run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
t6d1rugf,False,1000,sum,['esm2_t33_650M_UR50D_all'],10.0,100,10,6726.0,0.0086901496143563,0.0492786384031506,0.4108114107411397,0.2795118778252424,0.5439200237648957,0.3868346834683468,0.030920067557387,0.039541173814913,0.0016895802902994,0.0041315022526349,0.0411045045013254,0.0642767629290316,0.0856451967099284,0.6826342206281062,0.0387024625894538,0.7012148326374472,-0.0241799236127913,0.7050508930536057,0.121237822843154,0.6740474334513711,0.0504688534173591,0.6838815496162622,0.308686005186218,0.8838918106887463,0.2548661422307332,0.8861526570458849,0.184822353070799,0.8924192778929165,0.3839702326911805,0.8783453762452093,0.3718529640848076,0.8860935975795192,0.4657976449411235,0.8055271150804304,0.3854025295892154,0.7985625734763148,0.3054296148126673,0.8286212271445856,0.4448721218030451,0.7699369070859609,0.411059930645769,0.7765551781682343,0.0036566987325397,0.0010424328305798,0.0037450463862824,0.0009881151407015,0.0046348776685451,0.0009280320162677,0.0023797745407785,0.0011755449812483,0.0018467277172929,0.0011993580431765,0.0354292627517364,0.0234931728309618,0.0397163062455691,0.0225103837139271,0.041699327566604,0.0218324266560174,0.035266163505864,0.0246429330037592,0.0317388934727742,0.0248005409571152,0.0604706435598277,0.0322867283969718,0.0611967841171612,0.0314342987944942,0.0680799358735389,0.0304636179116625,0.0487829328841408,0.0342862214489772,0.0429735699854331,0.0346317490632012,0.0543748823894208,0.0544982217934332,0.6893657858773585,0.0131953138971032,0.3008395394527476,0.0830492721956356,0.8853805438904552,0.0050586137179138,0.402512368358364,0.0624304480678866,0.7958406001911051,0.0235517304662284,0.0032526250090877,0.0011241432222345,0.0010666966023947,0.0001177270908071,0.0367699907085095,0.003948104741816,0.0234558914323561,0.001298861295999,0.0563007732840203,0.0101764394994706,0.0326205231230614,0.0018021076454432
673rnapv,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,2,15072.0,0.1209996857393208,0.0164760187566611,0.4624377921093623,0.2429593864522663,0.5391735348765188,0.3694929492949294,0.0300855975497658,0.0404348991159058,0.0014981608480578,0.0042740509555842,0.0387060828301946,0.0653762262262377,0.0646924292166373,0.7292364376931939,0.032661230251871,0.7467594519481411,-0.0238912410119609,0.761300731421853,0.1429669882093504,0.7116873411726993,0.0404936262806724,0.7313625799283734,0.2822942573947898,0.8977928971894985,0.2530462219056759,0.9082288475756424,0.1861250008901841,0.9198513053980402,0.3971963949801324,0.893141911632747,0.365636028986206,0.9044057694362652,0.4259011475286883,0.79968147683486,0.3830249692586219,0.8104895730701951,0.3077509245863946,0.8466260489843488,0.474193354833871,0.7759303542316648,0.3840254946469537,0.7913314791194339,0.0037404932924416,0.0008893612513358,0.003768581966531,0.00083749411652,0.004633571249127,0.0007510467341081,0.0023209298204719,0.0010397969947085,0.0018661283746656,0.0010192143168802,0.035879907422182,0.0227996226801784,0.0396067837700572,0.0211802109626324,0.0408903224186893,0.0205624042064444,0.0345157347060817,0.0239624050236469,0.0319749138296772,0.0240327611628426,0.0611595723696763,0.0298221604069161,0.0613887772034195,0.0289394906057459,0.068070340451088,0.0274052318747387,0.048176029521661,0.0322458833761536,0.0431987080207924,0.0319251361293924,0.051384606589314,0.0606219066673207,0.736069308432852,0.0188030956072548,0.2968595808313976,0.0854277214319697,0.9046841462464386,0.0102883138965283,0.3949791781709059,0.0614465387353517,0.8048117864481004,0.0265652296322275,0.0032659409406474,0.0011402611360235,0.0009073826827105,0.0001221576613656,0.0365735324293375,0.0036639537952079,0.0225074808071489,0.0015869467331928,0.0563986855133274,0.0103155957787389,0.0300675804785893,0.0020381630436857
xktajhot,False,1000,sum,['esm2_t33_650M_UR50D_all'],5.0,200,5,4198.0,0.0871123963188974,0.019600109924165,0.4123877651923279,0.2300476784578872,0.5383814532921121,0.4171617161716171,0.0305435704994107,0.0392404406802154,0.0015559180631951,0.0042604747489085,0.03944512724273,0.0652723122687451,0.1001573745167593,0.4820177022386199,0.0615619033187622,0.5116344337270731,0.0003812447104356,0.5345540714692858,0.1716653070574956,0.5008710652201899,0.0908780818325875,0.500999751806392,0.3195630862833719,0.7437538534669753,0.2734148913228345,0.7613982870174633,0.2054803200508673,0.7639584084988146,0.4183888987634542,0.7522856737027971,0.3781876786045936,0.7597229728453274,0.4805880147003676,0.6281228277431119,0.3690708651732297,0.635184538059582,0.340626521133015,0.6602200703919494,0.4924113102827571,0.6129689119634579,0.4288863829919986,0.6143056628954124,0.003598661456417,0.0017013861857264,0.0036559900196903,0.0016150781998023,0.0045237272662085,0.0014644856124161,0.0022432119460193,0.0018001039859542,0.001768136464739,0.0018932142698143,0.0344624035351965,0.0300889600359709,0.0388371749780804,0.0289743514879074,0.0405234764978028,0.028643275137958,0.0337767352191416,0.0305140374855633,0.0309399714379806,0.0311722552898848,0.0599888444330866,0.0412478628019248,0.0604647833014418,0.0401880355305203,0.0672586594142977,0.0382685982551769,0.0473625584826175,0.042427632339718,0.0420492147933712,0.043511082149429,0.084928782287208,0.0622190205215074,0.506015404892312,0.0191933563651139,0.3190069750050243,0.0841819030252113,0.7562238391062756,0.0082135878333843,0.4223166188562736,0.0668213392036986,0.6301604022107027,0.0192347172944038,0.0031579454306148,0.0011264929382837,0.0016948536507427,0.0001657564462767,0.0357079523336404,0.0039049948946228,0.0298785758874569,0.0010565591601199,0.055424812084963,0.0103703686025018,0.0411286422153538,0.002027449217652
ub4klbxh,True,1000,sum,['codon_frequency'],500.0,200,2,201852.0,0.0991573556597312,0.0914686417826079,0.417575316863718,0.3263231820212262,0.5350031053222559,0.4323072307230722,0.0293367008121065,0.038417110340466,0.0015353887343563,0.0039481592658862,0.0391840367287029,0.0628343796490925,-0.0437761448240676,0.8729435476848226,0.0808252414096405,0.868759167298464,-0.0207338181131817,0.8793529220240246,0.1501640327814783,0.8658949301759589,-0.119202567752205,0.8688310764003933,0.1686429332037696,0.9774966864774072,0.2969993090166991,0.975191367937516,0.162277955251545,0.9769285040355858,0.4018700617860068,0.9726513367783834,0.235184325039093,0.971963614743352,0.4087392184804621,0.956817473977918,0.3970585753613778,0.9503376332562448,0.2704824649235478,0.9526739807526144,0.5129498237455937,0.941860000180939,0.3478828275267729,0.9425176581629778,0.0041742821190414,0.0004173349045145,0.0035809434374434,0.0004340277498223,0.0046192824815518,0.000379605662109,0.0023014395148047,0.0004836487206124,0.0021767189107719,0.0004976568224443,0.0367553196868331,0.0130751022364876,0.0385796544594089,0.0129693059527614,0.0405085094504109,0.0127061367165588,0.0338116904555026,0.013642979105547,0.0335605751306116,0.0139244594469659,0.0646086845481427,0.020428776383193,0.0598409845962068,0.0208333326624032,0.0679653035125409,0.0194834715107202,0.0479733208648798,0.0219920149284348,0.0466553202836712,0.0223082232023156,0.0094553487003328,0.1062902071251468,0.8711563287167327,0.005225270071723,0.2529949168594227,0.0997023529775525,0.9748463019944488,0.0024802687273791,0.3874225820075508,0.0888013554862971,0.9488413492661388,0.0065052824597715,0.0033705332927226,0.0010974759024628,0.0004424547719005,4.846710439799391e-05,0.0366431498365534,0.0030092800724735,0.0132635966916641,0.0005033809242982,0.0574087227610883,0.0096677197197148,0.0210091637374134,0.0011564011820638
m1kn0fn0,True,1000,sum,['codon_frequency'],500.0,100,10,21276.0,0.1045823419257265,0.0839606638412002,0.4138998118310544,0.3125042969672944,0.5333049304102323,0.4317311731173117,0.0294892497538186,0.0382345688701096,0.0015261424327417,0.0039807863099716,0.0390658729934678,0.0630934728000575,-0.0194601778554435,0.7758249066034617,0.1076451262254304,0.7586080338174837,-0.0777150210665469,0.7840966877591218,0.1583981397556991,0.7598108728945971,-0.1590151473958145,0.7608173075593979,0.1853827893075446,0.94361031090085,0.3318673028736302,0.930803152099934,0.1282327409455379,0.9351872815101878,0.408024881806882,0.941684515122096,0.2430645542959665,0.926747809974058,0.3761659041476037,0.9201273333284355,0.4366580801988158,0.9109934842297872,0.2391976593397952,0.9167561419077986,0.4970254256356409,0.918603681502801,0.3577605781746963,0.907361797308497,0.0040770374113254,0.0007363348298526,0.0034764578762087,0.0007983095638051,0.0048771482129594,0.0006793212166402,0.0022791407419937,0.0008662399130919,0.0022541497508127,0.0009074626476848,0.0372071852210146,0.0169069619714613,0.0378416150963339,0.0166049202905426,0.042022978029996,0.0158882398250586,0.0341502663380198,0.0172085427720797,0.0340482105792266,0.0180064976332683,0.0638516829169399,0.0271354902268713,0.0589614948607033,0.0282543724723304,0.0698365821970077,0.0260637912944431,0.0477403471080148,0.0294319539462113,0.0474778869665946,0.0301241206956293,0.0019705839326649,0.130730799733487,0.7678315617268124,0.0114788127121933,0.2593144538459123,0.1121283561371373,0.9356066139214252,0.0071191210985467,0.3813615294993104,0.0964759177122099,0.9147684876554638,0.0053964437590863,0.00339278679866,0.001141843950007,0.0007975336342149,9.29045372284574e-05,0.0370540510529182,0.0032711230916617,0.0169230324984821,0.0007790478692411,0.0575735988098521,0.0098784815851307,0.0282019457270971,0.0016522300917393
95l9ph40,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,5,10552.0,0.0389982659954916,0.0389570389693256,0.3950952488852637,0.2586372856677701,0.5327948778748189,0.4027842784278427,0.0309311676880198,0.0393407517049508,0.0016379233880163,0.0041763563108629,0.0404712662022867,0.0646247345129008,0.0916416387737435,0.4870198586348583,0.0610462812215866,0.5127493671270564,0.0027287292801957,0.538667220010648,0.1771694308671115,0.5018347026228389,0.0730108395536585,0.5004868532168595,0.3074697323351486,0.7458239244143297,0.2699718281502251,0.763949232428333,0.2060949957606656,0.7691536804776871,0.4240403153898806,0.7568924574501472,0.371456415962616,0.7614904341688686,0.4664636615915399,0.6349075260827275,0.3550980106120442,0.6410781764163732,0.3311777778278722,0.6646250266741157,0.4921353033825846,0.6200526228971908,0.4133429885783642,0.6228148817628388,0.0036327176892777,0.0016849558949072,0.0036579987928292,0.0016113909934288,0.0045131038361267,0.001451543944026,0.0022283062365431,0.0017966286363829,0.0018028861742845,0.0018951602145953,0.0347367639158642,0.0300028114463568,0.0386914373316571,0.028833348688619,0.04061349738305,0.0284525347780896,0.0335662358765825,0.0304263576338163,0.0313228218435642,0.0310986906501,0.0602720307379613,0.0410482142718443,0.0604813921204637,0.0401421348887786,0.0671796385531118,0.0380991331138394,0.0472049386880559,0.0423866563482302,0.0424604071375264,0.0435334378908365,0.0811193839392591,0.0631468566998558,0.5081516003224523,0.0193490604166933,0.3158066575197072,0.0851739469284837,0.7594619457878731,0.00881445014034,0.411643548398481,0.0692083694449684,0.6366956467666491,0.0178333962296651,0.0031670025458122,0.0011193659845343,0.001687935936668,0.0001706642811951,0.0357861512701436,0.0037978449592195,0.0297627486393963,0.0011026323883766,0.0555196814474238,0.0102815075371309,0.0410419153027058,0.0020907908054186
j5pwez75,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,5,8562.0,0.053998706435961,0.027644775138518,0.4181063166000759,0.2532582280382788,0.532386835846488,0.4165136513651364,0.030658951770393,0.0393258161293084,0.0016123567616944,0.0042255154497938,0.0401541624454359,0.0650039648774894,0.0780131692643728,0.7071270247078266,0.0442606973211752,0.7308777549623565,-0.0465393200964394,0.7456371144166083,0.132839776382409,0.6915615752599211,0.0530988369829922,0.6973794266867955,0.3005287542546424,0.8946144533069171,0.2548763041367691,0.9046789246341016,0.1821524877141743,0.9075911872360672,0.3883772256490852,0.8871885750083073,0.3747663981768971,0.8967782679616365,0.4378624465611641,0.8039492531845496,0.3657130299681612,0.8173821778725945,0.3220350424024324,0.8339636497737439,0.4631350783769594,0.7795218990743072,0.4179413552619192,0.7905369231625067,0.0036872208285427,0.0009619827482294,0.0037233924798839,0.0008900166208672,0.0047360640568495,0.0008003309588407,0.0023483553077099,0.0011123803873261,0.0018416127049374,0.0011481468993451,0.0356698130979567,0.0229502606145683,0.0394923239052656,0.0211042324057136,0.0417415038653948,0.0213048628827924,0.0346702566663669,0.024041498594799,0.0320638621937946,0.0241830573854703,0.0607224903025459,0.0310158467275915,0.0610196073396411,0.0298331463454206,0.0688190675383613,0.0282901212235081,0.0484598318993156,0.0333523670423284,0.0429140152507015,0.0338843164213942,0.0523346319709019,0.0651580700713528,0.7145165792067016,0.0229749619272674,0.3001402339863136,0.0856225928760891,0.898170281629406,0.0081592798952228,0.4013373905141272,0.0569795644729637,0.8050707806135404,0.0215151375481636,0.0032673290755847,0.0011639013396447,0.0009825715229217,0.0001470267639665,0.0367275519457557,0.0038692685122588,0.0227167823766687,0.0014622911486432,0.0563870024661131,0.0104782529836376,0.0312751595520486,0.0023547605811632
qkvnb51f,True,1000,sum,['random_1000'],10.0,100,5,13280.0,0.297753377653676,0.0260031173434908,0.5556508391332886,0.2126288499772649,0.5317987752762467,0.3223762376237624,0.0266108992706547,0.0388252830073426,0.0011969033209789,0.0042326495199349,0.0345962905667495,0.0650588158510045,0.0388051419872677,0.791339811885564,0.0307720855348396,0.7926862409778553,0.0198138406605419,0.795965760845631,0.1553909233792727,0.7742059100152541,0.1321879191491907,0.7788851859743985,0.2205129408798076,0.9593845090574948,0.21571810967578,0.9544922775769428,0.1896611370528221,0.9582499159891544,0.3957545452957063,0.9525206777831442,0.4054287882896545,0.957228682261398,0.4298642466061652,0.9018572103890592,0.3322516808864258,0.887202672643349,0.3024932892022821,0.9072040328408424,0.4540748518712968,0.8809521443448584,0.4694601625516578,0.8869640733136958,0.0038440220430534,0.000685373927069,0.0037759417425841,0.0006856092153897,0.0044357859749036,0.0006419761982344,0.0022872845801757,0.0008143243419974,0.0016877936325486,0.0008389128516388,0.0355389312644962,0.018474621585514,0.039033616154411,0.0182923914388272,0.039045248880741,0.017383986432841,0.0336633400872328,0.0199614740655834,0.0302355194279492,0.0204684418787504,0.0620001777663055,0.0261796471914552,0.0614486919517749,0.0261841405318131,0.0666016964866786,0.0253372492239082,0.0478255640863309,0.028536368759838,0.0410827656389962,0.0289639923290781,0.0753939821422225,0.0633325960621463,0.7866165819397406,0.0094915234467995,0.2854151042387541,0.105849965403699,0.9563752125336268,0.0028152118652391,0.3976288462235655,0.0753491183659541,0.8928360267063609,0.0111272473004826,0.0032061655946531,0.0011611705000899,0.0007332393068659,8.750765135314986e-05,0.035503331162966,0.003746490632642,0.0189161830803032,0.0012682527107614,0.0557917791860172,0.0108075766196587,0.0270402796072185,0.0016056874031709
i8crltwk,True,1000,sum,['random_1000'],5.0,200,10,4184.0,0.225183992858057,0.0229659746987678,0.5249463712683543,0.1965157719935329,0.5317327684775461,0.2846084608460845,0.0269311898207915,0.0387086097581982,0.0013205899787703,0.0042458478787654,0.0363399226577369,0.0651601709540843,0.0536375356301368,0.5179826613496036,0.0015568383322879,0.5269187164985258,0.0222863379440221,0.5606518755973724,0.1014059888652719,0.4925950731195718,0.117573267978885,0.5063813274093593,0.2394937706043671,0.8506121856051558,0.1410990440835754,0.8288771506870289,0.1781834321579956,0.8558156540768944,0.3245752923645891,0.8282449083228253,0.3733463268088252,0.826034809337549,0.4272706817670442,0.7525517531002623,0.2885420717550911,0.704925860828383,0.2823455203972296,0.7801701533587817,0.4511602790069752,0.7149696350292573,0.4606609392713664,0.7225401621833065,0.0037847041559059,0.0015832541861077,0.0038897592150131,0.0015645314094293,0.0044245968057151,0.0013823711146443,0.0024334811007834,0.0018299512765639,0.0017162174304324,0.0018727964929444,0.0348290897077785,0.0283699087975883,0.0388546591398992,0.0281326661433075,0.0382945264635609,0.0264306932556395,0.0348948336862241,0.0296157524328074,0.0297819027345477,0.0300120670561461,0.06151994925149,0.0397901267415386,0.0623679341890774,0.0395541579284576,0.0665176428153853,0.0371802516753761,0.0493303263802652,0.0427779297835218,0.0414272546813377,0.0432758188015489,0.0592919937501207,0.0497620215115875,0.5209059307948867,0.0256754162100084,0.2513395732038704,0.0973322104429987,0.8379169416058907,0.0141243074453968,0.3819958984395413,0.0890021372772092,0.735031512899998,0.0308598394042619,0.00324975174157,0.0011285023060299,0.0016465808959379,0.0002033146525495,0.0353310023464021,0.0036205420274647,0.0285122175370978,0.0014110627393925,0.0562326214635111,0.0104668539274872,0.0405156569860886,0.0025155603062658
f3o6xnt8,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],500.0,200,2,202086.0,0.0628242088486501,0.0224547401212134,0.4411624905525967,0.2409795585982569,0.531216715324069,0.3844104410441043,0.0311949769484155,0.039559976842656,0.0015973146485522,0.00424806952529,0.0399664190108679,0.0651772163051631,0.0447547090182245,0.8653959030518659,0.0448644213252891,0.8647590629148478,-0.0201571186526718,0.8702063898408815,0.1297433205250829,0.8675977073432593,0.0627797311180154,0.8647907302202648,0.2624332363304513,0.9686355743835476,0.2563587833880668,0.967546802712417,0.1907949712527293,0.969020946018138,0.3873186676944615,0.96926928462874,0.3875391618307962,0.9705745970038232,0.3826355658891472,0.945854202556129,0.3589418581496758,0.936278087274043,0.3184199493137843,0.9431234771569827,0.4381504537613441,0.9346901995795412,0.4265020724901194,0.939255410763528,0.003820228462987,0.000442126211802,0.0037210404771877,0.0004472565313603,0.0046166726554955,0.0004083844395451,0.002356740815197,0.0004775076701694,0.0018227844910429,0.000512985955187,0.0367483595719717,0.0136470233682624,0.0399293758387342,0.0132842487483493,0.041202135873217,0.0131649039766891,0.0352550027113877,0.0138391449291808,0.0323919632663357,0.0142986560105719,0.0618079967559781,0.0210267974689918,0.0610003317793248,0.0211484404001895,0.0679461011059171,0.0202085239328637,0.0485462749878609,0.0218519488872157,0.0426940802810292,0.0226491932568701,0.052397012666788,0.0535478731852253,0.8665499586742239,0.0023506011413911,0.296888964099301,0.0872937822581919,0.9690094409493332,0.0010950401134597,0.3849299799208142,0.0491550828925394,0.9398402754660448,0.004650302825098,0.003267493380382,0.001145443120247,0.0004576521616128,3.9473100381692975e-05,0.0371053674523293,0.0035540827994915,0.0136467954066107,0.0004543071833695,0.056398956982022,0.0104073911069289,0.0213769807892262,0.0009198192416595
