gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
RFX1_YAP6,C18:0,0.1733199918586718,False,0.2564046929348736,False,False,False,True,False,False,False,True,False,False
RFX1_YAP6,C18:1,0.0159283852266765,True,0.536475835034479,False,False,False,True,False,False,False,True,False,False
RFX1_YAP6,Total Titer,0.1052754920886971,False,0.2119252292620064,False,False,False,True,False,False,False,True,False,False
GCN5_RFX1,C16:0,0.2167097291036215,False,0.1768222567662528,False,False,False,False,False,False,False,False,False,False
GCN5_RFX1,C18:0,0.4517484096470465,False,0.0978602744628737,False,False,False,False,False,False,False,False,False,False
GCN5_RFX1,C18:1,0.3082348027992623,False,0.2618155287336791,False,False,False,False,False,False,False,False,False,False
GCN5_RFX1,Total Titer,0.5508857332793973,False,0.0585023995500011,False,False,False,False,False,False,False,False,False,False
RFX1_RGR1,C16:0,0.0526507519232106,False,0.3661516184460754,False,False,False,False,False,False,False,False,False,False
RFX1_RGR1,C18:0,0.066857773751966,False,0.3325530415720659,False,False,False,False,False,False,False,False,False,False
RFX1_RGR1,C18:1,0.0001638454715582,True,0.662387465913216,False,False,False,False,False,False,False,False,False,False
RFX1_RGR1,Total Titer,0.0719885930283183,False,0.2075642740667052,False,False,False,False,False,False,False,False,False,False
OPI1_SPT3,C16:0,0.02165568912544,True,0.5353976212667467,False,False,True,False,False,False,False,False,False,False
OPI1_SPT3,C18:0,0.0418801074167418,True,0.5200870139020926,False,False,True,False,False,False,False,False,False,False
OPI1_SPT3,Total Titer,0.0450697851773549,True,0.3038115447957679,False,False,True,False,False,False,False,False,False,False
RGR1_SPT3,C16:0,0.0736496474383601,False,0.4420943401480443,False,False,True,False,False,False,False,False,False,False
RGR1_SPT3,C18:0,0.0723862390562761,False,0.4351075371039357,False,False,True,False,False,False,False,False,False,False
RGR1_SPT3,C18:1,0.2334346383187597,False,0.3580393278563998,False,False,True,False,False,False,False,False,False,False
RGR1_SPT3,Total Titer,0.1971141299788295,False,0.2410027673500111,False,False,True,False,False,False,False,False,False,False
GCN5_YAP6,C16:0,0.0560943582901458,False,0.2529549888368909,False,False,False,True,False,False,False,False,False,False
GCN5_YAP6,C18:0,0.1223279570412181,False,0.2211545000055921,False,False,False,True,False,False,False,False,False,False
GCN5_YAP6,C18:1,0.651174843447508,False,0.1113499980920205,False,False,False,True,False,False,False,False,False,False
GCN5_YAP6,Total Titer,0.1785649109310156,False,0.1336334678848071,False,False,False,True,False,False,False,False,False,False
RFX1_RPD3,C16:0,0.0084027385830642,True,0.7513313010959997,False,False,True,False,False,False,False,False,True,False
RFX1_RPD3,C18:0,0.0112077435827773,True,0.7365715627831029,False,False,True,False,False,False,False,False,True,False
RFX1_RPD3,C16:1,0.0043653357495503,True,0.146954472731167,False,False,True,False,False,False,False,False,True,False
RFX1_RPD3,C18:1,2.375576487811948e-05,True,1.0232936549740694,False,False,True,False,False,False,False,False,True,False
RFX1_RPD3,Total Titer,0.0036305523471962,True,0.6230801407805283,False,False,True,False,False,False,False,False,True,False
RFX1_SPT3,C16:0,0.042597455295563,True,0.36669707924579,False,False,False,False,False,False,False,False,False,False
RFX1_SPT3,C18:0,0.0762018299719493,False,0.3089250763328899,False,False,False,False,False,False,False,False,False,False
RFX1_SPT3,C18:1,0.099812686935508,False,0.5871273039665422,False,False,False,False,False,False,False,False,False,False
RFX1_SPT3,Total Titer,0.034983517847861,True,0.2590912530499792,False,False,False,False,False,False,False,False,False,False
MED4_RPD3,C16:0,2.4836788546922502e-05,True,0.9693673801337608,False,False,False,False,False,False,False,False,False,False
MED4_RPD3,C18:0,7.237282177952054e-05,True,0.7669067564393642,False,False,False,False,False,False,False,False,False,False
MED4_RPD3,C18:1,0.0002207389509985,True,2.9528810650503523,False,False,False,False,False,False,False,False,False,False
MED4_RPD3,Total Titer,5.9245534475449446e-05,True,0.856283664255912,False,False,False,False,False,False,False,False,False,False
OPI1_RFX1,C16:0,0.0147712144401483,True,0.5343656684024222,False,False,False,False,False,False,False,False,False,False
OPI1_RFX1,C18:0,0.0173171156086682,True,0.5265515428750378,False,False,False,False,False,False,False,False,False,False
OPI1_RFX1,C18:1,0.0475473744190386,True,0.1926338300711235,False,False,False,False,False,False,False,False,False,False
OPI1_RFX1,Total Titer,0.0309277469932109,True,0.3312963545741493,False,False,False,False,False,False,False,False,False,False
GCN5_SPT3,C16:0,0.0328222140173624,True,0.2815384451582573,True,False,True,False,False,False,False,True,True,True
GCN5_SPT3,C18:0,0.0279343727859138,True,0.2521674626164567,True,False,True,False,False,False,False,True,True,True
GCN5_SPT3,Total Titer,0.1946689697520205,False,0.1386520787277138,True,False,True,False,False,False,False,True,True,True
MED4_SPT3,C16:0,0.0017695871074796,True,0.8371144304684903,False,False,True,False,False,False,False,False,False,False
MED4_SPT3,C18:0,0.0019954356783196,True,0.5364071534822339,False,False,True,False,False,False,False,False,False,False
MED4_SPT3,C18:1,0.0071803522199154,True,1.3379872807903013,False,False,True,False,False,False,False,False,False,False
MED4_SPT3,Total Titer,0.0006371390166393,True,0.5130935504603749,False,False,True,False,False,False,False,False,False,False
RGR1_TFC7,C16:0,8.048119074488547e-05,True,0.6687545966948022,False,False,False,False,False,False,False,False,False,False
RGR1_TFC7,C18:0,0.0001496036228738,True,0.7127109639753498,False,False,False,False,False,False,False,False,False,False
RGR1_TFC7,C18:1,0.0017183272730665,True,0.4195281192118513,False,False,False,False,False,False,False,False,False,False
RGR1_TFC7,Total Titer,0.000152205339873,True,0.4245819339882607,False,False,False,False,False,False,False,False,False,False
SPT3_TFC7,C16:0,0.0015991860822723,True,0.6646660977275742,False,False,False,False,False,False,False,False,False,False
SPT3_TFC7,C18:0,0.0011178116116548,True,0.6829976177427836,False,False,False,False,False,False,False,False,False,False
SPT3_TFC7,C18:1,0.2985955462510641,False,0.291528474063386,False,False,False,False,False,False,False,False,False,False
SPT3_TFC7,Total Titer,0.0005972294630873,True,0.4604177363719945,False,False,False,False,False,False,False,False,False,False
MED4_TFC7,C16:0,0.0003849436774485,True,0.9913315959396752,False,False,False,False,False,False,False,False,False,False
MED4_TFC7,C18:0,0.0012855029527005,True,0.6760644663408306,False,False,False,False,False,False,False,False,False,False
MED4_TFC7,C18:1,0.0163628307464911,True,1.6793228206391828,False,False,False,False,False,False,False,False,False,False
MED4_TFC7,Total Titer,0.0001011594875419,True,0.6796692495483285,False,False,False,False,False,False,False,False,False,False
MED4_YAP6,C16:0,0.0030634663016095,True,0.8702401174133038,False,False,False,False,False,False,False,False,False,False
MED4_YAP6,C18:0,0.0166058393282435,True,0.5971692521054457,False,False,False,False,False,False,False,False,False,False
MED4_YAP6,C18:1,0.0231842607390293,True,1.9615341588632489,False,False,False,False,False,False,False,False,False,False
MED4_YAP6,Total Titer,0.0003593444846159,True,0.6155989749015871,False,False,False,False,False,False,False,False,False,False
MED4_RFX1,C16:0,0.0089314165342098,True,0.7827059442123008,False,False,False,False,False,False,False,False,False,False
MED4_RFX1,C18:0,0.0379417965839083,True,0.4704152732885216,False,False,False,False,False,False,False,False,False,False
MED4_RFX1,C18:1,5.321990089801609e-05,True,2.406007884357538,False,False,False,False,False,False,False,False,False,False
MED4_RFX1,Total Titer,0.0031767329013596,True,0.5794082982827228,False,False,False,False,False,False,False,False,False,False
SPT3_YAP6,C16:0,0.002199142844063,True,0.627016198383929,False,False,False,False,False,False,False,False,False,False
SPT3_YAP6,C18:0,0.0034525984174877,True,0.6802283835322277,False,False,False,False,False,False,False,False,False,False
SPT3_YAP6,C18:1,0.3343407708175743,False,0.2656223551248486,False,False,False,False,False,False,False,False,False,False
SPT3_YAP6,Total Titer,0.0005654764700018,True,0.4330788449553264,False,False,False,False,False,False,False,False,False,False
TFC7_YAP6,C16:0,0.0009051617666107,True,0.810820926693672,False,False,False,False,False,False,False,False,False,False
