gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
FKH1:OPI1,C18:0,0.0007824327353414,True,0.6404628930065385,False,False,False,True,False,False,False,False,False,False
FKH1:RFX1,C18:0,0.0975148597016694,False,0.3159517575527235,False,False,False,False,False,False,False,False,True,False
FKH1:RGR1,C18:0,0.0087334155166502,True,0.5000086007207578,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3,C18:0,2.888587193573062e-06,True,0.8920865383957949,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,C18:0,0.0228408892288993,True,0.4339911437118864,False,True,False,False,False,False,False,False,False,False
FKH1:YAP6,C18:0,0.0006551036261407,True,0.649762994515453,False,True,False,True,False,False,False,False,True,False
FKH1:TFC7,C18:0,0.0041774726654508,True,0.546175249742106,False,False,False,False,False,False,False,False,False,False
GCN5:MED4,C18:0,1.803212128849021e-06,True,1.0186971628607313,False,False,False,False,False,False,False,False,True,False
GCN5:OPI1,C18:0,0.0282258188220483,True,0.4438897849957952,False,False,False,False,False,False,False,True,True,False
GCN5:RFX1,C18:0,0.208766955784433,False,0.2542931640811343,False,False,False,False,False,False,False,False,False,False
GCN5:RGR1,C18:0,0.0463250837299077,True,0.4030814691260673,False,False,True,False,False,False,False,False,True,False
GCN5:RPD3,C18:0,1.0779086989973056e-07,True,1.0748751757670854,True,True,True,False,False,False,False,True,True,False
GCN5:SPT3,C18:0,0.0060002857231701,True,0.5558937950071103,True,False,True,False,False,False,False,True,True,True
GCN5:YAP6,C18:0,0.0951023164504587,False,0.3376666994765389,False,False,False,True,False,False,False,False,False,False
GCN5:TFC7,C18:0,3.84708187927905e-11,True,1.337222753275576,False,False,False,False,False,False,False,False,False,False
MED4:OPI1,C18:0,2.2358738159728104e-12,True,1.3383283193527304,False,True,False,False,False,False,False,False,False,False
MED4:RFX1,C18:0,8.711139696538298e-06,True,0.8479130637717704,False,False,False,False,False,False,False,False,False,False
MED4:RGR1,C18:0,3.4949578353715734e-08,True,1.0515003067623645,True,False,True,False,False,False,False,True,True,True
MED4:RPD3,C18:0,1.2604958740778258e-11,True,1.2914569423360398,False,False,False,False,False,False,False,False,False,False
MED4:SPT3,C18:0,1.668776482960689e-06,True,0.91330806237454,False,False,True,False,False,False,False,False,False,False
MED4:YAP6,C18:0,2.3413205870224026e-07,True,0.9857806169278076,False,False,False,False,False,False,False,False,False,False
MED4:TFC7,C18:0,1.0559423418788651e-08,True,1.090941299511293,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1,C18:0,0.0018287149989509,True,0.5942797019551046,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1,C18:0,0.1708649625953975,False,0.261115143659134,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3,C18:0,2.3711033209662883e-08,True,1.0644361247744114,False,False,False,False,False,False,False,True,True,False
OPI1:SPT3,C18:0,0.0014676444974252,True,0.6065363170268061,False,False,True,False,False,False,False,False,False,False
OPI1:YAP6,C18:0,0.0020314250089619,True,0.588344619552503,False,False,False,False,False,False,False,False,False,False
OPI1:TFC7,C18:0,0.0148185742410416,True,0.4646320000673667,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1,C18:0,0.0594937656672551,False,0.3593309126915315,False,False,False,False,False,False,False,False,False,False
RFX1:RPD3,C18:0,1.649901949650672e-07,True,0.9981791054100086,False,False,True,False,False,False,False,False,True,False
RFX1:SPT3,C18:0,0.0971712317522846,False,0.3162763061610951,False,False,False,False,False,False,False,False,False,False
