gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
RPD3:YAP6,C18:0,1.6867526677820878e-06,True,0.9503914455724788,False,True,True,False,False,False,False,False,True,False
RPD3:TFC7,C18:0,1.7780843000718773e-06,True,0.948216012725872,False,False,True,False,False,False,False,False,False,False
SPT3:YAP6,C18:0,0.0007397099560355,True,0.6640952575666315,False,False,False,False,False,False,False,False,False,False
SPT3:TFC7,C18:0,0.0003347397915132,True,0.7066731043078838,False,False,False,False,False,False,False,False,False,False
YAP6:TFC7,C18:0,2.4897980646295944e-05,True,0.8336265855804172,False,False,False,False,False,False,False,False,False,False
FKH1:GCN5,C16:1,0.7531083387272393,False,-0.0520392040451708,False,False,True,False,False,False,False,True,True,True
FKH1:MED4,C16:1,0.1755028532517859,False,-0.2115156019737492,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1,C16:1,0.368928644070091,False,-0.1401739904332019,False,False,False,True,False,False,False,False,False,False
FKH1:RFX1,C16:1,0.1336967766957187,False,0.2342185646633581,False,False,False,False,False,False,False,False,True,False
FKH1:RGR1,C16:1,0.2743220809899419,False,-0.1705956269367067,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3,C16:1,0.1733423984162386,False,0.2125817520466743,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,C16:1,0.528397466085814,False,0.0983285780836226,False,True,False,False,False,False,False,False,False,False
FKH1:YAP6,C16:1,0.6933606844123443,False,-0.0614856098905544,False,True,False,True,False,False,False,False,True,False
FKH1:TFC7,C16:1,0.2587815735887033,False,-0.1762416765404467,False,False,False,False,False,False,False,False,False,False
GCN5:MED4,C16:1,0.0010128115628154,True,-0.5781180413929239,False,False,False,False,False,False,False,False,True,False
GCN5:OPI1,C16:1,0.0040739036012877,True,-0.4781006505462459,False,False,False,False,False,False,False,True,True,False
GCN5:RFX1,C16:1,0.4803236162419124,False,-0.1168016870780213,False,False,False,False,False,False,False,False,False,False
GCN5:RGR1,C16:1,0.0192711922949186,True,-0.3887254603737483,False,False,True,False,False,False,False,False,True,False
GCN5:RPD3,C16:1,0.0752884731518518,False,-0.2949442731087609,True,True,True,False,False,False,False,True,True,False
GCN5:SPT3,C16:1,0.4664647358131721,False,-0.1205216939900813,True,False,True,False,False,False,False,True,True,True
GCN5:YAP6,C16:1,0.4197348631841505,False,-0.1335479717249856,False,False,False,True,False,False,False,False,False,False
GCN5:TFC7,C16:1,0.5401216338434869,False,0.1013763214802326,False,False,False,False,False,False,False,False,False,False
MED4:OPI1,C16:1,0.1376013611110932,False,-0.2318839746511392,False,True,False,False,False,False,False,False,False,False
MED4:RFX1,C16:1,0.0962315968988222,False,-0.2598882316077202,False,False,False,False,False,False,False,False,False,False
MED4:RGR1,C16:1,0.0048850460032908,True,-0.4414231243642086,True,False,True,False,False,False,False,True,True,True
MED4:RPD3,C16:1,0.8326946634826782,False,-0.0329384339548565,False,False,False,False,False,False,False,False,False,False
MED4:SPT3,C16:1,0.0494358615251402,True,-0.3072291622639362,False,False,True,False,False,False,False,False,False,False
MED4:YAP6,C16:1,0.0916646999251939,False,-0.2635402509086026,False,False,False,False,False,False,False,False,False,False
MED4:TFC7,C16:1,0.266065534459512,False,-0.1735669630050486,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1,C16:1,0.2893215369566481,False,-0.1653507254731077,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1,C16:1,0.0067976864846052,True,-0.4243089518910088,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3,C16:1,0.6887140160627214,False,0.0624686131226433,False,False,False,False,False,False,False,True,True,False
OPI1:SPT3,C16:1,0.2206308075228402,False,-0.1911898600596672,False,False,True,False,False,False,False,False,False,False
OPI1:YAP6,C16:1,0.1853624370683871,False,-0.206771009577306,False,False,False,False,False,False,False,False,False,False
OPI1:TFC7,C16:1,0.5500863921660049,False,-0.0932064865088466,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1,C16:1,0.0560245776211593,False,-0.298743937537982,False,False,False,False,False,False,False,False,False,False
RFX1:RPD3,C16:1,0.3162383520523831,False,0.1563808864800078,False,False,True,False,False,False,False,False,True,False
RFX1:SPT3,C16:1,0.6437328979253871,False,-0.0721216554419536,False,False,False,False,False,False,False,False,False,False
RFX1:YAP6,C16:1,0.624980368717537,False,-0.0762272229977456,False,False,False,True,False,False,False,True,False,False
RFX1:TFC7,C16:1,0.9128338513168472,False,-0.0170677651719069,False,False,False,False,False,False,False,False,False,False
RGR1:RPD3,C16:1,0.1166708605003534,False,-0.2450677846251039,False,False,True,False,False,False,False,False,False,False
RGR1:SPT3,C16:1,0.0407552376301771,True,-0.3200031056902429,False,False,True,False,False,False,False,False,False,False
RGR1:YAP6,C16:1,0.0382710706384635,True,-0.3240840295133004,False,False,False,True,False,False,False,False,False,False
RGR1:TFC7,C16:1,0.0938126252928282,False,-0.2618047856570608,False,False,False,False,False,False,False,False,False,False
RPD3:SPT3,C16:1,0.9331135469006908,False,0.0130860436510448,False,False,True,False,False,False,False,True,True,False
RPD3:YAP6,C16:1,0.4279511087832477,False,-0.1236547474993359,False,True,True,False,False,False,False,False,True,False
RPD3:TFC7,C16:1,0.1357311459537147,False,-0.2329956922237955,False,False,True,False,False,False,False,False,False,False
SPT3:YAP6,C16:1,0.4396309464757026,False,-0.1205499168084151,False,False,False,False,False,False,False,False,False,False
SPT3:TFC7,C16:1,0.6705607404102841,False,-0.0663333851983083,False,False,False,False,False,False,False,False,False,False
YAP6:TFC7,C16:1,0.5800334731476777,False,-0.0862950028751886,False,False,False,False,False,False,False,False,False,False
FKH1:GCN5,C18:1,0.0929020267853253,False,0.5762845095108036,False,False,True,False,False,False,False,True,True,True
FKH1:MED4,C18:1,0.3492347717401548,False,0.3021468175860433,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1,C18:1,4.188013283497872e-06,True,1.508003684346396,False,False,False,True,False,False,False,False,False,False
FKH1:RFX1,C18:1,9.041076259844006e-11,True,2.1577460435270037,False,False,False,False,False,False,False,False,True,False
FKH1:RGR1,C18:1,1.355632122635053e-06,True,1.5858096826212402,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3,C18:1,3.865534909958316e-12,True,2.321638398995255,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,C18:1,6.392459916111207e-08,True,1.7827531810358157,False,True,False,False,False,False,False,False,False,False
FKH1:YAP6,C18:1,0.0003637352009321,True,1.1609042241802088,False,True,False,True,False,False,False,False,True,False
FKH1:TFC7,C18:1,0.0002176088285304,True,1.2049335753024608,False,False,False,False,False,False,False,False,False,False
GCN5:MED4,C18:1,0.4814861993629926,False,-0.2541830968787446,False,False,False,False,False,False,False,False,True,False
GCN5:OPI1,C18:1,0.3149923044115642,False,-0.3441523253973057,False,False,False,False,False,False,False,True,True,False
GCN5:RFX1,C18:1,0.1779657616682475,False,0.4616485188159248,False,False,False,False,False,False,False,False,False,False
GCN5:RGR1,C18:1,0.9057318438611228,False,-0.0405311692395168,False,False,True,False,False,False,False,False,True,False
GCN5:RPD3,C18:1,0.4737661057407115,False,0.2452702303329008,True,True,True,False,False,False,False,True,True,False
GCN5:SPT3,C18:1,0.7197126083142038,False,0.1228262810180214,True,False,True,False,False,False,False,True,True,True
GCN5:YAP6,C18:1,0.6725882801481309,False,0.1446541249516035,False,False,False,True,False,False,False,False,False,False
GCN5:TFC7,C18:1,0.0001172960053774,True,1.332870534148682,False,False,False,False,False,False,False,False,False,False
MED4:OPI1,C18:1,4.430522855880727e-06,True,1.504036561339415,False,True,False,False,False,False,False,False,False,False
MED4:RFX1,C18:1,5.8605821262691666e-08,True,1.788103570484341,False,False,False,False,False,False,False,False,False,False
MED4:RGR1,C18:1,2.2414801877202164e-05,True,1.3859030421462402,True,False,True,False,False,False,False,True,True,True
MED4:RPD3,C18:1,4.441498786424371e-12,True,2.314591390881627,False,False,False,False,False,False,False,False,False,False
MED4:SPT3,C18:1,0.0004616109989738,True,1.140014527622999,False,False,True,False,False,False,False,False,False,False
MED4:YAP6,C18:1,4.6617900551145805e-05,True,1.329794166086505,False,False,False,False,False,False,False,False,False,False
MED4:TFC7,C18:1,5.422832185648424e-05,True,1.3179667312069598,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1,C18:1,0.4389347784342208,False,0.2497787902234121,False,False,False,False,False,False,False,False,False,False
OPI1:RGR1,C18:1,0.6152764039779395,False,-0.1621404819010256,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3,C18:1,0.0146072733869813,True,0.7912014966804671,False,False,False,False,False,False,False,True,True,False
OPI1:SPT3,C18:1,0.7335652839198513,False,-0.1098084121146071,False,False,True,False,False,False,False,False,False,False
OPI1:YAP6,C18:1,0.9996337765697004,False,-0.0001480579597694,False,False,False,False,False,False,False,False,False,False
OPI1:TFC7,C18:1,0.6142287337678146,False,0.1626214991933537,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1,C18:1,0.0115417178958016,True,0.8186329157325469,False,False,False,False,False,False,False,False,False,False
RFX1:RPD3,C18:1,4.48507781135906e-06,True,1.5031729573568529,False,False,True,False,False,False,False,False,True,False
RFX1:SPT3,C18:1,0.0140178624273306,True,0.7960504248324918,False,False,False,False,False,False,False,False,False,False
RFX1:YAP6,C18:1,0.0380493084791164,True,0.6712548489614814,False,False,False,True,False,False,False,True,False,False
RFX1:TFC7,C18:1,0.0166360449847018,True,0.775738578083222,False,False,False,False,False,False,False,False,False,False
RGR1:RPD3,C18:1,0.0052709971752182,True,0.9051829052727716,False,False,True,False,False,False,False,False,False,False
RGR1:SPT3,C18:1,0.1710485165938428,False,0.4421626601744433,False,False,True,False,False,False,False,False,False,False
RGR1:YAP6,C18:1,0.2985536392184268,False,0.3355942860079012,False,False,False,True,False,False,False,False,False,False
RGR1:TFC7,C18:1,0.1285766605286079,False,0.4910637115834451,False,False,False,False,False,False,False,False,False,False
RPD3:SPT3,C18:1,0.0127223939876566,True,0.8073777674980787,False,False,True,False,False,False,False,True,True,False
RPD3:YAP6,C18:1,0.0413331498581314,True,0.6601347861850376,False,True,True,False,False,False,False,False,True,False
RPD3:TFC7,C18:1,0.1466447416655402,False,0.4689389422805553,False,False,True,False,False,False,False,False,False,False
SPT3:YAP6,C18:1,0.2746951846355267,False,0.3526606188845278,False,False,False,False,False,False,False,False,False,False
SPT3:TFC7,C18:1,0.2180572855458723,False,0.3977611864266982,False,False,False,False,False,False,False,False,False,False
