gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_triangle,physical_connected,regulatory_triangle,regulatory_connected,genetic_triangle,genetic_connected,tflink_triangle,tflink_connected,string12_0_neighborhood_triangle,string12_0_neighborhood_connected,string12_0_fusion_triangle,string12_0_fusion_connected,string12_0_cooccurence_triangle,string12_0_cooccurence_connected,string12_0_coexpression_triangle,string12_0_coexpression_connected,string12_0_experimental_triangle,string12_0_experimental_connected,string12_0_database_triangle,string12_0_database_connected
RPD3_SPT3_YAP6,C16:0,1.1505585597593182e-06,True,-1.5258094687408374,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_SPT3_YAP6,C18:0,3.237624734309108e-06,True,-1.65949491673284,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_SPT3_YAP6,C18:1,0.0669029251863637,False,-0.7241893615640345,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_SPT3_YAP6,Total Titer,1.0021354190925535e-08,True,-1.1430759577658418,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_TFC7_YAP6,C16:0,1.325830274456763e-06,True,-1.625133293911642,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RPD3_TFC7_YAP6,C18:0,1.1585059069396664e-05,True,-1.705604455827583,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RPD3_TFC7_YAP6,C18:1,0.0003680111524271,True,-0.5994342596763089,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RPD3_TFC7_YAP6,Total Titer,8.125859984886573e-10,True,-1.1366487946714623,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RPD3_SPT3_TFC7,C16:0,2.1830672414235863e-06,True,-1.510715356277631,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_SPT3_TFC7,C18:0,2.978347010795801e-06,True,-1.5729128407019273,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_SPT3_TFC7,C18:1,0.0973701124376664,False,-0.5683319140359113,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
RPD3_SPT3_TFC7,Total Titer,1.8603520057780546e-08,True,-1.0582169769989402,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
MED4_RPD3_YAP6,C16:0,1.3073627862514314e-06,True,-1.689239680061852,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RPD3_YAP6,C18:0,9.136259737263508e-05,True,-1.281264273970764,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RPD3_YAP6,C16:1,0.5858838163924744,False,-0.1342221002389831,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RPD3_YAP6,C18:1,0.001584920247474,True,-4.085824496562538,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RPD3_YAP6,Total Titer,1.1672773458926144e-07,True,-1.4330000237080802,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RFX1_YAP6,C16:0,4.9381098677026e-05,True,-1.589331081601264,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MED4_RFX1_YAP6,C18:0,0.0007442952216454,True,-1.023264475288276,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MED4_RFX1_YAP6,C18:1,0.0013054831168703,True,-4.3709278095647495,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MED4_RFX1_YAP6,Total Titer,1.82774965624688e-05,True,-1.235016899314382,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
MED4_RFX1_TFC7,C16:0,2.1466202530406875e-05,True,-1.6433079494768985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_RFX1_TFC7,C18:0,0.0005575770648247,True,-1.0443927480958717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_RFX1_TFC7,C18:1,0.0003988131065675,True,-4.031405991576843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_RFX1_TFC7,Total Titer,6.373203288445595e-06,True,-1.2486517084919415,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GCN5_OPI1_TFC7,C14:0,,False,-0.255739856622565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5_OPI1_TFC7,C16:0,,False,-1.2230676682615529,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5_OPI1_TFC7,C18:0,,False,-0.8429487982463006,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5_OPI1_TFC7,C16:1,,False,-0.6293437004210656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5_OPI1_TFC7,C18:1,,False,-3.4664037460319745,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
GCN5_OPI1_TFC7,Total Titer,,False,-1.202041606706334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
MED4_RGR1_YAP6,C16:0,0.0001497306840769,True,-1.7312057632110442,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4_RGR1_YAP6,C18:0,0.0002500684972652,True,-1.260079855946136,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4_RGR1_YAP6,C18:1,0.0009206883281027,True,-3.795255556704329,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4_RGR1_YAP6,Total Titer,0.0004050653634692,True,-1.194261280580582,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
MED4_TFC7_YAP6,C16:0,6.458932675368345e-07,True,-2.099755443551359,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_TFC7_YAP6,C18:0,3.271678957039725e-05,True,-1.5893335271946405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_TFC7_YAP6,C18:1,0.0011875897189279,True,-3.427200479049572,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_TFC7_YAP6,Total Titer,3.177989627012323e-08,True,-1.4717690677106017,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GCN5_MED4_RFX1,C16:0,0.0093702327252023,True,-0.6346317648195805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_RFX1,C18:0,0.0289143723656435,True,-0.4843702117189161,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_RFX1,C16:1,0.0749639793865346,False,-0.5843477838843789,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_RFX1,C18:1,0.0042871526772902,True,-2.850107352373771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_RFX1,Total Titer,0.0018854073269798,True,-0.781268554414428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_SPT3_TFC7,C16:0,2.150697875347163e-06,True,-1.9607153562776312,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_SPT3_TFC7,C18:0,7.324978048561803e-07,True,-1.4602308440795877,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_SPT3_TFC7,C18:1,0.0003783353884772,True,-2.771055856175542,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_SPT3_TFC7,Total Titer,1.938738913853655e-07,True,-1.2918791706328985,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
GCN5_MED4_YAP6,C14:0,0.4887487876947487,False,-0.2904010927811979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_YAP6,C16:0,0.0157385768287305,True,-0.6379495751794044,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_YAP6,C18:0,0.0160614813586235,True,-0.5318567625907327,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_YAP6,C16:1,0.0333794229859691,True,-0.9058234538066596,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_YAP6,C18:1,0.0024536537506871,True,-2.538887227334266,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
GCN5_MED4_YAP6,Total Titer,0.0018352247512847,True,-0.8416549181762703,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RFX1_RPD3,C16:0,4.015924320110997e-05,True,-1.6448096046965328,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RFX1_RPD3,C18:0,0.0006223873878723,True,-1.1800785138293948,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RFX1_RPD3,C18:1,1.088031036378112e-07,True,-5.320322980126683,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_RFX1_RPD3,Total Titer,1.3408421726257558e-06,True,-1.4456925016538813,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
MED4_SPT3_YAP6,C16:0,1.7633569384667425e-06,True,-1.8818815285351345,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_SPT3_YAP6,C18:0,1.02452772308137e-05,True,-1.4469123485924555,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_SPT3_YAP6,C18:1,0.0010930910318345,True,-3.1177425441224287,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_SPT3_YAP6,Total Titer,6.788136985846904e-08,True,-1.2664551451243031,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MED4_RGR1_SPT3,C16:0,0.0001061141299707,True,-1.8152550479694285,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
