gene,p5,q1,median,q3,p95,iqr,n_genes,frac_gt_0.25,frac_gt_0.5,frac_gt_0.75,frac_gt_1.0
YDL127W,-0.12845742256987402,-0.021618012479064946,0.03770892549957905,0.10526339812410006,0.2415090891449326,0.126881410603165,6169,0.0559247852164046,0.009563948776138758,0.0043767223212838385,0.0022694115739990274
YBL019W,-0.061470220804819356,0.023025593917594372,0.08308774259715046,0.15001689249612168,0.27526595659277303,0.1269912985785273,6169,0.06905495218025612,0.005997730588426001,0.002107310747284811,0.0016210082671421625
YMR065W,-0.14405649601371723,-0.03970338898416161,0.02155861456568693,0.0872974270564687,0.2053541996145875,0.12700081604063032,6169,0.040849408331982494,0.005997730588426001,0.002107310747284811,0.00129680661371373
YPL216W,-0.17615266222485096,-0.0590369758616392,0.0030271233325939954,0.068152147931013,0.19279078003183864,0.1271891237926522,6169,0.04409142486626682,0.007132436375425514,0.003242016534284325,0.00129680661371373
YDR034C,-0.13532199214688978,-0.03444064617455694,0.025166836500560973,0.09289009427395414,0.22713176603109983,0.1273307404485111,6169,0.049927054627978605,0.007942940508996596,0.0024315124007132437,0.0017831090938563786
YML036W,-0.08822205969169898,-0.0018596896017854248,0.05541316039358796,0.12548912805988158,0.24172798454310362,0.127348817661667,6169,0.04700923974712271,0.0072945372021397305,0.004214621494569622,0.003566218187712757
YMR276W,-0.1112508074923126,-0.005136343556631895,0.055419080171749846,0.1227370457155988,0.265377538137082,0.1278733892722307,6169,0.06921705300697034,0.01685848597827849,0.00518722645485492,0.0014589074404279462
YKL161C,-0.17888815477910144,-0.06042767973260384,0.0041268114914734845,0.06762563278308023,0.18468396146184993,0.12805331251568408,6169,0.03663478683741287,0.005673528934997569,0.0024315124007132437,0.0014589074404279462
YPL119C,-0.1582518127782127,-0.04687918925901534,0.01521625039148847,0.08117594179858167,0.2027191809724054,0.12805513105759703,6169,0.04376722321283839,0.006808234721997083,0.003242016534284325,0.0016210082671421625
YGL094C,-0.16394716360555336,-0.04985163780997334,0.012174234119200097,0.07831923466440413,0.21600265873556282,0.12817087247437747,6169,0.0508996595882639,0.0043767223212838385,0.0009726049602852974,0.0008105041335710813
YBR290W,-0.15938976602722746,-0.058479833392658415,0.004346068941493702,0.0698551882310729,0.18876976176736052,0.1283350216237313,6169,0.03550008105041336,0.005673528934997569,0.003242016534284325,0.0016210082671421625
YOR251C,-0.18163527567906237,-0.05319996604503428,0.00826667248812099,0.07529158649202625,0.20302001997053543,0.12849155253706052,6169,0.049440752147835956,0.007618738855568163,0.0038904198411411897,0.0017831090938563786
YFL049W,-0.18209312917626833,-0.05740183153296707,0.007270366201474016,0.07126571628055844,0.20076387463882023,0.12866754781352552,6169,0.05106176041497812,0.007780839682282379,0.0034041173609985413,0.0014589074404279462
YGR003W,-0.16049595493663799,-0.056083498759474756,0.00792732870960567,0.07259265275747925,0.21038439732531047,0.128676151516954,6169,0.04879234884097909,0.013130166963851516,0.006321932241854434,0.00518722645485492
YGL220W,-0.1518630568996144,-0.03879270921324062,0.020786371281589805,0.08989729257815875,0.22518210953066523,0.12869000179139936,6169,0.05333117198897715,0.011833360350137786,0.005997730588426001,0.0034041173609985413
YDR517W,-0.16747138012291407,-0.05749413688171249,0.006284093487970687,0.07122370595757149,0.1925271900268101,0.12871784283928397,6169,0.04571243313340898,0.00859134381585346,0.0037283190144269734,0.0017831090938563786
YKL190W,-0.18160708112409651,-0.051914278758942924,0.01108847172936649,0.0768569267892595,0.20055674574312993,0.12877120554820243,6169,0.05219646620197763,0.006321932241854434,0.0019452099205705948,0.00129680661371373
YLR256W,-0.20428927480423234,-0.05358179352743649,0.012271117399840418,0.07540842988932131,0.18256389414168697,0.1289902234167578,6169,0.050737558761549686,0.007942940508996596,0.0030799157075701088,0.0022694115739990274
YKL005C,-0.15150731534877074,-0.0500383108090653,0.011495257372316655,0.07903941062961889,0.19600382555701626,0.12907772143868418,6169,0.03582428270384179,0.004052520667855406,0.0017831090938563786,0.00129680661371373
YER075C,-0.18186373208732723,-0.06207731851247211,0.001481144840302942,0.06718945160885403,0.19544969577756025,0.12926677012132615,6169,0.04619873561355163,0.00859134381585346,0.003566218187712757,0.0016210082671421625
YHL022C,-0.16156250144214382,-0.05273989226781626,0.010493581143470163,0.07670957912583345,0.200752654947744,0.1294494713936497,6169,0.04506402982655212,0.007456638028853947,0.0038904198411411897,0.0022694115739990274
YBR059C,-0.16479028427809841,-0.054230159013528394,0.008725857774623334,0.07522294151492816,0.20036993982455764,0.12945310052845654,6169,0.04522613065326633,0.005835629761711785,0.003242016534284325,0.0022694115739990274
YDR370C,-0.17753421844005585,-0.06315407953728124,0.0035524561615597125,0.06633196032043526,0.19618872892875724,0.1294860398577165,6169,0.047819743880693794,0.008267142162425028,0.0024315124007132437,0.00129680661371373
YDL216C,-0.16213278957543092,-0.054599462209769724,0.009301377763896557,0.07490057737371195,0.19891273874211252,0.12950003958348166,6169,0.04717134057383693,0.00859134381585346,0.0038904198411411897,0.0017831090938563786
YHR015W,-0.1774804261862865,-0.051627913042779604,0.013355487062448206,0.07800186844716331,0.21074092817463305,0.12962978148994292,6169,0.054303776949262444,0.005025125628140704,0.0017831090938563786,0.00129680661371373
YJL128C,-0.20326812769743025,-0.06064801782024116,0.004544098710020688,0.06905321183807342,0.20218240628058853,0.12970122965831457,6169,0.06678554060625709,0.017831090938563787,0.007618738855568163,0.004700923974712271
YGL033W,-0.16773843136605499,-0.05462157083984362,0.01014137795327203,0.07515613778976456,0.19308606736107195,0.1297777086296082,6169,0.041659912465553575,0.005673528934997569,0.0030799157075701088,0.0014589074404279462
YKR093W,-0.19083320682741214,-0.055114498294276185,0.007238727571007918,0.07474521868153103,0.2169726361323732,0.12985971697580723,6169,0.05754579348354676,0.008267142162425028,0.0038904198411411897,0.0017831090938563786
YMR012W,-0.16380899650961278,-0.05011104618171713,0.012819093385832515,0.0797736641789282,0.20588184249634692,0.12988471036064533,6169,0.0458745339601232,0.008753444642567677,0.003242016534284325,0.0019452099205705948
YGL216W,-0.1871658513421477,-0.06089502620352382,0.004322985121065102,0.06899006900377269,0.21029769730353604,0.12988509520729652,6169,0.05138596206840655,0.007618738855568163,0.0022694115739990274,0.00129680661371373
YLL039C,-0.15863649673440802,-0.04727011218086394,0.015259055293170676,0.08261503395632311,0.1993350112416628,0.12988514613718705,6169,0.04182201329226779,0.007456638028853947,0.0022694115739990274,0.00129680661371373
YDL051W,-0.186192272229062,-0.06123985841041219,0.004152580150183323,0.06870763656759986,0.20132378162069198,0.12994749497801206,6169,0.05203436537526342,0.006970335548711298,0.0029178148808558925,0.002107310747284811
YPL219W,-0.23338076445236078,-0.056376365841482534,0.010497380704551959,0.07362357142622322,0.20375213583216964,0.12999993726770576,6169,0.07472848111525368,0.0189657967255633,0.007780839682282379,0.004052520667855406
YGR040W,-0.20580946088267812,-0.07165605391141755,-0.0045370894706635925,0.05836763476402784,0.23350930300136571,0.1300236886754454,6169,0.0799157075701086,0.011995461176852002,0.0030799157075701088,0.0011347057869995137
YER184C,-0.16076898921941774,-0.05471348404576096,0.007549638742877983,0.07546111424509246,0.20156336548356496,0.13017459829085343,6169,0.0458745339601232,0.006970335548711298,0.00259361322742746,0.0011347057869995137
YMR233W,-0.16753110375985905,-0.05022768140765592,0.012406067391184184,0.08003744363314413,0.2120174182049977,0.13026512504080007,6169,0.0508996595882639,0.007780839682282379,0.0022694115739990274,0.0014589074404279462
YDR451C,-0.18405149798487963,-0.060494217543848976,0.005581623179751989,0.06986001288844311,0.19296589657067792,0.13035423043229208,6169,0.04976495380126439,0.009563948776138758,0.0043767223212838385,0.002107310747284811
YCL040W,-0.18576658895800538,-0.05940671765842929,0.00816989360363389,0.07099179096378798,0.18385334074689383,0.13039850862221727,6169,0.04311881990598152,0.006321932241854434,0.0022694115739990274,0.0011347057869995137
YMR172W,-0.15418026569899942,-0.045722850235276224,0.015942904241784916,0.08472527173998247,0.22343698277535065,0.13044812197525868,6169,0.04895444966769331,0.005511428108283352,0.0017831090938563786,0.0016210082671421625
YLR228C,-0.16025587614709205,-0.04865446146134977,0.013549044960463353,0.08180132060274162,0.21117021989293863,0.1304557820640914,6169,0.04879234884097909,0.008105041335710812,0.00259361322742746,0.0017831090938563786
YLR216C,-0.16680079605694126,-0.042531647902672,0.02022393516186719,0.08794032561103632,0.2154715616233873,0.13047197351370832,6169,0.05235856702869185,0.006808234721997083,0.0030799157075701088,0.0016210082671421625
YKL027W,-0.15082967863209754,-0.038840115180304675,0.02311692200568878,0.09164814837493253,0.2244373872870654,0.1304882635552372,6169,0.04846814718755066,0.007132436375425514,0.0016210082671421625,0.0009726049602852974
YBL009W,-0.17387105521113536,-0.05400871315874141,0.010591253624903964,0.07655673225871089,0.21185323865100741,0.1305654454174523,6169,0.053817474469119796,0.007780839682282379,0.004700923974712271,0.003242016534284325
YGL119W,-0.20159456358857214,-0.06157210306279678,0.003896950214608682,0.06909096195184944,0.18392253300284156,0.13066306501464622,6169,0.05673528934997568,0.009726049602852975,0.0038904198411411897,0.0019452099205705948
YLR429W,-0.16871563184283445,-0.04782195454452697,0.015416073201644575,0.08290274709725422,0.22835271060066445,0.13072470164178118,6169,0.05673528934997568,0.00907764629599611,0.004214621494569622,0.0022694115739990274
YGR209C,-0.213900122593397,-0.06254782092398344,0.0016031110575181959,0.06825885840602935,0.20004925153885794,0.13080667933001278,6169,0.06208461663154482,0.012643864483708868,0.004863024801426487,0.00259361322742746
YAL009W,-0.17392783400355008,-0.041784099944847525,0.022009627964366257,0.08910941546318596,0.22852485137905784,0.13089351540803348,6169,0.061760414978116386,0.01037445290970984,0.004538823147998055,0.002107310747284811
YGL243W,-0.1866858791424897,-0.05888500205732253,0.0051235281556332914,0.072039616059368,0.21101230570326351,0.13092461811669054,6169,0.05560058356297617,0.009726049602852975,0.0037283190144269734,0.0014589074404279462
YDR306C,-0.17129908561844878,-0.05418360664755518,0.00877652810434066,0.07674900077989194,0.21240410936952833,0.1309326074274471,6169,0.05543848273626196,0.011022856216566705,0.0034041173609985413,0.0014589074404279462
YMR280C,-0.16464719269496084,-0.04906098043171732,0.01593589602627133,0.08190245162664518,0.20682407794921606,0.1309634320583625,6169,0.04717134057383693,0.0072945372021397305,0.003242016534284325,0.0022694115739990274
YLR207W,-0.11031118410309045,-0.007323086334327544,0.0557167623515481,0.12377044078646099,0.23517796526129023,0.13109352712078853,6169,0.05106176041497812,0.006970335548711298,0.0022694115739990274,0.00129680661371373
YKL041W,-0.16761139077172463,-0.05930950189766284,0.001459339262064362,0.07182629268528937,0.22630429400968266,0.13113579458295221,6169,0.06338142324525856,0.014913276057707894,0.005997730588426001,0.003566218187712757
YNL133C,-0.1785371909089325,-0.060214752505553706,0.00413771247821093,0.07101587236115176,0.20940797883610499,0.13123062486670545,6169,0.05057545793483547,0.007780839682282379,0.0030799157075701088,0.0016210082671421625
YOR344C,-0.18694670766726637,-0.05737266855547017,0.007427307586950017,0.07396288405487494,0.21033434514879173,0.13133555261034513,6169,0.052520667855406065,0.008915545469281893,0.003242016534284325,0.0017831090938563786
YGR086C,-0.1667042428143929,-0.05247007935139514,0.012312348612444457,0.07889218304009289,0.19296156385292018,0.13136226239148802,6169,0.03971470254498298,0.004700923974712271,0.0017831090938563786,0.0009726049602852974
YGL248W,-0.15633689677113058,-0.050855311244453985,0.013738387109101571,0.08057345462955966,0.21761231338304104,0.13142876587401364,6169,0.05333117198897715,0.009401847949424542,0.0034041173609985413,0.002107310747284811
YMR044W,-0.18583731768345285,-0.05095879342090168,0.013020324279745518,0.08050173780783138,0.20356916454704077,0.13146053122873305,6169,0.058356297617117844,0.0129680661371373,0.004700923974712271,0.0017831090938563786
YLR375W,-0.17983784724066817,-0.05642120405293081,0.00812086973128931,0.07509404353037408,0.23384985010342677,0.13151524758330488,6169,0.06565083481925758,0.01847949424542065,0.009401847949424542,0.005025125628140704
YDR383C,-0.1902462708722874,-0.06280727342687231,0.0027001473173376605,0.0687950944769581,0.20744117931579936,0.1316023679038304,6169,0.05722159183011833,0.008429242989139244,0.0038904198411411897,0.0014589074404279462
YMR164C,-0.16112604506125694,-0.05391237180378573,0.009209586211312444,0.07771607358907544,0.21120900957933098,0.13162844539286117,6169,0.04506402982655212,0.005673528934997569,0.0030799157075701088,0.00129680661371373
YLR266C,-0.177655170180672,-0.05661020425693792,0.006229619850392832,0.07504539237628363,0.20360134431097304,0.13165559663322154,6169,0.047333441400551145,0.008105041335710812,0.0029178148808558925,0.0016210082671421625
YMR167W,-0.15861549723219034,-0.03528794918053288,0.030023382020302962,0.0964517654215127,0.23661281826303662,0.1317397146020456,6169,0.06321932241854433,0.010860755389852489,0.004863024801426487,0.00259361322742746
YBR233W,-0.19325183750373423,-0.06802601340328204,-0.002246163149563744,0.06376691682075414,0.20758601848525204,0.13179293022403618,6169,0.051223861241692335,0.008429242989139244,0.0037283190144269734,0.0019452099205705948
YOR351C,-0.1263845849663807,-0.02760618589956694,0.030348694126279913,0.1042194215324409,0.2362977667977899,0.13182560743200783,6169,0.05235856702869185,0.005997730588426001,0.0019452099205705948,0.0011347057869995137
YGR225W,-0.1489348475740523,-0.028979318199677306,0.033922629879527294,0.10284983201571549,0.2370650158997495,0.1318291502153928,6169,0.05560058356297617,0.005511428108283352,0.0019452099205705948,0.0011347057869995137
YIL071C,-0.13101295686305253,-0.0216037078842099,0.04335625160742132,0.11026823126459545,0.22829140174839302,0.13187193914880535,6169,0.04895444966769331,0.0061598314151402175,0.002107310747284811,0.0008105041335710813
YCR014C,-0.1735441942468828,-0.04780796012190469,0.013743915786555904,0.08407867106725853,0.21471438484186076,0.13188663118916322,6169,0.055762684389690384,0.006808234721997083,0.0029178148808558925,0.0016210082671421625
YPR042C,-0.12016722565189196,-0.023390644296803265,0.04038901514296639,0.1086341200581102,0.24637461784687492,0.13202476435491345,6169,0.05981520505754579,0.011509158696709354,0.004538823147998055,0.002107310747284811
YMR156C,-0.18806402064183955,-0.05914387710188253,0.00582380606050339,0.07293355851333623,0.20410549404781678,0.13207743561521876,6169,0.052520667855406065,0.007942940508996596,0.0034041173609985413,0.0016210082671421625
YOR330C,-0.1455059841254828,-0.03194758589160676,0.029409694755653054,0.10013780121749843,0.23773239801912002,0.1320853871091052,6169,0.06240881828497325,0.012805965310423084,0.006321932241854434,0.004052520667855406
YLR258W,-0.1748790165686801,-0.061100346856481774,0.003926301436056114,0.07101091115863531,0.19086464410951423,0.13211125801511708,6169,0.04133571081212514,0.007456638028853947,0.0037283190144269734,0.0019452099205705948
YLR059C,-0.18518528634296458,-0.06058520292357053,0.007505813643347265,0.07177327088640428,0.21238545015814952,0.1323584738099748,6169,0.05527638190954774,0.007780839682282379,0.0029178148808558925,0.0016210082671421625
YMR152W,-0.1777062023578532,-0.05411793378673443,0.009332319314022267,0.07856325730384263,0.21687618251902174,0.13268119109057705,6169,0.05868049927054628,0.00859134381585346,0.0030799157075701088,0.002107310747284811
YHR157W,-0.16383946102647198,-0.04886182582390514,0.016017937685042775,0.0838631527981192,0.22099236396770153,0.13272497862202434,6169,0.052520667855406065,0.008267142162425028,0.003566218187712757,0.002107310747284811
YBL066C,-0.15319855013465689,-0.03525025201291804,0.02979435666703735,0.0975826384752035,0.2260198197299529,0.13283289048812152,6169,0.05397957529583401,0.008753444642567677,0.0034041173609985413,0.0024315124007132437
YDR034W-B,-0.1533477384792404,-0.05113165168438247,0.012220865841529718,0.08174767304837152,0.2096417499795505,0.132879324732754,6169,0.04311881990598152,0.004863024801426487,0.0016210082671421625,0.0011347057869995137
YOR354C,-0.16396045363136202,-0.04701398664051913,0.01691857853132435,0.08594219980738987,0.22560137154922966,0.13295618644790902,6169,0.054303776949262444,0.010860755389852489,0.005349327281569136,0.0029178148808558925
YDR217C,-0.17666482641404646,-0.06639158538126186,-0.0005206293327813024,0.06665693645202715,0.20688022138779036,0.13304852183328902,6169,0.049440752147835956,0.008915545469281893,0.003242016534284325,0.0022694115739990274
YIR001C,-0.17582203333293026,-0.049876423824440366,0.014363137444726446,0.08323533948899296,0.20359594869627573,0.13311176331343333,6169,0.05349327281569136,0.008105041335710812,0.00259361322742746,0.0017831090938563786
YNL253W,-0.16107128676319263,-0.056985558893263545,0.009201283447170803,0.07616354088064503,0.20831223610494654,0.13314909977390857,6169,0.04700923974712271,0.004214621494569622,0.0019452099205705948,0.0009726049602852974
YML075C,-0.16340979534317532,-0.048118157311274036,0.016993632853570976,0.08503208519442619,0.20559099456393265,0.13315024250570023,6169,0.042956719079267305,0.005997730588426001,0.0024315124007132437,0.0016210082671421625
YMR039C,-0.18242879687029603,-0.04995291788608057,0.013515666191489882,0.08328996678963854,0.22516111233430858,0.1332428846757191,6169,0.06435402820554385,0.014589074404279461,0.006970335548711298,0.0038904198411411897
YBR272C,-0.1883860872630981,-0.06012522679046247,0.006542495246010253,0.07311767092326221,0.20393714422025225,0.1332428977137247,6169,0.054303776949262444,0.008267142162425028,0.002755714054141676,0.0016210082671421625
YKL168C,-0.21800936613311947,-0.07025487194220546,-0.005091804124624302,0.06317462896076435,0.2129806529905579,0.13342950090296982,6169,0.07310747284811153,0.013940671097422596,0.005835629761711785,0.0022694115739990274
YBL054W,-0.1648975963394585,-0.03871851106076849,0.0244782677364042,0.09471565251259176,0.24692830547699893,0.13343416357336024,6169,0.06856864970011348,0.010050251256281407,0.003242016534284325,0.00129680661371373
YHR192W,-0.1736194089648421,-0.05168130470572133,0.01207057444136693,0.08195353926498691,0.20985787029556363,0.13363484397070824,6169,0.049440752147835956,0.007456638028853947,0.002755714054141676,0.0016210082671421625
YMR173W,-0.17551261560958822,-0.0412803007397527,0.02400785725473728,0.09236033169776173,0.23513692923948434,0.13364063243751442,6169,0.06792024639325661,0.014751175230993677,0.007780839682282379,0.004538823147998055
YDR520C,-0.21535788393505947,-0.05687565295578414,0.008570145809791957,0.0767783420789365,0.22468721066997993,0.13365399503472064,6169,0.07521478359539634,0.013616469443994165,0.005349327281569136,0.002755714054141676
YIL132C,-0.19606576166821155,-0.05734830085699493,0.010558047990296027,0.07631626753065517,0.20890675556676433,0.1336645683876501,6169,0.058356297617117844,0.006808234721997083,0.002755714054141676,0.0016210082671421625
YMR293C,-0.15361358802161698,-0.03425226498366678,0.027206631676739795,0.0994127166371373,0.24158458264030305,0.1336649816208041,6169,0.0648403306856865,0.011995461176852002,0.005025125628140704,0.0034041173609985413
YPL003W,-0.17705760382015048,-0.05912176707220537,0.005728676615257389,0.07455387494850674,0.19423438746567243,0.1336756420207121,6169,0.042956719079267305,0.005349327281569136,0.00259361322742746,0.00129680661371373
YDR482C,-0.166996854272685,-0.05381898619227324,0.013592265717087234,0.07992121268533287,0.20676821897370043,0.1337401988776061,6169,0.0458745339601232,0.006321932241854434,0.0034041173609985413,0.0016210082671421625
YMR310C,-0.18748921414090072,-0.06260990402388261,0.0061251003841660025,0.07130790071462784,0.18400694644290225,0.13391780473851045,6169,0.040849408331982494,0.004863024801426487,0.0030799157075701088,0.0014589074404279462
YIR017C,-0.16514440590407747,-0.052334559283047526,0.011076185224876522,0.08163222177140989,0.20659548015887205,0.13396678105445742,6169,0.0439293240395526,0.005349327281569136,0.002107310747284811,0.00129680661371373
YML057W,-0.17624961814600365,-0.06307417100373192,0.0007258487219000513,0.07091959903967446,0.20323870172266673,0.13399377004340637,6169,0.05057545793483547,0.009239747122710326,0.004538823147998055,0.0024315124007132437
YBR033W,-0.18772866759579157,-0.05849949506329575,0.0070666164693405555,0.07550102014829752,0.2206033476093272,0.13400051521159326,6169,0.0638677257254012,0.009563948776138758,0.0037283190144269734,0.0019452099205705948
YPR073C,-0.1584308140550786,-0.046586457599728404,0.014235648428483714,0.08742265263167061,0.21339580601498934,0.134009110231399,6169,0.04538823147998055,0.00518722645485492,0.0017831090938563786,0.00129680661371373
YNL023C,-0.2033911226546531,-0.06754194264081129,-0.0001809181381019001,0.06648267621527462,0.19508377484074566,0.1340246188560859,6169,0.05851839844383206,0.010860755389852489,0.0030799157075701088,0.0009726049602852974
YMR067C,-0.194930836470385,-0.0644961278657223,0.003864289373735119,0.06960286343531966,0.19232266089519848,0.13409899130104197,6169,0.04830604636083644,0.005349327281569136,0.002107310747284811,0.00129680661371373
YMR258C,-0.16713027989304619,-0.05024863209415655,0.01635713690697807,0.0841707163901671,0.2107907236638546,0.13441934848432366,6169,0.04522613065326633,0.008429242989139244,0.004052520667855406,0.0016210082671421625
YKL017C,-0.18207391185800778,-0.06090633476710626,0.00483787112125907,0.07351313265450364,0.20829771727787708,0.1344194674216099,6169,0.05106176041497812,0.008753444642567677,0.0030799157075701088,0.0014589074404279462
YHL029C,-0.16535851489501233,-0.04973109026802668,0.012868262542311638,0.08473286206521463,0.23797105499791815,0.13446395233324132,6169,0.06240881828497325,0.011347057869995137,0.003566218187712757,0.0019452099205705948
YHR135C,-0.20174067844092822,-0.06315466117435249,0.004508631884702546,0.07138228917917505,0.2060340521256231,0.13453695035352753,6169,0.06273301993840169,0.009726049602852975,0.0030799157075701088,0.0019452099205705948
YML058W,-0.19226227364665788,-0.060320790656657776,0.00587813010299826,0.07427485891692981,0.20123076174631147,0.13459564957358758,6169,0.057059491003404114,0.009401847949424542,0.004052520667855406,0.0022694115739990274
YJL013C,-0.17714465311003685,-0.055592219993759996,0.011809837476636982,0.0791347811783901,0.21102714842347164,0.13472700117215008,6169,0.04879234884097909,0.007618738855568163,0.00259361322742746,0.0016210082671421625
YLR095C,-0.1744460401874204,-0.051923897432410805,0.011948265750009707,0.08288960847741034,0.23248182696490222,0.13481350590982114,6169,0.06321932241854433,0.014102771924136812,0.0037283190144269734,0.0017831090938563786
YCR095C,-0.18433626033073042,-0.06475015227471058,0.0006072489230542141,0.07021935809506061,0.22864553580469388,0.13496951036977117,6169,0.0638677257254012,0.010860755389852489,0.0030799157075701088,0.002107310747284811
YDR191W,-0.18335326353427558,-0.05534919561833425,0.011782190781099822,0.07983503456071618,0.21015501096180478,0.13518423017905043,6169,0.0508996595882639,0.007780839682282379,0.003566218187712757,0.0016210082671421625
YLR231C,-0.1778970813436367,-0.05644895909630948,0.007822585813226228,0.07875591271485627,0.217942438316803,0.13520487181116575,6169,0.0559247852164046,0.0072945372021397305,0.003242016534284325,0.0014589074404279462
YJR021C,-0.1806843164578283,-0.054095445170313824,0.012574141233387893,0.08115433938625116,0.20506229286029148,0.135249784556565,6169,0.05673528934997568,0.009563948776138758,0.0034041173609985413,0.002107310747284811
YIL122W,-0.15033676441936625,-0.029011604929700993,0.034036148936382404,0.10626103441932397,0.249430730432504,0.13527263934902495,6169,0.0708380612741125,0.015561679364564759,0.008105041335710812,0.004538823147998055
YLR398C,-0.16222951642639602,-0.05096655054715068,0.013588563175167268,0.08441559951940136,0.19556791518126804,0.13538215006655205,6169,0.03922840006484033,0.004052520667855406,0.0022694115739990274,0.0014589074404279462
YNL098C,-0.1757186462037824,-0.05396667564304185,0.010235854872609654,0.08148511144191929,0.22526856121257774,0.13545178708496114,6169,0.060463608364402656,0.011022856216566705,0.004700923974712271,0.002107310747284811
YKL034W,-0.18599179758723075,-0.04472797958910122,0.020686924867734352,0.09077761557420358,0.21110152269181212,0.1355055951633048,6169,0.05900470092397471,0.007780839682282379,0.0030799157075701088,0.0019452099205705948
YKR017C,-0.2221017113971432,-0.06971139103058857,-0.002701016150978143,0.06585618805869141,0.23722486232181353,0.13556757908927997,6169,0.08656184146539148,0.014102771924136812,0.0038904198411411897,0.0014589074404279462
YJL115W,-0.11431136341928251,-0.016166823991653645,0.04434722112541706,0.11940156588934955,0.30675455845496163,0.1355683898810032,6169,0.08802074890581942,0.01847949424542065,0.0061598314151402175,0.0034041173609985413
YJR110W,-0.16821030601469214,-0.051288996755875185,0.015282972084727734,0.08428989101250749,0.21536393759701755,0.13557888776838267,6169,0.05106176041497812,0.007132436375425514,0.002107310747284811,0.0009726049602852974
YCL055W,-0.1933004477086249,-0.05994481188447339,0.005928454624272167,0.07575961632094363,0.22080631565686956,0.13570442820541703,6169,0.06581293564597179,0.009888150429567191,0.003242016534284325,0.0014589074404279462
YLR098C,-0.17361825246036464,-0.058620775794864605,0.007460610680984015,0.07711952606638584,0.21914406879578205,0.13574030186125044,6169,0.05722159183011833,0.01167125952342357,0.005511428108283352,0.003242016534284325
YML034W,-0.16729733656060425,-0.05209562406464349,0.012923787098488126,0.08389175507520583,0.22833982525893165,0.13598737913984932,6169,0.05673528934997568,0.010050251256281407,0.0030799157075701088,0.0014589074404279462
YOR156C,-0.16502977135301075,-0.05550821037485331,0.009872537217754968,0.08048352857780494,0.2396243951248104,0.13599173895265826,6169,0.0619225158048306,0.013778570270708381,0.004700923974712271,0.0030799157075701088
YJL178C,-0.18083540831952075,-0.05309137376756833,0.01118465904923023,0.08290046500057932,0.22801899838341252,0.13599183876814766,6169,0.05981520505754579,0.009401847949424542,0.003566218187712757,0.0017831090938563786
YBR057C,-0.1400601408067932,-0.00889473114693401,0.05650516421440849,0.1271293650336218,0.26019240931675086,0.1360240961805558,6169,0.0758631869022532,0.012481763656994651,0.0061598314151402175,0.003242016534284325
YOL017W,-0.17770530232825815,-0.0512600346493092,0.014826959754493588,0.0847737546321889,0.2142555245903215,0.13603378928149812,6169,0.05624898686983303,0.00907764629599611,0.004863024801426487,0.002107310747284811
YMR021C,-0.12487705056657696,-0.012182953022691484,0.05263907789104866,0.12391609240133823,0.25340188604072306,0.13609904542402973,6169,0.06548873399254336,0.011995461176852002,0.005835629761711785,0.0034041173609985413
YAL054C,-0.1730298204774937,-0.05235397400247186,0.013750109033538214,0.08377931966537523,0.2193837814355233,0.1361332936678471,6169,0.057059491003404114,0.00859134381585346,0.003242016534284325,0.0017831090938563786
YER142C,-0.17861872628403122,-0.0534940418883578,0.013840746256686411,0.08275636135879923,0.2224611849106545,0.13625040324715704,6169,0.05414167612254823,0.00907764629599611,0.00259361322742746,0.0016210082671421625
YDR260C,-0.16620435764633087,-0.05918052479840094,0.00357506748983394,0.07707030285150943,0.2660957568084216,0.13625082764991037,6169,0.07116226292754094,0.01718268763170692,0.0072945372021397305,0.003242016534284325
YLL040C,-0.17553950427790596,-0.05758328729099761,0.00864373273246534,0.07868931267762953,0.22905544109181836,0.13627259996862714,6169,0.06240881828497325,0.013292267790565733,0.00518722645485492,0.0022694115739990274
YER130C,-0.19603319791863033,-0.06059412584414804,0.006928495518423979,0.07568102499903574,0.21017789068469178,0.13627515084318378,6169,0.06338142324525856,0.010860755389852489,0.003566218187712757,0.0014589074404279462
YDR247W,-0.18935608423206357,-0.06240789790472855,0.002914476090278839,0.0738759097100752,0.20120053598892934,0.13628380761480374,6169,0.054303776949262444,0.00907764629599611,0.003242016534284325,0.0014589074404279462
YDR255C,-0.15604255725836408,-0.05339682331990655,0.009570819785723501,0.08293143870882255,0.21941263924624743,0.1363282620287291,6169,0.04409142486626682,0.005673528934997569,0.002107310747284811,0.0011347057869995137
YDR181C,-0.20487118956193323,-0.039188544510081885,0.029765480638351306,0.09719055284650321,0.23440412473626343,0.1363790973565851,6169,0.07570108607553898,0.017831090938563787,0.007618738855568163,0.004700923974712271
YHR087W,-0.16862975049038667,-0.05751436618094641,0.009075945081684017,0.0789181891852528,0.19635780756243554,0.1364325553661992,6169,0.041173609985410926,0.007132436375425514,0.002755714054141676,0.0019452099205705948
YGL082W,-0.1850910162868089,-0.05975002126080116,0.0070470814368206606,0.07676869343860979,0.21277230786490228,0.13651871469941096,6169,0.059166801750688926,0.011995461176852002,0.004052520667855406,0.0019452099205705948
YJL206C,-0.19356020289507272,-0.053943438331928495,0.012759262263655001,0.08263261114892355,0.23596755486075563,0.13657604948085206,6169,0.07213486788782623,0.015237477711136326,0.007780839682282379,0.004538823147998055
