gene,p5,q1,median,q3,p95,iqr,n_genes,frac_gt_0.25,frac_gt_0.5,frac_gt_0.75,frac_gt_1.0
YDR034C,-0.18849283463951988,-0.05890938841641845,0.0003699511562458499,0.06161408189386264,0.21384768355564962,0.12052347031028109,6169,0.06127411249797374,0.01037445290970984,0.003242016534284325,0.0019452099205705948
YIL131C,-0.19183275167041175,-0.055878429766370384,0.0029219755717863247,0.06525364465118826,0.20560331627216138,0.12113207441755863,6169,0.06159831415140217,0.012481763656994651,0.004052520667855406,0.0024315124007132437
YBL054W,-0.17829884490787584,-0.05944458231154889,0.0006763836618664948,0.0618018647592903,0.20543551455908352,0.12124644707083919,6169,0.05397957529583401,0.008267142162425028,0.0017831090938563786,0.000648403306856865
YML007W,-0.18852997187429846,-0.06196782538099243,0.0007813067327790277,0.060810136819670096,0.1841949508125416,0.12277796220066253,6169,0.044253525692981036,0.009239747122710326,0.00518722645485492,0.0034041173609985413
YER028C,-0.16298662888760068,-0.06131250930404015,-0.0022022291556222442,0.061883731094678505,0.18851885952713016,0.12319624039871865,6169,0.034689576916842275,0.0037283190144269734,0.0017831090938563786,0.0004863024801426487
YJL089W,-0.17535692491292257,-0.06159044509194635,0.0006397104699354464,0.06192262604752562,0.18055350464678413,0.12351307113947196,6169,0.04522613065326633,0.005997730588426001,0.0022694115739990274,0.0008105041335710813
YDL048C,-0.16738677090759982,-0.05489223188444546,0.005003821333812829,0.06892130817195787,0.19360206488964957,0.12381354005640333,6169,0.04571243313340898,0.007456638028853947,0.002755714054141676,0.00129680661371373
YOR028C,-0.19021992245811958,-0.06209632074030689,0.0009873575613503379,0.062403014442298343,0.19974688472003646,0.12449933518260523,6169,0.054303776949262444,0.007456638028853947,0.003242016534284325,0.0014589074404279462
YLR228C,-0.16540628250546122,-0.060176731466818754,-0.0007837657735398004,0.0647689543506523,0.19156671286659954,0.12494568581747106,6169,0.04376722321283839,0.007132436375425514,0.0019452099205705948,0.00129680661371373
YFL052W,-0.19442661743145595,-0.06256574779516999,0.001607040879982606,0.0627164685939959,0.18737999924425294,0.1252822163891659,6169,0.05138596206840655,0.00648403306856865,0.0014589074404279462,0.0008105041335710813
YER184C,-0.18925518444279701,-0.06202800192547608,-0.0010957932815552768,0.06330601107070356,0.1909998222089139,0.12533401299617963,6169,0.047333441400551145,0.008267142162425028,0.005349327281569136,0.0037283190144269734
YMR280C,-0.17062209024241054,-0.06013955779284619,0.0028408914763400537,0.06584623073207915,0.17530409788255336,0.12598578852492534,6169,0.03809369427784082,0.005673528934997569,0.0011347057869995137,0.000648403306856865
YGR067C,-0.1915106083666103,-0.0627267576797475,0.0006965528145436023,0.06336965546176199,0.19665719579430427,0.1260964131415095,6169,0.049927054627978605,0.0061598314151402175,0.002107310747284811,0.0008105041335710813
YPR008W,-0.17302388179514497,-0.056888536783593076,0.004236100648158961,0.07014981858329765,0.2193364748083292,0.12703835536689073,6169,0.05673528934997568,0.011833360350137786,0.0061598314151402175,0.0034041173609985413
YIR017C,-0.16848563192364827,-0.059747608934045876,0.002205064485488451,0.06769117033225688,0.1846585568089665,0.12743877926630276,6169,0.03631058518398444,0.004052520667855406,0.0011347057869995137,0.0008105041335710813
YDR451C,-0.1818170284214652,-0.063502167330517,0.0013458245776155307,0.06404332334961407,0.18335405926893453,0.12754549068013107,6169,0.044253525692981036,0.008105041335710812,0.003242016534284325,0.0016210082671421625
YMR019W,-0.17734962638604987,-0.06178768421738052,0.0018007271840716592,0.06608307154100171,0.18385063097502413,0.12787075575838222,6169,0.04279461825255309,0.006970335548711298,0.0022694115739990274,0.0016210082671421625
YOR344C,-0.19228793822518436,-0.061286830452073886,0.0019123109506270746,0.06689679821717179,0.2008557038967276,0.12818362866924568,6169,0.050737558761549686,0.008105041335710812,0.002755714054141676,0.0014589074404279462
YLR375W,-0.18158072980186937,-0.0626105072509657,0.0013684387774622903,0.06586645743522845,0.2210761616916467,0.12847696468619416,6169,0.06111201167125952,0.016210082671421624,0.008753444642567677,0.004863024801426487
YPL177C,-0.191396649626425,-0.06323367339831049,0.000968128962592664,0.06688724332594144,0.20985443571066434,0.1301209167242519,6169,0.06159831415140217,0.012643864483708868,0.0043767223212838385,0.0022694115739990274
YDR259C,-0.1695444182679505,-0.058827403955106966,0.005151275185921695,0.07139969402064308,0.19825382954671322,0.13022709797575005,6169,0.042956719079267305,0.006321932241854434,0.002107310747284811,0.0011347057869995137
YGL209W,-0.19660553424098104,-0.06402445229189527,0.004103012739773955,0.07112298145162954,0.2223941016753305,0.1351474337435248,6169,0.06792024639325661,0.010536553736424056,0.004538823147998055,0.0019452099205705948
YHL027W,-0.20885866820958915,-0.06638489524525981,0.0005040024709084892,0.06926282669945194,0.2063301787516737,0.13564772194471175,6169,0.06727184308639975,0.018317393418706435,0.010212352082995623,0.0072945372021397305
YDR423C,-0.20985070397841774,-0.06769076566741034,0.0007803729624413456,0.06936720527989478,0.2167696187336758,0.1370579709473051,6169,0.06678554060625709,0.01167125952342357,0.004700923974712271,0.0024315124007132437
YDL170W,-0.20942325674837778,-0.06303303083410207,0.0035069529353851194,0.07473442181524977,0.21492990718213162,0.13776745264935183,6169,0.06710974225968552,0.01167125952342357,0.004538823147998055,0.0014589074404279462
YKL062W,-0.20938320720967737,-0.06875588730971784,0.0042864821548773795,0.07209790228258227,0.21121569177264435,0.1408537895923001,6169,0.0619225158048306,0.009401847949424542,0.0014589074404279462,0.000648403306856865
YPR009W,-0.21163435359562469,-0.0682670901666362,0.0021271439474756723,0.07485669954004331,0.21777027455220105,0.1431237897066795,6169,0.06970335548711298,0.010698654563138272,0.003242016534284325,0.00129680661371373
YBR089C-A,-0.18292859510513418,-0.06810518660111058,0.0015446751776540743,0.07598176005876152,0.20821941316187262,0.1440869466598721,6169,0.04798184470740801,0.007942940508996596,0.0029178148808558925,0.0014589074404279462
YCR065W,-0.21490250441289022,-0.05589848527116498,0.014326540925061474,0.08849910181850584,0.23957528978551074,0.14439758708967082,6169,0.07910520343653753,0.008267142162425028,0.00259361322742746,0.0009726049602852974
YJL110C,-0.2024804773522919,-0.07206001701563187,0.0006511466770298957,0.07324234205369545,0.23215611811860065,0.1453023590693273,6169,0.06970335548711298,0.00907764629599611,0.0038904198411411897,0.0017831090938563786
YGR288W,-0.1769258894020413,-0.05507081304524695,0.009102782921016557,0.09115064644729354,0.3038706036606398,0.14622145949254048,6169,0.0898038579996758,0.023180418220132924,0.008429242989139244,0.0034041173609985413
YIL130W,-0.20302761939320124,-0.07518358922568313,-0.005094508902247932,0.07195298580017792,0.23180016580845453,0.14713657502586105,6169,0.07343167450153996,0.011184957043280921,0.005025125628140704,0.002107310747284811
YPR015C,-0.2219923090190741,-0.07150526820296943,0.0005007804799039157,0.07580306961827367,0.22098840992235305,0.14730833782124308,6169,0.0727832711946831,0.0072945372021397305,0.00259361322742746,0.0014589074404279462
YPR196W,-0.20818408963921844,-0.07374721727169113,-0.0012794270897649625,0.07574297168323274,0.23489955813565103,0.14949018895492389,6169,0.07505268276868211,0.008915545469281893,0.0029178148808558925,0.0011347057869995137
YDR266C,-0.22008859291744662,-0.0744596912015615,-0.0008956948091487765,0.07978824619667803,0.24966990625392044,0.15424793739823953,6169,0.08656184146539148,0.016696385151564273,0.005349327281569136,0.002755714054141676
YMR182C,-0.2650015230985591,-0.07807790604820014,0.0014844834324198332,0.07743659252675027,0.2492494638057437,0.15551449857495042,6169,0.10552763819095477,0.022694115739990275,0.008267142162425028,0.004538823147998055
YDR253C,-0.22613034631705145,-0.08119862060381101,-0.004293867965971155,0.07479905959133289,0.23694182190499335,0.1559976801951439,6169,0.08105041335710812,0.012643864483708868,0.003242016534284325,0.0011347057869995137
YML081W,-0.20701030081092758,-0.06375517322776905,0.010675587686839147,0.09261274791463373,0.294264934318716,0.15636792114240278,6169,0.09952990760252878,0.02382882152698979,0.009239747122710326,0.0038904198411411897
YBR297W,-0.22866434993678303,-0.0865876033607412,-0.006444903285451623,0.0712703569315057,0.244595906328498,0.1578579602922469,6169,0.08834495055924785,0.01037445290970984,0.0017831090938563786,0.0008105041335710813
YER169W,-0.20248190752499173,-0.0771396906721527,-0.0045425100086990185,0.08216561744575374,0.31010700945312303,0.15930530811790644,6169,0.09774679850867239,0.019776300859134382,0.005673528934997569,0.002107310747284811
YDR043C,-0.2237746284290762,-0.07782421059175254,0.0006634946754450078,0.08354880797874832,0.25261115435600145,0.16137301857050085,6169,0.0888312530393905,0.010212352082995623,0.003566218187712757,0.0016210082671421625
YER161C,-0.22312426402791524,-0.07334295476911956,0.0013865246739029433,0.08831819492475546,0.26965189385573113,0.16166114969387502,6169,0.09596368941481602,0.018803695898849084,0.008105041335710812,0.0037283190144269734
YDL020C,-0.2625351516514661,-0.07468748011272731,0.003615243198895691,0.08719799950572214,0.2870554044057821,0.16188547961844946,6169,0.12027881342194845,0.03063705624898687,0.012157562003566219,0.0034041173609985413
YDR096W,-0.24335136957596962,-0.0885495687014612,-0.0076724449881500414,0.07581822016107703,0.2528791078695803,0.16436778886253822,6169,0.09693629437510132,0.0129680661371373,0.004214621494569622,0.0014589074404279462
YNL068C,-0.21357971638112755,-0.06924087456840641,0.010774044596431491,0.09582334750746337,0.2642934369552079,0.1650642220758698,6169,0.08802074890581942,0.009726049602852975,0.0029178148808558925,0.0009726049602852974
YPL230W,-0.24911694236101387,-0.0811214438017638,0.0010899031483962267,0.08411747650950438,0.24175219302264545,0.1652389203112682,6169,0.09531528610795915,0.010536553736424056,0.0030799157075701088,0.00129680661371373
YDR026C,-0.24136261499968428,-0.08108931575831455,0.002104421149906844,0.08520380232912352,0.2753429918875462,0.16629311808743807,6169,0.10990436051223862,0.021883611606419193,0.008753444642567677,0.004214621494569622
YDR310C,-0.21547358130982022,-0.07097312883556876,0.004324566879042143,0.09589167251594843,0.34535179360031587,0.1668648013515172,6169,0.10990436051223862,0.036472686010698654,0.02285621656670449,0.01815529259199222
YFL031W,-0.24619475241781344,-0.09577006237153293,-0.00856107863043904,0.07278284221252422,0.22665774073353698,0.16855290458405714,6169,0.08591343815853461,0.011833360350137786,0.003242016534284325,0.0014589074404279462
YPR065W,-0.2341385471308429,-0.0825609991465063,-0.0016187731557140567,0.08960090418511626,0.29884330667634734,0.17216190333162257,6169,0.11006646133895283,0.027070838061274114,0.011184957043280921,0.005835629761711785
YJR127C,-0.2430859253980177,-0.08097568470396434,0.002313404428627406,0.09144020533519749,0.2701517046112961,0.17241589003916183,6169,0.10731074728481116,0.011995461176852002,0.0030799157075701088,0.0011347057869995137
YOR304W,-0.21800308721067455,-0.08131031228049279,-0.0004986050428182828,0.09139070542671714,0.34373854844048873,0.17270101770720991,6169,0.11833360350137785,0.03566218187712757,0.01637218349813584,0.008753444642567677
YGL166W,-0.23164418940047424,-0.08359295148045283,-0.00036652174754483975,0.08946585165954185,0.24910647562057822,0.17305880313999467,6169,0.08947965634624737,0.012805965310423084,0.004863024801426487,0.0017831090938563786
YER040W,-0.22442682203397477,-0.0750615381747122,0.004185942696342623,0.10254304660983952,0.3595858431340562,0.1776045847845517,6169,0.13519208947965636,0.0309612579024153,0.012157562003566219,0.0061598314151402175
YCR033W,-0.2851738862499626,-0.09643709522566102,0.0003788748405791828,0.09117490876603175,0.2962456242761277,0.18761200399169276,6169,0.14345923164208138,0.02771924136813098,0.011509158696709354,0.006970335548711298
YDR174W,-0.3191296421136354,-0.08795675349092318,0.0027404485320928784,0.09968798223474784,0.2861795377898106,0.18764473572567103,6169,0.1478359539633652,0.029988652942130004,0.009726049602852975,0.00259361322742746
YGL035C,-0.23890929586258264,-0.08202336992377808,0.0002680135830989451,0.10891960634786782,0.4224229117218605,0.19094297627164591,6169,0.16112822175393093,0.04133571081212514,0.01815529259199222,0.009888150429567191
YIL119C,-0.21472573155801383,-0.08360720969009433,0.0017868409336546792,0.10783443827433317,0.386425741573447,0.1914416479644275,6169,0.12741124979737398,0.033879072783271194,0.015561679364564759,0.006808234721997083
YPR052C,-0.297500769433699,-0.08934215324447765,0.003868517254977489,0.10446780140120952,0.31544054406785343,0.19380995464568718,6169,0.1517263738045064,0.03485167774355649,0.012319662830280435,0.005673528934997569
YBR182C,-0.2440877591442892,-0.08691299184822279,0.002391593623843567,0.10874510150183589,0.3033263644140661,0.19565809335005868,6169,0.12627654401037444,0.019289998378991733,0.005349327281569136,0.002107310747284811
YIR023W,-0.28172019402022414,-0.09139998433673019,0.0025455939254196563,0.10599178353713137,0.34562540296418176,0.19739176787386156,6169,0.153671583725077,0.02966445128870157,0.00859134381585346,0.004538823147998055
YJL056C,-0.2761823447522595,-0.09387419404004466,0.001149966914171699,0.11269294900044757,0.40164237561028393,0.20656714304049223,6169,0.17328578375749717,0.042146214945696224,0.017344788458421138,0.01037445290970984
YPL038W,-0.28017442224963157,-0.08821635888935273,0.008439145580714066,0.12281889732310987,0.4392127171581666,0.2110352562124626,6169,0.18252553088020748,0.050413357108121254,0.02123520829956233,0.009563948776138758
YDR213W,-0.26953276743548604,-0.0867356375749496,0.008864015329545442,0.12574778060109976,0.4639236050883351,0.21248341817604938,6169,0.18641595072134867,0.05008915545469282,0.023018317393418707,0.010698654563138272
YJR060W,-0.32183849626142685,-0.1034975314747052,0.0007520960123194702,0.13012565221539216,0.4709897826715135,0.23362318369009735,6169,0.21802561193062084,0.05981520505754579,0.028529745501702057,0.017506889285135354
YHR178W,-0.3020741148534272,-0.10302270901500664,0.0031916791143955653,0.13604151386917393,0.53868496743146,0.23906422288418055,6169,0.22110552763819097,0.06321932241854433,0.02966445128870157,0.017993191765278003
YIL036W,-0.4893344004371708,-0.150337351350686,0.006490487556587141,0.21694611699874447,0.9246432313914239,0.3672834683494305,6169,0.3914734965148322,0.1674501539957854,0.08105041335710812,0.047333441400551145
