row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
6,2,279,1.0,,341.1899641577061,742.7670250896057,YEH1,2.5,F2,False,False,False,True,327.8568123563239,326.17011098697014,0.8154252774674253,False,False,OK
6,3,371,1.0,,394.46091644204853,742.9946091644205,YLR312C-B,2.5,F3,False,False,False,True,438.33026886127175,453.652420088298,1.1341310502207451,False,False,OK
6,4,391,1.0,,441.87468030690536,741.8695652173913,YLR312C-B,2.5,F4,False,False,False,True,476.1542325666357,472.33962110221955,1.1808490527555489,False,False,OK
6,5,0,,,487.5,742.0,ELC1,2.5,F5,True,False,False,False,0.0,0.0,,False,False,MISS
6,6,0,,,537.2777777777778,741.6111111111111,YKL033W-A,2.5,F6,True,False,False,False,0.0,0.0,,False,False,MISS
6,7,388,1.0,,582.4613402061856,741.0979381443299,YPL081W,2.5,F7,False,False,False,True,411.57010547809887,421.71223181879986,1.0542805795469996,False,False,OK
6,8,0,,,634.8375846338616,738.7395631267989,YEH1,2.5,F8,True,False,False,False,0.0,0.0,,False,False,MISS
6,9,295,1.0,,683.6576271186441,738.0745762711864,COS111,2.5,F9,False,False,False,True,435.967302452316,443.1474288364542,1.1078685720911354,False,False,OK
6,10,0,,,732.3080377632675,738.9885796904191,YEH1,2.5,F10,True,False,False,False,0.0,0.0,,False,False,MISS
6,11,396,1.0,,781.0429292929293,740.0530303030303,YOS9,2.5,F11,False,False,False,True,435.9673024523161,445.27331816172386,1.1131832954043097,False,False,OK
6,12,301,1.0,,828.4318936877077,735.6910299003322,YJR060W,2.5,F12,False,False,False,True,377.08666102915845,375.5062071810477,0.9387655179526193,False,False,OK
6,13,271,1.0,,877.1476014760148,742.6162361623616,YEH1,5.0,F13,False,False,False,True,306.0806708926882,314.82795076100336,0.7870698769025084,False,False,OK
6,14,290,1.0,,929.0689655172414,741.7413793103449,LCL1,5.0,F14,False,False,False,True,261.76090623430986,277.6665772476837,0.6941664431192092,False,False,OK
6,15,407,1.0,,974.5773955773956,735.7469287469288,YJR060W,5.0,F15,False,False,False,True,392.5634780931254,437.16655990790184,1.0929163997697546,False,False,OK
6,16,0,,,1024.719397151485,739.7356293812795,YKL033W-A,5.0,F16,True,False,False,False,0.0,0.0,,False,False,MISS
6,17,315,1.0,,1069.3746031746032,742.1492063492063,YER079W,5.0,F17,False,False,False,True,310.349605135547,330.91928826662394,0.8272982206665599,False,False,OK
6,18,532,1.0,,1120.498120300752,741.0845864661654,YEH1,5.0,F18,False,False,False,True,505.855190631695,551.9108465810478,1.3797771164526196,False,False,OK
6,19,0,,,1170.9250768455938,740.1091542267098,YER079W,5.0,F19,True,False,False,False,0.0,0.0,,False,False,MISS
6,20,252,1.0,,1217.9484126984128,744.4047619047619,YKL033W-A,5.0,F20,False,False,False,True,297.733767528411,286.1474298769516,0.715368574692379,False,False,OK
6,21,431,1.0,,1265.2714617169374,740.0812064965197,MMS2,5.0,F21,False,False,False,True,465.103731081555,466.4070117306408,1.166017529326602,False,False,OK
6,22,363,1.0,,1313.0633608815426,738.4683195592287,COS111,5.0,F22,False,False,False,True,388.35860316611223,378.89693665777804,0.9472423416444451,False,False,OK
6,23,481,1.0,,1362.8461538461538,739.4199584199584,YOS9,5.0,F23,False,False,False,True,461.8948733030045,450.64162638772245,1.1266040659693062,False,False,OK
7,2,485,1.0,,344.080412371134,791.2041237113402,YLR312C-B,2.5,G2,False,False,False,True,493.3123124650358,490.77440408065996,1.22693601020165,False,False,OK
7,3,440,1.0,,391.2318181818182,789.8386363636364,COS111,2.5,G3,False,False,False,True,449.96676381858157,422.9687579894667,1.057421894973667,False,False,OK
7,4,418,1.0,,438.32775119617224,790.4712918660287,YER079W,2.5,G4,False,False,False,True,440.6029303257088,414.1667545061663,1.0354168862654156,False,False,OK
7,5,0,,,488.50719703851126,787.179400196419,Blank_media,2.5,G5,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
7,6,536,1.0,,534.8152985074627,786.830223880597,BY4741,2.5,G6,False,False,False,True,542.9910092440167,533.889134904832,1.3347228372620799,False,False,OK
7,7,405,1.0,,583.8938271604939,787.9234567901235,YOS9,2.5,G7,False,False,False,True,371.84960749208096,350.23304898425823,0.8755826224606456,False,False,OK
7,8,433,1.0,,631.0646651270208,788.5912240184757,YPL081W,2.5,G8,False,False,False,True,426.6220010837972,414.628755009515,1.0365718875237875,False,False,OK
7,9,332,1.0,,683.4186746987951,786.7921686746988,YOS9,2.5,G9,False,False,False,True,424.6881995522865,398.18687125689905,0.9954671781422476,False,False,OK
7,10,0,,,732.1833298620259,787.8019416054694,YKL033W-A,2.5,G10,True,False,False,False,0.0,0.0,,False,False,MISS
7,11,494,1.0,,779.4311740890688,784.3785425101214,BY4741,2.5,G11,False,False,False,True,470.7451877263197,443.37957892174757,1.1084489473043688,False,False,OK
7,12,0,,,829.6537829914317,788.0509581690897,YKL033W-A,2.5,G12,True,False,False,False,0.0,0.0,,False,False,MISS
7,13,0,,,877.0,793.0,YKL033W-A,5.0,G13,True,False,False,False,0.0,0.0,,False,False,MISS
7,14,264,1.0,,927.7613636363636,788.6401515151515,SPH1,5.0,G14,False,False,False,True,206.2580569553498,229.69310759741154,0.5742327689935288,False,False,OK
7,15,424,1.0,,972.627358490566,789.3207547169811,YPL081W,5.0,G15,False,False,False,True,353.98230088495575,395.0617283950617,0.9876543209876543,False,False,OK
7,16,0,,,1024.5946892502434,788.54899129633,YKL033W-A,5.0,G16,True,False,False,False,0.0,0.0,,False,False,MISS
7,17,364,1.0,,1072.60989010989,782.0824175824176,YJR060W,5.0,G17,False,False,False,True,310.414667945848,341.0500388806071,0.8526250972015177,False,False,OK
7,18,578,1.0,,1123.735294117647,791.1228373702422,YLR312C-B,5.0,G18,False,False,False,True,475.7103763297051,523.1641433106707,1.307910358276677,False,False,OK
7,19,349,1.0,,1169.6131805157593,786.3008595988539,LCL1,5.0,G19,False,False,False,True,300.6806237615232,291.32006859645855,0.7283001714911463,False,False,OK
7,20,0,,,1219.5355955090552,789.0470244235703,YER079W,5.0,G20,True,False,False,False,0.0,0.0,,False,False,MISS
7,21,442,1.0,,1267.0497737556561,792.5588235294117,YEH1,5.0,G21,False,False,False,True,412.85260601531854,410.5152746011138,1.0262881865027844,False,False,OK
7,22,386,1.0,,1314.158031088083,792.1321243523316,SPH1,5.0,G22,False,False,False,True,357.4487787938418,344.92418288033053,0.8623104572008263,False,False,OK
7,23,0,,,1365.7412752031642,789.4205492690005,Blank_media,5.0,G23,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,2,287,1.0,,342.7770034843206,836.7142857142857,LCL1,2.5,H2,False,False,False,True,309.4339622641509,286.1766086426205,0.7154415216065513,False,False,OK
8,3,294,1.0,,387.4557823129252,839.4557823129252,COS111,2.5,H3,False,False,False,True,318.6991869918699,299.0791553936609,0.7476978884841523,False,False,OK
8,4,331,1.0,,441.8519637462236,839.9184290030212,YLR312C-B,2.5,H4,False,False,False,True,369.83240223463685,347.06446395913,0.8676611598978251,False,False,OK
8,5,0,,,488.38248913726966,835.9927621114693,Blank_media,2.5,H5,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,6,0,,,537.1177157019727,836.1172703932793,ELC1,2.5,H6,True,False,False,False,0.0,0.0,,False,False,MISS
8,7,0,,,585.8529422666754,836.2417786750894,Blank_media,2.5,H7,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,8,299,1.0,,632.5418060200669,838.9933110367894,SPH1,2.5,H8,False,False,False,True,312.2715404699739,292.78521939953816,0.7319630484988454,False,False,OK
8,9,272,1.0,,686.4522058823529,836.3492647058823,YKL033W-A,2.5,H9,False,False,False,True,368.8135593220339,338.3864406779661,0.8459661016949153,False,False,OK
8,10,542,1.0,,727.7121771217712,835.0867158671587,MMS2,2.5,H10,False,False,False,True,557.3264781491002,522.5482762100963,1.3063706905252408,False,False,OK
8,11,0,,,777.5,837.0,LCL1,2.5,H11,True,False,False,False,0.0,0.0,,False,False,MISS
8,12,312,1.0,,829.9967948717949,833.0,YJR060W,2.5,H12,False,False,False,True,358.62068965517244,304.72595281306724,0.7618148820326681,False,False,OK
8,13,466,1.0,,878.0600858369098,836.6437768240344,YOS9,5.0,H13,False,False,False,True,482.9015544041451,501.94396633758856,1.2548599158439715,False,False,OK
8,14,483,1.0,,926.1614906832298,836.7246376811594,YOS9,5.0,H14,False,False,False,True,400.0,446.2867600119164,1.115716900029791,False,False,OK
8,15,405,1.0,,974.2962962962963,839.2592592592592,YPL081W,5.0,H15,False,False,False,True,358.40707964601773,405.0,1.0125,False,False,OK
8,16,287,1.0,,1025.6271777003485,841.6515679442509,YKL033W-A,5.0,H16,False,False,False,True,257.39910313901345,274.4592762540411,0.6861481906351027,False,False,OK
8,17,515,1.0,,1072.0893203883495,839.3980582524272,YEH1,5.0,H17,False,False,False,True,465.5367231638418,519.561972518658,1.298904931296645,False,False,OK
8,18,430,1.0,,1121.2325581395348,838.5581395348837,YEH1,5.0,H18,False,False,False,True,375.1363140676118,432.2836555535802,1.0807091388839505,False,False,OK
8,19,404,1.0,,1170.710396039604,832.2549504950495,YJR060W,5.0,H19,False,False,False,True,368.9497716894977,380.4154595704704,0.951038648926176,False,False,OK
8,20,335,1.0,,1217.4835820895523,831.110447761194,YJR060W,5.0,H20,False,False,False,True,363.14363143631437,374.02918691721356,0.9350729672930339,False,False,OK
8,21,0,,,1264.7692307692307,841.7692307692307,Blank_media,5.0,H21,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,22,424,1.0,,1314.3514150943397,836.7853773584906,ELC1,5.0,H22,False,False,False,True,416.1963190184049,428.6721763085399,1.0716804407713498,False,False,OK
8,23,400,1.0,,1364.745,838.8975,YER079W,5.0,H23,False,False,False,True,352.42290748898677,339.8772884120086,0.8496932210300215,False,False,OK
9,2,387,1.0,,339.9767441860465,889.7080103359173,YER079W,2.5,I2,False,False,False,True,443.88369558983777,437.26839198537317,1.0931709799634328,False,False,OK
