Source Plate Name,Source Plate Type,Source Well,Sample Name,Destination Plate Name,Destination Plate Type,Destination Well,Transfer Volume
Source[1],384PP_AQ_BP,I3,Blank_media,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,L18,10
Source[1],384PP_AQ_BP,A3,YJR060W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,L19,25
Source[1],384PP_AQ_BP,A13,MMS2,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,L20,25
Source[1],384PP_AQ_BP,A17,YEH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,L21,10
Source[1],384PP_AQ_BP,A11,COS111,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,L22,25
Source[1],384PP_AQ_BP,A5,YPL081W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,L23,25
Source[1],384PP_AQ_BP,A3,YJR060W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M2,25
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M3,10
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M4,10
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M5,25
Source[1],384PP_AQ_BP,A3,YJR060W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M6,10
Source[1],384PP_AQ_BP,A13,MMS2,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M7,10
Source[1],384PP_AQ_BP,A9,ELC1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M8,10
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M9,25
Source[1],384PP_AQ_BP,A1,BY4741,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M10,10
Source[1],384PP_AQ_BP,A21,YKL033W-A,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M11,25
Source[1],384PP_AQ_BP,A11,COS111,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M12,25
Source[1],384PP_AQ_BP,I1,Blank_media,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M13,10
Source[1],384PP_AQ_BP,A13,MMS2,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M14,10
Source[1],384PP_AQ_BP,A1,BY4741,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M15,10
Source[1],384PP_AQ_BP,A5,YPL081W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M16,25
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M17,25
Source[1],384PP_AQ_BP,A3,YJR060W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M18,10
Source[1],384PP_AQ_BP,A5,YPL081W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M19,25
Source[1],384PP_AQ_BP,A9,ELC1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M20,10
Source[1],384PP_AQ_BP,A21,YKL033W-A,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M21,10
Source[1],384PP_AQ_BP,A15,LCL1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M22,25
Source[1],384PP_AQ_BP,A1,BY4741,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,M23,10
Source[1],384PP_AQ_BP,A11,COS111,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N2,25
Source[1],384PP_AQ_BP,A9,ELC1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N3,25
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N4,10
Source[1],384PP_AQ_BP,A23,SPH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N5,25
Source[1],384PP_AQ_BP,A21,YKL033W-A,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N6,10
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N7,25
Source[1],384PP_AQ_BP,A9,ELC1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N8,25
Source[1],384PP_AQ_BP,C1,YLR312C-B,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N9,10
Source[1],384PP_AQ_BP,C1,YLR312C-B,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N10,25
Source[1],384PP_AQ_BP,A11,COS111,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N11,10
Source[1],384PP_AQ_BP,C1,YLR312C-B,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N12,25
Source[1],384PP_AQ_BP,A1,BY4741,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N13,25
Source[1],384PP_AQ_BP,I3,Blank_media,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N14,25
Source[1],384PP_AQ_BP,A13,MMS2,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N15,25
Source[1],384PP_AQ_BP,A5,YPL081W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N16,10
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N17,10
Source[1],384PP_AQ_BP,A11,COS111,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N18,25
Source[1],384PP_AQ_BP,A9,ELC1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N19,25
Source[1],384PP_AQ_BP,A23,SPH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N20,10
Source[1],384PP_AQ_BP,A3,YJR060W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N21,25
Source[1],384PP_AQ_BP,A15,LCL1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N22,25
Source[1],384PP_AQ_BP,C1,YLR312C-B,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,N23,25
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O2,25
Source[1],384PP_AQ_BP,A23,SPH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O3,25
Source[1],384PP_AQ_BP,A13,MMS2,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O4,25
Source[1],384PP_AQ_BP,A9,ELC1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O5,10
Source[1],384PP_AQ_BP,A15,LCL1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O6,10
Source[1],384PP_AQ_BP,A17,YEH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O7,10
Source[1],384PP_AQ_BP,A23,SPH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O8,10
Source[1],384PP_AQ_BP,A7,YOS9,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O9,10
Source[1],384PP_AQ_BP,A13,MMS2,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O10,25
Source[1],384PP_AQ_BP,A3,YJR060W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O11,25
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O12,10
Source[1],384PP_AQ_BP,A17,YEH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O13,25
Source[1],384PP_AQ_BP,I1,Blank_media,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O14,10
Source[1],384PP_AQ_BP,A21,YKL033W-A,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O15,10
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O16,10
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O17,25
Source[1],384PP_AQ_BP,A5,YPL081W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O18,10
Source[1],384PP_AQ_BP,A15,LCL1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O19,25
Source[1],384PP_AQ_BP,A5,YPL081W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O20,25
Source[1],384PP_AQ_BP,A23,SPH1,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O21,25
Source[1],384PP_AQ_BP,A19,YER079W,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O22,10
Source[1],384PP_AQ_BP,I3,Blank_media,Plate1_OD1.0_10-25nL,384_Omnitray_Agar,O23,25
