run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
vm5hz2sv,False,100000,sum,['fudt_downstream'],0.5,0.1,768,0.0114492067851627,0.0108678310198943,0.1893746931478297,0.182030768289578,0.138812903941005,0.1361954492904134,0.1107606068253517,0.1102782413363456,0.0212637372314929,0.0210471674799919,0.1458209080738869,0.1450764194484821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed1735s4,False,100000,sum,['fudt_downstream'],0.1,0.5,768,0.012270607104286,0.0116405520673181,0.1893725245378836,0.1820341602783557,0.138812903941005,0.1361954492904134,0.1107032224535942,0.1102266833186149,0.0212460681796073,0.0210307259112596,0.1457603107145679,0.145019743177471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pt3shp7v,False,100000,sum,['fudt_downstream'],0.1,0.1,768,0.034587347729354,0.0321930748035773,0.1893741321733218,0.1820402353964549,0.138812903941005,0.1361954492904134,0.108783520758152,0.108520321547985,0.0207660365849733,0.0205933973193168,0.144104255957183,0.1435039975726002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf0stilu,True,100000,sum,['fudt_downstream'],0.1,0.1,768,0.034590152595907,0.032198534710377,0.1893698148760037,0.1820451038741274,0.1387704406736667,0.1361761821154228,0.1087879836559295,0.1085243970155716,0.0207659732550382,0.0205932836979627,0.1441040362204968,0.1435036016898626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
x33w4q3x,True,100000,sum,['fudt_downstream'],0.5,0.1,768,0.0114554512735696,0.010874748505989,0.1893698540646373,0.1820450936370573,0.1387701702241799,0.136175715772761,0.1107625588774681,0.1102801114320755,0.0212636031210422,0.0210470221936702,0.1458204482267225,0.1450759187241986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g7e9pnud,True,100000,sum,['fudt_downstream'],0.1,0.5,768,0.0122761339595818,0.0116466823063986,0.1893698203434502,0.1820451098753634,0.1387699053096819,0.1361754671625136,0.1107040047645568,0.1102273911237716,0.0212459508329629,0.021030593663454,0.145759908181101,0.1450192872119224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thjrdf2r,False,100000,sum,['random_1000'],0.1,0.1,1000,0.0029779799906077,0.0033493326762823,0.1496466105259938,0.1634512573168962,0.1327765769641826,0.1456753130152243,0.111370176076889,0.1108093857765197,0.0214459542185068,0.0212071519345045,0.1464443724371367,0.1456267555585322,0.0032914220148487,0.0033046287046717,0.0034285080646264,0.0034502866346658,0.003587526812296,0.0040774068161903,0.0030139205812333,0.0029638504552956,0.0029249027636975,0.0027005773936917,0.1579042243237088,0.1589335105623915,0.1670042166112887,0.1682348570605367,0.1452346956908115,0.1620891125838497,0.1632192522315873,0.1575977300128806,0.1681155208307105,0.1563789479884167,0.1387314854027296,0.1429973660186784,0.1530016659274095,0.1502078236529599,0.1273801192249991,0.145797078228449,0.1467738254991229,0.1409457690110251,0.1524327057539143,0.1395359132802678,0.0210760068148374,0.0211586523801088,0.0211143605411052,0.0211452208459377,0.0212410241365432,0.0210993997752666,0.0212349146604537,0.0211273860186338,0.021048828959465,0.0211801920086145,0.1115614771842956,0.1110027208924293,0.111667014658451,0.1109861955046653,0.1108352169394493,0.1111602261662483,0.1109526380896568,0.1111218482255935,0.1105739027261734,0.1113089472055435,0.1451757790226643,0.1454601401762999,0.1453078130766039,0.1454139637240445,0.1457430071617272,0.1452563243899096,0.1457220458971592,0.1453526264593586,0.1450821455571464,0.1455341609678447,0.0032492560473404,0.0002779047494909,0.003299350000903,0.000524230560009,0.1602955819376214,0.0093173756664787,0.160646831641615,0.0047461991323224,0.1436639603616351,0.0107615948346945,0.143896790038276,0.0042419033245768,0.0211430270224809,8.976848394587522e-05,0.0211421702057123,3.071851185619545e-05,0.1111180499196052,0.0004747214340635,0.111115987598896,0.0001312441828261,0.1454061581430602,0.0003086190133513,0.1454034431434915,0.0001056393023332
wwqp21n7,True,100000,sum,['random_1000'],0.1,0.1,1000,0.0029727658906539,0.0033436109779421,0.1496293729252716,0.1634316406387962,0.1327528185021292,0.1456571202280692,0.1113704442977905,0.1108096912503242,0.0214460659772157,0.0212072692811489,0.1464447540105679,0.1456271584600513,0.0032859104713051,0.0032990729358781,0.0034238801448849,0.003445765966864,0.0035825035341521,0.0040718951225755,0.0030083276863401,0.0029584548552025,0.0029190236856564,0.002695087392752,0.157885880809861,0.1589143369390701,0.1670398972669354,0.1682776946274726,0.1452111269188256,0.1620714021433028,0.1631959998994403,0.1575796106830023,0.1680995594552621,0.1563595449224958,0.1387135845031711,0.1429771758970056,0.153041521004659,0.1502466735580795,0.1273568298096995,0.1457787122061916,0.146755784049933,0.1409269768405396,0.152413588469608,0.139516331743255,0.0210761222988367,0.021158767864108,0.0211144592612981,0.0211453158408403,0.0212411321699619,0.0210995208472013,0.0212350338697433,0.0211275033652782,0.0210489518940448,0.0211803093552589,0.1115618273615837,0.1110030636191368,0.1116671040654182,0.1109862774610519,0.110835462808609,0.1111604943871498,0.1109531223773956,0.1111223474144935,0.1105742305517196,0.111309252679348,0.1451761767606404,0.1454605371367371,0.1453081527695476,0.1454142903597866,0.145743377791109,0.1452567411420253,0.1457224549262856,0.1453530301207314,0.1450825692288528,0.145534564125705,0.0032439291044677,0.0002783204160412,0.0032940552546544,0.0005242771941339,0.1602864928700649,0.0093293529839126,0.1606405178630687,0.0047709925963956,0.1436562615674141,0.0107759273496728,0.1438891740490142,0.0042636913941265,0.021143139898777,8.97667881447695e-05,0.0211422834545373,3.0716412046148336e-05,0.1111183494329452,0.0004746563227405,0.111116287112236,0.0001312905073683,0.1454065462952871,0.0003086123246457,0.1454038325769971,0.000105631777828
jdl47z2n,True,100000,sum,['nt_window_5979'],0.5,0.5,2560,0.0005115646487409,0.0005479212635015,0.1905211231055892,0.1822341193852678,0.130457944406642,0.1143790836332034,0.1115212142467498,0.1109875440597534,0.021499004215002,0.021266758441925,0.1466253873481739,0.1458312670243423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5m1levg6,True,100000,sum,['nt_window_5979'],0.1,0.5,2560,0.0346477871769135,0.032039880320832,0.1905215730256369,0.1822340188709835,0.1304554811034441,0.1143757026970029,0.1088786870241165,0.1086150482296943,0.020764734596014,0.0205966588109731,0.1440997383620595,0.1435153608885584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
