run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
eq92ro70,True,1000,sum,['random_1000'],0.1,0.1,1000.0,0.0255399672240496,0.0247147344984078,0.3913467184462872,0.3201776342818389,0.3193708598715962,0.2969113379356854,0.1216113492846489,0.1104339212179184,0.0239714235067367,0.0227873492985963,0.1548270761421811,0.150954792234617,0.0235442319270462,0.0307285641242031,0.0132158329083909,0.0533485677143957,0.0101445124797373,0.0640411398289837,0.0092754316978408,0.0166455458947771,0.015594782256268,0.0561090491871764,0.2577646062733494,0.3124389285979648,0.1879407963276193,0.3508779166167508,0.1283951764634762,0.3729711210247222,0.2995004281790232,0.2773541782444313,0.1407947483471954,0.3564859557301818,0.2153284562043317,0.2747662743354374,0.2127793780310512,0.3093066093109571,0.0996469280113654,0.346431234938484,0.2396895821231632,0.2724448374895498,0.1608627025382056,0.3176357105704699,0.0195132307708263,0.0198514088988304,0.0167516116052865,0.0200650189071893,0.0204811096191406,0.0189871676266193,0.0243922751396894,0.0189697742462158,0.0189767759293317,0.0194971784949302,0.1119098663330078,0.1075054705142974,0.1023453697562217,0.1097412183880806,0.1118564829230308,0.1065137311816215,0.1167513281106948,0.1067325845360756,0.1034085378050804,0.1081896126270294,0.1396897661635466,0.1408950279421897,0.1294280170800997,0.1416510462622474,0.143112227357206,0.13779393174817,0.1561802648854504,0.1377308035488642,0.1377562192038231,0.1396322974634818,0.0143549582538566,0.0057185436170515,0.0441745733499072,0.0197478914475737,0.2028791511181327,0.074117431080852,0.3340256200428101,0.0386744624680795,0.1856614093816234,0.0560089908120607,0.3041169333289796,0.031083649374793,0.0200230006128549,0.0027998598702247,0.019474109634757,0.0004958647443231,0.1092543169856071,0.0061630972683783,0.1077365234494209,0.0013019784301882,0.1412332989380252,0.0097567850710011,0.1395406213929906,0.0017764487098867
a1y1po8g,True,1000,sum,['random_1'],0.1,0.1,1000.0,0.0255399672240496,0.0247147344984078,0.3913467184462872,0.3201776342818389,0.3193708598715962,0.2969113379356854,0.1216113492846489,0.1104339212179184,0.0239714235067367,0.0227873492985963,0.1548270761421811,0.150954792234617,0.0235442227810046,0.0307285535036255,0.0132158588758694,0.0533485767559032,0.0101445461254418,0.0640411549943451,0.0092753969861212,0.0166455372212626,0.0155947615443113,0.0561090465300561,0.2577644887522143,0.3124388564128766,0.1879410029916938,0.3508779183147646,0.1283953695709772,0.3729711664955653,0.2995000076083944,0.2773541010513456,0.1407946317010945,0.3564859633470563,0.2153284562043317,0.2747699732184687,0.2127793780310512,0.3093066093109571,0.0996469280113654,0.3464322330641369,0.2396895821231632,0.272442946503895,0.1608627025382056,0.3176357105704699,0.0195132307708263,0.0198514088988304,0.0167516116052865,0.0200650170445442,0.0204811096191406,0.0189871676266193,0.0243922751396894,0.0189697742462158,0.0189767759293317,0.0194971784949302,0.1119098663330078,0.1075054705142974,0.1023453697562217,0.1097412183880806,0.1118564829230308,0.1065137311816215,0.1167513281106948,0.106732577085495,0.1034085378050804,0.1081896126270294,0.1396897661635466,0.1408950279421897,0.1294280170800997,0.1416510396874806,0.143112227357206,0.13779393174817,0.1561802648854504,0.1377308035488642,0.1377562192038231,0.1396322974634818,0.0143549572625496,0.0057185390421337,0.0441745738010385,0.0197479007409322,0.2028791001248748,0.0741172377560751,0.3340256011243217,0.0386745135577294,0.1856614093816234,0.0560089908120607,0.3041174945335855,0.0310835976606953,0.0200230006128549,0.0027998598702247,0.019474109262228,0.0004958641894069,0.1092543169856071,0.0061630972683783,0.1077365219593048,0.0013019798664535,0.1412332989380252,0.0097567850710011,0.1395406200780372,0.0017764467571788
absynlah,True,1000,sum,['random_10'],0.1,0.1,1000.0,0.0255399689141881,0.0247147166968267,0.3913466255238932,0.3201776618969947,0.3193708598715962,0.2969113379356854,0.1216113492846489,0.1104339212179184,0.0239714235067367,0.0227873530238866,0.1548270761421811,0.150954804573709,0.0235442353640936,0.0307285692200315,0.0132158472007102,0.0533485790670755,0.0101445207294053,0.0640411456249432,0.0092754316978408,0.0166455458947771,0.0155947604838309,0.0561090244825739,0.2577645593786148,0.3124389398213663,0.1879409201009665,0.3508779347560691,0.1283952127978219,0.3729711431504104,0.2995004281790232,0.2773541782444313,0.1407946995552436,0.3564859003870108,0.2153284562043317,0.2747699732184687,0.2127793780310512,0.3093066093109571,0.0996469280113654,0.346431234938484,0.2396895821231632,0.2724448374895498,0.1608627025382056,0.3176366286330045,0.0195132307708263,0.0198514070361852,0.0167516134679317,0.0200650170445442,0.0204811096191406,0.0189871676266193,0.0243922751396894,0.0189697742462158,0.0189767759293317,0.0194971784949302,0.1119098663330078,0.1075054705142974,0.1023453697562217,0.1097412109375,0.1118564829230308,0.1065137311816215,0.1167513281106948,0.1067325845360756,0.1034085303544998,0.1081896126270294,0.1396897661635466,0.1408950213321438,0.1294280242757794,0.1416510396874806,0.143112227357206,0.13779393174817,0.1561802648854504,0.1377308035488642,0.1377562192038231,0.1396322974634818,0.0143549590951761,0.0057185415874624,0.0441745728578802,0.0197478896238421,0.202879164002334,0.0741174172517619,0.3340256192718576,0.0386744604130081,0.1856614093816234,0.0560089908120607,0.3041178567180928,0.0310828760611787,0.0200230009853839,0.0027998593261406,0.0194741088896989,0.000495863835089,0.109254315495491,0.0061630990351225,0.1077365219593048,0.0013019755622191,0.1412333003771611,0.0097567828943872,0.1395406187560281,0.0017764454972644
syjztxze,True,1000,sum,['random_100'],0.1,0.1,1000.0,0.0255399637471931,0.0247147263715991,0.3913466744900091,0.3201777744859541,0.3193708598715962,0.2969113379356854,0.1216113492846489,0.1104339212179184,0.0239714235067367,0.0227873492985963,0.1548270761421811,0.150954792234617,0.0235442291253428,0.030728565443391,0.0132158429103892,0.0533485783219291,0.0101445212498446,0.0640411491536701,0.0092754274367738,0.0166455438224591,0.0155947629087372,0.0561090603516419,0.2577646606362859,0.3124390053360834,0.1879409061990092,0.3508779206116592,0.1283952515430841,0.3729711287692884,0.299500375224499,0.277354142684498,0.1407946416816436,0.3564859687533482,0.2153284562043317,0.2747662743354374,0.2127793780310512,0.3093066093109571,0.0996469280113654,0.346431234938484,0.2396895821231632,0.2724448374895498,0.1608627025382056,0.3176357105704699,0.0195132307708263,0.0198514088988304,0.0167516116052865,0.0200650189071893,0.0204811096191406,0.0189871676266193,0.0243922751396894,0.0189697742462158,0.0189767759293317,0.0194971784949302,0.1119098663330078,0.1075054705142974,0.1023453697562217,0.1097412109375,0.1118564829230308,0.1065137311816215,0.1167513281106948,0.1067325845360756,0.1034085378050804,0.1081896126270294,0.1396897661635466,0.1408950279421897,0.1294280170800997,0.1416510462622474,0.143112227357206,0.13779393174817,0.1561802648854504,0.1377308035488642,0.1377562192038231,0.1396322974634818,0.0143549567262175,0.0057185402766782,0.0441745794186183,0.0197478972091519,0.2028791670569044,0.0741174218251313,0.3340256332309754,0.0386744690625982,0.1856614093816234,0.0560089908120607,0.3041169333289796,0.031083649374793,0.0200230006128549,0.0027998598702247,0.019474109634757,0.0004958647443231,0.1092543169856071,0.0061630972683783,0.1077365219593048,0.0013019755622191,0.1412332989380252,0.0097567850710011,0.1395406213929906,0.0017764487098867
bi7m6zqu,False,1000,sum,['random_10'],0.1,0.1,1000.0,0.0255416986838119,0.024704065202876,0.3914006740680066,0.3200763558531144,0.3186715801350088,0.2965368024900095,0.1216093301773071,0.1104321181774139,0.0239713825285434,0.0227875988930463,0.1548269438067659,0.1509556189515527,0.0235520876611632,0.0307305477422304,0.0132423393689877,0.053347750360393,0.0101506620879947,0.0640356330774268,0.0092825256986384,0.0166491021615372,0.0155921333473002,0.0561059154312875,0.257813512801849,0.3124405946069799,0.1879287891965451,0.3508668955022965,0.1283747620147359,0.3729502421959344,0.2995631198031773,0.2773500537804433,0.1407513701127294,0.3564801709223946,0.2152450190113149,0.2746589641751307,0.2129499764493298,0.3092201591958786,0.0991741115880927,0.346441675707342,0.2398489307142354,0.2723510135991697,0.1607175603608769,0.3177094656305386,0.0195130761712789,0.0198513679206371,0.0167511627078056,0.0200650356709957,0.0204809829592704,0.0189872793853282,0.0243921019136905,0.0189697053283453,0.0189768262207508,0.0194972436875104,0.1119092777371406,0.1075053885579109,0.1023411750793457,0.1097384095191955,0.1118541359901428,0.1065123751759529,0.1167512312531471,0.1067324429750442,0.1034102812409401,0.108191467821598,0.1396892127949719,0.1408948825211091,0.1294262829096379,0.1416511054351349,0.1431117848371352,0.1377943372759864,0.1561797103137618,0.1377305533581612,0.1377564017414465,0.1396325309070579,0.0143639496328168,0.0057175385084533,0.044173789754575,0.0197443610901965,0.2028863107858073,0.0741617356321573,0.3340175914016098,0.0386684446157316,0.1855871196247699,0.0562546975999777,0.3040762556616119,0.0311408935147941,0.0200228299945592,0.0027999205762292,0.0194741263985633,0.0004958527940949,0.1092532202601432,0.0061635192416831,0.1077360168099403,0.0013014089352743,0.1412326785193907,0.0097570815819671,0.1395406818994899,0.0017764056366552
8ei8nrwq,False,1000,sum,['random_1000'],0.1,0.1,1000.0,0.0255416986838119,0.024704065202876,0.3914006740680066,0.3200763558531144,0.3186715801350088,0.2965368024900095,0.1216093301773071,0.1104321181774139,0.0239713825285434,0.0227875988930463,0.1548269438067659,0.1509556189515527,0.0235520876611632,0.0307305477422304,0.0132423393689877,0.053347750360393,0.0101506620879947,0.0640356330774268,0.0092825256986384,0.0166491021615372,0.0155921333473002,0.0561059154312875,0.257813512801849,0.3124405946069799,0.1879287891965451,0.3508668955022965,0.1283747620147359,0.3729502421959344,0.2995631198031773,0.2773500537804433,0.1407513701127294,0.3564801709223946,0.2152450190113149,0.2746589641751307,0.2129499764493298,0.3092201591958786,0.0991741115880927,0.346441675707342,0.2398489307142354,0.2723510135991697,0.1607175603608769,0.3177094656305386,0.0195130761712789,0.0198513679206371,0.0167511627078056,0.0200650356709957,0.0204809829592704,0.0189872793853282,0.0243921019136905,0.0189697053283453,0.0189768262207508,0.0194972436875104,0.1119092777371406,0.1075053885579109,0.1023411750793457,0.1097384095191955,0.1118541359901428,0.1065123751759529,0.1167512312531471,0.1067324429750442,0.1034102812409401,0.108191467821598,0.1396892127949719,0.1408948825211091,0.1294262829096379,0.1416511054351349,0.1431117848371352,0.1377943372759864,0.1561797103137618,0.1377305533581612,0.1377564017414465,0.1396325309070579,0.0143639496328168,0.0057175385084533,0.044173789754575,0.0197443610901965,0.2028863107858073,0.0741617356321573,0.3340175914016098,0.0386684446157316,0.1855871196247699,0.0562546975999777,0.3040762556616119,0.0311408935147941,0.0200228299945592,0.0027999205762292,0.0194741263985633,0.0004958527940949,0.1092532202601432,0.0061635192416831,0.1077360168099403,0.0013014089352743,0.1412326785193907,0.0097570815819671,0.1395406818994899,0.0017764056366552
yoelwedv,False,1000,sum,['random_1'],0.1,0.1,1000.0,0.0255416986838119,0.024704065202876,0.3914006740680066,0.3200763558531144,0.3186715801350088,0.2965368024900095,0.1216093301773071,0.1104321181774139,0.0239713825285434,0.0227875988930463,0.1548269438067659,0.1509556189515527,0.0235520876611632,0.0307305477422304,0.0132423393689877,0.053347750360393,0.0101506620879947,0.0640356330774268,0.0092825256986384,0.0166491021615372,0.0155921333473002,0.0561059154312875,0.257813512801849,0.3124405946069799,0.1879287891965451,0.3508668955022965,0.1283747620147359,0.3729502421959344,0.2995631198031773,0.2773500537804433,0.1407513701127294,0.3564801709223946,0.2152450190113149,0.2746589641751307,0.2129499764493298,0.3092201591958786,0.0991741115880927,0.346441675707342,0.2398489307142354,0.2723510135991697,0.1607175603608769,0.3177094656305386,0.0195130761712789,0.0198513679206371,0.0167511627078056,0.0200650356709957,0.0204809829592704,0.0189872793853282,0.0243921019136905,0.0189697053283453,0.0189768262207508,0.0194972436875104,0.1119092777371406,0.1075053885579109,0.1023411750793457,0.1097384095191955,0.1118541359901428,0.1065123751759529,0.1167512312531471,0.1067324429750442,0.1034102812409401,0.108191467821598,0.1396892127949719,0.1408948825211091,0.1294262829096379,0.1416511054351349,0.1431117848371352,0.1377943372759864,0.1561797103137618,0.1377305533581612,0.1377564017414465,0.1396325309070579,0.0143639496328168,0.0057175385084533,0.044173789754575,0.0197443610901965,0.2028863107858073,0.0741617356321573,0.3340175914016098,0.0386684446157316,0.1855871196247699,0.0562546975999777,0.3040762556616119,0.0311408935147941,0.0200228299945592,0.0027999205762292,0.0194741263985633,0.0004958527940949,0.1092532202601432,0.0061635192416831,0.1077360168099403,0.0013014089352743,0.1412326785193907,0.0097570815819671,0.1395406818994899,0.0017764056366552
yddw0lx6,False,1000,sum,['random_100'],0.1,0.1,1000.0,0.0255416986838119,0.024704065202876,0.3914006740680066,0.3200763558531144,0.3186715801350088,0.2965368024900095,0.1216093301773071,0.1104321181774139,0.0239713825285434,0.0227875988930463,0.1548269438067659,0.1509556189515527,0.0235520876611632,0.0307305477422304,0.0132423393689877,0.053347750360393,0.0101506620879947,0.0640356330774268,0.0092825256986384,0.0166491021615372,0.0155921333473002,0.0561059154312875,0.257813512801849,0.3124405946069799,0.1879287891965451,0.3508668955022965,0.1283747620147359,0.3729502421959344,0.2995631198031773,0.2773500537804433,0.1407513701127294,0.3564801709223946,0.2152450190113149,0.2746589641751307,0.2129499764493298,0.3092201591958786,0.0991741115880927,0.346441675707342,0.2398489307142354,0.2723510135991697,0.1607175603608769,0.3177094656305386,0.0195130761712789,0.0198513679206371,0.0167511627078056,0.0200650356709957,0.0204809829592704,0.0189872793853282,0.0243921019136905,0.0189697053283453,0.0189768262207508,0.0194972436875104,0.1119092777371406,0.1075053885579109,0.1023411750793457,0.1097384095191955,0.1118541359901428,0.1065123751759529,0.1167512312531471,0.1067324429750442,0.1034102812409401,0.108191467821598,0.1396892127949719,0.1408948825211091,0.1294262829096379,0.1416511054351349,0.1431117848371352,0.1377943372759864,0.1561797103137618,0.1377305533581612,0.1377564017414465,0.1396325309070579,0.0143639496328168,0.0057175385084533,0.044173789754575,0.0197443610901965,0.2028863107858073,0.0741617356321573,0.3340175914016098,0.0386684446157316,0.1855871196247699,0.0562546975999777,0.3040762556616119,0.0311408935147941,0.0200228299945592,0.0027999205762292,0.0194741263985633,0.0004958527940949,0.1092532202601432,0.0061635192416831,0.1077360168099403,0.0013014089352743,0.1412326785193907,0.0097570815819671,0.1395406818994899,0.0017764056366552
7lr873ic,True,1000,sum,['nt_window_5979'],0.1,0.5,2560.0,0.0460470500093499,0.0536466751936117,0.2771183903431763,0.2868238067820611,0.2279963531804474,0.2227109606665617,0.1202966943383216,0.1093000844120979,0.0234669540077447,0.0221113599836826,0.1531892751067932,0.1486988903243149,0.0396003722073289,0.0303738361154328,0.0156741435883622,0.0346332368902793,-0.0222133748090771,0.0476318802596388,0.0494293924277644,0.0166396264760335,0.0084272921038607,0.0397487849347544,0.2184002771097873,0.1781460072644695,0.1678673432753264,0.1895389534613129,0.0431944976608545,0.2214273430004434,0.346160350688547,0.1348097887397137,0.1170053344371848,0.2027915452406994,0.1589022109087678,0.0926670992534865,0.1298848380690991,0.1009751519579323,-0.0054601467414532,0.1333115871954261,0.1912413527493394,0.0827282627612646,0.053018135098813,0.1176010516098904,0.0191923696547746,0.0198586750775575,0.0167098827660083,0.0204617045819759,0.0211506262421607,0.0193200502544641,0.0234036594629287,0.0189698878675699,0.0191149469465017,0.0198351182043552,0.1114982441067695,0.1070707738399505,0.1011406928300857,0.1104687377810478,0.1118010878562927,0.1073418632149696,0.1139602065086364,0.1066883653402328,0.1043621748685836,0.1085648760199546,0.1385365282327179,0.1409208113713427,0.1292667117474888,0.1430444147178628,0.1454325487714521,0.1389965836071669,0.1529825462689413,0.1377312160244362,0.138256815190072,0.140837204617087,0.0181835651036478,0.0281441653153227,0.0338054729352278,0.0115501093730008,0.17852556063434,0.1139125193785454,0.1853427275413278,0.0325174557375755,0.1055172780169132,0.0804122112067397,0.1054566305555999,0.0201470843802159,0.0199142970144748,0.0025066197645204,0.0196890871971845,0.0005701882733617,0.1085524812340736,0.0054992665719025,0.1080269232392311,0.0015351805765505,0.1408950300421344,0.0088661944979861,0.1403060460675791,0.0020312047123925
s6reeei4,True,1000,sum,['nt_window_5979'],0.5,0.1,2560.0,0.0458859731751122,0.0534670504278445,0.2771183588910928,0.2868239081945799,0.2279963531804474,0.2227109606665617,0.1203065812587738,0.1093095690011978,0.0234709177166223,0.0221155565232038,0.1532022118529049,0.1487130005184612,0.0395012558734931,0.0303273218170695,0.0156564720217183,0.034584886667225,-0.02199099644158,0.0475694115540573,0.0492030001688756,0.0166042472753635,0.0085139658137418,0.0396929257651899,0.2184002252727354,0.178145961215366,0.1678673893567961,0.1895389727996695,0.0431944804876064,0.2214273836477392,0.3461604703568492,0.1348098947846062,0.1170054708077436,0.2027915967473406,0.1589022109087678,0.0926786896636826,0.1298848380690991,0.1009751519579323,-0.0054601467414532,0.1333115871954261,0.1912413527493394,0.0827307232190412,0.053018135098813,0.1176003433131865,0.0191943496465683,0.0198596268892288,0.0167101807892322,0.020462729036808,0.0211460255086421,0.0193213168531656,0.0234092324972152,0.0189705714583396,0.0191132761538028,0.0198362730443477,0.1115026250481605,0.1070766374468803,0.1011500060558319,0.110474407672882,0.1117990091443061,0.107347585260868,0.1139754503965377,0.1066914871335029,0.1043575406074524,0.1085728108882904,0.1385436741485092,0.1409241884462309,0.1292678644877846,0.1430479955707455,0.1454167304977051,0.1390011397549157,0.1530007597929346,0.1377336976136911,0.1382507727059884,0.1408413044683546,0.0181767394872498,0.0279755777590152,0.033755758615781,0.0115399624644979,0.1785256072563462,0.1139125444788929,0.1853427618389443,0.0325174358964467,0.1055172780169132,0.0804122112067397,0.1054592990698537,0.0201444447768427,0.0199146129190921,0.0025078899512106,0.0196901034563779,0.0005702595648425,0.1085569262504577,0.0055010442955692,0.1080325856804847,0.0015358992342132,0.1408959603265844,0.0088699832822372,0.1403096651707876,0.002031414543939
