run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,elastic_net.alpha,elastic_net.l1_ratio,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
cearexgf,True,1000,sum,['nt_window_5979'],0.1,0.1,2560.0,0.0543597393534828,0.0627615008116325,0.2771183387999852,0.2868239822417676,0.2279963531804474,0.2227109606665617,0.1197461858391761,0.1087713092565536,0.0232624635100364,0.0218984000384807,0.1525203708034978,0.1479810800017379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dxict4k,True,1000,sum,['nt_window_5979'],0.1,0.1,,0.0543597393534828,0.0627615008116325,0.2771183387999853,0.2868239822417675,0.2279963531804474,0.2227109606665617,0.1197461858391761,0.1087713092565536,0.0232624635100364,0.0218984000384807,0.1525203708034978,0.1479810800017379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1n8xvdt4,False,1000,sum,['nt_window_5979'],0.1,0.1,2560.0,0.0543106117363977,0.0627996803168079,0.2769359367245985,0.2869221877324968,0.2276922498086864,0.2209099257832868,0.1197576224803924,0.1087805181741714,0.0232636760920286,0.0218975041061639,0.1525243458993632,0.147978052785418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
n6fdpdfy,False,1000,sum,['nt_window_5979'],0.1,0.1,,0.0543041944371736,0.062818700473203,0.276916028277083,0.2869886108678761,0.2276922498086864,0.2209099257832868,0.1197569966316223,0.1087775528430938,0.0232638344168663,0.0218970570713281,0.1525248649134504,0.1479765423008936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lrdjbjl3,False,1000,sum,['esm2_t33_650M_UR50D_all'],0.1,0.1,1280.0,0.0491817991725321,0.0473557206711451,0.2764403662245903,0.2504802991994985,0.2267128266357096,0.130305251938587,0.1197478175163269,0.1103371158242225,0.0233898404985666,0.0222583450376987,0.1529373744333497,0.149192308909336,0.0445199028806033,0.026175076262214,0.0045347688871842,0.0342349217210191,-0.0337890705155199,0.046466783329933,0.0489820442789279,0.017430013643202,0.017860946790019,0.0339915628069646,0.2383904992537441,0.1634262921861415,0.1399568583828308,0.1864377217599899,0.0271564066435367,0.2169041397904728,0.3181412623278579,0.1342066397274809,0.1450376260427157,0.1858364460268768,0.2035369058737609,0.092093012137065,0.0652360360533281,0.1334003246781674,-0.0159497450471562,0.1493546450454588,0.2107262566539606,0.0908764534867279,0.1181355008033466,0.1177975476900069,0.0190940592437982,0.0199446659535169,0.0168989822268486,0.0204701479524374,0.0213901400566101,0.0193436853587627,0.0234146732836961,0.0189546421170234,0.0189330894500017,0.019954040646553,0.1112053468823432,0.1074157729744911,0.1018768325448036,0.1106132715940475,0.1124832928180694,0.1075784489512443,0.1141892597079277,0.1066564098000526,0.1037678942084312,0.1090319082140922,0.1381812550377158,0.1412255853360748,0.1299960854289412,0.1430739247816924,0.1462536839078254,0.1390815780711548,0.1530185390196108,0.1376758588751981,0.1375975633868627,0.14125877192781,0.0164217184642429,0.0335938129089486,0.0316596715526666,0.0107689848541584,0.173736530530137,0.1100946051415027,0.1773622478981923,0.0307178891379004,0.116336990867448,0.0956915374950544,0.1167043966074852,0.0255870602448382,0.0199461888521909,0.0025076554198136,0.0197334364056587,0.0005904351104722,0.108704525232315,0.0055136924778554,0.1082591623067855,0.0015718188993735,0.1410094253561912,0.0088410132979559,0.140463143798386,0.0021040555876217
opvg8mku,False,1000,sum,['esm2_t33_650M_UR50D_all'],0.1,0.1,,0.0491815566074657,0.0473692905944564,0.2764389725372756,0.250539743256548,0.2257621305193171,0.1301628271271504,0.119745634496212,0.1103317886590957,0.0233898479491472,0.0222580302506685,0.1529373987916207,0.1491912539349024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yejeje3p,False,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],0.1,0.1,1280.0,0.0491421348782441,0.0473541827806838,0.2762923408807769,0.2505045743604787,0.2259583353360474,0.1282180827869286,0.1197394058108329,0.1103186011314392,0.0233908165246248,0.0222583841532468,0.1529405653338081,0.1491924400003126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tl3ukdui,True,1000,sum,['esm2_t33_650M_UR50D_all'],0.1,0.1,1280.0,0.049141104194204,0.0473350118622836,0.2763070429087268,0.2504359334072262,0.2265809791582987,0.1294333105560425,0.1197416186332702,0.110321395099163,0.023390844464302,0.0222588330507278,0.1529406566753983,0.1491939444170836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
r1mefr73,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],0.1,0.1,,0.0491411042380608,0.0473350118622836,0.2763070328169967,0.2504359334072262,0.2265809791582987,0.1294333105560425,0.1197416186332702,0.110321395099163,0.023390844464302,0.0222588330507278,0.1529406566753983,0.1491939444170836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aw5y6qe0,True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],0.1,0.1,1280.0,0.0491411042380608,0.0473350118622836,0.2763070328169966,0.2504359334072262,0.2265809791582987,0.1294333105560425,0.1197416186332702,0.110321395099163,0.023390844464302,0.0222588330507278,0.1529406566753983,0.1491939444170836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
