Run ID,1784677019
Run Date/Time,2026-07-21 17:31:52
Application Name,Echo Cherry Pick
Application Version,1.8.3
Protocol Name,Protocol 1.ecp
Sample Pick List File Name,E:\20260721_TC_Batch2_singleKO_Plating\cherrypick_Plate1_384_5nL.csv
Control Pick List File Name,
Reference ID,
Order ID,
User Name,Thermo

[DETAILS]
Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
2026-07-21 18:38:03.133,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,F14,0,0,,YLR312C-B,5,5,61.106,100,,AQ,
2026-07-21 18:38:03.517,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,D10,0,0,,YLR312C-B,5,5,61.101,100,,AQ,
2026-07-21 18:38:03.928,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,C11,0,0,,BY4741,5,5,59.731,100,,AQ,
2026-07-21 18:38:04.313,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,A11,0,0,,YLR312C-B,5,5,61.096,100,,AQ,
2026-07-21 18:38:04.727,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,A13,0,0,,BY4741,5,5,59.726,100,,AQ,
2026-07-21 18:38:05.110,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,B18,0,0,,YLR312C-B,5,5,61.091,100,,AQ,
2026-07-21 18:38:05.564,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,C20,0,0,,YLR312C-B,5,5,61.086,100,,AQ,
2026-07-21 18:38:05.886,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,D19,0,0,,BY4741,5,5,59.721,100,,AQ,
2026-07-21 18:38:06.269,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,E21,0,0,,BY4741,5,5,59.716,100,,AQ,
2026-07-21 18:38:06.592,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,E22,0,0,,YLR312C-B,5,5,61.081,100,,AQ,
2026-07-21 18:38:06.979,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,G22,0,0,,YLR312C-B,5,5,61.076,100,,AQ,
2026-07-21 18:38:07.300,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,F24,0,0,,YLR312C-B,5,5,61.071,100,,AQ,
2026-07-21 18:38:07.623,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,B23,0,0,,BY4741,5,5,59.711,100,,AQ,
2026-07-21 18:38:08.007,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,N22,0,0,,BY4741,5,5,59.706,100,,AQ,
2026-07-21 18:38:08.776,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,O23,0,0,,YLR312C-B,5,5,61.066,100,,AQ,
2026-07-21 18:38:09.159,Source[1],,384PP_AQ_SP2,C1,Plate1_13strain_384_2p5nL,,384PP_Dest,G9,0,0,,YLR312C-B,5,5,61.061,100,,AQ,
2026-07-21 18:38:10.018,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,G7,0,0,,BY4741,5,5,59.701,100,,AQ,
2026-07-21 18:38:10.402,Source[1],,384PP_AQ_SP2,A1,Plate1_13strain_384_2p5nL,,384PP_Dest,H7,0,0,,BY4741,5,5,59.696,100,,AQ,
2026-07-21 18:38:10.679,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,J7,0,0,,YJR060W,5,5,63.074,100,,AQ,
2026-07-21 18:38:11.092,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,J6,0,0,,YJR060W,5,5,63.069,100,,AQ,
2026-07-21 18:38:11.369,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,K3,0,0,,YJR060W,5,5,63.064,100,,AQ,
2026-07-21 18:38:11.735,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,L2,0,0,,YJR060W,5,5,63.059,100,,AQ,
2026-07-21 18:38:12.011,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,M1,0,0,,YJR060W,5,5,63.054,100,,AQ,
2026-07-21 18:38:12.293,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,O1,0,0,,YJR060W,5,5,63.049,100,,AQ,
2026-07-21 18:38:12.615,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,P3,0,0,,YJR060W,5,5,63.044,100,,AQ,
2026-07-21 18:38:12.937,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,N5,0,0,,YJR060W,5,5,63.039,100,,AQ,
2026-07-21 18:38:13.259,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,P7,0,0,,YJR060W,5,5,63.034,100,,AQ,
2026-07-21 18:38:13.580,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,O10,0,0,,YJR060W,5,5,63.029,100,,AQ,
2026-07-21 18:38:13.949,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,L10,0,0,,YJR060W,5,5,63.024,100,,AQ,
2026-07-21 18:38:14.315,Source[1],,384PP_AQ_SP2,C3,Plate1_13strain_384_2p5nL,,384PP_Dest,L12,0,0,,Blank_media,5,5,62.502,100,,AQ,
2026-07-21 18:38:14.704,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,I11,0,0,,YJR060W,5,5,63.019,100,,AQ,
2026-07-21 18:38:15.087,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,F10,0,0,,YJR060W,5,5,63.014,100,,AQ,
2026-07-21 18:38:15.452,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,F13,0,0,,YJR060W,5,5,63.009,100,,AQ,
2026-07-21 18:38:15.817,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,F17,0,0,,YJR060W,5,5,63.004,100,,AQ,
2026-07-21 18:38:16.228,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,F20,0,0,,YJR060W,5,5,62.999,100,,AQ,
2026-07-21 18:38:16.594,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,F21,0,0,,YJR060W,5,5,62.994,100,,AQ,
2026-07-21 18:38:16.869,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,F22,0,0,,YJR060W,5,5,62.989,100,,AQ,
2026-07-21 18:38:17.144,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,D22,0,0,,YJR060W,5,5,62.984,100,,AQ,
2026-07-21 18:38:17.465,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,B21,0,0,,YJR060W,5,5,62.979,100,,AQ,
2026-07-21 18:38:17.788,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,B20,0,0,,YJR060W,5,5,62.974,100,,AQ,
2026-07-21 18:38:18.064,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,I20,0,0,,YJR060W,5,5,62.969,100,,AQ,
2026-07-21 18:38:18.609,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,L20,0,0,,YJR060W,5,5,62.964,100,,AQ,
2026-07-21 18:38:18.974,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,L19,0,0,,YJR060W,5,5,62.959,100,,AQ,
2026-07-21 18:38:19.250,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,N18,0,0,,YJR060W,5,5,62.954,100,,AQ,
2026-07-21 18:38:19.571,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,M16,0,0,,YJR060W,5,5,62.949,100,,AQ,
2026-07-21 18:38:19.893,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,O15,0,0,,YJR060W,5,5,62.944,100,,AQ,
2026-07-21 18:38:20.217,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,H22,0,0,,YJR060W,5,5,62.939,100,,AQ,
2026-07-21 18:38:20.765,Source[1],,384PP_AQ_SP2,C3,Plate1_13strain_384_2p5nL,,384PP_Dest,E18,0,0,,Blank_media,5,5,62.497,100,,AQ,
2026-07-21 18:38:21.219,Source[1],,384PP_AQ_SP2,C3,Plate1_13strain_384_2p5nL,,384PP_Dest,E6,0,0,,Blank_media,5,5,62.492,100,,AQ,
2026-07-21 18:38:21.994,Source[1],,384PP_AQ_SP2,A3,Plate1_13strain_384_2p5nL,,384PP_Dest,J1,0,0,,YJR060W,5,5,62.934,100,,AQ,
2026-07-21 18:38:22.549,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,I1,0,0,,YPL081W,5,5,61.576,100,,AQ,
2026-07-21 18:38:22.933,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,J2,0,0,,YPL081W,5,5,61.571,100,,AQ,
2026-07-21 18:38:23.209,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,F3,0,0,,YPL081W,5,5,61.566,100,,AQ,
2026-07-21 18:38:23.620,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,C4,0,0,,YPL081W,5,5,61.561,100,,AQ,
2026-07-21 18:38:23.985,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,C5,0,0,,YPL081W,5,5,61.556,100,,AQ,
2026-07-21 18:38:24.260,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,A3,0,0,,YPL081W,5,5,61.551,100,,AQ,
2026-07-21 18:38:24.580,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,A10,0,0,,YPL081W,5,5,61.546,100,,AQ,
2026-07-21 18:38:25.124,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,A14,0,0,,YPL081W,5,5,61.541,100,,AQ,
2026-07-21 18:38:25.535,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,D17,0,0,,YPL081W,5,5,61.536,100,,AQ,
2026-07-21 18:38:25.901,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,B19,0,0,,YPL081W,5,5,61.531,100,,AQ,
2026-07-21 18:38:26.221,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,C24,0,0,,YPL081W,5,5,61.526,100,,AQ,
2026-07-21 18:38:26.676,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,G24,0,0,,YPL081W,5,5,61.521,100,,AQ,
2026-07-21 18:38:27.088,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,F23,0,0,,YPL081W,5,5,61.516,100,,AQ,
2026-07-21 18:38:27.363,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,J23,0,0,,YPL081W,5,5,61.511,100,,AQ,
2026-07-21 18:38:27.773,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,M23,0,0,,YPL081W,5,5,61.506,100,,AQ,
2026-07-21 18:38:28.140,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,L24,0,0,,YPL081W,5,5,61.501,100,,AQ,
2026-07-21 18:38:28.415,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,J19,0,0,,YPL081W,5,5,61.496,100,,AQ,
2026-07-21 18:38:28.873,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,H18,0,0,,YPL081W,5,5,61.491,100,,AQ,
2026-07-21 18:38:29.192,Source[1],,384PP_AQ_SP2,C5,Plate1_13strain_384_2p5nL,,384PP_Dest,L18,0,0,,Blank_media,5,5,62.876,100,,AQ,
2026-07-21 18:38:29.573,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,N10,0,0,,YPL081W,5,5,61.486,100,,AQ,
2026-07-21 18:38:30.161,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,M9,0,0,,YPL081W,5,5,61.481,100,,AQ,
2026-07-21 18:38:30.437,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,K9,0,0,,YPL081W,5,5,61.476,100,,AQ,
2026-07-21 18:38:30.756,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,K8,0,0,,YPL081W,5,5,61.471,100,,AQ,
2026-07-21 18:38:31.031,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,K6,0,0,,YPL081W,5,5,61.466,100,,AQ,
2026-07-21 18:38:31.351,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,I6,0,0,,YPL081W,5,5,61.461,100,,AQ,
2026-07-21 18:38:31.674,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,G6,0,0,,YPL081W,5,5,61.456,100,,AQ,
2026-07-21 18:38:31.994,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,H10,0,0,,YPL081W,5,5,61.451,100,,AQ,
2026-07-21 18:38:32.411,Source[1],,384PP_AQ_SP2,C5,Plate1_13strain_384_2p5nL,,384PP_Dest,E12,0,0,,Blank_media,5,5,62.871,100,,AQ,
2026-07-21 18:38:32.866,Source[1],,384PP_AQ_SP2,C5,Plate1_13strain_384_2p5nL,,384PP_Dest,L6,0,0,,Blank_media,5,5,62.866,100,,AQ,
2026-07-21 18:38:33.409,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,M7,0,0,,YPL081W,5,5,61.446,100,,AQ,
2026-07-21 18:38:33.792,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,N4,0,0,,YPL081W,5,5,61.441,100,,AQ,
2026-07-21 18:38:34.159,Source[1],,384PP_AQ_SP2,A5,Plate1_13strain_384_2p5nL,,384PP_Dest,P4,0,0,,YPL081W,5,5,61.436,100,,AQ,
2026-07-21 18:38:34.479,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,P5,0,0,,YOS9,5,5,62.876,100,,AQ,
2026-07-21 18:38:34.895,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,M5,0,0,,YOS9,5,5,62.871,100,,AQ,
2026-07-21 18:38:35.262,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,M6,0,0,,YOS9,5,5,62.866,100,,AQ,
2026-07-21 18:38:35.538,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,N7,0,0,,YOS9,5,5,62.861,100,,AQ,
2026-07-21 18:38:35.815,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,L4,0,0,,YOS9,5,5,62.856,100,,AQ,
2026-07-21 18:38:36.183,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,H2,0,0,,YOS9,5,5,62.851,100,,AQ,
2026-07-21 18:38:36.595,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,H1,0,0,,YOS9,5,5,62.846,100,,AQ,
2026-07-21 18:38:36.871,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,B3,0,0,,YOS9,5,5,62.841,100,,AQ,
2026-07-21 18:38:37.371,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,B6,0,0,,YOS9,5,5,62.836,100,,AQ,
2026-07-21 18:38:37.739,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,E7,0,0,,YOS9,5,5,62.831,100,,AQ,
2026-07-21 18:38:38.106,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,E9,0,0,,YOS9,5,5,62.826,100,,AQ,
2026-07-21 18:38:38.428,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,H14,0,0,,YOS9,5,5,62.821,100,,AQ,
2026-07-21 18:38:38.885,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,J15,0,0,,YOS9,5,5,62.816,100,,AQ,
2026-07-21 18:38:39.207,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,J16,0,0,,YOS9,5,5,62.811,100,,AQ,
2026-07-21 18:38:39.486,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,K17,0,0,,YOS9,5,5,62.806,100,,AQ,
2026-07-21 18:38:39.763,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,J18,0,0,,YOS9,5,5,62.801,100,,AQ,
2026-07-21 18:38:40.040,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,K21,0,0,,YOS9,5,5,62.796,100,,AQ,
2026-07-21 18:38:40.406,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,H21,0,0,,YOS9,5,5,62.791,100,,AQ,
2026-07-21 18:38:40.772,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,I22,0,0,,YOS9,5,5,62.786,100,,AQ,
2026-07-21 18:38:41.049,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,H23,0,0,,YOS9,5,5,62.781,100,,AQ,
2026-07-21 18:38:41.328,Source[1],,384PP_AQ_SP2,A7,Plate1_13strain_384_2p5nL,,384PP_Dest,I24,0,0,,YOS9,5,5,62.776,100,,AQ,
