Run ID,1784677567
Run Date/Time,2026-07-21 17:41:00
Application Name,Echo Cherry Pick
Application Version,1.8.3
Protocol Name,Protocol 1.ecp
Sample Pick List File Name,E:\20260721_TC_Batch2_singleKO_Plating\cherrypick_Plate3_384_5nL.csv
Control Pick List File Name,
Reference ID,
Order ID,
User Name,Thermo

[DETAILS]
Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
2026-07-21 18:47:03.180,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,F9,0,0,,BY4741,5,5,59.377,100,,AQ,
2026-07-21 18:47:03.506,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,H7,0,0,,BY4741,5,5,59.372,100,,AQ,
2026-07-21 18:47:03.828,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,I9,0,0,,YLR312C-B,5,5,58.357,100,,AQ,
2026-07-21 18:47:04.212,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,L8,0,0,,YLR312C-B,5,5,58.352,100,,AQ,
2026-07-21 18:47:04.577,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,L6,0,0,,YLR312C-B,5,5,58.347,100,,AQ,
2026-07-21 18:47:04.906,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,M5,0,0,,BY4741,5,5,59.367,100,,AQ,
2026-07-21 18:47:05.291,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,P5,0,0,,YLR312C-B,5,5,58.342,100,,AQ,
2026-07-21 18:47:05.675,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,P6,0,0,,YLR312C-B,5,5,58.337,100,,AQ,
2026-07-21 18:47:05.950,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,P2,0,0,,YLR312C-B,5,5,58.332,100,,AQ,
2026-07-21 18:47:06.360,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,O1,0,0,,BY4741,5,5,59.362,100,,AQ,
2026-07-21 18:47:06.742,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,I2,0,0,,YLR312C-B,5,5,58.327,100,,AQ,
2026-07-21 18:47:07.333,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,N10,0,0,,YLR312C-B,5,5,58.322,100,,AQ,
2026-07-21 18:47:07.922,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,O11,0,0,,YLR312C-B,5,5,58.317,100,,AQ,
2026-07-21 18:47:08.199,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,N13,0,0,,YLR312C-B,5,5,58.312,100,,AQ,
2026-07-21 18:47:08.520,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,M14,0,0,,YLR312C-B,5,5,58.307,100,,AQ,
2026-07-21 18:47:08.796,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,M15,0,0,,YLR312C-B,5,5,58.302,100,,AQ,
2026-07-21 18:47:09.072,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,K14,0,0,,YLR312C-B,5,5,58.297,100,,AQ,
2026-07-21 18:47:09.394,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,J16,0,0,,BY4741,5,5,59.357,100,,AQ,
2026-07-21 18:47:09.778,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,K18,0,0,,BY4741,5,5,59.352,100,,AQ,
2026-07-21 18:47:10.100,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,L18,0,0,,YLR312C-B,5,5,58.292,100,,AQ,
2026-07-21 18:47:10.484,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,N18,0,0,,YLR312C-B,5,5,58.287,100,,AQ,
2026-07-21 18:47:10.805,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,M17,0,0,,BY4741,5,5,59.347,100,,AQ,
2026-07-21 18:47:11.191,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,O16,0,0,,BY4741,5,5,59.342,100,,AQ,
2026-07-21 18:47:11.515,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,O21,0,0,,BY4741,5,5,59.337,100,,AQ,
2026-07-21 18:47:11.971,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,P24,0,0,,BY4741,5,5,59.332,100,,AQ,
2026-07-21 18:47:12.338,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,M24,0,0,,BY4741,5,5,59.327,100,,AQ,
2026-07-21 18:47:12.705,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,I22,0,0,,BY4741,5,5,59.322,100,,AQ,
2026-07-21 18:47:13.119,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,I20,0,0,,BY4741,5,5,59.317,100,,AQ,
2026-07-21 18:47:13.442,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,I23,0,0,,YLR312C-B,5,5,58.282,100,,AQ,
2026-07-21 18:47:13.828,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,H24,0,0,,YLR312C-B,5,5,58.277,100,,AQ,
2026-07-21 18:47:14.108,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,E23,0,0,,YLR312C-B,5,5,58.272,100,,AQ,
2026-07-21 18:47:14.480,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,E22,0,0,,BY4741,5,5,59.312,100,,AQ,
2026-07-21 18:47:14.865,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,E18,0,0,,BY4741,5,5,59.307,100,,AQ,
2026-07-21 18:47:15.275,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,D17,0,0,,BY4741,5,5,59.302,100,,AQ,
2026-07-21 18:47:15.552,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,C17,0,0,,BY4741,5,5,59.297,100,,AQ,
2026-07-21 18:47:15.830,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,E16,0,0,,BY4741,5,5,59.292,100,,AQ,
2026-07-21 18:47:16.152,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,H17,0,0,,YLR312C-B,5,5,58.267,100,,AQ,
2026-07-21 18:47:16.538,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,D20,0,0,,YLR312C-B,5,5,58.262,100,,AQ,
2026-07-21 18:47:16.951,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,A21,0,0,,YLR312C-B,5,5,58.257,100,,AQ,
2026-07-21 18:47:17.319,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,A20,0,0,,BY4741,5,5,59.287,100,,AQ,
2026-07-21 18:47:17.705,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,B23,0,0,,YLR312C-B,5,5,58.252,100,,AQ,
2026-07-21 18:47:18.088,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,C24,0,0,,YLR312C-B,5,5,58.247,100,,AQ,
2026-07-21 18:47:18.364,Source[1],,384PP_AQ_SP2,C1,Plate3_13strain_384_2p5nL,,384PP_Dest,A13,0,0,,YLR312C-B,5,5,58.242,100,,AQ,
2026-07-21 18:47:19.091,Source[1],,384PP_AQ_SP2,A1,Plate3_13strain_384_2p5nL,,384PP_Dest,M12,0,0,,BY4741,5,5,59.282,100,,AQ,
2026-07-21 18:47:19.952,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,M11,0,0,,YJR060W,5,5,60.176,100,,AQ,
2026-07-21 18:47:20.335,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,J11,0,0,,YJR060W,5,5,60.171,100,,AQ,
2026-07-21 18:47:20.699,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,K12,0,0,,YJR060W,5,5,60.166,100,,AQ,
2026-07-21 18:47:20.974,Source[1],,384PP_AQ_SP2,C3,Plate3_13strain_384_2p5nL,,384PP_Dest,K15,0,0,,Blank_media,5,5,61.97,100,,AQ,
2026-07-21 18:47:21.357,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,H14,0,0,,YJR060W,5,5,60.161,100,,AQ,
2026-07-21 18:47:21.741,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,G16,0,0,,YJR060W,5,5,60.156,100,,AQ,
2026-07-21 18:47:22.060,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,F18,0,0,,YJR060W,5,5,60.151,100,,AQ,
2026-07-21 18:47:22.382,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,A18,0,0,,YJR060W,5,5,60.146,100,,AQ,
2026-07-21 18:47:22.837,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,A19,0,0,,YJR060W,5,5,60.141,100,,AQ,
2026-07-21 18:47:23.111,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,B17,0,0,,YJR060W,5,5,60.136,100,,AQ,
2026-07-21 18:47:23.421,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,B21,0,0,,YJR060W,5,5,60.131,100,,AQ,
2026-07-21 18:47:23.830,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,E24,0,0,,YJR060W,5,5,60.126,100,,AQ,
2026-07-21 18:47:24.196,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,H23,0,0,,YJR060W,5,5,60.121,100,,AQ,
2026-07-21 18:47:24.562,Source[1],,384PP_AQ_SP2,C3,Plate3_13strain_384_2p5nL,,384PP_Dest,F22,0,0,,Blank_media,5,5,61.965,100,,AQ,
2026-07-21 18:47:24.971,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,M23,0,0,,YJR060W,5,5,60.116,100,,AQ,
2026-07-21 18:47:25.606,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,P21,0,0,,YJR060W,5,5,60.111,100,,AQ,
2026-07-21 18:47:25.972,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,N19,0,0,,YJR060W,5,5,60.106,100,,AQ,
2026-07-21 18:47:26.294,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,P10,0,0,,YJR060W,5,5,60.101,100,,AQ,
2026-07-21 18:47:26.927,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,O7,0,0,,YJR060W,5,5,60.096,100,,AQ,
2026-07-21 18:47:27.291,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,L4,0,0,,YJR060W,5,5,60.091,100,,AQ,
2026-07-21 18:47:27.658,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,I5,0,0,,YJR060W,5,5,60.086,100,,AQ,
2026-07-21 18:47:28.024,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,F5,0,0,,YJR060W,5,5,60.081,100,,AQ,
2026-07-21 18:47:28.389,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,F3,0,0,,YJR060W,5,5,60.076,100,,AQ,
2026-07-21 18:47:28.710,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,E2,0,0,,YJR060W,5,5,60.071,100,,AQ,
2026-07-21 18:47:28.986,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,D1,0,0,,YJR060W,5,5,60.066,100,,AQ,
2026-07-21 18:47:29.267,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,D8,0,0,,YJR060W,5,5,60.061,100,,AQ,
2026-07-21 18:47:29.811,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,D9,0,0,,YJR060W,5,5,60.056,100,,AQ,
2026-07-21 18:47:30.087,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,C9,0,0,,YJR060W,5,5,60.051,100,,AQ,
2026-07-21 18:47:30.364,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,D13,0,0,,YJR060W,5,5,60.046,100,,AQ,
2026-07-21 18:47:30.777,Source[1],,384PP_AQ_SP2,C3,Plate3_13strain_384_2p5nL,,384PP_Dest,F8,0,0,,Blank_media,5,5,61.96,100,,AQ,
2026-07-21 18:47:31.221,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,I8,0,0,,YJR060W,5,5,60.041,100,,AQ,
2026-07-21 18:47:31.677,Source[1],,384PP_AQ_SP2,A3,Plate3_13strain_384_2p5nL,,384PP_Dest,N2,0,0,,YJR060W,5,5,60.036,100,,AQ,
2026-07-21 18:47:32.178,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,M2,0,0,,YPL081W,5,5,60.964,100,,AQ,
2026-07-21 18:47:32.562,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,N3,0,0,,YPL081W,5,5,60.959,100,,AQ,
2026-07-21 18:47:32.837,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,P3,0,0,,YPL081W,5,5,60.954,100,,AQ,
2026-07-21 18:47:33.159,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,K3,0,0,,YPL081W,5,5,60.949,100,,AQ,
2026-07-21 18:47:33.606,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,J3,0,0,,YPL081W,5,5,60.944,100,,AQ,
2026-07-21 18:47:33.884,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,I6,0,0,,YPL081W,5,5,60.939,100,,AQ,
2026-07-21 18:47:34.249,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,K7,0,0,,YPL081W,5,5,60.934,100,,AQ,
2026-07-21 18:47:34.570,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,J8,0,0,,YPL081W,5,5,60.929,100,,AQ,
2026-07-21 18:47:34.843,Source[1],,384PP_AQ_SP2,C5,Plate3_13strain_384_2p5nL,,384PP_Dest,K8,0,0,,Blank_media,5,5,62.325,100,,AQ,
2026-07-21 18:47:35.228,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,O12,0,0,,YPL081W,5,5,60.924,100,,AQ,
2026-07-21 18:47:35.729,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,N14,0,0,,YPL081W,5,5,60.919,100,,AQ,
2026-07-21 18:47:36.052,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,P14,0,0,,YPL081W,5,5,60.914,100,,AQ,
2026-07-21 18:47:36.373,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,N17,0,0,,YPL081W,5,5,60.909,100,,AQ,
2026-07-21 18:47:36.740,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,J17,0,0,,YPL081W,5,5,60.904,100,,AQ,
2026-07-21 18:47:37.140,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,G18,0,0,,YPL081W,5,5,60.899,100,,AQ,
2026-07-21 18:47:37.507,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,C18,0,0,,YPL081W,5,5,60.894,100,,AQ,
2026-07-21 18:47:37.918,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,C20,0,0,,YPL081W,5,5,60.889,100,,AQ,
2026-07-21 18:47:38.238,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,C15,0,0,,YPL081W,5,5,60.884,100,,AQ,
2026-07-21 18:47:38.696,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,A15,0,0,,YPL081W,5,5,60.879,100,,AQ,
2026-07-21 18:47:39.018,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,B14,0,0,,YPL081W,5,5,60.874,100,,AQ,
2026-07-21 18:47:39.300,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,D14,0,0,,YPL081W,5,5,60.869,100,,AQ,
2026-07-21 18:47:39.622,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,C13,0,0,,YPL081W,5,5,60.864,100,,AQ,
2026-07-21 18:47:39.900,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,B11,0,0,,YPL081W,5,5,60.859,100,,AQ,
2026-07-21 18:47:40.210,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,E11,0,0,,YPL081W,5,5,60.854,100,,AQ,
2026-07-21 18:47:40.586,Source[1],,384PP_AQ_SP2,C5,Plate3_13strain_384_2p5nL,,384PP_Dest,F15,0,0,,Blank_media,5,5,62.32,100,,AQ,
2026-07-21 18:47:40.999,Source[1],,384PP_AQ_SP2,C5,Plate3_13strain_384_2p5nL,,384PP_Dest,K22,0,0,,Blank_media,5,5,62.315,100,,AQ,
2026-07-21 18:47:41.545,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,J22,0,0,,YPL081W,5,5,60.849,100,,AQ,
2026-07-21 18:47:41.930,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,K24,0,0,,YPL081W,5,5,60.844,100,,AQ,
2026-07-21 18:47:42.252,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,O24,0,0,,YPL081W,5,5,60.839,100,,AQ,
2026-07-21 18:47:42.663,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,N21,0,0,,YPL081W,5,5,60.834,100,,AQ,
2026-07-21 18:47:43.029,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,M21,0,0,,YPL081W,5,5,60.829,100,,AQ,
2026-07-21 18:47:43.307,Source[1],,384PP_AQ_SP2,A5,Plate3_13strain_384_2p5nL,,384PP_Dest,A4,0,0,,YPL081W,5,5,60.824,100,,AQ,
2026-07-21 18:47:44.304,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,B4,0,0,,YOS9,5,5,60.275,100,,AQ,
2026-07-21 18:47:44.688,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,A5,0,0,,YOS9,5,5,60.27,100,,AQ,
2026-07-21 18:47:44.966,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,A2,0,0,,YOS9,5,5,60.265,100,,AQ,
2026-07-21 18:47:45.332,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,D6,0,0,,YOS9,5,5,60.26,100,,AQ,
2026-07-21 18:47:45.743,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,C8,0,0,,YOS9,5,5,60.255,100,,AQ,
2026-07-21 18:47:46.063,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,E10,0,0,,YOS9,5,5,60.25,100,,AQ,
2026-07-21 18:47:46.385,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,I10,0,0,,YOS9,5,5,60.245,100,,AQ,
2026-07-21 18:47:46.796,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,G13,0,0,,YOS9,5,5,60.24,100,,AQ,
2026-07-21 18:47:47.162,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,G15,0,0,,YOS9,5,5,60.235,100,,AQ,
2026-07-21 18:47:47.483,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,E17,0,0,,YOS9,5,5,60.23,100,,AQ,
2026-07-21 18:47:47.804,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,D18,0,0,,YOS9,5,5,60.225,100,,AQ,
2026-07-21 18:47:48.081,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,B19,0,0,,YOS9,5,5,60.22,100,,AQ,
2026-07-21 18:47:48.404,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,A17,0,0,,YOS9,5,5,60.215,100,,AQ,
2026-07-21 18:47:48.725,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,A22,0,0,,YOS9,5,5,60.21,100,,AQ,
2026-07-21 18:47:49.182,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,A24,0,0,,YOS9,5,5,60.205,100,,AQ,
2026-07-21 18:47:49.505,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,F24,0,0,,YOS9,5,5,60.2,100,,AQ,
2026-07-21 18:47:49.963,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,G21,0,0,,YOS9,5,5,60.195,100,,AQ,
2026-07-21 18:47:50.330,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,J21,0,0,,YOS9,5,5,60.19,100,,AQ,
2026-07-21 18:47:50.695,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,L19,0,0,,YOS9,5,5,60.185,100,,AQ,
2026-07-21 18:47:51.016,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,M18,0,0,,YOS9,5,5,60.18,100,,AQ,
2026-07-21 18:47:51.294,Source[1],,384PP_AQ_SP2,A7,Plate3_13strain_384_2p5nL,,384PP_Dest,O14,0,0,,YOS9,5,5,60.175,100,,AQ,
