,minimum,maximum,width
r_0682,0.0,0.0,0.0
r_0683,0.0,0.0,0.0
r_0687,0.0,4.668599364794386,4.668599364794386
r_0688,0.0,0.6932213634706146,0.6932213634706146
r_0689,0.0,1.3166196936848993,1.3166196936848993
r_0690,0.0,0.0,0.0
r_0691,0.0,0.0,0.0
r_0692,0.0,0.24029374235102338,0.24029374235102338
r_0693,0.0,0.24029374235104892,0.24029374235104892
r_0694,0.00046896560460559325,0.2835665885090534,0.28309762290444784
r_0695,0.0,0.0514586806116359,0.0514586806116359
r_0696,0.0,0.6932201121459589,0.6932201121459589
r_0697,0.0,1000.0,1000.0
r_0698,0.0028491346752384152,0.015217174489923716,0.012368039814685301
r_0699,-0.10673921680721205,-0.02630437301335785,0.0804348437938542
r_0700,0.0,0.0,0.0
r_0701,0.02630437301335785,0.029227070014536113,0.0029226970011782642
r_0702,0.0,0.0,0.0
r_0703,0.0,0.0,0.0
r_0704,0.0,0.0,0.0
r_0705,0.0,0.0,0.0
r_0706,0.0,0.0,0.0
r_0707,0.0,0.0,0.0
r_0708,0.0,0.0,0.0
r_0711,0.02539915972968107,0.02822127785948987,0.002822118129808801
r_0712,0.0,0.0,0.0
r_0713,-0.7722335564079124,1.4456456246351848,2.217879181043097
r_0714,-3.430846379087224,1.2984207688374978,4.7292671479247215
r_0715,-0.4702145428430616,0.0,0.4702145428430616
r_0716,0.0,0.8666067824490605,0.8666067824490605
r_0717,0.0,0.4196691710863262,0.4196691710863262
r_0718,0.0,3.3561803694494428,3.3561803694494428
r_0719,0.0,1.0079544337847082,1.0079544337847082
r_0721,0.0,0.0,0.0
r_0722,0.05423931045609279,0.06026590050677027,0.006026590050677481
r_0723,-0.14582013454484558,-0.05423931045609281,0.09158082408875276
r_0724,0.0,0.8078948872906829,0.8078948872906829
r_0725,-0.7467016923841523,0.22347410283759303,0.9701757952217454
r_0726,0.010759937158055604,0.7042944269789411,0.6935344898208855
r_0727,0.015244690029928598,0.17991599507599249,0.1646713050460639
r_0728,0.0,0.0,0.0
r_0729,0.004499432191168549,0.004999367200660418,0.0004999350094918691
r_0730,0.0,0.0,0.0
r_0731,0.0,4.668595036218369,4.668595036218369
r_0732,-4.650465459658512,0.22347410283759966,4.873939562496111
r_0733,5.97737356914158e-17,0.8078930147074173,0.8078930147074171
r_0734,0.0,0.28100524586127235,0.28100524586127235
r_0735,0.0,0.0913032787181298,0.0913032787181298
r_0736,0.0,0.09130327871813433,0.09130327871813433
r_0737,0.0,0.09130327871813285,0.09130327871813285
r_0738,0.0,0.09130327871813446,0.09130327871813446
r_0739,0.017095039830148175,0.09130327871813552,0.07420823888798735
r_0747,0.0,0.0,0.0
r_0748,0.0,-7.237217415878126e-18,-7.237217415878126e-18
r_0749,0.0,-2.1900758151848762e-17,-2.1900758151848762e-17
r_0750,0.0,0.0,0.0
r_0751,0.0,0.0,0.0
r_0752,0.0,0.0,0.0
r_0753,0.0,0.0,0.0
r_0754,0.0,1.0883712178741503e-19,1.0883712178741503e-19
r_0755,0.0,0.0,0.0
r_0756,0.0,0.0,0.0
r_0757,0.0006171170779040277,0.6943413289505422,0.6937242118726382
r_0758,0.0006171170779040276,0.05056355697109154,0.04994643989318751
r_0759,0.014261512881008603,0.9534748476655933,0.9392133347845847
r_0760,0.0018240985127177234,0.0020267761252419085,0.00020267761252418508
r_0761,1.9184795186337052e-18,0.08358092023985257,0.08358092023985257
r_0762,0.00046896560460549556,0.28356703878143996,0.28309807317683444
r_0763,0.0,0.025729381020194522,0.025729381020194522
r_0764,0.0,0.0,0.0
r_0765,0.0,0.0002807083073436908,0.0002807083073436908
r_0766,0.0,-1.2495414882327336e-17,-1.2495414882327336e-17
r_0767,0.0,0.0,0.0
r_0768,0.00046896560460549556,0.0005211758007396972,5.221019613420167e-05
r_0769,0.0,0.0,0.0
r_0770,0.0,5.2939338870773325,5.2939338870773325
r_0771,0.0,0.0002807097277337402,0.0002807097277337402
r_0772,0.0,-1.2495478109389591e-17,-1.2495478109389591e-17
r_0773,0.0,5.293933887077263,5.293933887077263
r_0774,0.0,9.889552837790472e-08,9.889552837790472e-08
r_0775,0.0,0.0,0.0
r_0781,0.0,9.889552837790455e-08,9.889552837790455e-08
r_0782,0.0,0.0,0.0
r_0783,0.0,0.0,0.0
r_0784,0.0,0.0,0.0
r_0785,0.0004689656046056286,0.0005211758007395918,5.2210196133963254e-05
r_0786,0.0004689656046056214,0.0005211757014782424,5.2210096872621e-05
r_0787,0.0,0.0,0.0
r_0788,0.0,1.8491966139909792,1.8491966139909792
r_0789,0.0,1.849196613990896,1.849196613990896
r_0790,0.0,1.8491966139908953,1.8491966139908953
r_0791,0.0,1.8491966139909917,1.8491966139909917
r_0792,0.0,1.8491966139909968,1.8491966139909968
r_0793,0.0,0.7925128345676475,0.7925128345676475
r_0795,0.0,1.8673622435626673,1.8673622435626673
r_0796,0.0,1.8494641948019974,1.8494641948019974
r_0797,0.0,1.1095179683946361,1.1095179683946361
r_0798,0.0,1.8491999999999547,1.8491999999999547
r_0799,0.0,1.1095200000000653,1.1095200000000653
r_0800,0.06440863480601178,1.9307036746363422,1.8662950398303304
r_0801,0.0,1.8492000000001951,1.8492000000001951
r_0802,0.0,0.0,0.0
r_0803,0.0,1.1095200000000986,1.1095200000000986
r_0804,0.0,1.8492000000001856,1.8492000000001856
r_0805,0.0,1.8492000000001265,1.8492000000001265
r_0806,0.0,1.8492000000001754,1.8492000000001754
r_0807,0.0,1.8492000000001831,1.8492000000001831
r_0810,0.0,1.8492000000001838,1.8492000000001838
r_0811,0.11993978797524463,2.91083482780557,2.790895039830325
r_0812,0.0,0.0,0.0
r_0813,0.005099913651099883,0.22823012245575125,0.22313020880465137
r_0815,0.0,0.2231302088046302,0.2231302088046302
r_0816,0.014261512881008603,0.38410151288101146,0.36984000000000283
r_0817,0.0,0.09601578455468368,0.09601578455468368
r_0818,0.014261512881008603,0.9534780112598441,0.9392164983788355
r_0819,0.0,0.9392164983788114,0.9392164983788114
r_0820,-0.06732336832995706,-0.008287505820637813,0.05903586250931924
r_0821,0.008287505820637779,0.06732336832995435,0.05903586250931657
r_0831,0.0,1.0559464051783032,1.0559464051783032
r_0832,0.0,1.0559464051783014,1.0559464051783014
r_0841,0.0,0.5547746793193052,0.5547746793193052
r_0842,1.4679319295586459e-05,1.6310354772867704e-05,1.6310354772812454e-06
r_0843,1.4679319295593303e-05,0.04257256919196745,0.04255788987267186
r_0844,0.0,1.1095182352925024,1.1095182352925024
r_0845,0.0,1.109518235292549,1.109518235292549
r_0847,0.0,1.1095182352925703,1.1095182352925703
r_0848,0.0,1.109518235292454,1.109518235292454
r_0849,0.0,1.1095182352925699,1.1095182352925699
r_0850,0.0,1.1095182352925466,1.1095182352925466
r_0851,-1000.0,1000.0,2000.0
r_0852,0.011883115600437012,0.013203461778252677,0.001320346177815665
r_0853,0.0,0.0,0.0
r_0854,0.0,0.05680436578259272,0.05680436578259272
r_0855,0.007911616961928613,0.10879534627020827,0.10088372930827966
r_0882,0.0018240985127177232,0.0020267757670621666,0.00020267725434444336
r_0883,0.005099913651099955,0.4385732045130868,0.4334732908619868
r_0884,0.0,1.849197058819238,1.849197058819238
r_0885,0.0,0.0,0.0
r_0886,0.0,2.6425171971434387,2.6425171971434387
r_0887,0.0,2.6425171971433463,2.6425171971433463
r_0888,0.11430862827218895,1.2238268635636422,1.1095182352914532
r_0889,0.0,2.933084236347307,2.933084236347307
r_0890,0.0,0.0,0.0
r_0891,0.0,1.3901420510075504,1.3901420510075504
r_0892,0.00794572530338967,1.5598062611283898,1.5518605358250002
r_0893,-0.3728062434281811,1.5598062611283814,1.9326125045565625
r_0902,-0.14581998888464864,-0.05423931045609279,0.09158067842855586
r_0903,9.27114905838706e-08,0.6934489897686055,0.6934488970571149
r_0904,0.017095039830148175,0.09130341457263373,0.07420837474248555
r_0905,1.4679319295604364e-05,1.6310351851538385e-05,1.6310325559340213e-06
r_0906,1.4679319295604364e-05,1.631035185152119e-05,1.6310325559168265e-06
r_0907,-1.8492117381498197,1.1160116357758447,2.9652233739256646
r_0908,0.007911616961925778,0.1087952535587135,0.10088363659678773
r_0909,0.005883872458475378,0.08189909822522669,0.07601522576675131
r_0910,0.005883872458475378,0.08189909822522812,0.07601522576675274
r_0911,0.007911616961925778,0.1087952535587171,0.10088363659679131
r_0912,0.013795489420401158,0.11467912601718933,0.10088363659678817
r_0913,0.0029893575471141953,0.2860874988237713,0.2830981412766571
r_0914,0.007911709673416364,0.1087953462702493,0.10088363659683293
r_0915,0.007911709673416364,0.10879534627003805,0.10088363659662168
r_0916,0.025541411104249453,1.141567726198616,1.1160263150943666
r_0917,0.0,1.3901420510082967,1.3901420510082967
r_0918,0.0,1.3901420510083533,1.3901420510083533
r_0919,0.0,1000.0,1000.0
r_0920,0.0,1000.0,1000.0
r_0921,0.0,0.0,0.0
r_0922,0.0,1.2284556487121086e-13,1.2284556487121086e-13
r_0929,0.0,0.0,0.0
r_0935,3.0903829023503916e-07,0.035139305854588174,0.03513899681629794
r_0936,0.0,0.0,0.0
r_0937,1.4679319295701215e-05,0.17857541972483576,0.17856074040554007
r_0938,0.011883115600437009,0.06868739149510025,0.05680427589466325
r_0939,0.00905211167802695,0.19034578714141265,0.1812936754633857
r_0940,0.0,0.9245985294017859,0.9245985294017859
r_0941,0.014616498378731238,0.016240550884038425,0.0016240525053071875
r_0942,3.862978627937988e-08,0.004392413231861869,0.004392374602075589
r_0943,0.0,4.5680734438567543e-29,4.5680734438567543e-29
r_0949,0.0,1.1095182352826387,1.1095182352826387
r_0950,0.0,0.0,0.0
r_0951,-0.7971629141463161,1.1095182352825692,1.9066811494288853
r_0953,0.0,0.0,0.0
r_0954,0.0,0.0,0.0
r_0955,0.0,0.0,0.0
r_0956,0.0,1.1562299242210559,1.1562299242210559
r_0957,0.014616498378731236,0.9392150277809392,0.924598529402208
r_0958,0.0,3.528907599298602,3.528907599298602
r_0959,0.0,1.4829340271593916,1.4829340271593916
r_0960,0.0,0.11611183340378951,0.11611183340378951
r_0961,0.0,1.8089609695090438,1.8089609695090438
r_0962,0.0,3.3213316872754315,3.3213316872754315
r_0963,0.0,0.0,0.0
r_0964,0.0,1.8491970588040576,1.8491970588040576
r_0965,0.0,1.8491970588041948,1.8491970588041948
r_0966,0.0,8.58439415274141e-07,8.58439415274141e-07
r_0967,0.00015451914104202362,0.0001716879344911402,1.7168793449116572e-05
r_0968,7.72595705210118e-05,8.58439672455691e-05,8.58439672455731e-06
r_0969,0.0,1.849200000000112,1.849200000000112
r_0970,0.0,0.00030903808973693206,0.00030903808973693206
r_0971,0.0,0.046231060558670274,0.046231060558670274
r_0972,0.0,0.0002060232417555877,0.0002060232417555877
r_0973,0.0,0.04740481507938131,0.04740481507938131
r_0974,0.0,0.0003090382857067112,0.0003090382857067112
r_0975,0.0,0.0,0.0
r_0976,0.0,0.04747211160441889,0.04747211160441889
r_0977,0.0,0.0,0.0
r_0978,0.0,0.00020602553712921178,0.00020602553712921178
r_0979,0.0,0.0,0.0
r_0982,0.02496231978858488,1.0442571111614156,1.0192947913728307
r_0983,0.0,0.0,0.0
r_0984,-0.21313117579347166,1.930272682872744,2.1434038586662156
r_0985,0.0,0.0,0.0
r_0986,0.0,0.013590564004042556,0.013590564004042556
r_0987,0.0,0.0,0.0
r_0988,0.025399159729681074,0.10019274547596291,0.07479358574628184
r_0989,0.025399159729681077,0.10019274547595837,0.07479358574627729
r_0990,-1.8491970588209385,2.642516752315232,4.4917138111361705
r_0992,0.0,0.6229729227767119,0.6229729227767119
r_0993,0.0,0.0,0.0
r_0995,0.016453543965455137,0.01828171179772384,0.001828167832268704
r_0996,0.02392948308268696,0.20522311951812264,0.18129363643543567
r_0997,0.02392948308268696,0.20522311951812894,0.18129363643544197
r_0998,0.0,0.0,0.0
r_0999,0.0,0.0,0.0
r_1000,0.0,5.293933887077294,5.293933887077294
r_1001,0.0,0.045562425811634305,0.045562425811634305
r_1002,1.4679319295555893e-05,0.17857565920051213,0.17856097988121658
r_1003,0.0,0.0,0.0
r_1004,0.0,1.8492000000001354,1.8492000000001354
r_1005,0.0,1.8492000000001152,1.8492000000001152
r_1006,0.0,1.849200000000172,1.849200000000172
r_1007,0.0,1.8492000000001152,1.8492000000001152
r_1008,0.0,0.0,0.0
r_1009,0.0,0.0,0.0
r_1010,0.0,0.0,0.0
r_1011,0.0028491346752384196,0.015217216800157219,0.0123680821249188
r_1012,0.002849134675238416,0.015217216800156953,0.012368082124918536
r_1021,-0.06424113064157233,5.302222350916739,5.366463481558311
r_1022,0.0,2.659531161277488,2.659531161277488
r_1023,0.0,0.9873282223095043,0.9873282223095043
r_1024,0.0,0.0,0.0
r_1025,0.005099913651099945,2.7788999136514563,2.773800000000356
r_1026,0.0,2.773800000000312,2.773800000000312
r_1027,0.005099913651099945,0.21583014077128526,0.21073022712018533
r_1028,0.0,0.0,0.0
r_1029,0.0,0.0,0.0
r_1030,0.0,1.8492000000001039,1.8492000000001039
r_1031,0.0,0.0,0.0
r_1032,0.0,0.0,0.0
r_1033,0.0,0.0,0.0
r_1034,0.0,1.0301276674156254e-07,1.0301276674156254e-07
r_1035,0.0,0.0,0.0
r_1036,9.27114905838706e-08,0.6934500927115183,0.6934500000000277
r_1037,0.0,0.0,0.0
r_1038,0.0060270285322046036,0.5841502498092384,0.5781232212770337
r_1039,0.0,0.0,0.0
r_1040,0.0,0.5166379691411868,0.5166379691411868
r_1041,0.016986022212039004,0.543249522252605,0.526263500040566
r_1042,0.016986022212039004,0.01887335801337661,0.0018873358013376043
r_1043,0.0,0.0,0.0
r_1045,0.000278134457136039,0.047532092758873955,0.04725395830173792
r_1046,0.0,0.0,0.0
r_1047,0.0,0.0,0.0
r_1048,-2.643113878055462,2.6589374833540282,5.30205136140949
r_1049,-0.09460084635538679,0.9771013147564477,1.0717021611118345
r_1050,-0.1450016250807138,0.9531718316737628,1.0981734567544765
r_1051,0.010549794659534314,0.7039997946595518,0.6934500000000174
r_1054,-0.7638356968943554,0.7879960070146821,1.5518317039090375
r_1055,0.002989357547114132,0.2860879490964391,0.28309859154932493
r_1056,0.0,0.044410702427298276,0.044410702427298276
r_1057,0.0025203919425081356,0.0028004354916757227,0.00028004354916758706
r_1058,0.0,0.0,0.0
r_1063,-999.9909478883219,1000.0,1999.990947888322
r_1065,0.0,0.0,0.0
r_1066,0.00905211167802695,0.010057901864475353,0.001005790186448403
r_1067,0.0,0.0,0.0
r_1068,0.0,0.0,0.0
r_1069,0.0018240985127177232,0.0020267761252420083,0.00020267761252428505
r_1070,0.0,0.0,0.0
r_1071,-1000.0,0.0,1000.0
r_1072,0.0,1.8530070611911147,1.8530070611911147
r_1073,0.0,1.8530070611938172,1.8530070611938172
r_1074,0.0,1.1095200000021421,1.1095200000021421
r_1075,0.0,0.30820000000074704,0.30820000000074704
r_1076,0.0,0.0,0.0
r_1077,0.0,1.84920000000304,1.84920000000304
r_1078,0.0,1.849200000002693,1.849200000002693
r_1079,0.0,1.1095200000015333,1.1095200000015333
r_1080,0.0,1.1095200000012715,1.1095200000012715
r_1081,7.725957255875978e-08,0.008784840355771093,0.008784763096198535
r_1082,0.0,0.0,0.0
r_1083,7.72595725587598e-08,0.008784840355769024,0.008784763096196465
r_1084,-999.8856913717277,2.888108628272279,1002.7738
r_1085,0.0,1.8492000000002007,1.8492000000002007
r_1086,0.0,1.8492000000001618,1.8492000000001618
r_1087,0.0,0.13563746208779287,0.13563746208779287
r_1088,-0.15911970594832595,-0.023482243860633217,0.13563746208769273
r_1089,0.023482243860633047,0.026091382067370304,0.002609138206737256
r_1090,0.0,0.0,0.0
r_1091,0.0,0.42673846153846673,0.42673846153846673
r_1092,0.0,0.0,0.0
r_1093,0.0,0.0,0.0
r_1094,0.0,0.0,0.0
r_1095,0.0,0.0,0.0
r_1096,-0.0838360635917718,0.0,0.0838360635917718
r_1097,0.0,0.11611201808363852,0.11611201808363852
r_1098,0.0,0.060854303328146016,0.060854303328146016
r_1099,0.025399159729681084,0.100192882428284,0.07479372269860292
r_1100,0.0,0.0,0.0
r_1101,0.0,0.0,0.0
r_1102,0.0,0.0,0.0
r_1103,0.0,0.0,0.0
r_1104,0.0,0.0,0.0
r_1106,0.0,0.3049472295514763,0.3049472295514763
r_1107,0.0,0.1261391541609912,0.1261391541609912
r_1108,0.0,0.0,0.0
r_1109,0.0,0.0,0.0
r_1110,5.536357708833971,9.328596898835684,3.7922391900017134
r_1111,0.0,0.0,0.0
r_1112,-7.238031687214984,1000.0,1007.238031687215
r_1113,0.0,0.0,0.0
r_1114,0.0,0.0,0.0
r_1115,0.4943461270694811,1.2340679614069772,0.739721834337496
r_1116,0.0,1.109520000000157,1.109520000000157
r_1118,0.0,0.0,0.0
r_1119,0.0,0.0,0.0
r_1120,0.0,1.3134492061279641,1.3134492061279641
r_1121,0.0,0.6936976908484492,0.6936976908484492
r_1122,0.0,0.6936976908484679,0.6936976908484679
r_1123,0.0,0.6936976908484849,0.6936976908484849
r_1124,0.0,0.693697690848548,0.693697690848548
r_1125,0.0,2.214599154249229,2.214599154249229
r_1126,-3.552539030264767,1000.0,1003.5525390302647
r_1127,-0.2052234166059643,-3.596242262775057e-17,0.20522341660596427
r_1128,-1000.0,1000.0,2000.0
r_1129,0.0,0.5718550398303553,0.5718550398303553
r_1130,0.0,0.5045074115289493,0.5045074115289493
r_1131,0.0,0.4624651272286534,0.4624651272286534
r_1132,0.0,0.0,0.0
r_1133,0.0,0.0,0.0
r_1134,0.0,0.0,0.0
r_1135,0.0,0.0,0.0
r_1136,-0.17451868629676154,0.0,0.17451868629676154
r_1137,0.0,1.8572487124258557,1.8572487124258557
r_1138,-1.8572487124316925,0.7886287277508528,2.645877440182545
r_1139,0.0,0.0,0.0
r_1146,-0.01078871420681603,0.0,0.01078871420681603
r_1147,-0.01068897615038367,0.0,0.01068897615038367
r_1148,0.0,0.0,0.0
r_1149,0.0,0.0,0.0
r_1151,0.0,8.438155619928258e-07,8.438155619928258e-07
r_1161,-0.010788714206816057,0.0,0.010788714206816057
r_1162,0.0,0.0,0.0
r_1164,0.0,0.0,0.0
r_1165,0.0,1.8492000000000917,1.8492000000000917
r_1166,0.9036473530637719,1.0,0.09635264693622814
r_1167,0.0,0.0,0.0
r_1168,-1.8492000000000064,0.0,1.8492000000000064
r_1169,-0.04990554326118842,0.0,0.04990554326118842
r_1170,-0.03782351789753007,0.0,0.03782351789753007
r_1171,0.0,2.2145991542491457,2.2145991542491457
r_1172,0.0,2.2145991542491266,2.2145991542491266
r_1173,-0.3386145703086889,0.0,0.3386145703086889
r_1174,0.0,1.109520000000068,1.109520000000068
r_1175,0.0,1.38690000000008,1.38690000000008
r_1176,-0.09372212461143853,0.0,0.09372212461143853
r_1177,0.0,0.0,0.0
r_1178,2.425950620505359e-06,0.00878718904681725,0.008784763096196746
r_1179,7.725957255875976e-08,0.00878484035576913,0.00878476309619657
r_1180,0.0,0.061529247354764297,0.061529247354764297
r_1181,0.0,0.07321824516946655,0.07321824516946655
r_1182,0.0,0.0,0.0
r_1183,-0.20709272808722592,0.0,0.20709272808722592
r_1184,-0.07519314700860155,0.0,0.07519314700860155
r_1185,0.0,999.9999999999999,999.9999999999999
r_1186,-0.6934500000000187,0.0,0.6934500000000187
r_1187,0.0,999.9999999999999,999.9999999999999
r_1188,0.0,1000.0,1000.0
r_1189,0.0,0.0,0.0
r_1190,-0.1801870858776322,0.6934500000015994,0.8736370858792316
r_1191,0.0,0.0,0.0
r_1192,-0.07695851108041588,0.0,0.07695851108041588
r_1193,0.0,-3.350691186419855e-13,-3.350691186419855e-13
r_1194,0.0,3.4089981966993625,3.4089981966993625
r_1195,0.0,0.0,0.0
r_1196,-0.12278340932230941,0.0,0.12278340932230941
r_1197,0.0,999.9999999999999,999.9999999999999
r_1198,0.0,1000.0,1000.0
r_1199,-0.11513843343988354,0.0,0.11513843343988354
r_1200,0.0,1000.0,1000.0
r_1201,-0.07601534667032442,0.0,0.07601534667032442
r_1202,-1000.0,1000.0,2000.0
r_1203,0.0,1000.0,1000.0
r_1204,0.0,1000.0,1000.0
r_1205,-0.07928540803202355,0.0,0.07928540803202355
r_1206,0.0,0.0,0.0
r_1207,0.0,0.0,0.0
r_1208,-1000.0,999.9999999999999,2000.0
r_1209,0.0,1000.0,1000.0
r_1210,0.0,1000.0,1000.0
r_1211,-0.08043497172680779,0.0,0.08043497172680779
r_1212,0.0,1000.0,1000.0
r_1213,-0.07479372269856062,0.0,0.07479372269856062
r_1214,-0.06378751293546975,0.0,0.06378751293546975
r_1215,-0.05415724702757848,0.0,0.05415724702757848
r_1216,-0.09770685829015337,0.0,0.09770685829015337
r_1217,-0.21345132743353748,0.0,0.21345132743353748
r_1218,-0.12499098774329061,0.0,0.12499098774329061
r_1219,-0.042776057151751465,0.0,0.042776057151751465
r_1220,-1000.0,999.9999999999999,2000.0
r_1221,0.0,1000.0,1000.0
r_1222,0.0,1000.0,1000.0
r_1223,-0.056804365782657885,0.0,0.056804365782657885
r_1224,-0.10164907651708555,0.0,0.10164907651708555
r_1225,-0.012365701650357181,0.0,0.012365701650357181
r_1226,0.0,1.5768598327606567,1.5768598327606567
r_1227,0.0,0.0,0.0
r_1228,0.0,0.02572942789229109,0.02572942789229109
r_1229,0.0,-4.822114236229589e-17,-4.822114236229589e-17
r_1230,0.0,0.0,0.0
r_1231,0.0,-8.376980042207283e-17,-8.376980042207283e-17
r_1232,0.0,0.0,0.0
r_1235,-1.0301272678763785e-07,0.0,1.0301272678763785e-07
r_1236,-0.6934487302466389,0.4702152907272695,1.1636640209739084
r_1237,0.014261512881008603,0.953478011259807,0.9392164983787984
r_1238,-0.09770667938238467,0.0,0.09770667938238467
r_1239,0.0,1.5768598327606562,1.5768598327606562
r_1241,-0.042557879635245814,0.0,0.042557879635245814
r_1242,0.0,0.0,0.0
r_1243,0.0,0.04491293055255742,0.04491293055255742
r_1244,0.021555934691441334,4.815928145750174,4.794372211058733
r_1245,0.0,1000.0,1000.0
r_1249,0.0002804522439790328,0.00031161360442115595,3.1161360442123124e-05
r_1250,0.0,0.0,0.0
r_1251,-0.0960156087433491,0.0,0.0960156087433491
r_1252,0.0,0.0,0.0
r_1253,0.0,0.0,0.0
r_1254,-0.2522778463834962,0.0,0.2522778463834962
r_1255,0.0,0.0,0.0
r_1256,0.0,1.281641416714403e-18,1.281641416714403e-18
r_1257,0.0,0.0,0.0
r_1258,-1.910362051301445,-0.00030672050086242675,1.9100553308005825
r_1259,0.0,0.0,0.0
r_1260,-0.04556242581163656,2.4722773694247047e-33,0.04556242581163656
r_1261,0.0,0.0,0.0
r_1262,-0.029867823719289064,0.0,0.029867823719289064
r_1263,0.0,0.0,0.0
r_1264,0.0,1.5768586941465381,1.5768586941465381
r_1265,0.0,5.3022216710324415,5.3022216710324415
r_1266,0.00664519778312918,0.44011839593443736,0.4334731981513082
r_1267,0.0,0.43347398030941126,0.43347398030941126
r_1268,0.0,0.0,0.0
r_1269,0.0,0.0,0.0
r_1270,0.0,0.0,0.0
r_1271,0.0,0.0,0.0
r_1272,0.0,0.0,0.0
r_1273,-0.3698400000000443,0.0,0.3698400000000443
r_1274,0.0,0.0,0.0
r_1275,0.0,0.0,0.0
r_1276,0.0,0.0,0.0
r_1277,-6.600960978973288,-3.591225280504053,3.009735698469235
r_1278,-0.011302948187690504,0.0,0.011302948187690504
r_1449,0.0,0.0,0.0
r_1450,0.0,0.0,0.0
r_1451,0.0,0.0,0.0
r_1452,0.0,0.0,0.0
r_1453,0.0,0.0,0.0
r_1454,0.0,0.0,0.0
r_1455,0.0,0.0,0.0
r_1456,0.0,0.0,0.0
r_1457,0.0,0.0,0.0
r_1458,0.0,0.0,0.0
r_1479,0.0,0.0,0.0
r_1480,0.0,0.0,0.0
r_1481,0.0,0.0,0.0
r_1482,0.0,0.0,0.0
r_1483,0.0,0.0,0.0
r_1484,0.0,0.0,0.0
r_1485,0.0,0.0,0.0
r_1486,0.0,0.0,0.0
r_1487,0.0,0.0,0.0
r_1488,0.0,0.0,0.0
r_1509,0.0,0.0,0.0
r_1510,0.0,0.0,0.0
r_1511,0.0,0.0,0.0
r_1512,0.0,0.0,0.0
r_1513,0.0,0.0,0.0
r_1514,0.0,0.0,0.0
r_1515,0.0,0.0,0.0
r_1516,0.0,0.0,0.0
r_1517,0.0,0.0,0.0
r_1518,0.0,0.0,0.0
r_1542,0.0,0.0,0.0
r_1543,0.0,0.0,0.0
r_1545,0.0,0.0,0.0
r_1546,0.0,0.1745186862967292,0.1745186862967292
r_1547,0.0,0.08383606359185976,0.08383606359185976
r_1548,0.0,0.042557957561720504,0.042557957561720504
r_1549,0.0,0.11611201808364695,0.11611201808364695
r_1550,0.0,0.08383606359186166,0.08383606359186166
r_1551,0.0,0.0,0.0
r_1552,0.0,0.1801870858776267,0.1801870858776267
r_1553,0.0,0.04990554326119251,0.04990554326119251
r_1554,0.0,0.0,0.0
r_1560,-8.4866683218947e-33,0.9246000000001163,0.9246000000001163
r_1562,0.0,0.693697690848494,0.693697690848494
r_1563,0.0,0.0,0.0
r_1564,0.0,0.0,0.0
r_1565,0.0,0.0,0.0
r_1566,0.0,0.0,0.0
r_1567,-0.20522311951811184,0.0,0.20522311951811184
r_1568,-0.0425725589545441,-1.4679319295598265e-05,0.0425578796352485
r_1572,0.0,0.07928540803202108,0.07928540803202108
r_1573,0.0,0.07928540803201925,0.07928540803201925
r_1574,-0.11275329154480945,0.0,0.11275329154480945
r_1575,0.0,0.08043497172684969,0.08043497172684969
r_1576,-0.08043497172684431,0.0,0.08043497172684431
r_1577,0.0,0.08512244522189007,0.08512244522189007
r_1578,0.0,0.0851224452218816,0.0851224452218816
r_1579,0.0,0.08043497172684456,0.08043497172684456
r_1580,0.0,0.08043497172684944,0.08043497172684944
r_1581,0.0,0.06085430332814999,0.06085430332814999
r_1582,0.0,0.11144682389812266,0.11144682389812266
r_1583,0.0,0.10354636404361604,0.10354636404361604
r_1585,-0.22319267944727225,0.10222383679498964,0.32541651624226187
r_1586,0.0,0.13405180746183595,0.13405180746183595
r_1587,0.0,0.0,0.0
r_1588,-1000.0,1000.0,2000.0
r_1589,0.0,0.054688408728536426,0.054688408728536426
r_1590,-0.054688408728530535,0.0,0.054688408728530535
r_1591,0.0,0.054688408728535524,0.054688408728535524
r_1595,0.0,0.0,0.0
r_1596,-0.10222383679497721,1.7452713626888308,1.847495199483808
r_1597,-0.0838360635918606,0.0,0.0838360635918606
r_1598,0.0,0.08644891853148108,0.08644891853148108
r_1599,0.0,0.08644891853147732,0.08644891853147732
r_1600,0.0,0.0816183610416647,0.0816183610416647
r_1601,0.0,0.0,0.0
r_1603,0.0,1.0299184317986636e-07,1.0299184317986636e-07
r_1604,0.0,0.06869390098092258,0.06869390098092258
r_1605,0.0,0.0686939009809258,0.0686939009809258
r_1606,4.898257109264963e-06,5.440643417657125e-06,5.423863083921618e-07
r_1607,0.0,2.7737955882310064,2.7737955882310064
r_1608,-2.7738000000001026,0.0,2.7738000000001026
r_1609,0.0,0.0,0.0
r_1610,0.0,0.0,0.0
r_1611,0.0,0.0,0.0
r_1613,0.0,1.8492000000003463,1.8492000000003463
r_1614,0.0,0.0,0.0
r_1615,0.0,1.8492000000000393,1.8492000000000393
r_1616,0.0,0.0,0.0
r_1617,0.0,1.849200000000135,1.849200000000135
r_1618,0.0,1.849200000000081,1.849200000000081
r_1619,0.0,1.8492000000001199,1.8492000000001199
r_1620,0.0,0.0,0.0
r_1621,0.0,0.0,0.0
r_1622,-0.07027872284615418,-6.180765804700783e-07,0.0702781047695737
r_1623,0.0,1.8492000000001103,1.8492000000001103
r_1624,0.0,0.0,0.0
r_1625,0.0,0.0,0.0
