sce:YDR339C	ko:K14566
sce:YDR341C	ko:K01887
sce:YDR342C	ko:K08139
sce:YDR343C	ko:K08139
sce:YDR345C	ko:K08139
sce:YDR347W	ko:K04564
sce:YDR350C	ko:K17673
sce:YDR352W	ko:K23678
sce:YDR353W	ko:K00384
sce:YDR354W	ko:K00766
sce:YDR357C	ko:K22240
sce:YDR358W	ko:K12404
sce:YDR359C	ko:K11397
sce:YDR361C	ko:K15262
sce:YDR362C	ko:K15205
sce:YDR363W-A	ko:K10881
sce:YDR364C	ko:K12816
sce:YDR367W	ko:K22724
sce:YDR369C	ko:K10868
sce:YDR371W	ko:K01183
sce:YDR372C	ko:K15620
sce:YDR373W	ko:K19932
sce:YDR374C	ko:K20102
sce:YDR375C	ko:K08900
sce:YDR376W	ko:K18914
sce:YDR377W	ko:K02139
sce:YDR378C	ko:K12625
sce:YDR379C-A	ko:K18167
sce:YDR379W	ko:K19839
sce:YDR380W	ko:K12732
sce:YDR381W	ko:K12881
sce:YDR382W	ko:K02943
sce:YDR384C	ko:K07034
sce:YDR385W	ko:K03234
sce:YDR386W	ko:K08991
sce:YDR387C	ko:K08150
sce:YDR388W	ko:K12562
sce:YDR389W	ko:K19845
sce:YDR390C	ko:K10685
sce:YDR392W	ko:K11313
sce:YDR393W	ko:K17983
sce:YDR394W	ko:K03063
sce:YDR395W	ko:K20223
sce:YDR397C	ko:K21751
sce:YDR398W	ko:K14546
sce:YDR399W	ko:K19836
sce:YDR400W	ko:K01240
sce:YDR404C	ko:K03015
sce:YDR405W	ko:K02892
sce:YDR406W	ko:K08711
sce:YDR407C	ko:K20306
sce:YDR408C	ko:K00601
sce:YDR409W	ko:K04706
sce:YDR410C	ko:K00587
sce:YDR411C	ko:K13989
sce:YDR412W	ko:K14851
sce:YDR416W	ko:K12867
sce:YDR418W	ko:K02870
sce:YDR419W	ko:K03509
sce:YDR420W	ko:K19848
sce:YDR423C	ko:K09043
sce:YDR424C	ko:K10418
sce:YDR425W	ko:K21996
sce:YDR427W	ko:K03039
sce:YDR428C	ko:K14263
sce:YDR429C	ko:K03248
sce:YDR430C	ko:K06972
sce:YDR432W	ko:K14651
sce:YDR434W	ko:K05291
sce:YDR435C	ko:K18203
sce:YDR436W	ko:K06269
sce:YDR437W	ko:K03861
sce:YDR438W	ko:K15289
sce:YDR439W	ko:K12775
sce:YDR440W	ko:K11427
sce:YDR441C	ko:K00759
sce:YDR443C	ko:K15165
sce:YDR447C	ko:K02962
sce:YDR448W	ko:K11314
sce:YDR449C	ko:K14557
sce:YDR450W	ko:K02964
sce:YDR451C	ko:K12411
sce:YDR452W	ko:K06018
sce:YDR453C	ko:K03386
sce:YDR454C	ko:K00942
sce:YDR456W	ko:K12041
sce:YDR457W	ko:K10592
sce:YDR459C	ko:K18932
sce:YDR460W	ko:K10842
sce:YDR461W	ko:K11235
sce:YDR462W	ko:K17421
sce:YDR465C	ko:K18477
sce:YDR466W	ko:K06276
sce:YDR468C	ko:K08499
sce:YDR469W	ko:K14968
sce:YDR470C	ko:K17967
sce:YDR471W	ko:K02901
sce:YDR472W	ko:K20280
sce:YDR473C	ko:K12843
sce:YDR477W	ko:K12761
sce:YDR478W	ko:K14531
sce:YDR479C	ko:K28906
sce:YDR480W	ko:K11242
sce:YDR481C	ko:K01077
sce:YDR483W	ko:K10967
sce:YDR484W	ko:K20298
sce:YDR485C	ko:K11664
sce:YDR486C	ko:K12198
sce:YDR487C	ko:K02858
sce:YDR488C	ko:K10415
sce:YDR489W	ko:K10735
sce:YDR490C	ko:K06276
sce:YDR492W	ko:K07297
sce:YDR493W	ko:K18170
sce:YDR495C	ko:K20177
sce:YDR496C	ko:K14844
sce:YDR497C	ko:K08150
sce:YDR498C	ko:K08497
sce:YDR499W	ko:K12578
sce:YDR500C	ko:K02922
sce:YDR502C	ko:K00789
sce:YDR503C	ko:K18693
sce:YDR507C	ko:K06668
sce:YDR508C	ko:K16261
sce:YDR513W	ko:K03676
sce:YDR515W	ko:K18757
sce:YDR516C	ko:K00844
sce:YDR517W	ko:K26797
sce:YDR518W	ko:K09580
sce:YDR519W	ko:K09569
sce:YDR523C	ko:K12771
sce:YDR524C	ko:K12488
sce:YDR527W	ko:K20826
sce:YDR529C	ko:K00417
sce:YDR530C	ko:K00988
sce:YDR531W	ko:K09680
sce:YDR532C	ko:K05749
sce:YDR533C	ko:K22211
sce:YDR538W	ko:K03186
sce:YDR539W	ko:K20039
sce:YEL002C	ko:K12670
sce:YEL003W	ko:K09549
sce:YEL004W	ko:K15278
sce:YEL005C	ko:K22242
sce:YEL006W	ko:K15115
sce:YEL007W	ko:K21631
sce:YEL009C	ko:K09464
sce:YEL011W	ko:K00700
sce:YEL012W	ko:K10576
sce:YEL013W	ko:K08332
sce:YEL015W	ko:K12615
sce:YEL018W	ko:K11398
sce:YEL019C	ko:K22756
sce:YEL020C	ko:K12261
sce:YEL020W-A	ko:K17777
sce:YEL021W	ko:K01591
sce:YEL022W	ko:K18443
sce:YEL024W	ko:K00411
sce:YEL026W	ko:K12845
sce:YEL027W	ko:K02155
sce:YEL029C	ko:K00868
sce:YEL030W	ko:K04043
sce:YEL031W	ko:K14950
sce:YEL032W	ko:K02541
sce:YEL034W	ko:K03263
sce:YEL036C	ko:K05533
sce:YEL037C	ko:K10839
sce:YEL038W	ko:K09880
sce:YEL039C	ko:K08738
sce:YEL042W	ko:K01526
sce:YEL044W	ko:K11667
sce:YEL046C	ko:K01620
sce:YEL047C	ko:K18561
sce:YEL048C	ko:K20312
sce:YEL050C	ko:K02886
sce:YEL051W	ko:K02149
sce:YEL052W	ko:K18798
sce:YEL053C	ko:K20823
sce:YEL054C	ko:K02870
sce:YEL055C	ko:K02331
sce:YEL056W	ko:K10752
sce:YEL058W	ko:K01836
sce:YEL059C-A	ko:K17802
sce:YEL060C	ko:K01336
sce:YEL061C	ko:K10398
sce:YEL062W	ko:K20405
sce:YEL063C	ko:K16261
sce:YEL064C	ko:K14997
sce:YEL065W	ko:K08197
sce:YEL066W	ko:K18852
sce:YEL069C	ko:K08139
sce:YEL070W	ko:K00045
sce:YEL071W	ko:K21618
sce:YER001W	ko:K05538
sce:YER002W	ko:K14839
sce:YER003C	ko:K01809
sce:YER005W	ko:K14642
sce:YER006W	ko:K14538
sce:YER007C-A	ko:K07575
sce:YER007W	ko:K21768
sce:YER008C	ko:K19983
sce:YER009W	ko:K28773
sce:YER012W	ko:K02734
sce:YER013W	ko:K12818
sce:YER014W	ko:K00231
sce:YER015W	ko:K01897
sce:YER016W	ko:K10436
sce:YER017C	ko:K08956
sce:YER018C	ko:K11558
sce:YER019C-A	ko:K09481
sce:YER019W	ko:K12351
sce:YER020W	ko:K04630
sce:YER021W	ko:K03033
sce:YER022W	ko:K15134
sce:YER023W	ko:K00286
sce:YER024W	ko:K00624
sce:YER025W	ko:K03242
sce:YER026C	ko:K17103
sce:YER028C	ko:K09467
sce:YER029C	ko:K11086
sce:YER031C	ko:K07905
sce:YER035W	ko:K18759
sce:YER036C	ko:K06185
sce:YER037W	ko:K23736
sce:YER038C	ko:K28410
sce:YER039C	ko:K15356
sce:YER040W	ko:K09184
sce:YER041W	ko:K15338
sce:YER042W	ko:K07304
sce:YER043C	ko:K01251
sce:YER046W	ko:K28911
sce:YER047C	ko:K22766
sce:YER048W-A	ko:K22069
sce:YER049W	ko:K24029
sce:YER050C	ko:K02963
sce:YER051W	ko:K10276
sce:YER052C	ko:K00928
sce:YER053C	ko:K15102
sce:YER055C	ko:K00765
sce:YER056C	ko:K29031
sce:YER056C-A	ko:K02915
sce:YER058W	ko:K18188
sce:YER059W	ko:K24113
sce:YER060W	ko:K29031
sce:YER060W-A	ko:K29031
sce:YER061C	ko:K09458
sce:YER062C	ko:K06116
sce:YER063W	ko:K18732
sce:YER065C	ko:K01637
sce:YER068W	ko:K10643
sce:YER069W	ko:K12659
sce:YER070W	ko:K10807
sce:YER072W	ko:K27690
sce:YER073W	ko:K00128
sce:YER074W	ko:K02974
sce:YER074W-A	ko:K22939
sce:YER075C	ko:K19806
sce:YER078C	ko:K18573
sce:YER081W	ko:K00058
sce:YER082C	ko:K14768
sce:YER083C	ko:K22386
sce:YER086W	ko:K01754
sce:YER087C-B	ko:K09481
sce:YER087W	ko:K01881
sce:YER089C	ko:K14803
sce:YER090W	ko:K01657
sce:YER091C	ko:K00549
sce:YER092W	ko:K11679
sce:YER093C	ko:K08267
sce:YER094C	ko:K02735
sce:YER095W	ko:K04482
sce:YER096W	ko:K07126
sce:YER098W	ko:K11872
sce:YER099C	ko:K00948
sce:YER100W	ko:K04554
sce:YER102W	ko:K02995
sce:YER103W	ko:K03283
sce:YER105C	ko:K14312
sce:YER106W	ko:K12774
sce:YER107C	ko:K14298
sce:YER110C	ko:K20221
sce:YER111C	ko:K06649
sce:YER112W	ko:K12623
sce:YER113C	ko:K17086
sce:YER116C	ko:K22646
sce:YER117W	ko:K02894
sce:YER118C	ko:K11246
sce:YER119C	ko:K28671
sce:YER120W	ko:K29085
sce:YER122C	ko:K12493
sce:YER123W	ko:K19830
sce:YER125W	ko:K10591
sce:YER126C	ko:K14842
sce:YER127W	ko:K14765
sce:YER129W	ko:K21157
sce:YER130C	ko:K21545
sce:YER131W	ko:K02976
sce:YER133W	ko:K06269
sce:YER134C	ko:K17619
sce:YER136W	ko:K17255
sce:YER139C	ko:K20827
sce:YER141W	ko:K02259
sce:YER142C	ko:K01247
sce:YER143W	ko:K11885
sce:YER144C	ko:K11839
sce:YER145C	ko:K07243
sce:YER146W	ko:K12624
sce:YER147C	ko:K06673
sce:YER148W	ko:K03120
sce:YER151C	ko:K11841
sce:YER153C	ko:K17668
sce:YER154W	ko:K03217
sce:YER155C	ko:K19844
sce:YER156C	ko:K25877
sce:YER157W	ko:K20290
sce:YER159C	ko:K21752
sce:YER161C	ko:K15193
sce:YER162C	ko:K10838
sce:YER163C	ko:K07232
sce:YER164W	ko:K11367
sce:YER165W	ko:K13126
sce:YER166W	ko:K01530
sce:YER168C	ko:K00974
sce:YER169W	ko:K19799
sce:YER170W	ko:K00944
sce:YER171W	ko:K10844
sce:YER172C	ko:K12854
sce:YER173W	ko:K06662
sce:YER175C	ko:K22438
sce:YER177W	ko:K06630
sce:YER178W	ko:K00161
sce:YER179W	ko:K10872
sce:YER183C	ko:K01934
sce:YER185W	ko:K29019
sce:YFL001W	ko:K01855
sce:YFL002C	ko:K14809
sce:YFL003C	ko:K08740
sce:YFL004W	ko:K27691
sce:YFL005W	ko:K07901
sce:YFL007W	ko:K06699
sce:YFL008W	ko:K06636
sce:YFL009W	ko:K03361
sce:YFL011W	ko:K08139
sce:YFL013C	ko:K11675
sce:YFL016C	ko:K03686
sce:YFL017C	ko:K00621
sce:YFL017W-A	ko:K11099
sce:YFL018C	ko:K00382
sce:YFL021W	ko:K09184
sce:YFL022C	ko:K01889
sce:YFL023W	ko:K17560
sce:YFL024C	ko:K11322
sce:YFL025C	ko:K05294
sce:YFL026W	ko:K11213
sce:YFL027C	ko:K20372
sce:YFL028C	ko:K12608
sce:YFL029C	ko:K06667
sce:YFL030W	ko:K00830
sce:YFL031W	ko:K16230
sce:YFL033C	ko:K12767
sce:YFL034C-A	ko:K02891
sce:YFL036W	ko:K10908
sce:YFL037W	ko:K07375
sce:YFL038C	ko:K07874
sce:YFL039C	ko:K10355
sce:YFL041W	ko:K19791
sce:YFL042C	ko:K27898
sce:YFL044C	ko:K13719
sce:YFL045C	ko:K17497
sce:YFL048C	ko:K10080
sce:YFL049W	ko:K11776
sce:YFL050C	ko:K16073
sce:YFL053W	ko:K00863
sce:YFL054C	ko:K03441
sce:YFL055W	ko:K16261
sce:YFL058W	ko:K18278
sce:YFL059W	ko:K06215
sce:YFL060C	ko:K08681
sce:YFL061W	ko:K06035
sce:YFR001W	ko:K14817
sce:YFR002W	ko:K14309
sce:YFR003C	ko:K17553
sce:YFR004W	ko:K03030
sce:YFR005C	ko:K12847
sce:YFR006W	ko:K14213
sce:YFR009W	ko:K06158
sce:YFR010W	ko:K11843
sce:YFR011C	ko:K17788
sce:YFR014C	ko:K08794
sce:YFR015C	ko:K00693
sce:YFR018C	ko:K00683
sce:YFR019W	ko:K00921
sce:YFR021W	ko:K17908
sce:YFR022W	ko:K20062
sce:YFR024C-A	ko:K20523
sce:YFR025C	ko:K04486
sce:YFR027W	ko:K11268
sce:YFR028C	ko:K06639
sce:YFR030W	ko:K00380
sce:YFR031C	ko:K06674
sce:YFR031C-A	ko:K02938
sce:YFR032C-A	ko:K02905
sce:YFR033C	ko:K00416
sce:YFR034C	ko:K06658
sce:YFR036W	ko:K03359
sce:YFR037C	ko:K11762
sce:YFR038W	ko:K19001
sce:YFR040W	ko:K15457
sce:YFR042W	ko:K21849
sce:YFR044C	ko:K15428
sce:YFR045W	ko:K15100
sce:YFR047C	ko:K00767
sce:YFR049W	ko:K17417
sce:YFR050C	ko:K02736
sce:YFR051C	ko:K20471
sce:YFR052W	ko:K03031
sce:YFR053C	ko:K00844
sce:YFR055W	ko:K01760
sce:YGL001C	ko:K07748
sce:YGL002W	ko:K20346
sce:YGL003C	ko:K03364
sce:YGL004C	ko:K11887
sce:YGL006W	ko:K01537
sce:YGL008C	ko:K01535
sce:YGL009C	ko:K01702
sce:YGL010W	ko:K24121
sce:YGL011C	ko:K02730
sce:YGL012W	ko:K00223
sce:YGL017W	ko:K00685
sce:YGL018C	ko:K04082
sce:YGL019W	ko:K03115
sce:YGL020C	ko:K22384
sce:YGL021W	ko:K16315
sce:YGL022W	ko:K07151
sce:YGL025C	ko:K15155
sce:YGL026C	ko:K01694
sce:YGL027C	ko:K01228
sce:YGL029W	ko:K14822
sce:YGL030W	ko:K02908
sce:YGL031C	ko:K02896
sce:YGL033W	ko:K06695
sce:YGL035C	ko:K09467
sce:YGL037C	ko:K01440
sce:YGL038C	ko:K05528
sce:YGL040C	ko:K01698
sce:YGL043W	ko:K03145
sce:YGL044C	ko:K14407
sce:YGL045W	ko:K20063
sce:YGL047W	ko:K07432
sce:YGL048C	ko:K03066
sce:YGL049C	ko:K03260
sce:YGL050W	ko:K15450
sce:YGL054C	ko:K20368
sce:YGL055W	ko:K00507
sce:YGL058W	ko:K10573
sce:YGL059W	ko:K00898
sce:YGL061C	ko:K11570
sce:YGL062W	ko:K01958
sce:YGL063W	ko:K15452
sce:YGL064C	ko:K17678
sce:YGL065C	ko:K03843
sce:YGL066W	ko:K11365
sce:YGL067W	ko:K03426
sce:YGL068W	ko:K02935
sce:YGL070C	ko:K03017
sce:YGL073W	ko:K09419
sce:YGL076C	ko:K02937
sce:YGL077C	ko:K19564
sce:YGL078C	ko:K14811
sce:YGL079W	ko:K22243
sce:YGL080W	ko:K22138
sce:YGL082W	ko:K01309
sce:YGL083W	ko:K17541
sce:YGL084C	ko:K25162
sce:YGL086W	ko:K06679
sce:YGL087C	ko:K10704
sce:YGL089C	ko:K11234
sce:YGL090W	ko:K10982
sce:YGL092W	ko:K18720
sce:YGL093W	ko:K11563
sce:YGL094C	ko:K12571
sce:YGL095C	ko:K12479
sce:YGL097W	ko:K11493
sce:YGL098W	ko:K08507
sce:YGL099W	ko:K14539
sce:YGL100W	ko:K14299
sce:YGL101W	ko:K07023
sce:YGL103W	ko:K02900
sce:YGL105W	ko:K15437
sce:YGL111W	ko:K14841
sce:YGL112C	ko:K03131
sce:YGL113W	ko:K10731
sce:YGL114W	ko:K28863
sce:YGL115W	ko:K07200
sce:YGL116W	ko:K03363
sce:YGL119W	ko:K08869
sce:YGL120C	ko:K12820
sce:YGL122C	ko:K23039
sce:YGL123W	ko:K02981
sce:YGL124C	ko:K20195
sce:YGL125W	ko:K25004
sce:YGL126W	ko:K28100
sce:YGL127C	ko:K15153
sce:YGL129C	ko:K17408
sce:YGL130W	ko:K00987
sce:YGL134W	ko:K24114
sce:YGL135W	ko:K02865
sce:YGL136C	ko:K15508
sce:YGL137W	ko:K17302
sce:YGL139W	ko:K28812
sce:YGL141W	ko:K10589
sce:YGL142C	ko:K05286
sce:YGL143C	ko:K02835
sce:YGL145W	ko:K20474
sce:YGL147C	ko:K02940
sce:YGL148W	ko:K01736
sce:YGL150C	ko:K11665
sce:YGL151W	ko:K15147
sce:YGL153W	ko:K13343
sce:YGL154C	ko:K06133
sce:YGL155W	ko:K11713
sce:YGL156W	ko:K01191
sce:YGL161C	ko:K22940
sce:YGL163C	ko:K10875
sce:YGL166W	ko:K09281
sce:YGL167C	ko:K01537
sce:YGL169W	ko:K07566
sce:YGL171W	ko:K14779
sce:YGL172W	ko:K14307
sce:YGL173C	ko:K12618
sce:YGL174W	ko:K13106
sce:YGL179C	ko:K21158
sce:YGL180W	ko:K08269
sce:YGL181W	ko:K12486
sce:YGL184C	ko:K01760
sce:YGL186C	ko:K29030
sce:YGL187C	ko:K02265
sce:YGL189C	ko:K02976
sce:YGL190C	ko:K04354
sce:YGL191W	ko:K02266
sce:YGL192W	ko:K05925
sce:YGL194C	ko:K11483
sce:YGL195W	ko:K28917
sce:YGL196W	ko:K20498
sce:YGL198W	ko:K22943
sce:YGL200C	ko:K20347
sce:YGL201C	ko:K02542
sce:YGL202W	ko:K00838
sce:YGL203C	ko:K01288
sce:YGL205W	ko:K00232
sce:YGL206C	ko:K04646
sce:YGL207W	ko:K25639
sce:YGL209W	ko:K09467
sce:YGL210W	ko:K07905
sce:YGL211W	ko:K14168
sce:YGL212W	ko:K08502
sce:YGL213C	ko:K12601
sce:YGL216W	ko:K10401
sce:YGL219C	ko:K17775
sce:YGL222C	ko:K18759
sce:YGL224C	ko:K18551
sce:YGL225W	ko:K15356
sce:YGL226C-A	ko:K12691
sce:YGL227W	ko:K23334
sce:YGL229C	ko:K15457
sce:YGL231C	ko:K23565
sce:YGL232W	ko:K06963
sce:YGL233W	ko:K19985
sce:YGL234W	ko:K11788
sce:YGL236C	ko:K03495
sce:YGL237C	ko:K08064
sce:YGL238W	ko:K18423
sce:YGL240W	ko:K03357
sce:YGL241W	ko:K20224
sce:YGL242C	ko:K06867
sce:YGL243W	ko:K15440
sce:YGL244W	ko:K15178
sce:YGL245W	ko:K01885
sce:YGL246C	ko:K14845
sce:YGL247W	ko:K28564
sce:YGL248W	ko:K01120
sce:YGL251C	ko:K15271
sce:YGL252C	ko:K11369
sce:YGL253W	ko:K00844
sce:YGL255W	ko:K14709
sce:YGL256W	ko:K13954
sce:YGL257C	ko:K10968
sce:YGR001C	ko:K22855
sce:YGR002C	ko:K11324
sce:YGR003W	ko:K03869
sce:YGR004W	ko:K28907
sce:YGR005C	ko:K03139
sce:YGR006W	ko:K12817
sce:YGR007W	ko:K00967
sce:YGR009C	ko:K19950
sce:YGR010W	ko:K06210
sce:YGR012W	ko:K01738
sce:YGR014W	ko:K19849
sce:YGR015C	ko:K22586
sce:YGR017W	ko:K00275
sce:YGR019W	ko:K13524
sce:YGR020C	ko:K02151
sce:YGR023W	ko:K11245
sce:YGR024C	ko:K10761
sce:YGR027C	ko:K02975
sce:YGR028W	ko:K22530
sce:YGR029W	ko:K17783
sce:YGR030C	ko:K14524
sce:YGR032W	ko:K00706
sce:YGR033C	ko:K17796
sce:YGR034W	ko:K02898
sce:YGR036C	ko:K07252
sce:YGR037C	ko:K08762
sce:YGR038W	ko:K28680
sce:YGR040W	ko:K04371
sce:YGR043C	ko:K00616
sce:YGR044C	ko:K09235
sce:YGR046W	ko:K17807
sce:YGR047C	ko:K15201
sce:YGR048W	ko:K14016
sce:YGR052W	ko:K08286
sce:YGR054W	ko:K15026
sce:YGR056W	ko:K11756
sce:YGR058W	ko:K23905
sce:YGR059W	ko:K12773
sce:YGR060W	ko:K07750
sce:YGR061C	ko:K01952
sce:YGR062C	ko:K17797
sce:YGR063C	ko:K15171
sce:YGR065C	ko:K29043
sce:YGR066C	ko:K23335
sce:YGR068C	ko:K20062
sce:YGR070W	ko:K19842
sce:YGR072W	ko:K14328
sce:YGR074W	ko:K11087
sce:YGR075C	ko:K12851
sce:YGR076C	ko:K17438
sce:YGR077C	ko:K28901
sce:YGR080W	ko:K08870
sce:YGR081C	ko:K14804
sce:YGR082W	ko:K17770
sce:YGR083C	ko:K03680
sce:YGR085C	ko:K02868
sce:YGR086C	ko:K27388
sce:YGR087C	ko:K01568
sce:YGR088W	ko:K03781
sce:YGR090W	ko:K14544
sce:YGR091W	ko:K12844
sce:YGR092W	ko:K06684
sce:YGR093W	ko:K24939
sce:YGR094W	ko:K01873
sce:YGR095C	ko:K12590
sce:YGR096W	ko:K15108
sce:YGR098C	ko:K02365
sce:YGR099W	ko:K11137
sce:YGR100W	ko:K19951
sce:YGR101W	ko:K09650
sce:YGR102C	ko:K03865
sce:YGR103W	ko:K14843
sce:YGR104C	ko:K15136
sce:YGR105W	ko:K23952
sce:YGR108W	ko:K02220
sce:YGR109C	ko:K06651
sce:YGR110W	ko:K13535
sce:YGR112W	ko:K14998
sce:YGR113W	ko:K02307
sce:YGR116W	ko:K11292
sce:YGR118W	ko:K02973
sce:YGR119C	ko:K14308
sce:YGR121C	ko:K03320
sce:YGR123C	ko:K04460
sce:YGR124W	ko:K01953
sce:YGR125W	ko:K03321
sce:YGR127W	ko:K28098
sce:YGR128C	ko:K14547
sce:YGR129W	ko:K12868
sce:YGR131W	ko:K27384
sce:YGR132C	ko:K17080
sce:YGR133W	ko:K10689
sce:YGR135W	ko:K02728
sce:YGR136W	ko:K20522
sce:YGR138C	ko:K28027
sce:YGR140W	ko:K11574
sce:YGR143W	ko:K21850
sce:YGR144W	ko:K03146
sce:YGR145W	ko:K14788
sce:YGR147C	ko:K20815
sce:YGR148C	ko:K02896
sce:YGR152C	ko:K07836
sce:YGR154C	ko:K29001
sce:YGR155W	ko:K01697
sce:YGR156W	ko:K14407
sce:YGR157W	ko:K16369
sce:YGR158C	ko:K12587
sce:YGR159C	ko:K11294
sce:YGR162W	ko:K03260
sce:YGR163W	ko:K16186
sce:YGR166W	ko:K20311
sce:YGR169C	ko:K15453
sce:YGR169C-A	ko:K28869
sce:YGR170W	ko:K01613
sce:YGR171C	ko:K01874
sce:YGR172C	ko:K20363
sce:YGR173W	ko:K27705
sce:YGR175C	ko:K00511
sce:YGR177C	ko:K00664
sce:YGR179C	ko:K11555
sce:YGR180C	ko:K10808
sce:YGR181W	ko:K17781
sce:YGR183C	ko:K00419
sce:YGR184C	ko:K10625
sce:YGR185C	ko:K01866
sce:YGR186W	ko:K03138
sce:YGR188C	ko:K02178
sce:YGR191W	ko:K16261
sce:YGR192C	ko:K00134
sce:YGR194C	ko:K00854
sce:YGR195W	ko:K11600
sce:YGR198W	ko:K21845
sce:YGR199W	ko:K00728
sce:YGR200C	ko:K11374
sce:YGR201C	ko:K03233
sce:YGR202C	ko:K00968
sce:YGR204W	ko:K00288
sce:YGR205W	ko:K15918
sce:YGR206W	ko:K12187
sce:YGR207C	ko:K03521
sce:YGR208W	ko:K01079
sce:YGR209C	ko:K03671
sce:YGR210C	ko:K06942
sce:YGR211W	ko:K06874
sce:YGR213C	ko:K29019
sce:YGR214W	ko:K02998
sce:YGR215W	ko:K17411
sce:YGR216C	ko:K03860
sce:YGR217W	ko:K21864
sce:YGR218W	ko:K14290
sce:YGR220C	ko:K02906
sce:YGR222W	ko:K17666
sce:YGR223C	ko:K22991
sce:YGR224W	ko:K28668
sce:YGR225W	ko:K12782
sce:YGR227W	ko:K03850
sce:YGR231C	ko:K17081
sce:YGR232W	ko:K06694
sce:YGR233C	ko:K06653
sce:YGR234W	ko:K05916
sce:YGR235C	ko:K17786
sce:YGR239C	ko:K28903
sce:YGR240C	ko:K00850
sce:YGR241C	ko:K20044
sce:YGR243W	ko:K22139
sce:YGR244C	ko:K01900
sce:YGR245C	ko:K14856
sce:YGR246C	ko:K15196
sce:YGR247W	ko:K15435
sce:YGR248W	ko:K01057
sce:YGR252W	ko:K06062
sce:YGR253C	ko:K02729
sce:YGR254W	ko:K01689
sce:YGR255C	ko:K06126
sce:YGR256W	ko:K00033
sce:YGR257C	ko:K15119
sce:YGR258C	ko:K10846
sce:YGR260W	ko:K08192
sce:YGR261C	ko:K12397
sce:YGR262C	ko:K08851
sce:YGR264C	ko:K01874
sce:YGR267C	ko:K01495
sce:YGR270W	ko:K22531
sce:YGR271W	ko:K18664
sce:YGR274C	ko:K23358
sce:YGR276C	ko:K14570
sce:YGR277C	ko:K02201
sce:YGR278W	ko:K13100
sce:YGR280C	ko:K11135
sce:YGR281W	ko:K05665
sce:YGR282C	ko:K01210
sce:YGR283C	ko:K09142
sce:YGR284C	ko:K20369
sce:YGR285C	ko:K09522
sce:YGR286C	ko:K01012
sce:YGR287C	ko:K01182
sce:YGR289C	ko:K08141
sce:YGR292W	ko:K01182
sce:YHL001W	ko:K02875
sce:YHL002W	ko:K04705
sce:YHL003C	ko:K04709
sce:YHL004W	ko:K02967
sce:YHL006C	ko:K29177
sce:YHL007C	ko:K04409
sce:YHL009C	ko:K09043
sce:YHL010C	ko:K10632
sce:YHL011C	ko:K00948
sce:YHL012W	ko:K00963
sce:YHL013C	ko:K18342
sce:YHL014C	ko:K19788
sce:YHL015W	ko:K02969
sce:YHL016C	ko:K20989
sce:YHL018W	ko:K01724
sce:YHL020C	ko:K21642
sce:YHL022C	ko:K10878
sce:YHL023C	ko:K20406
sce:YHL025W	ko:K11773
sce:YHL030W	ko:K11886
sce:YHL031C	ko:K08495
sce:YHL032C	ko:K00864
sce:YHL033C	ko:K02936
sce:YHL034C	ko:K28513
sce:YHL038C	ko:K17661
sce:YHL040C	ko:K08197
sce:YHL047C	ko:K08197
sce:YHR001W	ko:K22285
sce:YHR001W-A	ko:K00420
sce:YHR002W	ko:K15084
sce:YHR003C	ko:K22132
sce:YHR004C	ko:K17617
sce:YHR005C	ko:K19860
sce:YHR005C-A	ko:K17778
sce:YHR007C	ko:K05917
sce:YHR008C	ko:K04564
sce:YHR010W	ko:K02901
sce:YHR011W	ko:K01875
sce:YHR012W	ko:K18467
sce:YHR013C	ko:K20791
sce:YHR016C	ko:K20523
sce:YHR018C	ko:K01755
sce:YHR019C	ko:K01893
sce:YHR020W	ko:K01881
sce:YHR021C	ko:K02978
sce:YHR023W	ko:K10352
sce:YHR024C	ko:K01412
sce:YHR025W	ko:K00872
sce:YHR026W	ko:K03661
sce:YHR027C	ko:K03028
sce:YHR028C	ko:K01282
sce:YHR030C	ko:K04464
sce:YHR031C	ko:K15255
sce:YHR032W	ko:K03327
sce:YHR033W	ko:K00931
sce:YHR035W	ko:K24128
sce:YHR036W	ko:K28564
sce:YHR037W	ko:K00294
sce:YHR038W	ko:K02838
sce:YHR039C-A	ko:K02152
sce:YHR040W	ko:K27833
sce:YHR042W	ko:K00327
sce:YHR043C	ko:K01111
sce:YHR044C	ko:K01111
sce:YHR046C	ko:K01092
sce:YHR047C	ko:K13721
sce:YHR049W	ko:K28998
sce:YHR050W	ko:K12346
sce:YHR051W	ko:K02264
sce:YHR052W	ko:K14783
sce:YHR056C	ko:K11758
sce:YHR057C	ko:K03768
sce:YHR058C	ko:K15128
sce:YHR060W	ko:K23543
sce:YHR062C	ko:K03539
sce:YHR063C	ko:K00077
sce:YHR065C	ko:K14777
sce:YHR066W	ko:K14859
sce:YHR067W	ko:K22541
sce:YHR068W	ko:K00809
sce:YHR069C	ko:K03679
sce:YHR070W	ko:K15429
sce:YHR071W	ko:K21197
sce:YHR072W	ko:K01852
sce:YHR072W-A	ko:K11130
sce:YHR073W	ko:K20463
sce:YHR074W	ko:K01950
sce:YHR075C	ko:K13617
sce:YHR076W	ko:K17508
sce:YHR077C	ko:K14327
sce:YHR079C	ko:K08852
sce:YHR079C-A	ko:K10991
sce:YHR080C	ko:K27898
sce:YHR081W	ko:K12592
sce:YHR082C	ko:K08286
