gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
FKH1_MED4_YAP6,trigenic,C16:0,0.1602999519588612,0.12073511268611471,0.06970644980996812,0.06044481152216985,6.097152327251733,0.10130890945265088,0.1602999519588612,False,False
FKH1_MED4_YAP6,trigenic,C18:0,-0.006113822132720603,0.13223894649518905,0.07634819135634992,0.9386747562821858,6.258330695272922,0.9444649048661861,0.006113822132720603,False,False
FKH1_MED4_YAP6,trigenic,C16:1,0.3377492109667255,1.2014570181218371,0.6936615328324078,0.649903858624445,4.339506471989974,0.6962762653156144,0.3377492109667255,False,False
FKH1_MED4_YAP6,trigenic,C18:1,-0.6099204836241832,2.6672030758290735,1.5399104138133133,0.7206560515298457,2.7603067530957253,0.7578032706808687,0.6099204836241832,False,False
FKH1_MED4_YAP6,trigenic,Total Titer,-0.1443977501385607,0.2764322555174841,0.15959823713571492,0.4084013815049463,4.836343141453451,0.4726071092293868,0.1443977501385607,False,False
RFX1_RPD3_SPT3,trigenic,C14:0,1.7208855322892065,0.7830577120449992,0.4520985808401928,0.020212468894879043,3.867139439102911,0.04440523935674965,1.7208855322892065,True,True
RFX1_RPD3_SPT3,trigenic,C16:0,0.15452107209979826,0.22487116294102644,0.1298294264569858,0.32413799829358414,2.8312379078691325,0.3876625306224775,0.15452107209979826,False,False
RFX1_RPD3_SPT3,trigenic,C18:0,-0.5513832765459256,0.136561225150908,0.07884366010174182,0.0010258360957620116,4.868765325248439,0.005813071209318066,0.5513832765459256,True,True
RFX1_RPD3_SPT3,trigenic,C16:1,0.23586603615542678,0.31528291082302784,0.1820286734345639,0.2924745809709788,2.76972718438148,0.355752727109504,0.23586603615542678,False,False
RFX1_RPD3_SPT3,trigenic,C18:1,2.48324312431912,1.3491891404701082,0.7789547134381368,0.08084699973806964,2.0955219150800932,0.12658938116881957,2.48324312431912,False,False
RFX1_RPD3_SPT3,trigenic,Total Titer,0.11883214992236757,0.3109631977852176,0.17953468594936223,0.5707229603744106,2.196443415470207,0.6230828649959163,0.11883214992236757,False,False
OPI1_RGR1_SPT3,trigenic,C14:0,2.7054388803665512,2.0194966635683738,1.1659569423387517,0.05664530294336445,6.418558685739446,0.09629701500371957,2.7054388803665512,False,False
OPI1_RGR1_SPT3,trigenic,C16:0,0.33337598375812705,0.4669685671708136,0.26960442795916306,0.2921353635959596,3.5310035401458872,0.355752727109504,0.33337598375812705,False,False
