gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
MED4_SPT3_YAP6,trigenic,C16:0,-1.8818815285351342,0.25729848866037075,0.1485513516901489,1.7633569384667425e-06,4.8424494387125154e-05,1.8818815285351342,True,True
MED4_SPT3_YAP6,trigenic,C18:0,-1.4469123485924555,0.22182412351628714,0.12807021742488117,1.0245277230813699e-05,0.00016255839872891069,1.4469123485924555,True,True
MED4_SPT3_YAP6,trigenic,C16:1,0.8662632294170025,0.4115091795119905,0.23758493556524976,0.016340671175194554,0.031195826789007786,0.8662632294170025,True,True
MED4_SPT3_YAP6,trigenic,C18:1,-3.1177425441224287,0.7298307761338587,0.4213679950637569,0.0010930910318345255,0.004384646049044108,3.1177425441224287,True,True
MED4_SPT3_YAP6,trigenic,Total Titer,-1.2664551451243033,0.1697562013783814,0.09800878856241682,6.788136985846904e-08,6.923899725563842e-06,1.2664551451243033,True,True
MED4_RGR1_SPT3,trigenic,C14:0,2.9491716471372103,0.6960949460867635,0.40189060450473096,0.0006852070743457173,0.003261585673885614,2.9491716471372103,True,True
MED4_RGR1_SPT3,trigenic,C16:0,-1.8152550479694283,0.39815289438935575,0.2298736807543232,0.00010611412997074687,0.0008854161323377989,1.8152550479694283,True,True
MED4_RGR1_SPT3,trigenic,C18:0,-1.3124107771974365,0.34003625266904436,0.1963200220127044,0.0007899931905306357,0.0034393605977980114,1.3124107771974365,True,True
MED4_RGR1_SPT3,trigenic,C16:1,1.2454462689864307,0.29623218615408065,0.1710297324186898,8.87911718088219e-05,0.0007992806371829641,1.2454462689864307,True,True
MED4_RGR1_SPT3,trigenic,C18:1,-3.069513719675768,0.6314860619756344,0.36458864787112927,4.455708276229764e-05,0.00044808108580676785,3.069513719675768,True,True
MED4_RGR1_SPT3,trigenic,Total Titer,-1.1075159485554145,0.3238316515601044,0.18696429120034738,0.00114366957929124,0.004561899886111426,1.1075159485554145,True,True
MED4_RFX1_RGR1,trigenic,C14:0,3.7918522340729313,0.8532498217139954,0.4926240142525755,0.0009724792715706254,0.004013584970528477,3.7918522340729313,True,True
MED4_RFX1_RGR1,trigenic,C16:0,-1.5740835685257655,0.30719110891188556,0.17735686942293677,0.00023777451357931412,0.0015719537286632435,1.5740835685257655,True,True
MED4_RFX1_RGR1,trigenic,C18:0,-1.0138853161244143,0.29057410320233973,0.16776303670340495,0.0009702437087524274,0.004013584970528477,1.0138853161244143,True,True
MED4_RFX1_RGR1,trigenic,C16:1,0.6502764705488575,0.20723304514599175,0.11964605440002421,0.004812472722972805,0.012141715633224675,0.6502764705488575,True,True
MED4_RFX1_RGR1,trigenic,C18:1,-4.397311412553721,0.44011481187276186,0.25410040510908055,9.517924264335065e-05,0.0008287558444799069,4.397311412553721,True,True
MED4_RFX1_RGR1,trigenic,Total Titer,-1.1565236679712596,0.24296518518598445,0.1402760150708354,0.00033459979372452153,0.001974415311729821,1.1565236679712596,True,True
FKH1_GCN5_RFX1,trigenic,C14:0,-0.9462393063911998,1.4721097306015054,0.8499489153502774,0.36518633634673403,0.4236706069933993,0.9462393063911998,False,False
FKH1_GCN5_RFX1,trigenic,C16:0,-1.7745506500484032,0.3304861498512274,0.19168537074121,5.0182572594925645e-05,0.00047773809110369215,1.7745506500484032,True,True
FKH1_GCN5_RFX1,trigenic,C18:0,-0.5774542841484829,0.21808614559160788,0.12595816008071195,0.010638872227992646,0.022607603484484373,0.5774542841484829,True,True
FKH1_GCN5_RFX1,trigenic,C16:1,-0.8280661119404478,0.4294358964771938,0.25541401382397677,0.015846168934450677,0.030496400590829604,0.8280661119404478,True,True
FKH1_GCN5_RFX1,trigenic,C18:1,-4.931274585617881,0.7862810349725139,0.46202419694059,0.0007345547681165687,0.003345785481281986,4.931274585617881,True,True
FKH1_GCN5_RFX1,trigenic,Total Titer,-1.5414907478405353,0.2441473730664186,0.14382999087878684,1.4736964540462694e-05,0.0001985319373941578,1.5414907478405353,True,True
MED4_RPD3_SPT3,trigenic,C14:0,1.884219297674333,0.29659336797217706,0.17123826083859414,6.651356458053925e-06,0.00012497548713290797,1.884219297674333,True,True
MED4_RPD3_SPT3,trigenic,C16:0,-1.6456724319525367,0.23703193913789006,0.13685045386779982,4.75972261870794e-06,9.440116527104081e-05,1.6456724319525367,True,True
MED4_RPD3_SPT3,trigenic,C18:0,-1.2060552952097614,0.17228893242892523,0.09947106151623324,4.934292223701675e-07,2.3487230984819973e-05,1.2060552952097614,True,True
MED4_RPD3_SPT3,trigenic,C16:1,0.8994647985379867,0.3280401268003601,0.18939405551318686,0.002258459974576077,0.007142610206565827,0.8994647985379867,True,True
MED4_RPD3_SPT3,trigenic,C18:1,-3.744306638691668,0.5200844409465313,0.3002708919818159,1.467610458294466e-05,0.0001985319373941578,3.744306638691668,True,True
MED4_RPD3_SPT3,trigenic,Total Titer,-1.1644326510277772,0.17625457486036977,0.10176062624153753,1.506314151189514e-07,9.777348217721027e-06,1.1644326510277772,True,True
FKH1_GCN5_SPT3,trigenic,C14:0,-1.5367769968221854,1.470085221319483,0.8487801001291314,0.19175282698959473,0.24037011066468686,1.5367769968221854,False,False
FKH1_GCN5_SPT3,trigenic,C16:0,-1.8661012493181737,0.4310694339895187,0.24955267028902037,0.001066386427006849,0.004301694400468306,1.8661012493181737,True,True
FKH1_GCN5_SPT3,trigenic,C18:0,-0.8105924886199687,0.23714071136192766,0.13695561855213273,0.0013139749412642843,0.0050169952302818125,0.8105924886199687,True,True
FKH1_GCN5_SPT3,trigenic,C16:1,-0.5661219817516061,0.44986609606134076,0.26687904287356107,0.06416929284756057,0.09585120312376202,0.5661219817516061,False,False
FKH1_GCN5_SPT3,trigenic,C18:1,-4.42678594200852,1.3324952787759514,0.7741026800277735,0.009922291630068969,0.021533483963128403,4.42678594200852,True,True
FKH1_GCN5_SPT3,trigenic,Total Titer,-1.5559095150268636,0.22902242224570307,0.13528307228996028,3.43611306470315e-05,0.0003833413637809452,1.5559095150268636,True,True
MED4_RFX1_SPT3,trigenic,C14:0,2.9545236699680535,0.46263773186081697,0.2671040190271206,0.00013736132907227194,0.0010216248849750226,2.9545236699680535,True,True
MED4_RFX1_SPT3,trigenic,C16:0,-1.4921121126695969,0.2964620883362231,0.171162466505437,1.8562366988605916e-05,0.00023667017910472543,1.4921121126695969,True,True
MED4_RFX1_SPT3,trigenic,C18:0,-0.918241603382135,0.25457775972386226,0.14698053810626377,0.0006826601833995749,0.003261585673885614,0.918241603382135,True,True
MED4_RFX1_SPT3,trigenic,C16:1,0.4765853544245342,0.26068468125471944,0.15050637089602406,0.018145631386502714,0.034005198976280675,0.4765853544245342,True,True
MED4_RFX1_SPT3,trigenic,C18:1,-3.720045621905038,0.4960426355977899,0.28639034919191547,2.8990011893270662e-05,0.00033932571298025006,3.720045621905038,True,True
MED4_RFX1_SPT3,trigenic,Total Titer,-1.078797539166235,0.1995164938983414,0.11519090145997773,4.040921958159416e-06,8.243480794645208e-05,1.078797539166235,True,True
MED4_RGR1_RPD3,trigenic,C14:0,3.3887589151675144,0.6775628117094304,0.39119107173331935,0.0004539350669141573,0.002474119372341285,3.3887589151675144,True,True
MED4_RGR1_RPD3,trigenic,C16:0,-1.6354257952179636,0.3132476832412743,0.18085363424237633,8.650131860465926e-05,0.0007918197626118809,1.6354257952179636,True,True
MED4_RGR1_RPD3,trigenic,C18:0,-1.244082383599333,0.28169903913271854,0.16263901607373402,0.00022822976381342563,0.0015229537510540738,1.244082383599333,True,True
MED4_RGR1_RPD3,trigenic,C16:1,0.8795026877221643,0.33786609724742434,0.19506708219584876,0.008054495567602293,0.018141671404631035,0.8795026877221643,True,True
MED4_RGR1_RPD3,trigenic,C18:1,-4.578300045889348,0.49896908034187404,0.288079932852681,1.09808174522108e-05,0.00016543464351098436,4.578300045889348,True,True
MED4_RGR1_RPD3,trigenic,Total Titer,-1.2290706205248965,0.29072121807067525,0.16784797351224026,0.0002587775613493992,0.0016471512544657342,1.2290706205248965,True,True
SPT3_TFC7_YAP6,trigenic,C14:0,0.492090528505992,0.7705676343073181,0.44488743109614326,0.31491501665446986,0.37226708922399254,0.492090528505992,False,False
SPT3_TFC7_YAP6,trigenic,C16:0,-1.726984584589831,0.21584852239523866,0.12462020250907402,4.9083936826122e-07,2.3487230984819973e-05,1.726984584589831,True,True
SPT3_TFC7_YAP6,trigenic,C18:0,-1.91377906521569,0.21478734320055795,0.12400753041536668,2.4771142621560216e-06,5.965389023656619e-05,1.91377906521569,True,True
SPT3_TFC7_YAP6,trigenic,C16:1,0.32956896032346394,0.48047965977084506,0.2774050609088372,0.28696775944490693,0.3437835238987643,0.32956896032346394,False,False
SPT3_TFC7_YAP6,trigenic,C18:1,-0.4664262504032033,0.40750348640730094,0.23527224757296625,0.14044845282344576,0.18536080465053656,0.4664262504032033,False,False
SPT3_TFC7_YAP6,trigenic,Total Titer,-1.2134530364042444,0.1140699612209096,0.06585832281734233,6.297970367441508e-09,1.9880150998741186e-06,1.2134530364042444,True,True
MED4_OPI1_SPT3,trigenic,C14:0,1.147558859726904,0.4760502881147665,0.27484776199085936,0.001591470923114846,0.00568155119552,1.147558859726904,True,True
MED4_OPI1_SPT3,trigenic,C16:0,-1.8259062757476334,0.3628352395621972,0.20948302323271695,2.04747077738876e-05,0.00025205071294061635,1.8259062757476334,True,True
MED4_OPI1_SPT3,trigenic,C18:0,-1.2778561921911176,0.32927085096201136,0.19010461443921442,0.0007008993702637412,0.003270863727897459,1.2778561921911176,True,True
MED4_OPI1_SPT3,trigenic,C16:1,0.09507273250637649,0.41691772991151044,0.24070756359433826,0.7078727944704362,0.7535259427847475,0.09507273250637649,False,False
MED4_OPI1_SPT3,trigenic,C18:1,-3.4579225334312227,1.512559804702295,0.8732768104102777,0.04148422454427081,0.06656120522384125,3.4579225334312227,True,False
MED4_OPI1_SPT3,trigenic,Total Titer,-1.3986612079624074,0.38493839111417255,0.22224428373118899,0.0041623977222726705,0.010886270965943908,1.3986612079624074,True,True
GCN5_MED4_TFC7,trigenic,C14:0,0.2752417594712435,0.9080060879659703,0.5282852374065875,0.625892962513459,0.6776511780812904,0.2752417594712435,False,False
GCN5_MED4_TFC7,trigenic,C16:0,-1.4347801694695923,0.6238159275448558,0.36351382829719314,0.03367485894169575,0.05489463306933964,1.4347801694695923,True,False
GCN5_MED4_TFC7,trigenic,C18:0,-1.0209145966379973,0.32933480233957185,0.190271672998189,0.0158166161686617,0.030496400590829604,1.0209145966379973,True,True
GCN5_MED4_TFC7,trigenic,C16:1,-1.1221465963329171,0.4905702471211742,0.3043739285664809,0.01041144457908394,0.02219036247601771,1.1221465963329171,True,True
GCN5_MED4_TFC7,trigenic,C18:1,-5.178510380222768,0.790065920183366,0.48209493683456545,3.8225549686021765e-05,0.0004073588429226797,5.178510380222768,True,True
GCN5_MED4_TFC7,trigenic,Total Titer,-1.5934624319488786,0.4443364805738036,0.2622121428486412,0.008628406613386819,0.01925213225611934,1.5934624319488786,True,True
RGR1_RPD3_YAP6,trigenic,C14:0,2.0290770975170282,0.7716936575402339,0.45580025250892015,0.003966254276953851,0.010527529939572676,2.0290770975170282,True,True
RGR1_RPD3_YAP6,trigenic,C16:0,-1.029576915705831,0.2543294425039308,0.14717302859946216,0.00011036699688804497,0.0008854161323377989,1.029576915705831,True,True
RGR1_RPD3_YAP6,trigenic,C18:0,-1.1086874098265307,0.2668942415944497,0.15446574365875906,0.00013574497472168545,0.0010202306521187728,1.1086874098265307,True,True
RGR1_RPD3_YAP6,trigenic,C16:1,0.742441408995669,0.4249328854181169,0.24596991850461605,0.03644357997225223,0.05927270182275191,0.742441408995669,True,False
RGR1_RPD3_YAP6,trigenic,C18:1,-0.5998470028906704,0.24485154777190557,0.14338335519055456,0.0214034531748315,0.03934192988380016,0.5998470028906704,True,True
RGR1_RPD3_YAP6,trigenic,Total Titer,-0.6063953033318943,0.21052888356769678,0.12244007924668454,0.009865690728839693,0.021475924330462016,0.6063953033318943,True,True
RGR1_SPT3_TFC7,trigenic,C14:0,1.6357034194499684,0.9135093604176021,0.5274148751443455,0.016844588242620917,0.03189540437453058,1.6357034194499684,True,True
RGR1_SPT3_TFC7,trigenic,C16:0,-1.3955352477423983,0.2971808636758526,0.171577451641259,0.0018166761644331508,0.0062360902952176426,1.3955352477423983,True,True
RGR1_SPT3_TFC7,trigenic,C18:0,-1.5050116875999606,0.2847707914442815,0.16441249309769873,0.0012751863013074072,0.004948277277899395,1.5050116875999606,True,True
RGR1_SPT3_TFC7,trigenic,C16:1,0.5355930728396134,0.3901934807333224,0.22527831113742075,0.07084396264484871,0.10239390552312141,0.5355930728396134,False,False
RGR1_SPT3_TFC7,trigenic,C18:1,-0.6939659910028171,0.45658752427447585,0.26361093004849345,0.053578351515377376,0.08244599780599018,0.6939659910028171,False,False
RGR1_SPT3_TFC7,trigenic,Total Titer,-0.9237589063625018,0.24959834765993613,0.1441056732107499,0.007804545303341737,0.017690302687574603,0.9237589063625018,True,True
GCN5_MED4_SPT3,trigenic,C14:0,-0.0980622504546309,0.43510394561436294,0.25954849507758965,0.7160171048519901,0.7607681739052395,0.0980622504546309,False,False
GCN5_MED4_SPT3,trigenic,C16:0,-0.7333511604555667,0.2602416592795742,0.15812054458100497,0.0025317407734999353,0.0077582099239440075,0.7333511604555667,True,True
GCN5_MED4_SPT3,trigenic,C18:0,-0.5761822930064533,0.15991079716379217,0.0925922596730848,0.0003972072945352956,0.0022421461266867457,0.5761822930064533,True,True
GCN5_MED4_SPT3,trigenic,C16:1,-0.39729504026562523,0.43341190198442725,0.2739325796579689,0.19915519254784342,0.24816196767741744,0.39729504026562523,False,False
GCN5_MED4_SPT3,trigenic,C18:1,-1.6150602839921189,0.6368014125408218,0.3993989088381723,0.007323741615038459,0.016922820430865567,1.6150602839921189,True,True
GCN5_MED4_SPT3,trigenic,Total Titer,-0.6979397840746007,0.22007843694567253,0.13816081693876983,0.002383169523034301,0.007430493622037077,0.6979397840746007,True,True
GCN5_MED4_RGR1,trigenic,C14:0,1.2429626326942627,0.7682666765425279,0.44833562825471107,0.030326160888762166,0.0508283541656718,1.2429626326942627,True,False
GCN5_MED4_RGR1,trigenic,C16:0,-0.7782656803599712,0.2716427203001126,0.16438812418910712,0.008214190228287066,0.018443181833323788,0.7782656803599712,True,True
GCN5_MED4_RGR1,trigenic,C18:0,-0.6003608616389479,0.19525835807883982,0.1129518230695265,0.02302845044372792,0.04121268994287723,0.6003608616389479,True,True
GCN5_MED4_RGR1,trigenic,C16:1,0.011576785845778481,0.453811023519628,0.2847313019207068,0.9689450443026097,0.9716668000450328,0.011576785845778481,False,False
