gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
RGR1_RPD3,digenic,C16:1,-0.22157277419155696,0.27080045868583286,0.15634671771893974,0.2808917201042409,2.2119037342740784,0.33118237741548057,0.22157277419155696,False,False
RGR1_RPD3,digenic,C18:1,0.4608823596897809,0.21912253208757373,0.1265104528862731,0.06566728676140654,2.0424504855261043,0.10017043743265404,0.4608823596897809,False,False
RGR1_RPD3,digenic,Total Titer,0.36549912396511613,0.18668835171367615,0.10778457011645846,0.0647706130104182,2.2619650634968593,0.09936400859552791,0.36549912396511613,False,False
RPD3_YAP6,digenic,C14:0,-0.634348055574893,0.5564170640767996,0.3212475417264415,0.17729125933689782,2.1633188549520623,0.22264483730680193,0.634348055574893,False,False
RPD3_YAP6,digenic,C16:0,0.5372250349461805,0.09747563697945658,0.05627758524951949,9.216249173182867e-05,5.800493059201384,0.0018362441280277738,0.5372250349461805,True,True
RPD3_YAP6,digenic,C18:0,0.556585736888205,0.10917073485448119,0.06302975315586397,0.00018948612029401346,5.49288893044631,0.0023255114763356195,0.556585736888205,True,True
RPD3_YAP6,digenic,C16:1,-0.1413045506074163,0.2812821905573484,0.1623983484365327,0.4718947217234233,2.1081367613156727,0.5158363354871428,0.1413045506074163,False,False
RPD3_YAP6,digenic,C18:1,0.29685657185718756,0.07585044903241543,0.04379227716701904,0.018441467301748116,2.1044096988767014,0.04649647578867544,0.29685657185718756,True,True
RPD3_YAP6,digenic,Total Titer,0.3992973180677765,0.053493347970906824,0.030884398850857375,0.00011121561691851412,4.42134178838333,0.0019380310100985954,0.3992973180677765,True,True
GCN5_OPI1,digenic,C14:0,-1.3822461652354785,0.6158523523673565,0.3557243994828959,0.018598590315470176,3.902891104069193,0.04649647578867544,1.3822461652354785,True,True
GCN5_OPI1,digenic,C16:0,0.07001757077916865,0.057753842940375874,0.035589832745097534,0.1211519160714214,3.9654508979512078,0.16604577329585674,0.07001757077916865,False,False
