run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
123dxm9u,True,10000,sum,['one_hot_gene'],rbf,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36ay9kcy,True,10000,sum,['one_hot_gene'],sigmoid,0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
i65kv0vq,True,10000,sum,['one_hot_gene'],rbf,1.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kicbnguv,True,10000,sum,['one_hot_gene'],linear,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
l5w3gmz5,True,10000,sum,['one_hot_gene'],linear,1.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mcbaklft,True,10000,sum,['one_hot_gene'],linear,0.1,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nlynbp2h,True,10000,sum,['one_hot_gene'],poly,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qi0cu1lp,True,10000,sum,['one_hot_gene'],poly,1.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
u1gynsig,True,10000,sum,['one_hot_gene'],sigmoid,1.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ylav7ypj,True,10000,sum,['one_hot_gene'],sigmoid,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0distu37,True,10000,sum,['one_hot_gene'],poly,10.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792f9owo,True,10000,sum,['one_hot_gene'],sigmoid,1.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gpfz1mry,True,10000,sum,['one_hot_gene'],rbf,10.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivr668yl,True,10000,sum,['one_hot_gene'],rbf,1.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasg1ttv,True,10000,sum,['one_hot_gene'],sigmoid,10.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ogglgrda,True,10000,sum,['one_hot_gene'],linear,1.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p2e3k7p9,True,10000,sum,['one_hot_gene'],poly,1.0,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q6zx70pj,True,10000,sum,['one_hot_gene'],linear,10.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
q8atl897,True,10000,sum,['one_hot_gene'],poly,10.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wcg6myfy,True,10000,sum,['one_hot_gene'],rbf,10.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lpfbshrd,True,10000,sum,['one_hot_gene'],linear,10.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nii5cjk4,True,10000,sum,['one_hot_gene'],sigmoid,10.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04e6wd6f,True,10000,sum,['one_hot_gene'],sigmoid,10.0,0.001,502.0,,,,,,,,,,,,,-0.0711443588540921,-0.00958735280862677,-0.06046545109717405,0.01566255390056992,,,,,,,0.15042323734314964,0.2984623756452769,0.13835685223529684,0.29951000696837815,,,,,,,0.10510341671419424,0.1674119428745994,0.07600654048589062,0.1794605104071122,,,,,,,0.0040483711691116945,0.0034994707926057243,0.003477819923596203,0.003534411143542415,,,,,,,0.044622780474971174,0.04303645797228605,0.04232852526065179,0.04222064899884519,,,,,,,0.06362681171575152,0.059156325043106965,0.05897304404214016,0.05945091373177047,,,,,,,-0.06580490497563307,0.007551128090582372,0.003037600545971575,0.017854380258400682,0.14439004478922324,0.008532222734171082,0.2989861913068275,0.0007407872127483368,0.09055497860004243,0.020574598492379144,0.17343622664085578,0.008519623805823865,0.0037630955463539488,0.00040344065471843477,0.0035169409680740693,2.470655908437161e-05,0.04347565286781148,0.001622283419817832,0.042628553485565615,0.0005768640572728709,0.06129992787894584,0.0032907106800773344,0.05930361938743872,0.0002083056594148181
2mwoyh12,True,10000,sum,['codon_frequency'],poly,0.1,0.1,518.0,-0.06823003238717584,-0.05293027504701353,0.32817636193507604,0.386386211264925,0.403729590156043,0.4830728326521464,0.042074693780366275,0.043698641562277235,0.003796312479253287,0.003834332629686852,0.06161422302726284,0.06192198825689346,-0.08530891599537282,-0.0879480587308199,-0.0664979644369863,-0.07626350989239095,-0.06421055821679555,-0.08010316569068898,-0.07558130807041485,-0.0892422389134242,-0.14903644199311783,-0.09032906411932662,0.3975050077394482,0.35479988621355607,0.388633193227896,0.356738075843968,0.32756919691182385,0.3721432283069653,0.31983516859653904,0.3752652959782773,0.3867146477531923,0.3575758961299186,0.4762457062404537,0.4415683871510958,0.4447441202709367,0.44930707345865817,0.4334833526466257,0.4518918751196492,0.4469527821670903,0.44869115726631525,0.4399209068697522,0.4504115066874302,0.004101905862432903,0.003771087707080545,0.0034976036846426873,0.003864485454480508,0.003843232398386325,0.0037888413766940217,0.004254966344595577,0.003727561830396315,0.0034573077501433213,0.0039874949252044515,0.04485579999304828,0.04345793243616802,0.042150631761374145,0.04334499822662548,0.043552709563217454,0.04314470550030433,0.04452928728929652,0.04347014427153943,0.04301968424123261,0.04464790240164634,0.06404612293053268,0.06140918259576938,0.059140541802072524,0.06216498575951343,0.06199380935534068,0.06155356510141408,0.06523010305522732,0.06105376180380956,0.05879887541563462,0.06314661451894671,-0.08812703774253747,0.03505391374123072,-0.08477720746933012,0.0062278332661009255,0.36405144284577984,0.03715863792407035,0.363304476494537,0.009610502623033895,0.44826937363897174,0.01647087827367045,0.44837399993662974,0.003994197664073729,0.003831003208040163,0.00035499509851047716,0.0038278942587711686,0.00010201715104149569,0.0436216225696338,0.0011043031589448781,0.04361313656725672,0.0005930011140723448,0.06184189051176157,0.0028687510286398935,0.061865621955890626,0.0008208827428377465
38qboq46,True,10000,sum,['codon_frequency'],rbf,0.1,0.1,376.0,-0.1425457710273208,-0.036013140596060866,0.32758776663981753,0.3919658299082533,0.4054245596950605,0.4855578432608326,0.048220878198803746,0.04664228274000808,0.00406041829677467,0.0037727274862473298,0.06372141160375114,0.06142253239852074,-0.07173767881647697,-0.10952304909938548,-0.05947969740884207,-0.07396847135408757,-0.1148745313496098,-0.10803259000714416,-0.12059056758283893,-0.13839752144833284,-0.2604139515789241,-0.16194712864486305,0.3971394411685488,0.35887996355251883,0.3905551100989433,0.35948954652323994,0.332350428137225,0.3744272765978614,0.3244417952662356,0.3779842238515685,0.38773933931129106,0.3612096384621506,0.47547506454143545,0.4439123369729804,0.44663518275363034,0.45036321369186066,0.4335129349041766,0.453428102033108,0.4494092000431699,0.449586139980955,0.4416926750733248,0.45224715131266946,0.004050613611421103,0.003845871774487397,0.003474587122552574,0.003856244774603112,0.004026197528239265,0.003886813646231591,0.004433021581315992,0.003895779099607481,0.003792428824645305,0.004249412797749843,0.048618156488195494,0.04745549919182415,0.0455912792696605,0.04670203700190077,0.048694918263272415,0.047771495505548184,0.049281651245859495,0.048796233773651866,0.04935609997447439,0.05075075317806402,0.06364443111082935,0.062015093118428816,0.058945628527928805,0.06209866966854533,0.06345232484503043,0.062344315267966424,0.06658094007533982,0.062416176585941896,0.06158269906918099,0.06518752026078184,-0.12541928534733837,0.0799809546084753,-0.11837375211076262,0.033379237624587686,0.36644522279644876,0.0350128692501105,0.36639812979746783,0.0090812521528288,0.4493450114631474,0.015806168622368572,0.44990738879831477,0.0036783669552501175,0.0039553697336348476,0.00035353250178693876,0.0039468244185358855,0.00017041328648887603,0.04830842104829246,0.0015550710381626082,0.0482952037301978,0.0015651124908327898,0.06284120472566188,0.002817960756979056,0.06281235498033286,0.0013381331961628952
6bif1cgb,True,10000,sum,['codon_frequency'],sigmoid,0.1,0.1,408.0,-0.06002870739882949,0.006446822383544104,0.32706060874903686,0.3899685762665168,0.4056660276187935,0.4830842659267669,0.04466353635660197,0.04433830214569576,0.003767166329589161,0.0036181060214017817,0.06137724602480272,0.06015069427198477,-0.03790530260742675,-0.0588467385513749,-0.003713971659553339,-0.02210586406580828,-0.02897466826288153,-0.028499049556071965,-0.053803762553513046,-0.06011736471185647,-0.16435525902155534,-0.08829052042927255,0.397245955806125,0.35812993373625923,0.38875807614230384,0.35861120560804943,0.3315782896739442,0.3735799081578026,0.3233003011673553,0.3768195492955144,0.3857456436759397,0.3601397020029701,0.4757575648643911,0.4430710462669895,0.4448346782940516,0.4499166848012862,0.43351628890503274,0.4524991985169392,0.44767700110167574,0.4485880850340706,0.4412981509723267,0.45113478453968126,0.003922744743611552,0.003670215583721508,0.0032917021904088424,0.003670024309396567,0.003715983412918855,0.003607821806870308,0.004168815048968702,0.003627891834586056,0.0035034001654052575,0.00398003966890945,0.046300435453657814,0.04504334360804181,0.04281516610686303,0.04407142133649681,0.04501950333283146,0.04415635464146581,0.04616066253097746,0.045509616732865354,0.04623010083771982,0.04762703062596987,0.06263181893903091,0.06058230421271139,0.05737335784498623,0.06058072556016944,0.06095886656524098,0.06006514635685414,0.06456636158998509,0.06023198348540463,0.059189527497736094,0.06308755557881007,-0.057750592820986005,0.06229361550205879,-0.051571907462876834,0.026808622822712357,0.3653256532931336,0.034964177857053,0.3654560597601192,0.008998800168524758,0.44861673682749553,0.01607324518331318,0.4490419598317934,0.003638522003734339,0.0037205291122626417,0.00034384212018846434,0.003711198640696778,0.00015270660487013928,0.045305173652409915,0.0014882575953837568,0.04528155338896793,0.0014439972354242136,0.060943986487395865,0.0028194909307249706,0.060909543038789926,0.0012380465977571732
lt6qz0ux,True,10000,sum,['one_hot_gene'],poly,10.0,0.001,506.0,,,,,,,,,,,,,-0.08758477223843975,-0.0903006538607476,-0.0664237007743822,-0.07612656776623883,,,,,,,0.2934850813537126,0.473253222481407,0.27283065826457653,0.4725977612053858,,,,,,,0.19482993263065335,0.3095789565696746,0.18237526113171632,0.3091163118131008,,,,,,,0.004110507420872077,0.003779242363456841,0.0034973601353171183,0.003863993743250167,,,,,,,0.044951568551367754,0.043555741897223325,0.04213026574042449,0.04332446880856064,,,,,,,0.06411323904523993,0.061475542807337955,0.05913848269373436,0.06216103074475332,,,,,,,-0.07700423650641097,0.014963137129408234,-0.08321361081349321,0.010022592394549105,0.2831578698091446,0.01460488262782411,0.4729254918433964,0.00046348111307975966,0.18860259688118483,0.008806782674349197,0.30934763419138767,0.0003271392446537446,0.0038039337780945977,0.0004335606034820357,0.003821618053353504,5.9928275366777516e-05,0.04354091714589613,0.0019949623493986483,0.043440105352891986,0.0001635347692993425,0.06162586086948714,0.003517683950900433,0.06181828677604564,0.00048471316896798506
luqfog7d,True,10000,sum,['codon_frequency'],linear,0.1,0.1,374.0,-0.32500532744212784,-0.1546443224041969,0.33066274091342845,0.3959546612781307,0.4155204212090297,0.4842969981967304,0.05328638567753183,0.049953564528457874,0.0047088493181611695,0.004204732740617036,0.06862105593883826,0.06484391059010118,-0.20199444090854304,-0.263906580164029,-0.2254651334640858,-0.22266291281734185,-0.25592980249309605,-0.2358238480895671,-0.24428054323697743,-0.27730843418002205,-0.3508223963103978,-0.2444654142108824,0.3951540083554511,0.3633359602119698,0.3964263732240785,0.3630199047369671,0.3351318445486646,0.37757245394945743,0.3228739286978436,0.3824327066249869,0.3976241896579251,0.3640765489589098,0.472226636702529,0.44779506500904104,0.45126796318614754,0.45261094891843257,0.42950647963152894,0.4583319108723712,0.4551066034952955,0.45413732159453024,0.446669468597384,0.455973672685189,0.004542916741131364,0.004381001950511371,0.004018940034703065,0.004390154454635192,0.004535596898350926,0.0043350863868200805,0.004922335294396762,0.0043711545465243105,0.004064456590889468,0.004551194393562704,0.05302129975854904,0.05174762757208613,0.05040218873019346,0.050983062692908615,0.052204756754225326,0.05115921030576195,0.05243593192961465,0.05236016187069812,0.05096511279921812,0.05265137720049587,0.0674011627580071,0.06618913770786994,0.06339511049523508,0.06625824065454192,0.06734684029968241,0.06584137291111175,0.07015935642804003,0.06611470749027262,0.06375309083400951,0.0674625406693426,-0.25569846328262,0.056958672082800026,-0.2488334378923685,0.021858925362111117,0.3694420688967926,0.037179536097684845,0.3700875148964582,0.009220824081498805,0.450955430322577,0.01539659938116248,0.4537697838159128,0.003963753794917938,0.004416849111894317,0.0003768363329092739,0.004405718346410731,8.396419657601305e-05,0.05180585799436012,0.0010851903004731839,0.05178028792839014,0.0007275682952887401,0.06641111216299482,0.002831363004022428,0.06637319988662777,0.0006291693139442958
pzd7129l,True,10000,sum,['one_hot_gene'],rbf,10.0,0.001,529.0,,,,,,,,,,,,,-0.09556873308497103,0.00783759069028267,-0.08231524974225501,0.03805151992827782,,,,,,,0.15226557284209713,0.3212933524372136,0.15615280968470385,0.3229491842549489,,,,,,,0.1311456977060921,0.2016627850798226,0.11523381795099674,0.21846882614413013,,,,,,,0.004140682659754903,0.0034390717784267134,0.003549476821966449,0.003454020205115462,,,,,,,0.0454077255396065,0.0432589037164211,0.04280052620135125,0.0423753269409573,,,,,,,0.06434813641244712,0.05864359963735781,0.05957748586476647,0.05877091291715198,,,,,,,-0.08894199141361303,0.009371627945977448,0.022944555309280246,0.02136447425047687,0.1542091912634005,0.002748691531485398,0.32212126834608124,0.0011708499068250925,0.12318975782854442,0.011251398076252873,0.21006580561197635,0.011883665601471433,0.003845079740860676,0.0004180456569772899,0.0034465459917710876,1.0570133879683991e-05,0.04410412587047888,0.0018435683319853698,0.042817115328689204,0.0006247831296293925,0.0619628111386068,0.0033733593529363007,0.0587072562772549,9.00240834775585e-05
u77vaav9,True,10000,sum,['one_hot_gene'],linear,10.0,0.001,1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12x8lcb2,True,10000,sum,['codon_frequency'],poly,0.1,0.01,518.0,-0.06862629713488722,-0.05342320364586772,0.3281763619349731,0.3863862112642352,0.403729590156043,0.4830728326521464,0.04208096550462747,0.0437090939530652,0.003797720738486987,0.003836127669924069,0.061625650004579965,0.06193648092944956,-0.0858368614353886,-0.08844847655874921,-0.06661732460557723,-0.07632548590643307,-0.06475362620280478,-0.08072933210700484,-0.07608079079182994,-0.08984503876355188,-0.14902722628155465,-0.09039086477092928,0.3975050077386305,0.3547998862135336,0.3884976940482781,0.3566660754686332,0.32756919691190994,0.37214322830558233,0.3198351685971128,0.3752652959782854,0.3868024364281214,0.35763799946524044,0.4762457062404537,0.4415683871510958,0.44458846898120663,0.4492973650014581,0.4334833526466257,0.4518918751196492,0.4469527821670903,0.44869115726631525,0.43983624309807834,0.45045338198892976,0.0041039012228906765,0.003772822274741349,0.003497995128957992,0.003864707988648573,0.003845193604711749,0.0037910378754195087,0.004256942282772804,0.003729624708269052,0.0034572800212133705,0.003987720939343438,0.04486757382387757,0.04346891881592532,0.04213986106984731,0.04333430641701512,0.04356792201240367,0.043160636995507144,0.044543670371351866,0.04348375396352222,0.043007520429118686,0.04463724584282426,0.06406169856388977,0.061423304003784665,0.05914385115088459,0.06216677560118888,0.06200962509733267,0.06157140468934836,0.0652452472044731,0.0610706534128222,0.05879863962043144,0.06314840409181723,-0.08846316586343103,0.034884126593892416,-0.08514783962133365,0.006281009680349573,0.3640419007448106,0.037149699300377294,0.363302497086255,0.009613663488257094,0.44822131062669096,0.01649007440304796,0.44838043330548966,0.003999019435527249,0.003832262452109318,0.0003558982515688258,0.003829182757284384,0.00010116785354397082,0.04362530954131982,0.0011155851647101243,0.04361697240695882,0.00058497157474485,0.06185181232740231,0.002875709461402929,0.06187610835979226,0.0008139191695355931
a1zg7f8t,True,10000,sum,['codon_frequency'],sigmoid,0.1,0.001,518.0,-0.06659985914458022,-0.050790451705098105,0.3250196496885338,0.3880615748809929,0.40442537813675855,0.4843403933486027,0.04205460027214358,0.04365678684141376,0.003790519113745316,0.0038265402861137657,0.0615671918617807,0.0618590356060759,-0.08392315789499771,-0.08673278337587464,-0.06369742721097782,-0.07365324171587218,-0.06166960942670663,-0.07719541782665229,-0.07482283085762909,-0.08829338590533875,-0.14631477033614626,-0.08806091172461139,0.39727040821068177,0.35675830230587163,0.3870514488665724,0.3577447753623717,0.3310888470415998,0.3729141562388319,0.3233678223117505,0.3758719417838444,0.3835088754431839,0.35894828439977566,0.475818296130075,0.4430610335441597,0.4449401643209768,0.4501729052666776,0.4340154845324524,0.4527364903648195,0.4472544629939813,0.44905886206952605,0.4417035448261075,0.4508231171241786,0.004096668414189305,0.003766875272566806,0.003488419260811333,0.003855112895337015,0.0038340561534813008,0.003778641429346205,0.0042519658322313966,0.00372431470305472,0.00344911857861742,0.003979199955858823,0.04484991277219349,0.04345732646340092,0.04208684560928846,0.043278096584240845,0.043479602951084016,0.04306914410201947,0.04454395133781992,0.0434905294104862,0.042974388311553625,0.04460055106724627,0.0640052217728312,0.06137487492913372,0.059062841624928045,0.06208955544483319,0.06191975576083372,0.06147065502616842,0.06520709955389364,0.06102716364910563,0.0587291969859747,0.06308090008757661,-0.08608555914529151,0.03484411700879457,-0.08278714810966985,0.0068628523325095425,0.36445748037475767,0.034467219896901755,0.36444749201813903,0.009171883515719275,0.44874639056071863,0.01593896597699939,0.4491704816738723,0.003667093207182489,0.0038240456478661512,0.00035733543277656455,0.0038208288512327137,0.00010032765131738595,0.043586940196387904,0.001134459664129858,0.043579129525478745,0.0005951247550191167,0.06178482313969227,0.0028899129448606807,0.0618086298273635,0.0008078753745652226
