hgnc.symbol:SOCS1	'SOCS1'	'hgnc.symbol:SOCS1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FLG	'FLG'	'hgnc.symbol:FLG'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HNRNPL	'HNRNPL'	'hgnc.symbol:HNRNPL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ATP1B1	'ATP1B1'	'hgnc.symbol:ATP1B1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FCGR1A	'FCGR1A'	'hgnc.symbol:FCGR1A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NEUROG3	'NEUROG3'	'hgnc.symbol:NEUROG3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CDH5	'CDH5'	'hgnc.symbol:CDH5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CD82	'CD82'	'hgnc.symbol:CD82'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:AGER	'AGER'	'hgnc.symbol:AGER'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:INSR	'INSR'	'hgnc.symbol:INSR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:JAK1	'JAK1'	'hgnc.symbol:JAK1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CASP8	'CASP8'	'hgnc.symbol:CASP8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CAV3	'CAV3'	'hgnc.symbol:CAV3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TP53BP1	'TP53BP1'	'hgnc.symbol:TP53BP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:JUP	'JUP'	'hgnc.symbol:JUP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TNFRSF1B	'TNFRSF1B'	'hgnc.symbol:TNFRSF1B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PAX7	'PAX7'	'hgnc.symbol:PAX7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RHO	'RHO'	'hgnc.symbol:RHO'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:VDR	'VDR'	'hgnc.symbol:VDR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HLA-A	'HLA-A'	'hgnc.symbol:HLA-A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NPY	'NPY'	'hgnc.symbol:NPY'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ADM	'ADM'	'hgnc.symbol:ADM'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PER1	'PER1'	'hgnc.symbol:PER1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FGF1	'FGF1'	'hgnc.symbol:FGF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CSNK2A1	'CSNK2A1'	'hgnc.symbol:CSNK2A1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CDK4	'CDK4'	'hgnc.symbol:CDK4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYH11	'MYH11'	'hgnc.symbol:MYH11'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LIM2	'LIM2'	'hgnc.symbol:LIM2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TNFSF14	'TNFSF14'	'hgnc.symbol:TNFSF14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:AGT	'AGT'	'hgnc.symbol:AGT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ABCA1	'ABCA1'	'hgnc.symbol:ABCA1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SURF1	'SURF1'	'hgnc.symbol:SURF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTX3	'PTX3'	'hgnc.symbol:PTX3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GNRHR	'GNRHR'	'hgnc.symbol:GNRHR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CYP4F2	'CYP4F2'	'hgnc.symbol:CYP4F2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SERPINB1	'SERPINB1'	'hgnc.symbol:SERPINB1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CPT1B	'CPT1B'	'hgnc.symbol:CPT1B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:POR	'POR'	'hgnc.symbol:POR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HLA-DQB1	'HLA-DQB1'	'hgnc.symbol:HLA-DQB1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KDR	'KDR'	'hgnc.symbol:KDR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ALG3	'ALG3'	'hgnc.symbol:ALG3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CCR4	'CCR4'	'hgnc.symbol:CCR4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYH14	'MYH14'	'hgnc.symbol:MYH14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KLF5	'KLF5'	'hgnc.symbol:KLF5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TBP	'TBP'	'hgnc.symbol:TBP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:APOA1	'APOA1'	'hgnc.symbol:APOA1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SSTR1	'SSTR1'	'hgnc.symbol:SSTR1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CTNND1	'CTNND1'	'hgnc.symbol:CTNND1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:E4F1	'E4F1'	'hgnc.symbol:E4F1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PGR	'PGR'	'hgnc.symbol:PGR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SPTA1	'SPTA1'	'hgnc.symbol:SPTA1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CRP	'CRP'	'hgnc.symbol:CRP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SH2D1A	'SH2D1A'	'hgnc.symbol:SH2D1A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:EPOR	'EPOR'	'hgnc.symbol:EPOR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:JAK2	'JAK2'	'hgnc.symbol:JAK2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ITGAL	'ITGAL'	'hgnc.symbol:ITGAL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TGM1	'TGM1'	'hgnc.symbol:TGM1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KRT6B	'KRT6B'	'hgnc.symbol:KRT6B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:UBC	'UBC'	'hgnc.symbol:UBC'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TCP1	'TCP1'	'hgnc.symbol:TCP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CASP3	'CASP3'	'hgnc.symbol:CASP3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYLK	'MYLK'	'hgnc.symbol:MYLK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NOS1	'NOS1'	'hgnc.symbol:NOS1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NTRK1	'NTRK1'	'hgnc.symbol:NTRK1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GRB2	'GRB2'	'hgnc.symbol:GRB2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HSD11B1	'HSD11B1'	'hgnc.symbol:HSD11B1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:UGT1A7	'UGT1A7'	'hgnc.symbol:UGT1A7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SPN	'SPN'	'hgnc.symbol:SPN'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ADCY1	'ADCY1'	'hgnc.symbol:ADCY1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RIPK1	'RIPK1'	'hgnc.symbol:RIPK1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GJA5	'GJA5'	'hgnc.symbol:GJA5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:YBX3	'YBX3'	'hgnc.symbol:YBX3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ZDHHC2	'ZDHHC2'	'hgnc.symbol:ZDHHC2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CLC	'CLC'	'hgnc.symbol:CLC'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TYMS	'TYMS'	'hgnc.symbol:TYMS'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SFTPD	'SFTPD'	'hgnc.symbol:SFTPD'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SPRR1B	'SPRR1B'	'hgnc.symbol:SPRR1B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SREBF1	'SREBF1'	'hgnc.symbol:SREBF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SERPINF2	'SERPINF2'	'hgnc.symbol:SERPINF2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BNIP3	'BNIP3'	'hgnc.symbol:BNIP3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NR1I2	'NR1I2'	'hgnc.symbol:NR1I2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:OTX2	'OTX2'	'hgnc.symbol:OTX2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TBXAS1	'TBXAS1'	'hgnc.symbol:TBXAS1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SOX10	'SOX10'	'hgnc.symbol:SOX10'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC26A3	'SLC26A3'	'hgnc.symbol:SLC26A3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MEF2A	'MEF2A'	'hgnc.symbol:MEF2A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYF5	'MYF5'	'hgnc.symbol:MYF5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CAMK2A	'CAMK2A'	'hgnc.symbol:CAMK2A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SPTB	'SPTB'	'hgnc.symbol:SPTB'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTCRA	'PTCRA'	'hgnc.symbol:PTCRA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FASTK	'FASTK'	'hgnc.symbol:FASTK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MCAM	'MCAM'	'hgnc.symbol:MCAM'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NFKB1	'NFKB1'	'hgnc.symbol:NFKB1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IL24	'IL24'	'hgnc.symbol:IL24'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HMGB1	'HMGB1'	'hgnc.symbol:HMGB1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SAP18	'SAP18'	'hgnc.symbol:SAP18'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MGMT	'MGMT'	'hgnc.symbol:MGMT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYOC	'MYOC'	'hgnc.symbol:MYOC'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:AANAT	'AANAT'	'hgnc.symbol:AANAT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:INHBA	'INHBA'	'hgnc.symbol:INHBA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYBL1	'MYBL1'	'hgnc.symbol:MYBL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HAND2	'HAND2'	'hgnc.symbol:HAND2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC30A1	'SLC30A1'	'hgnc.symbol:SLC30A1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CCK	'CCK'	'hgnc.symbol:CCK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTN	'PTN'	'hgnc.symbol:PTN'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TAP1	'TAP1'	'hgnc.symbol:TAP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BCR	'BCR'	'hgnc.symbol:BCR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PKD2	'PKD2'	'hgnc.symbol:PKD2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:APOE	'APOE'	'hgnc.symbol:APOE'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLURP1	'SLURP1'	'hgnc.symbol:SLURP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CUL1	'CUL1'	'hgnc.symbol:CUL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ALOX12	'ALOX12'	'hgnc.symbol:ALOX12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CCN2	'CCN2'	'hgnc.symbol:CCN2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BPIFA4P	'BPIFA4P'	'hgnc.symbol:BPIFA4P'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HSD17B1	'HSD17B1'	'hgnc.symbol:HSD17B1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:EOMES	'EOMES'	'hgnc.symbol:EOMES'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:EWSR1	'EWSR1'	'hgnc.symbol:EWSR1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FLI1	'FLI1'	'hgnc.symbol:FLI1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FGG	'FGG'	'hgnc.symbol:FGG'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NDUFB6	'NDUFB6'	'hgnc.symbol:NDUFB6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:COL9A2	'COL9A2'	'hgnc.symbol:COL9A2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IBSP	'IBSP'	'hgnc.symbol:IBSP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTH	'PTH'	'hgnc.symbol:PTH'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RRM2B	'RRM2B'	'hgnc.symbol:RRM2B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DRD1	'DRD1'	'hgnc.symbol:DRD1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:B3GNT9	'B3GNT9'	'hgnc.symbol:B3GNT9'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC14A2	'SLC14A2'	'hgnc.symbol:SLC14A2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:AXL	'AXL'	'hgnc.symbol:AXL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:APOC3	'APOC3'	'hgnc.symbol:APOC3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PRKCB	'PRKCB'	'hgnc.symbol:PRKCB'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PLP1	'PLP1'	'hgnc.symbol:PLP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HPGDS	'HPGDS'	'hgnc.symbol:HPGDS'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PLTP	'PLTP'	'hgnc.symbol:PLTP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TRADD	'TRADD'	'hgnc.symbol:TRADD'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TAC1	'TAC1'	'hgnc.symbol:TAC1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IRF9	'IRF9'	'hgnc.symbol:IRF9'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MTF1	'MTF1'	'hgnc.symbol:MTF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HLA-G	'HLA-G'	'hgnc.symbol:HLA-G'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RGN	'RGN'	'hgnc.symbol:RGN'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PSMC6	'PSMC6'	'hgnc.symbol:PSMC6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CARM1	'CARM1'	'hgnc.symbol:CARM1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MPL	'MPL'	'hgnc.symbol:MPL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CYP11B1	'CYP11B1'	'hgnc.symbol:CYP11B1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ESR2	'ESR2'	'hgnc.symbol:ESR2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:H3C14	'H3C14'	'hgnc.symbol:H3C14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTPN6	'PTPN6'	'hgnc.symbol:PTPN6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC6A2	'SLC6A2'	'hgnc.symbol:SLC6A2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ADRB3	'ADRB3'	'hgnc.symbol:ADRB3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:H4C14	'H4C14'	'hgnc.symbol:H4C14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTK6	'PTK6'	'hgnc.symbol:PTK6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KRT19	'KRT19'	'hgnc.symbol:KRT19'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC29A1	'SLC29A1'	'hgnc.symbol:SLC29A1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ACACA	'ACACA'	'hgnc.symbol:ACACA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TOX	'TOX'	'hgnc.symbol:TOX'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NR5A2	'NR5A2'	'hgnc.symbol:NR5A2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:POLB	'POLB'	'hgnc.symbol:POLB'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:E2F4	'E2F4'	'hgnc.symbol:E2F4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RBL2	'RBL2'	'hgnc.symbol:RBL2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ELF3	'ELF3'	'hgnc.symbol:ELF3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GNRH1	'GNRH1'	'hgnc.symbol:GNRH1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PENK	'PENK'	'hgnc.symbol:PENK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GAA	'GAA'	'hgnc.symbol:GAA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IGKV2D-24	'IGKV2D-24'	'hgnc.symbol:IGKV2D-24'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SPARC	'SPARC'	'hgnc.symbol:SPARC'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:UBR5	'UBR5'	'hgnc.symbol:UBR5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TTF1	'TTF1'	'hgnc.symbol:TTF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RET	'RET'	'hgnc.symbol:RET'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ASCL1	'ASCL1'	'hgnc.symbol:ASCL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ARHGDIA	'ARHGDIA'	'hgnc.symbol:ARHGDIA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CDC42	'CDC42'	'hgnc.symbol:CDC42'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RAC1	'RAC1'	'hgnc.symbol:RAC1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KISS1	'KISS1'	'hgnc.symbol:KISS1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FHL2	'FHL2'	'hgnc.symbol:FHL2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HBE1	'HBE1'	'hgnc.symbol:HBE1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RAX	'RAX'	'hgnc.symbol:RAX'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PIAS3	'PIAS3'	'hgnc.symbol:PIAS3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HERPUD1	'HERPUD1'	'hgnc.symbol:HERPUD1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CCNB2	'CCNB2'	'hgnc.symbol:CCNB2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GDNF	'GDNF'	'hgnc.symbol:GDNF'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PTGIS	'PTGIS'	'hgnc.symbol:PTGIS'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ALPL	'ALPL'	'hgnc.symbol:ALPL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
