arm,modulation,alpha,gene_i,gene_j,gene_k,f_i,f_j,f_k,f_ijk,tau,mean_hops,max_hops
enzyme,linear,0.05,ELO3,FAS1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,ELO3,FAS2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,ELO3,FAS2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,ELO3,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,4.0
enzyme,linear,0.05,FAA1,FAA2,FAA3,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,7.0
enzyme,linear,0.05,FAA1,FAA2,FAA4,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.0,3.0
enzyme,linear,0.05,FAA1,FAA2,FAS1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,5.0
enzyme,linear,0.05,FAA1,FAA2,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,5.0
enzyme,linear,0.05,FAA1,FAA2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.3333333333333335,4.0
enzyme,linear,0.05,FAA1,FAA2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.3333333333333335,4.0
enzyme,linear,0.05,FAA1,FAA3,FAA4,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,7.0
enzyme,linear,0.05,FAA1,FAA3,FAS1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA1,FAA3,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA1,FAA3,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,7.0
enzyme,linear,0.05,FAA1,FAA3,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,7.0
enzyme,linear,0.05,FAA1,FAA4,FAS1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,5.0
enzyme,linear,0.05,FAA1,FAA4,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,5.0
enzyme,linear,0.05,FAA1,FAA4,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.3333333333333335,4.0
enzyme,linear,0.05,FAA1,FAA4,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.3333333333333335,4.0
enzyme,linear,0.05,FAA1,FAS1,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,FAA1,FAS1,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA1,FAS1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA1,FAS2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA1,FAS2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA1,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,4.0
enzyme,linear,0.05,FAA2,FAA3,FAA4,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,7.0
enzyme,linear,0.05,FAA2,FAA3,FAS1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA2,FAA3,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA2,FAA3,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,7.0
enzyme,linear,0.05,FAA2,FAA3,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,7.0
enzyme,linear,0.05,FAA2,FAA4,FAS1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,5.0
enzyme,linear,0.05,FAA2,FAA4,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,5.0
enzyme,linear,0.05,FAA2,FAA4,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.3333333333333335,4.0
enzyme,linear,0.05,FAA2,FAA4,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.3333333333333335,4.0
enzyme,linear,0.05,FAA2,FAS1,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,FAA2,FAS1,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA2,FAS1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA2,FAS2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA2,FAS2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA2,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,4.0
enzyme,linear,0.05,FAA3,FAA4,FAS1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA3,FAA4,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA3,FAA4,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,7.0
enzyme,linear,0.05,FAA3,FAA4,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,7.0
enzyme,linear,0.05,FAA3,FAS1,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.666666666666667,7.0
enzyme,linear,0.05,FAA3,FAS1,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.333333333333333,7.0
enzyme,linear,0.05,FAA3,FAS1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.333333333333333,7.0
enzyme,linear,0.05,FAA3,FAS2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.333333333333333,7.0
enzyme,linear,0.05,FAA3,FAS2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.333333333333333,7.0
enzyme,linear,0.05,FAA3,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,5.0,7.0
enzyme,linear,0.05,FAA4,FAS1,FAS2,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,FAA4,FAS1,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA4,FAS1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA4,FAS2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA4,FAS2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.0,5.0
enzyme,linear,0.05,FAA4,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,3.6666666666666665,4.0
enzyme,linear,0.05,FAS1,FAS2,POX1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,5.0
enzyme,linear,0.05,FAS1,FAS2,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.666666666666667,5.0
enzyme,linear,0.05,FAS1,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
enzyme,linear,0.05,FAS2,POX1,SLC1,0.9999999981438928,0.9999999981438928,0.9999999981438928,0.9999999981438928,-1.8561070458389395e-09,4.333333333333333,5.0
regulator,linear,0.01,FKH1,GCN5,MED4,0.9999999981436095,0.9999999981432123,0.9999999981483592,0.0,1.999999988870362,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,OPI1,0.9999999981436095,0.9999999981432123,0.9999999981465861,0.0,1.9999999888668158,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,RFX1,0.9999999981436095,0.9999999981432123,0.9999999981443816,0.0,1.9999999888624067,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,RGR1,0.9999999981436095,0.9999999981432123,0.9999999981392059,0.0,1.9999999888520554,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,RPD3,0.9999999981436095,0.9999999981432123,0.9999999981474204,0.0,1.9999999888684843,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,SPT3,0.9999999981436095,0.9999999981432123,0.9999999981440479,0.0,1.9999999888617395,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,TFC7,0.9999999981436095,0.9999999981432123,0.9999999981473615,0.0,1.9999999888683666,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,GCN5,YAP6,0.9999999981436095,0.9999999981432123,0.9999999981375963,0.0,1.9999999888488362,2.0,2.0
regulator,linear,0.01,FKH1,MED4,OPI1,0.9999999981436095,0.9999999981483592,0.9999999981465861,0.0,1.9999999888771096,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,MED4,RFX1,0.9999999981436095,0.9999999981483592,0.9999999981443816,0.0,1.9999999888727005,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,MED4,RGR1,0.9999999981436095,0.9999999981483592,0.9999999981392059,0.0,1.9999999888623492,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,MED4,RPD3,0.9999999981436095,0.9999999981483592,0.9999999981474204,0.0,1.999999988878778,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,MED4,SPT3,0.9999999981436095,0.9999999981483592,0.9999999981440479,0.0,1.9999999888720332,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,MED4,TFC7,0.9999999981436095,0.9999999981483592,0.9999999981473615,0.0,1.9999999888786604,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,MED4,YAP6,0.9999999981436095,0.9999999981483592,0.9999999981375963,0.0,1.99999998885913,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,OPI1,RFX1,0.9999999981436095,0.9999999981465861,0.9999999981443816,0.0,1.9999999888691544,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,OPI1,RGR1,0.9999999981436095,0.9999999981465861,0.9999999981392059,0.0,1.9999999888588031,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,OPI1,RPD3,0.9999999981436095,0.9999999981465861,0.9999999981474204,0.0,1.999999988875232,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,OPI1,SPT3,0.9999999981436095,0.9999999981465861,0.9999999981440479,0.0,1.9999999888684872,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,OPI1,TFC7,0.9999999981436095,0.9999999981465861,0.9999999981473615,0.0,1.9999999888751143,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,OPI1,YAP6,0.9999999981436095,0.9999999981465861,0.9999999981375963,0.0,1.999999988855584,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,RFX1,RGR1,0.9999999981436095,0.9999999981443816,0.9999999981392059,0.0,1.999999988854394,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RFX1,RPD3,0.9999999981436095,0.9999999981443816,0.9999999981474204,0.0,1.9999999888708229,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RFX1,SPT3,0.9999999981436095,0.9999999981443816,0.9999999981440479,0.0,1.999999988864078,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RFX1,TFC7,0.9999999981436095,0.9999999981443816,0.9999999981473615,0.0,1.9999999888707052,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RFX1,YAP6,0.9999999981436095,0.9999999981443816,0.9999999981375963,0.0,1.9999999888511748,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,RGR1,RPD3,0.9999999981436095,0.9999999981392059,0.9999999981474204,0.0,1.9999999888604716,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RGR1,SPT3,0.9999999981436095,0.9999999981392059,0.9999999981440479,0.0,1.9999999888537268,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RGR1,TFC7,0.9999999981436095,0.9999999981392059,0.9999999981473615,0.0,1.999999988860354,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RGR1,YAP6,0.9999999981436095,0.9999999981392059,0.9999999981375963,0.0,1.9999999888408235,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,RPD3,SPT3,0.9999999981436095,0.9999999981474204,0.9999999981440479,0.0,1.9999999888701556,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RPD3,TFC7,0.9999999981436095,0.9999999981474204,0.9999999981473615,0.0,1.9999999888767828,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,RPD3,YAP6,0.9999999981436095,0.9999999981474204,0.9999999981375963,0.0,1.9999999888572524,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,SPT3,TFC7,0.9999999981436095,0.9999999981440479,0.9999999981473615,0.0,1.999999988870038,2.6666666666666665,3.0
regulator,linear,0.01,FKH1,SPT3,YAP6,0.9999999981436095,0.9999999981440479,0.9999999981375963,0.0,1.9999999888505076,2.3333333333333335,3.0
regulator,linear,0.01,FKH1,TFC7,YAP6,0.9999999981436095,0.9999999981473615,0.9999999981375963,0.0,1.9999999888571347,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,MED4,OPI1,0.9999999981432123,0.9999999981483592,0.9999999981465861,0.0,1.9999999888763151,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,MED4,RFX1,0.9999999981432123,0.9999999981483592,0.9999999981443816,0.0,1.999999988871906,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,MED4,RGR1,0.9999999981432123,0.9999999981483592,0.9999999981392059,0.0,1.9999999888615547,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,MED4,RPD3,0.9999999981432123,0.9999999981483592,0.9999999981474204,0.0,1.9999999888779836,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,MED4,SPT3,0.9999999981432123,0.9999999981483592,0.9999999981440479,0.0,1.9999999888712388,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,MED4,TFC7,0.9999999981432123,0.9999999981483592,0.9999999981473615,0.0,1.999999988877866,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,MED4,YAP6,0.9999999981432123,0.9999999981483592,0.9999999981375963,0.0,1.9999999888583355,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,OPI1,RFX1,0.9999999981432123,0.9999999981465861,0.9999999981443816,0.0,1.99999998886836,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,OPI1,RGR1,0.9999999981432123,0.9999999981465861,0.9999999981392059,0.0,1.9999999888580087,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,OPI1,RPD3,0.9999999981432123,0.9999999981465861,0.9999999981474204,0.0,1.9999999888744375,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,OPI1,SPT3,0.9999999981432123,0.9999999981465861,0.9999999981440479,0.0,1.9999999888676927,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,OPI1,TFC7,0.9999999981432123,0.9999999981465861,0.9999999981473615,0.0,1.9999999888743198,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,OPI1,YAP6,0.9999999981432123,0.9999999981465861,0.9999999981375963,0.0,1.9999999888547895,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,RFX1,RGR1,0.9999999981432123,0.9999999981443816,0.9999999981392059,0.0,1.9999999888535995,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RFX1,RPD3,0.9999999981432123,0.9999999981443816,0.9999999981474204,0.0,1.9999999888700284,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RFX1,SPT3,0.9999999981432123,0.9999999981443816,0.9999999981440479,0.0,1.9999999888632836,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RFX1,TFC7,0.9999999981432123,0.9999999981443816,0.9999999981473615,0.0,1.9999999888699107,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RFX1,YAP6,0.9999999981432123,0.9999999981443816,0.9999999981375963,0.0,1.9999999888503803,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,RGR1,RPD3,0.9999999981432123,0.9999999981392059,0.9999999981474204,0.0,1.9999999888596771,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RGR1,SPT3,0.9999999981432123,0.9999999981392059,0.9999999981440479,0.0,1.9999999888529323,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RGR1,TFC7,0.9999999981432123,0.9999999981392059,0.9999999981473615,0.0,1.9999999888595594,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RGR1,YAP6,0.9999999981432123,0.9999999981392059,0.9999999981375963,0.0,1.999999988840029,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,RPD3,SPT3,0.9999999981432123,0.9999999981474204,0.9999999981440479,0.0,1.9999999888693611,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RPD3,TFC7,0.9999999981432123,0.9999999981474204,0.9999999981473615,0.0,1.9999999888759883,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,RPD3,YAP6,0.9999999981432123,0.9999999981474204,0.9999999981375963,0.0,1.999999988856458,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,SPT3,TFC7,0.9999999981432123,0.9999999981440479,0.9999999981473615,0.0,1.9999999888692435,2.6666666666666665,3.0
regulator,linear,0.01,GCN5,SPT3,YAP6,0.9999999981432123,0.9999999981440479,0.9999999981375963,0.0,1.999999988849713,2.3333333333333335,3.0
regulator,linear,0.01,GCN5,TFC7,YAP6,0.9999999981432123,0.9999999981473615,0.9999999981375963,0.0,1.9999999888563402,2.3333333333333335,3.0
regulator,linear,0.01,MED4,OPI1,RFX1,0.9999999981483592,0.9999999981465861,0.9999999981443816,0.0,1.9999999888786537,3.0,3.0
regulator,linear,0.01,MED4,OPI1,RGR1,0.9999999981483592,0.9999999981465861,0.9999999981392059,0.0,1.9999999888683024,3.0,3.0
regulator,linear,0.01,MED4,OPI1,RPD3,0.9999999981483592,0.9999999981465861,0.9999999981474204,0.0,1.9999999888847313,3.0,3.0
regulator,linear,0.01,MED4,OPI1,SPT3,0.9999999981483592,0.9999999981465861,0.9999999981440479,0.0,1.9999999888779865,3.0,3.0
regulator,linear,0.01,MED4,OPI1,TFC7,0.9999999981483592,0.9999999981465861,0.9999999981473615,0.0,1.9999999888846136,3.0,3.0
regulator,linear,0.01,MED4,OPI1,YAP6,0.9999999981483592,0.9999999981465861,0.9999999981375963,0.0,1.9999999888650832,2.6666666666666665,3.0
regulator,linear,0.01,MED4,RFX1,RGR1,0.9999999981483592,0.9999999981443816,0.9999999981392059,0.0,1.9999999888638933,3.0,3.0
regulator,linear,0.01,MED4,RFX1,RPD3,0.9999999981483592,0.9999999981443816,0.9999999981474204,0.0,1.9999999888803222,3.0,3.0
regulator,linear,0.01,MED4,RFX1,SPT3,0.9999999981483592,0.9999999981443816,0.9999999981440479,0.0,1.9999999888735773,3.0,3.0
regulator,linear,0.01,MED4,RFX1,TFC7,0.9999999981483592,0.9999999981443816,0.9999999981473615,0.0,1.9999999888802045,3.0,3.0
regulator,linear,0.01,MED4,RFX1,YAP6,0.9999999981483592,0.9999999981443816,0.9999999981375963,0.0,1.999999988860674,2.6666666666666665,3.0
regulator,linear,0.01,MED4,RGR1,RPD3,0.9999999981483592,0.9999999981392059,0.9999999981474204,0.0,1.9999999888699709,3.0,3.0
regulator,linear,0.01,MED4,RGR1,SPT3,0.9999999981483592,0.9999999981392059,0.9999999981440479,0.0,1.999999988863226,3.0,3.0
regulator,linear,0.01,MED4,RGR1,TFC7,0.9999999981483592,0.9999999981392059,0.9999999981473615,0.0,1.9999999888698532,3.0,3.0
regulator,linear,0.01,MED4,RGR1,YAP6,0.9999999981483592,0.9999999981392059,0.9999999981375963,0.0,1.9999999888503228,2.6666666666666665,3.0
regulator,linear,0.01,MED4,RPD3,SPT3,0.9999999981483592,0.9999999981474204,0.9999999981440479,0.0,1.999999988879655,3.0,3.0
regulator,linear,0.01,MED4,RPD3,TFC7,0.9999999981483592,0.9999999981474204,0.9999999981473615,0.0,1.999999988886282,3.0,3.0
regulator,linear,0.01,MED4,RPD3,YAP6,0.9999999981483592,0.9999999981474204,0.9999999981375963,0.0,1.9999999888667517,2.6666666666666665,3.0
regulator,linear,0.01,MED4,SPT3,TFC7,0.9999999981483592,0.9999999981440479,0.9999999981473615,0.0,1.9999999888795372,3.0,3.0
regulator,linear,0.01,MED4,SPT3,YAP6,0.9999999981483592,0.9999999981440479,0.9999999981375963,0.0,1.9999999888600068,2.6666666666666665,3.0
regulator,linear,0.01,MED4,TFC7,YAP6,0.9999999981483592,0.9999999981473615,0.9999999981375963,0.0,1.999999988866634,2.6666666666666665,3.0
regulator,linear,0.01,OPI1,RFX1,RGR1,0.9999999981465861,0.9999999981443816,0.9999999981392059,0.0,1.9999999888603472,3.0,3.0
regulator,linear,0.01,OPI1,RFX1,RPD3,0.9999999981465861,0.9999999981443816,0.9999999981474204,0.0,1.999999988876776,3.0,3.0
regulator,linear,0.01,OPI1,RFX1,SPT3,0.9999999981465861,0.9999999981443816,0.9999999981440479,0.0,1.9999999888700313,3.0,3.0
regulator,linear,0.01,OPI1,RFX1,TFC7,0.9999999981465861,0.9999999981443816,0.9999999981473615,0.0,1.9999999888766584,3.0,3.0
regulator,linear,0.01,OPI1,RFX1,YAP6,0.9999999981465861,0.9999999981443816,0.9999999981375963,0.0,1.999999988857128,2.6666666666666665,3.0
regulator,linear,0.01,OPI1,RGR1,RPD3,0.9999999981465861,0.9999999981392059,0.9999999981474204,0.0,1.9999999888664248,3.0,3.0
regulator,linear,0.01,OPI1,RGR1,SPT3,0.9999999981465861,0.9999999981392059,0.9999999981440479,0.0,1.99999998885968,3.0,3.0
regulator,linear,0.01,OPI1,RGR1,TFC7,0.9999999981465861,0.9999999981392059,0.9999999981473615,0.0,1.9999999888663071,3.0,3.0
regulator,linear,0.01,OPI1,RGR1,YAP6,0.9999999981465861,0.9999999981392059,0.9999999981375963,0.0,1.9999999888467768,2.6666666666666665,3.0
regulator,linear,0.01,OPI1,RPD3,SPT3,0.9999999981465861,0.9999999981474204,0.9999999981440479,0.0,1.9999999888761089,3.0,3.0
regulator,linear,0.01,OPI1,RPD3,TFC7,0.9999999981465861,0.9999999981474204,0.9999999981473615,0.0,1.999999988882736,3.0,3.0
regulator,linear,0.01,OPI1,RPD3,YAP6,0.9999999981465861,0.9999999981474204,0.9999999981375963,0.0,1.9999999888632056,2.6666666666666665,3.0
regulator,linear,0.01,OPI1,SPT3,TFC7,0.9999999981465861,0.9999999981440479,0.9999999981473615,0.0,1.9999999888759912,3.0,3.0
regulator,linear,0.01,OPI1,SPT3,YAP6,0.9999999981465861,0.9999999981440479,0.9999999981375963,0.0,1.9999999888564608,2.6666666666666665,3.0
regulator,linear,0.01,OPI1,TFC7,YAP6,0.9999999981465861,0.9999999981473615,0.9999999981375963,0.0,1.999999988863088,2.6666666666666665,3.0
regulator,linear,0.01,RFX1,RGR1,RPD3,0.9999999981443816,0.9999999981392059,0.9999999981474204,0.0,1.9999999888620157,3.0,3.0
regulator,linear,0.01,RFX1,RGR1,SPT3,0.9999999981443816,0.9999999981392059,0.9999999981440479,0.0,1.9999999888552709,3.0,3.0
regulator,linear,0.01,RFX1,RGR1,TFC7,0.9999999981443816,0.9999999981392059,0.9999999981473615,0.0,1.999999988861898,3.0,3.0
regulator,linear,0.01,RFX1,RGR1,YAP6,0.9999999981443816,0.9999999981392059,0.9999999981375963,0.0,1.9999999888423676,2.6666666666666665,3.0
regulator,linear,0.01,RFX1,RPD3,SPT3,0.9999999981443816,0.9999999981474204,0.9999999981440479,0.0,1.9999999888716997,3.0,3.0
regulator,linear,0.01,RFX1,RPD3,TFC7,0.9999999981443816,0.9999999981474204,0.9999999981473615,0.0,1.9999999888783269,3.0,3.0
regulator,linear,0.01,RFX1,RPD3,YAP6,0.9999999981443816,0.9999999981474204,0.9999999981375963,0.0,1.9999999888587965,2.6666666666666665,3.0
regulator,linear,0.01,RFX1,SPT3,TFC7,0.9999999981443816,0.9999999981440479,0.9999999981473615,0.0,1.999999988871582,3.0,3.0
regulator,linear,0.01,RFX1,SPT3,YAP6,0.9999999981443816,0.9999999981440479,0.9999999981375963,0.0,1.9999999888520517,2.6666666666666665,3.0
regulator,linear,0.01,RFX1,TFC7,YAP6,0.9999999981443816,0.9999999981473615,0.9999999981375963,0.0,1.9999999888586788,2.6666666666666665,3.0
regulator,linear,0.01,RGR1,RPD3,SPT3,0.9999999981392059,0.9999999981474204,0.9999999981440479,0.0,1.9999999888613484,3.0,3.0
regulator,linear,0.01,RGR1,RPD3,TFC7,0.9999999981392059,0.9999999981474204,0.9999999981473615,0.0,1.9999999888679756,3.0,3.0
regulator,linear,0.01,RGR1,RPD3,YAP6,0.9999999981392059,0.9999999981474204,0.9999999981375963,0.0,1.9999999888484452,2.6666666666666665,3.0
