epoch,val/expression/pearson_per_feature,val/expression/mse,val/expression/nmse,val/loss,val/expression/pred_sd_ratio,traineval/expression/pearson_per_feature
0,-0.05519917979836464,0.04053286835551262,1.0085997581481934,0.26412373781204224,0.004238109569996595,-0.03081197291612625
1,0.054593462496995926,0.04050016403198242,1.0066026449203491,0.2636025846004486,0.014059899374842644,
2,0.05483953654766083,0.04071327671408653,1.0116093158721924,0.2641521096229553,0.019860688596963882,
3,0.055009759962558746,0.04057435691356659,1.0083719491958618,0.2647649049758911,0.013839434832334518,
4,0.055237893015146255,0.0404994823038578,1.0054800510406494,0.2636007070541382,0.03254043310880661,
5,0.055180624127388,0.04065448418259621,1.0092859268188477,0.2636425495147705,0.033101215958595276,
6,0.05511043220758438,0.040440935641527176,1.006387710571289,0.2643464207649231,0.005275147967040539,
7,0.05511808395385742,0.04056667163968086,1.0069836378097534,0.2634686231613159,0.03422951698303223,
8,0.05522288382053375,0.04073524475097656,1.0118035078048706,0.26363393664360046,0.02629309520125389,
9,0.05521641671657562,0.04055467247962952,1.0071746110916138,0.26357677578926086,0.025720298290252686,
10,0.05529619753360748,0.04076831415295601,1.0122694969177246,0.2642025947570801,0.03347321227192879,
11,0.055320821702480316,0.04054815694689751,1.0070359706878662,0.26364511251449585,0.025267137214541435,
12,0.05522681400179863,0.04047765955328941,1.0048704147338867,0.2636607885360718,0.03516460955142975,
13,0.055169060826301575,0.040639638900756836,1.0085628032684326,0.26342812180519104,0.039308495819568634,
14,0.05526581406593323,0.040464479476213455,1.0050898790359497,0.26371267437934875,0.026267558336257935,
15,0.05535879731178284,0.04067249596118927,1.0096675157546997,0.2637147903442383,0.034341517835855484,
16,0.05532344803214073,0.04076725244522095,1.0117970705032349,0.2639346718788147,0.041556138545274734,
17,0.05522968992590904,0.040470585227012634,1.005017876625061,0.2636820077896118,0.029725754633545876,
18,0.05534309893846512,0.04051819071173668,1.0068137645721436,0.2635631859302521,0.01709650084376335,
19,0.055136702954769135,0.040459513664245605,1.004884123802185,0.26378679275512695,0.02861376665532589,
20,0.055306773632764816,0.04099706932902336,1.018497347831726,0.2638508081436157,0.0339469350874424,
21,0.05535707250237465,0.04064510017633438,1.0089714527130127,0.2636277675628662,0.03259710595011711,
22,0.055366262793540955,0.04066784679889679,1.009187936782837,0.2633582055568695,0.04010354354977608,
23,0.05522465705871582,0.040797118097543716,1.0126796960830688,0.26372653245925903,0.03688390925526619,
24,0.05530964210629463,0.0406840518116951,1.0099985599517822,0.2634614109992981,0.03437458351254463,
25,,,,,,0.03161212429404259
27,0.05618245154619217,0.040519509464502335,1.006112813949585,0.2630176842212677,0.028982063755393028,
28,0.055818330496549606,0.040523696690797806,1.0056570768356323,0.26299378275871277,0.03712032735347748,
29,0.061317022889852524,0.040531568229198456,1.006643533706665,0.262931227684021,0.03423105925321579,
30,0.06658598780632019,0.04054207354784012,1.0060718059539795,0.2627507746219635,0.04023578390479088,
31,0.06142356991767883,0.040504708886146545,1.004866600036621,0.2629697620868683,0.04319318011403084,
32,0.06896580010652542,0.0403873510658741,1.0025683641433716,0.26395678520202637,0.04274073615670204,
33,0.0679561197757721,0.04082811251282692,1.013095736503601,0.262999951839447,0.04837454482913017,
34,0.08268605917692184,0.040545504540205,1.0061322450637817,0.26227039098739624,0.03684626892209053,
35,0.09292849898338318,0.040238842368125916,0.9986273646354675,0.26207098364830017,0.0690426453948021,
36,0.07961049675941467,0.04048682376742363,1.005218505859375,0.2625981569290161,0.026860905811190605,
37,0.061536889523267746,0.04066929593682289,1.008775234222412,0.26388102769851685,0.047085635364055634,
38,0.07441442459821701,0.04054722189903259,1.005940556526184,0.26255202293395996,0.042237017303705215,
39,0.08715885877609253,0.04040806367993355,1.003638505935669,0.2621525824069977,0.027719687670469284,
40,0.0843236967921257,0.04045100882649422,1.003462791442871,0.2622239589691162,0.044710323214530945,
41,0.0962086170911789,0.04055914655327797,1.0070536136627197,0.2623864710330963,0.03393102064728737,
42,0.09745785593986511,0.040376972407102585,1.001356601715088,0.2620317041873932,0.06381905823945999,
43,0.10133736580610275,0.04031653329730034,1.000285267829895,0.26180148124694824,0.052566029131412506,
44,0.10380558669567108,0.040246665477752686,0.9985949993133545,0.261750191450119,0.058500729501247406,
45,0.11051628738641739,0.04027430713176727,0.9994330406188965,0.2616002857685089,0.05277625471353531,
46,0.10766277462244034,0.04062998667359352,1.0078048706054688,0.2625221610069275,0.04962540417909622,
47,0.10420843958854675,0.04056146368384361,1.0056705474853516,0.26205626130104065,0.045955587178468704,
48,0.1054205670952797,0.04045606777071953,1.0033859014511108,0.2625025510787964,0.06156371906399727,
49,0.09828075021505356,0.040313124656677246,0.9998716711997986,0.2619258165359497,0.05877988785505295,
50,0.10732235014438629,0.040148600935935974,0.995939314365387,0.26209646463394165,0.0791207030415535,0.09762769192457199
51,0.09919146448373795,0.040527671575546265,1.0045459270477295,0.2619437575340271,0.05169573798775673,
52,0.11099336296319962,0.04032296687364578,0.9995420575141907,0.2616892158985138,0.05088184401392937,
53,0.11561043560504913,0.04036237299442291,1.000609040260315,0.2619239091873169,0.05519178509712219,
54,0.07884781062602997,0.04052843526005745,1.0064623355865479,0.2625170648097992,0.027561835944652557,
55,0.11449482291936874,0.040113236755132675,0.9944273829460144,0.2625333070755005,0.09225504845380783,
56,0.10887973755598068,0.040670014917850494,1.0084891319274902,0.2624270021915436,0.04161426052451134,
57,0.13206756114959717,0.04063224047422409,1.0072269439697266,0.2620689272880554,0.04311037436127663,
58,0.11218738555908203,0.04021873697638512,0.9970930218696594,0.2621111571788788,0.09008637815713882,
59,0.13295911252498627,0.04035959020256996,1.000158667564392,0.26158642768859863,0.04968653619289398,
60,0.12944777309894562,0.04032246023416519,0.997732400894165,0.2614736557006836,0.06625787168741226,
61,0.13240313529968262,0.04026271775364876,0.9946148991584778,0.2615355849266052,0.08866839110851288,
63,0.12197744101285934,0.04027934744954109,0.9971070289611816,0.2615397870540619,0.07203277945518494,
64,0.12161817401647568,0.040181223303079605,0.994872510433197,0.2619865834712982,0.09858279675245285,
65,0.1576509028673172,0.041276540607213974,1.0160776376724243,0.2622980773448944,0.3279191255569458,
66,0.12909060716629028,0.040774401277303696,1.0114067792892456,0.2630488872528076,0.03372744470834732,
67,0.1349867582321167,0.0402013398706913,0.991148054599762,0.2622664272785187,0.1518889218568802,
68,0.13644449412822723,0.04021923243999481,0.9914393424987793,0.26191017031669617,0.14315888285636902,
69,0.13737286627292633,0.04036491736769676,0.9991763830184937,0.26172342896461487,0.054001305252313614,
70,0.06241185590624809,0.04063926637172699,1.009022831916809,0.263340026140213,0.02957410365343094,
71,0.06290857493877411,0.040667589753866196,1.0093947649002075,0.26312875747680664,0.03708784654736519,
72,0.07099085301160812,0.040616124868392944,1.0084047317504883,0.2627219259738922,0.02896612510085106,
73,0.0765792652964592,0.04046043008565903,1.0047190189361572,0.2631128430366516,0.03545704856514931,
74,0.1240457147359848,0.040503114461898804,1.0028650760650635,0.26188644766807556,0.04839354753494263,
75,0.1350824385881424,0.04020499065518379,0.9907597303390503,0.26105839014053345,0.1162106990814209,0.1391565352678299
76,0.12550409138202667,0.040493618696928024,1.0012531280517578,0.2619572579860687,0.07651341706514359,
77,0.09933976083993912,0.04049546271562576,1.0040311813354492,0.26252636313438416,0.051622532308101654,
78,0.12464593350887299,0.04017665982246399,0.9928017258644104,0.26189854741096497,0.11221735179424286,
79,0.05298662930727005,0.04065494239330292,1.0095006227493286,0.263620525598526,0.027673443779349327,
80,0.0681193470954895,0.040476858615875244,1.0051627159118652,0.26284000277519226,0.029553430154919624,
81,0.12692002952098846,0.04031187295913696,0.9985977411270142,0.2614465057849884,0.055053193122148514,
82,0.11702922731637955,0.0402776300907135,0.9960875511169434,0.26171034574508667,0.10949937999248505,
83,0.11975783109664917,0.040432702749967575,1.0014413595199585,0.26172342896461487,0.04972751438617706,
84,0.09494121372699738,0.04044704511761665,1.0024064779281616,0.2622019648551941,0.05022076517343521,
85,0.13123521208763123,0.04016372188925743,0.9925276041030884,0.2612760365009308,0.0867672935128212,
86,0.11170612275600433,0.040304578840732574,0.9991028308868408,0.26205092668533325,0.04561810567975044,
87,0.14276337623596191,0.04004596173763275,0.9880601763725281,0.26068589091300964,0.11954044550657272,
88,0.1423887312412262,0.040200188755989075,0.9931314587593079,0.2612389326095581,0.09342128783464432,
89,0.0604366697371006,0.04063969478011131,1.008245825767517,0.26302558183670044,0.04593664035201073,
90,0.0637408196926117,0.04057036712765694,1.007358431816101,0.26272720098495483,0.03885069862008095,
91,0.07145314663648605,0.04049139469861984,1.0048772096633911,0.26250961422920227,0.04789671301841736,
92,0.09180352091789246,0.04049172252416611,1.0039459466934204,0.26236453652381897,0.05733005329966545,
93,0.09374306350946426,0.040399353951215744,1.0015252828598022,0.26224595308303833,0.056256379932165146,
94,0.121688611805439,0.04014934226870537,0.9937984943389893,0.261445552110672,0.097022645175457,
95,0.1016618013381958,0.04048767685890198,1.0035430192947388,0.26213201880455017,0.04914258420467377,
96,0.14014843106269836,0.04003061354160309,0.9883273243904114,0.2613624632358551,0.12644757330417633,
97,0.11328088492155075,0.040395401418209076,0.9979515671730042,0.26194560527801514,0.15241916477680206,
98,0.12469890713691711,0.04044457525014877,1.002941608428955,0.26206865906715393,0.04484745115041733,
99,0.15748241543769836,0.03997521102428436,0.9842050075531006,0.2606179416179657,0.14253301918506622,
100,0.1533111035823822,0.03995972126722336,0.985336184501648,0.26034072041511536,0.13998961448669434,0.16032855212688446
101,0.1341637670993805,0.040156878530979156,0.9922359585762024,0.2609826922416687,0.11082737892866135,
102,0.14042234420776367,0.040235161781311035,0.9953943490982056,0.26099783182144165,0.07440730184316635,
103,0.11789269745349884,0.040579091757535934,1.0075361728668213,0.26239797472953796,0.026020491495728493,
104,0.13554500043392181,0.04031607508659363,0.9978413581848145,0.26131847500801086,0.06634712219238281,
105,0.12447207421064377,0.04049988463521004,1.0040216445922852,0.2616720199584961,0.06471414864063263,
106,0.13257688283920288,0.04027209058403969,0.9931425452232361,0.26153913140296936,0.1682555228471756,
107,0.13395197689533234,0.04033870995044708,0.998272716999054,0.26128408312797546,0.07571297883987427,
108,0.11938188970088959,0.040363144129514694,0.9986330270767212,0.26130926609039307,0.08152779191732407,
109,0.13238193094730377,0.040182746946811676,0.9925925135612488,0.2612583041191101,0.11453655362129211,
110,0.14363326132297516,0.04025234282016754,0.9953739643096924,0.26117953658103943,0.07788725942373276,
111,0.1515549123287201,0.04012354835867882,0.9895628690719604,0.26046842336654663,0.1077839806675911,
112,0.13649040460586548,0.040214069187641144,0.9943342208862305,0.26100286841392517,0.08063570410013199,
113,0.14362165331840515,0.040330227464437485,0.9968954920768738,0.2615809440612793,0.08179944008588791,
114,0.14434339106082916,0.04005415737628937,0.988082230091095,0.2605239152908325,0.12179869413375854,
116,0.12957227230072021,0.04029152914881706,0.9967678785324097,0.2612232565879822,0.07117857038974762,
117,0.1338375061750412,0.04033492133021355,0.9984214305877686,0.2615218162536621,0.06137993931770325,
118,0.13975264132022858,0.04017847031354904,0.9900861978530884,0.26082661747932434,0.12967900931835175,
119,0.14718089997768402,0.04023189842700958,0.9906337857246399,0.26102468371391296,0.14445826411247253,
120,0.14489926397800446,0.04012090340256691,0.9908276200294495,0.2606057822704315,0.10093466937541962,
121,0.1454697698354721,0.04002750664949417,0.988328218460083,0.2604694962501526,0.11524581164121628,
122,0.12373889237642288,0.04027476906776428,0.9968703389167786,0.2612994313240051,0.07109104096889496,
123,0.13465847074985504,0.04008549824357033,0.9896788597106934,0.26094844937324524,0.12451097369194031,
124,0.11720547825098038,0.04028831794857979,0.9971030950546265,0.2615154981613159,0.09048812091350555,
125,0.13260924816131592,0.040361542254686356,0.9995743036270142,0.2612956762313843,0.05433468148112297,0.1648896485567093
126,0.13477225601673126,0.04015462100505829,0.9942257404327393,0.2614763677120209,0.07127374410629272,
