epoch,val/loss,train/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val/gene_interaction/RMSE,train/gene_interaction/Pearson,val/point_loss,val/dist_loss,val/graph_reg_loss,train/point_loss
0,163726.171875,163848.921875,0.01565314084291458,0.004821863956749439,0.06943964213132858,0.020925085991621017,1.2041726112365723,0.5814540386199951,163724.9375,1.0855578109622002
1,44503.5625,106650.66845703125,0.04283783957362175,0.0037587983533740044,0.06130903959274292,0.013116388581693172,0.9391503930091858,0.4624907672405243,44502.57421875,0.9789008721709251
2,18265.45703125,26583.00146484375,0.08306051790714264,0.00372862140648067,0.061062440276145935,0.0038577632512897253,0.9316069483757019,0.4426942467689514,18264.48046875,0.9822216406464577
3,14578.25,16460.005249023438,0.16714155673980713,0.003647740464657545,0.060396526008844376,0.061691269278526306,0.9114165306091309,0.32394617795944214,14577.3076171875,0.8346495777368546
4,12587.603515625,13727.22900390625,0.2665889263153076,0.00350326974876225,0.05918842554092407,0.18180975317955017,0.8753297328948975,0.317926824092865,12586.697265625,1.0674398466944695
5,11302.0009765625,12098.778564453125,0.29642215371131897,0.003463866887614131,0.05885462462902069,0.26760825514793396,0.86545729637146,0.26511383056640625,11301.1103515625,0.717510960996151
6,10466.2138671875,10992.474365234375,0.3008961081504822,0.0034385330509394407,0.058639004826545715,0.3088492453098297,0.8591576218605042,0.23406870663166046,10465.3310546875,0.8086544126272202
7,9915.5712890625,10318.589477539062,0.3113348186016083,0.0034275318030267954,0.058545127511024475,0.3532722592353821,0.8564221858978271,0.22459886968135834,9914.69140625,0.9443277344107628
8,9453.83203125,9808.740356445312,0.31452903151512146,0.00345764122903347,0.05880171060562134,0.39048340916633606,0.8639389872550964,0.19576309621334076,9452.94921875,0.7561379112303257
9,9109.5869140625,9362.255316840277,0.3148844242095947,0.003470002207905054,0.05890672281384468,0.4103069603443146,0.8670302033424377,0.18664541840553284,9108.701171875,0.6065125366051992
10,8757.755859375,8979.974609375,0.3202414810657501,0.003482460044324398,0.05901237204670906,0.4358747601509094,0.8702191114425659,0.16935764253139496,8756.869140625,0.6488010324537754
11,8505.078125,8709.5009765625,0.32354971766471863,0.003431460354477167,0.05857866629958153,0.45913776755332947,0.8573651909828186,0.18606966733932495,8504.201171875,0.7767330855131149
12,8265.2412109375,8461.62255859375,0.3096219599246979,0.0035905055701732635,0.05992082878947258,0.4707432985305786,0.8972281813621521,0.148560032248497,8264.3291015625,0.6675797626376152
13,7983.4365234375,8185.017272949219,0.3157229721546173,0.0035175876691937447,0.059309255331754684,0.48451101779937744,0.8789693117141724,0.1632474809885025,7982.54052734375,0.7750037349760532
14,7764.8212890625,7935.0223388671875,0.25945889949798584,0.0038029763381928205,0.0616682767868042,0.5290387272834778,0.9501953125,0.14318439364433289,7763.85595703125,0.748730480670929
15,7636.96142578125,7754.5504150390625,0.28345033526420593,0.0038721661549061537,0.062226731330156326,0.5804177522659302,0.9673738479614258,0.11721938848495483,7635.98193359375,0.6129419542849064
16,7546.2294921875,7651.26708984375,0.2627813518047333,0.003910718485713005,0.06253574043512344,0.6458746194839478,0.9769840240478516,0.10993438959121704,7545.24072265625,0.4941452741622925
17,7467.41162109375,7566.31201171875,0.2643035054206848,0.004238782916218042,0.06510593742132187,0.6655516624450684,1.0587587356567383,0.07921835035085678,7466.34521484375,0.48758820816874504
18,7390.77978515625,7488.5518798828125,0.23260100185871124,0.004544693510979414,0.06741434335708618,0.7014581561088562,1.134768009185791,0.06757444888353348,7389.6396484375,0.3963973633944988
19,7320.76513671875,7409.135579427083,0.22304479777812958,0.004230931401252747,0.06504561007022858,0.7285813689231873,1.0566325187683105,0.10027002543210983,7319.69921875,0.3711289448870553
