epoch,val/loss,train/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val/gene_interaction/RMSE,train/gene_interaction/Pearson,val/point_loss,val/dist_loss,val/graph_reg_loss,train/point_loss
0,163721.359375,163824.5234375,-0.008579390123486519,0.004033612087368965,0.0635107234120369,-0.00936129316687584,1.0074865818023682,0.47776317596435547,163720.296875,0.9530214965343475
1,144838.5,155936.765625,0.018143940716981888,0.003912404179573059,0.06254921108484268,0.006716787349432707,0.9774593710899353,0.4364875853061676,144837.46875,1.0115746855735779
2,109509.046875,128382.31640625,0.03125834837555885,0.003747328417375684,0.06121542677283287,-0.004382764454931021,0.9362900853157043,0.4626869559288025,109508.0546875,0.8752458095550537
3,66727.015625,87572.44140625,0.024891488254070282,0.003742771688848734,0.06117819622159004,0.01615750603377819,0.9351552128791809,0.46185094118118286,66726.03125,0.8152653276920319
4,41055.015625,54353.1796875,-0.005885468330234289,0.0038010140415281057,0.06165236607193947,-0.01588226482272148,0.9496877193450928,0.4671570360660553,41054.01953125,0.9207951426506042
5,28717.396484375,35694.7998046875,0.016379380598664284,0.00375512451864779,0.061279069632291794,-0.009206311777234077,0.9382606148719788,0.4606083631515503,28716.416015625,0.8648191690444946
6,22324.005859375,26516.658203125,0.026756491512060165,0.0038133796770125628,0.0617525689303875,-0.00664224149659276,0.9527431726455688,0.4649868309497833,22323.00390625,0.7949163913726807
7,19439.302734375,21680.421875,0.042521603405475616,0.0037694070488214493,0.061395496129989624,0.005004811566323042,0.9417775869369507,0.3950812816619873,19438.3203125,0.9053368270397186
8,17824.544921875,19332.416015625,0.08632991462945938,0.0037361846771091223,0.06112433969974518,0.028585461899638176,0.9335269331932068,0.4559047818183899,17823.564453125,0.8700572848320007
9,16745.216796875,17626.098307291668,0.09417697787284851,0.0037298148963600397,0.0610722117125988,0.01422247663140297,0.9319170117378235,0.4491463005542755,16744.240234375,0.6849785149097443
10,15909.490234375,16474.5859375,0.09546660631895065,0.0037171212024986744,0.060968197882175446,0.044838014990091324,0.9287512898445129,0.3963385224342346,15908.521484375,0.8814480900764465
11,15187.3564453125,15733.671875,0.12396509200334549,0.003730134107172489,0.06107482314109802,0.13712474703788757,0.9319197535514832,0.33235058188438416,15186.3896484375,1.1251788139343262
12,14548.32421875,15066.513671875,0.13879889249801636,0.0036764282267540693,0.06063355877995491,0.13159038126468658,0.9185843467712402,0.3667515218257904,14547.369140625,0.8266254961490631
13,13989.1396484375,14479.337890625,0.15621288120746613,0.0036733841989189386,0.06060845032334328,0.1346741020679474,0.9177835583686829,0.31519263982772827,13988.19140625,0.974191814661026
14,13502.3984375,13964.33935546875,0.19837889075279236,0.003630933118984103,0.06025722622871399,0.1953655332326889,0.907215416431427,0.2990761399269104,13501.4619140625,1.0130573213100433
15,13079.46875,13518.89013671875,0.22539852559566498,0.003556041745468974,0.0596325546503067,0.2334977686405182,0.8885321617126465,0.287286639213562,13078.55078125,0.8936588168144226
16,12707.7734375,13120.64990234375,0.2431357204914093,0.003533222945407033,0.059440918266773224,0.2643316090106964,0.8827843070030212,0.26396551728248596,12706.8642578125,0.8431288599967957
17,12372.892578125,12768.5986328125,0.2629478871822357,0.0035125352442264557,0.05926664546132088,0.2991897463798523,0.8776178956031799,0.23839019238948822,12371.9921875,0.7978355884552002
18,12068.419921875,12448.3759765625,0.2716437876224518,0.0034806823823601007,0.05899730697274208,0.3116457462310791,0.8696869611740112,0.24589771032333374,12067.525390625,0.7321421802043915
19,11811.5078125,12101.121419270834,0.2678486108779907,0.0035485888365656137,0.059570033103227615,0.33919501304626465,0.8866464495658875,0.24824613332748413,11810.595703125,0.8040582338968912
20,11589.3388671875,11808.97509765625,0.29034632444381714,0.0034610156435519457,0.05883039906620979,0.36145707964897156,0.8647134304046631,0.22696682810783386,11588.451171875,0.6618242263793945
21,11393.76171875,11609.005859375,0.28646281361579895,0.0035222861915826797,0.059348851442337036,0.37655729055404663,0.8800432682037354,0.20765988528728485,11392.861328125,0.9298113286495209
22,11203.3681640625,11422.603515625,0.3099626302719116,0.003418104024603963,0.05846455320715904,0.39064955711364746,0.8540188670158386,0.23213331401348114,11202.4912109375,0.9640166163444519
23,11024.064453125,11244.94775390625,0.3063826560974121,0.0034580526407808065,0.058805208653211594,0.3950677514076233,0.8639894723892212,0.20265823602676392,11023.1796875,0.6368671357631683
24,10863.3857421875,11072.92724609375,0.31059524416923523,0.003459860337898135,0.05882057920098305,0.4187799096107483,0.8644795417785645,0.2038772851228714,10862.5,0.7101297080516815
25,10754.283203125,10934.763671875,0.30221590399742126,0.0034876661375164986,0.059056464582681656,0.4208843410015106,0.8714239001274109,0.18963737785816193,10753.3916015625,0.7829337120056152
26,10681.4951171875,10844.625,0.3176213800907135,0.0034319853875786066,0.05858314782381058,0.4345521926879883,0.85751873254776,0.18977200984954834,10680.619140625,0.736602246761322
27,10634.75,10780.8515625,0.3161683678627014,0.003432163270190358,0.05858466774225235,0.43951016664505005,0.8575702905654907,0.20134921371936798,10633.8720703125,0.5713565349578857
28,10613.0478515625,10742.3935546875,0.3194796144962311,0.003444819478318095,0.05869258567690849,0.4435226321220398,0.8607021570205688,0.1845812350511551,10612.169921875,0.6587192416191101
29,10606.8447265625,10723.463541666666,0.3197351098060608,0.0034432171378284693,0.05867893248796463,0.4475284218788147,0.8602693676948547,0.18493425846099854,10605.9658203125,0.5446370641390482
