epoch,val/loss,train/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val/gene_interaction/RMSE,train/gene_interaction/Pearson,val/point_loss,val/dist_loss,val/graph_reg_loss,train/point_loss
0,163695.328125,163800.1848060345,0.0031382811721414328,0.003960732836276293,0.06293435394763947,0.0022469309624284506,0.9896203875541687,0.46903324127197266,163694.328125,1.0305116526011764
1,11813.005859375,40778.48294270833,0.010487910360097885,0.003958040848374367,0.0629129633307457,-0.0034759955015033484,0.9889479875564575,0.49073708057403564,11811.9677734375,1.0665667116642
2,9388.7265625,10531.969490840518,-0.0014150631614029408,0.003962852526456118,0.06295119225978851,0.0005072022904641926,0.9901450276374817,0.4913331866264343,9387.6875,0.9865588586905907
3,8323.1826171875,8869.546126302082,0.002613692544400692,0.003969874698668718,0.0630069449543953,-0.0011739968322217464,0.9918904304504395,0.49220651388168335,8322.142578125,1.045517094930013
4,7696.34130859375,8042.09033203125,-0.0018821113044396043,0.003958112094551325,0.06291352957487106,0.0008620602893643081,0.9889675974845886,0.49072736501693726,7695.30078125,0.9823667920868973
5,7248.94970703125,7543.145703125,0.0013887528330087662,0.003962187096476555,0.0629459097981453,-0.0032354111317545176,0.989983856678009,0.4912571310997009,7247.9072265625,1.0019890725612641
6,6934.47119140625,7139.2537210398705,0.008960644714534283,0.0039595658890903,0.0629250779747963,-0.00033002253621816635,0.9893262386322021,0.490933895111084,6933.43408203125,0.9794008526308783
7,6754.4326171875,6883.920458984375,0.0059692468494176865,0.003960343077778816,0.06293125450611115,-0.002321564592421055,0.9895246028900146,0.49103274941444397,6753.3916015625,1.0171834091345469
8,6622.826171875,6734.328815328664,0.009583750739693642,0.003965480253100395,0.0629720613360405,0.000608057074714452,0.9908008575439453,0.49166956543922424,6621.78466796875,0.9640367072204064
9,6475.02099609375,6577.985188802083,0.01950347237288952,0.003960194531828165,0.06293007731437683,0.0012996948789805174,0.9894871711730957,0.4910110831260681,6473.98388671875,1.0252045273780823
10,6426.0732421875,6459.334843076509,0.007683122530579567,0.0039629945531487465,0.06295231729745865,-0.0003367022436577827,0.9901858568191528,0.4913644790649414,6425.03173828125,0.9792649252661343
11,6289.28564453125,6375.777897135416,0.009094411507248878,0.003959265537559986,0.06292269378900528,0.0017909295856952667,0.9892600178718567,0.49089714884757996,6288.24951171875,1.0132899423440298
12,6217.921875,6279.4284078663795,-0.0028814298566430807,0.0039595672860741615,0.06292509287595749,-0.0016798443393781781,0.9893172383308411,0.4909268021583557,6216.88623046875,0.9687127738163389
13,6145.0263671875,6216.157063802083,0.0006128717795945704,0.003958667628467083,0.06291794031858444,-0.0022200096864253283,0.9891095757484436,0.490822434425354,6143.9853515625,1.033253945906957
14,6083.294921875,6138.867541082974,-0.006310960743576288,0.003963148687034845,0.06295354664325714,-0.0004900420899502933,0.9902255535125732,0.49137765169143677,6082.25439453125,1.0053725653681262
15,6050.630859375,6083.403792317708,0.00010865431249840185,0.003958562854677439,0.06291711330413818,0.00035769245005212724,0.9890831112861633,0.49081099033355713,6049.59326171875,0.9512303312619527
16,5988.73193359375,6037.728751346983,-0.00386760663241148,0.0039579980075359344,0.06291262060403824,-0.0018384186550974846,0.9889368414878845,0.4907335042953491,5987.69189453125,1.0142846045822933
17,5954.38232421875,5983.914095052083,-0.007264203391969204,0.003962863236665726,0.06295127421617508,0.0002981203142553568,0.9901431202888489,0.4913414716720581,5953.34375,1.0020390252272289
18,5920.81591796875,5946.7210903825435,0.006903579458594322,0.00395901408046484,0.0629206970334053,0.0012069217627868056,0.9891992211341858,0.4908658266067505,5919.77978515625,0.9851217865943909
19,5888.2021484375,5920.0216796875,-0.001302571501582861,0.003959276247769594,0.06292278319597244,0.0003319802926853299,0.9892667531967163,0.4909029006958008,5887.16259765625,1.0007652421792348
20,5854.01416015625,5884.2060546875,-0.013859144411981106,0.003959388472139835,0.06292366981506348,-0.0005214826669543982,0.9892760515213013,0.4909002184867859,5852.9736328125,1.0064740386502495
21,5831.3349609375,5854.30556640625,-0.03643142804503441,0.003959711641073227,0.06292624026536942,-0.0035678448621183634,0.9893561005592346,0.49093976616859436,5830.296875,0.9809527556101482
22,5810.6533203125,5833.4671841325435,0.0041230591014027596,0.003958315122872591,0.06291513890028,-0.0003808152978308499,0.9890076518058777,0.4907727837562561,5809.61328125,1.0261497723645177
23,5792.0771484375,5813.723470052083,0.005859013181179762,0.003959386609494686,0.06292365491390228,-0.0003101713955402374,0.9892802238464355,0.49090346693992615,5791.0380859375,1.002993530035019
24,5776.18701171875,5797.687466325431,-0.0015728073194622993,0.003960306756198406,0.06293097138404846,0.0024852934293448925,0.9895094633102417,0.49102339148521423,5775.14794921875,1.0174889831707394
25,5763.30419921875,5782.740218098958,0.022265631705522537,0.003961753565818071,0.06294246017932892,0.0018396273953840137,0.9898747205734253,0.49120721220970154,5762.26611328125,0.9960553665955861
26,5752.546875,5771.002980199353,0.0015832697972655296,0.003960593603551388,0.06293324381113052,-0.006026272661983967,0.9895805716514587,0.4910581111907959,5751.50537109375,0.976992247433498
27,5746.453125,5762.345849609375,0.0012261769734323025,0.00396003108471632,0.06292878091335297,0.00019382551545277238,0.9894418716430664,0.4909917116165161,5745.41162109375,1.0088663538297018
28,,5756.85126953125,,,,,,,,0.993421216805776
