arm,seed,run_id,state,epochs,roll_max,roll_argmax,roll_end,raw_peak,val_slope_k,val_slope_se_k,val_slope_t,val_tail_n,train_pf_end,train_pf_max,train_pf_slope_k,train_pf_slope_t,train_loss_end,train_loss_slope_k,train_loss_slope_t,train_loss_tail_sd,grad_norm_end,gate_first,gate_end,gate_absmax
N_sink_mm,0,v1grwe46,finished,300,0.15196892917156218,86,0.12831219732761384,0.1688740998506546,0.3313095649190754,0.01958007561445332,16.920750023790227,100,0.3036562204360962,0.3036562204360962,0.6243330791051632,30.257009074560905,0.23080284893512726,0.0037643895505463914,0.06187047146880536,0.01747441788333487,0.041642483323812485,0.005952244624495506,0.08081183582544327,0.08103593438863754
N_sink_mm,1,kyvkrjcb,finished,301,0.0473805271089077,298,0.0473805271089077,0.0640023946762085,0.17103230177757084,0.009989176145116567,17.121762525049057,100,0.3058648407459259,0.3062758445739746,0.67505247164445,16.5264955459796,0.2933093011379242,-0.061465010444859705,-0.6688073070634246,0.026454461540548244,0.04484181106090546,0.005163522902876139,0.08944865316152573,0.08944865316152573
N_sink_mm,2,047tg3h4,finished,300,0.086261086165905,241,0.056796802580356597,0.0967181995511055,-0.10588000255181132,0.02297844754547665,-4.607796168225211,100,0.3107675313949585,0.3138871490955353,0.5053445054824525,7.335752562168878,0.22029107809066772,-0.10021188668291954,-1.5781098076514724,0.018467769148333084,0.049273550510406494,0.0037969902623444796,0.08142238110303879,0.08178338408470154
N_sink_mm,42,y42h0pwu,finished,300,0.07421408072113991,296,0.0723448283970356,0.08242054283618927,0.05435761688637582,0.018113763819871044,3.0009012719236616,100,0.30430495738983154,0.3089962303638458,0.6535332367615481,25.121907900195954,0.25948378443717957,0.011125462229746141,0.18903091339874123,0.016906258072626065,0.05399111658334732,0.003008799394592643,0.07746753096580505,0.07751387357711792
R_ref,0,q3s1u8j5,finished,300,0.15307513177394866,89,0.09428097903728486,0.1598864495754242,0.023480109045572052,0.027887761335745546,0.8419503008108464,100,0.2940558195114136,0.30040445923805237,0.6703295993475883,30.862811266227876,0.2325131595134735,0.0032375852624611065,0.05278370351412084,0.017616135038378486,0.05564679950475693,,,
R_ref,1,7zrt6udr,finished,301,0.05549661740660668,293,0.05132017582654953,0.0631721019744873,0.23346675534394815,0.01479960293570289,15.775203994204992,100,0.3010914623737335,0.3027435541152954,0.5188358071470562,13.238211036733976,0.2951524257659912,-0.050746251647621886,-0.5510139366421709,0.026490868483926205,0.04940116032958031,,,
R_ref,2,wwh2eio6,finished,300,0.07981738448143005,252,0.0609698936343193,0.08611493557691574,0.07147572288597591,0.017798857215201355,4.015747866381618,100,0.30707934498786926,0.308179646730423,0.6505800369191448,21.49114431387354,0.22056320309638977,-0.0718752160431421,-1.1414751259395068,0.01820387663891871,0.047893986105918884,,,
R_ref,42,bdloc0mw,finished,300,0.06170811876654625,296,0.056358106434345245,0.07006564736366272,0.24871282392602556,0.010366309490033027,23.992417375263333,100,0.2710570991039276,0.27711591124534607,0.6646839058724672,6.701433793792792,0.26061445474624634,0.028722505829837132,0.46466250752951604,0.01777238380748132,0.047516364604234695,,,
