epoch,val/loss,train/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val/gene_interaction/RMSE,train/gene_interaction/Pearson,val/point_loss,val/dist_loss,val/graph_reg_loss,train/point_loss
0,163683.859375,163761.8125,-0.020833488553762436,0.0037632088642567396,0.06134499981999397,0.0035065242554992437,0.9402748346328735,0.44535568356513977,163682.875,0.8870857357978821
1,145129.921875,156064.328125,0.008641129359602928,0.003898044116795063,0.06243431940674782,0.0013505591778084636,0.973838210105896,0.4328223764896393,145128.890625,0.9723969101905823
2,109417.5078125,128363.90234375,-0.023772798478603363,0.0037587990518659353,0.06130904704332352,-0.004975714720785618,0.9391667246818542,0.4336257874965668,109416.5234375,0.8721543848514557
3,67068.421875,87738.76953125,0.03944805637001991,0.003748132847249508,0.06122199818491936,0.009920435957610607,0.9365079402923584,0.41334882378578186,67067.4453125,0.8185401260852814
4,41456.55078125,54728.0,0.09730120748281479,0.0038468947168439627,0.0620233416557312,0.04172276705503464,0.9611257910728455,0.4118851125240326,41455.55078125,0.9066178202629089
5,28865.087890625,35914.302734375,0.12228777259588242,0.003868370084092021,0.06219622120261192,0.017241517081856728,0.9665830135345459,0.46622905135154724,28864.076171875,0.8658442795276642
6,22675.03515625,26787.5546875,0.1101074069738388,0.0037216683849692345,0.061005476862192154,0.019641591235995293,0.9298918843269348,0.4373157322406769,22674.060546875,0.783839762210846
7,19192.443359375,21836.298828125,0.12707261741161346,0.003729460993781686,0.0610693134367466,0.06558184325695038,0.9318163394927979,0.34250757098197937,19191.478515625,0.8663470149040222
8,16957.521484375,18858.0263671875,0.20844963192939758,0.003679912071675062,0.06066227704286575,0.15216301381587982,0.9194217324256897,0.3249426782131195,16956.568359375,0.823952853679657
9,15858.0,16706.679036458332,0.24029648303985596,0.003581663593649864,0.05984700098633766,0.2025919258594513,0.8949037790298462,0.30864417552948,15857.0751953125,0.6911924878756205
10,15156.310546875,15645.90478515625,0.2728022634983063,0.0035267432685941458,0.05938639119267464,0.28106147050857544,0.8810896873474121,0.2309986650943756,15155.408203125,0.8059495091438293
11,14537.146484375,15011.4169921875,0.25975361466407776,0.0035655072424560785,0.059711869806051254,0.29879021644592285,0.8908631205558777,0.26230090856552124,14536.23046875,1.0608704090118408
12,13984.46875,14442.97900390625,0.27162840962409973,0.003525199368596077,0.059373389929533005,0.2766248881816864,0.8808222413063049,0.27543169260025024,13983.5595703125,0.7958444058895111
13,13495.6962890625,13937.708984375,0.29575061798095703,0.0034667267464101315,0.05887891724705696,0.30954527854919434,0.8662514686584473,0.22905078530311584,13494.806640625,0.9100938439369202
14,13060.8876953125,13481.95458984375,0.29952460527420044,0.003441963577643037,0.05866824835538864,0.3551790714263916,0.859976589679718,0.22775761783123016,13060.00390625,0.916706383228302
15,12676.0361328125,13075.69580078125,0.30689671635627747,0.003401821246370673,0.058325134217739105,0.38213464617729187,0.8500290513038635,0.2386089414358139,12675.162109375,0.7900336682796478
16,12334.291015625,12716.66943359375,0.317485511302948,0.0033953881356865168,0.058269958943128586,0.39519059658050537,0.8483158349990845,0.21957848966121674,12333.4208984375,0.785164475440979
17,12028.23828125,12393.53369140625,0.31376975774765015,0.0034690480679273605,0.058898624032735825,0.4083513021469116,0.8668134808540344,0.19200499355793,12027.3515625,0.7385817170143127
18,11756.9384765625,12104.08740234375,0.32310670614242554,0.00339402724057436,0.05825828015804291,0.413846880197525,0.8480358719825745,0.20378845930099487,11756.0693359375,0.6468953490257263
19,11520.73828125,11789.2265625,0.31234464049339294,0.0034510346595197916,0.05874550715088844,0.44346532225608826,0.8623116612434387,0.20179753005504608,11519.85546875,0.7787090341250101
20,11313.162109375,11519.52587890625,0.32224154472351074,0.003417105646803975,0.05845601484179497,0.44929370284080505,0.8538761138916016,0.19461321830749512,11312.2900390625,0.6202351450920105
21,11128.5693359375,11330.69482421875,0.3093699812889099,0.0035030029248446226,0.0591861717402935,0.4560959041118622,0.8753337860107422,0.18053767085075378,11127.67578125,0.867071807384491
22,10938.294921875,11153.564453125,0.31712719798088074,0.003436652710661292,0.058622971177101135,0.47136715054512024,0.8586637377738953,0.1964089572429657,10937.4169921875,0.8922269344329834
23,10774.859375,10969.60888671875,0.30962541699409485,0.0034715209621936083,0.05891961604356766,0.4746345281600952,0.8674589991569519,0.18420103192329407,10773.9716796875,0.5828685164451599
24,10666.0244140625,10838.89013671875,0.2964661419391632,0.0035632506478577852,0.05969297140836716,0.496514230966568,0.8903743624687195,0.1708391010761261,10665.1181640625,0.6597913801670074
25,10574.0244140625,10742.48388671875,0.2966160178184509,0.003539113560691476,0.059490449726581573,0.4984724819660187,0.8843465447425842,0.17012640833854675,10573.1220703125,0.720139890909195
26,10503.3994140625,10660.08203125,0.3026987910270691,0.003613833338022232,0.06011516600847244,0.5186194777488708,0.9029932618141174,0.1514759510755539,10502.48046875,0.6657882630825043
27,10461.57421875,10600.67822265625,0.29622361063957214,0.0035709505900740623,0.059757430106401443,0.5227112174034119,0.8922846913337708,0.16644488275051117,10460.6650390625,0.5538724660873413
28,10440.8076171875,10565.82666015625,0.2995533347129822,0.0036147013306617737,0.06012238562107086,0.5285801887512207,0.9031495451927185,0.1534036099910736,10439.8876953125,0.617366760969162
29,10434.4775390625,10547.732096354166,0.2998322546482086,0.0036072067450731993,0.06006002798676491,0.5360167026519775,0.9012951254844666,0.15448471903800964,10433.5615234375,0.44048617283503216
