run_id,arm,seed,state,n_epochs,rows_short_by,start_epoch,pearson_last,roll_max_le_1000,epoch_at_le_1000,roll_max_le_2000,epoch_at_le_2000,roll_max_le_4000,epoch_at_le_4000,roll_max_le_4079,epoch_at_le_4079,roll_max_le_6000,epoch_at_le_6000,roll_max_full,nmse_at_matched_peak
h9l8aguy,R_basis64,0,finished,8499,0,0,0.15760472416877747,0.15535218715667726,697,0.1645789176225662,1870,0.1745653808116913,3163,0.1745653808116913,3163,0.1745653808116913,3163,0.1745653808116913,1.1103284358978271
4gtnrja7,R_basis64,1,finished,7018,0,0,0.18216870725154877,0.18089146614074708,929,0.19290193021297455,1840,0.19956699907779693,2449,0.19956699907779693,2449,0.19956699907779693,2449,0.19956699907779693,1.047168254852295
4u0txt3s,R_pergene,0,finished,8499,0,0,0.14325058460235596,0.18033960461616516,668,0.18878067135810853,1198,0.18878067135810853,1198,0.18878067135810853,1198,0.18878067135810853,1198,0.18878067135810853,1.073915719985962
vqek7ali,R_pergene,1,finished,8499,0,0,0.16994547843933105,0.21879980564117432,352,0.22367955446243287,1762,0.22367955446243287,1762,0.22367955446243287,1762,0.22367955446243287,1762,0.22367955446243287,1.0325649976730347
nrkorko0,R_pergene_basis64,0,finished,4079,0,0,0.1825341284275055,0.2064389854669571,995,0.21005562245845794,1835,0.21360017359256744,2488,0.21360017359256744,2488,0.21360017359256744,2488,0.21360017359256744,1.036516785621643
3qy1rh0o,R_pergene_basis64,1,finished,6589,0,0,0.1617753952741623,0.1794876277446747,916,0.18817067742347718,1182,0.198469677567482,2585,0.198469677567482,2585,0.198469677567482,2585,0.198469677567482,1.0813559293746948
i63dbvha,R_ref,0,finished,4139,0,0,0.17642565071582794,0.1752363473176956,819,0.18088008165359498,1587,0.18807230591773988,3864,0.18807230591773988,3864,0.18807230591773988,3864,0.18807230591773988,1.0817677974700928
r2s57bvt,R_ref,1,finished,8499,0,0,0.18127253651618958,0.15898386836051942,957,0.1622622400522232,1987,0.1692746490240097,3815,0.1692746490240097,3815,0.17682705521583558,5968,0.1930028349161148,1.1069756746292114
