epoch,val/expression/pearson_per_feature,val/expression/mse,val/expression/nmse,val/loss,val/expression/pred_sd_ratio,traineval/expression/pearson_per_feature
283,0.10222765803337097,0.03963576257228851,0.9983310103416443,0.23909804224967957,0.16023382544517517,
287,0.09514756500720978,0.04032174497842789,1.0126584768295288,0.23917759954929352,0.21338917315006256,
289,0.08526177704334259,0.040522024035453796,1.012514591217041,0.2397235482931137,0.13545723259449005,
290,0.11318755894899368,0.0394892618060112,0.9939144849777222,0.23948770761489868,0.13132070004940033,
294,0.11090182512998581,0.04031520336866379,1.0127699375152588,0.23949235677719116,0.18831700086593628,
295,0.11317843198776245,0.039712127298116684,0.9974238872528076,0.2389616221189499,0.15346857905387878,
300,,,,,,0.2735503315925598
301,0.10457012057304382,0.03985123708844185,1.0005772113800049,0.2383585274219513,0.13565121591091156,
302,0.07917667925357819,0.04034829139709473,1.0101627111434937,0.23934361338615417,0.16487884521484375,
306,0.08983730524778366,0.04018359258770943,1.0081769227981567,0.23810335993766785,0.17143560945987701,
311,0.07998619228601456,0.04035172984004021,1.0220487117767334,0.2392929643392563,0.22195576131343842,
315,0.0793432742357254,0.040293656289577484,1.0119835138320923,0.23878425359725952,0.1607261300086975,
316,0.10732564330101013,0.041051238775253296,1.0272332429885864,0.24005229771137238,0.25241193175315857,
317,0.1199081614613533,0.03965768218040466,0.9959015250205994,0.2388239949941635,0.13646534085273743,
318,0.10468030720949173,0.03978581726551056,1.0010418891906738,0.23938101530075073,0.16898155212402344,
321,0.09832914173603058,0.0406777448952198,1.0161001682281494,0.2383168339729309,0.18206311762332916,
322,0.1183130070567131,0.03969679772853851,0.9974689483642578,0.23844102025032043,0.17254741489887238,
325,,,,,,0.31098413467407227
328,0.13114650547504425,0.03935699909925461,0.9906457662582397,0.2382047027349472,0.17493805289268494,
333,0.11744008958339691,0.039696041494607925,0.996753990650177,0.2386058121919632,0.15453994274139404,
334,0.07724642753601074,0.04109197482466698,1.0253647565841675,0.23919323086738586,0.1955043226480484,
335,0.08789032697677612,0.04115619882941246,1.0255061388015747,0.24016189575195312,0.2304767519235611,
336,0.07416236400604248,0.04053892195224762,1.0157760381698608,0.2389737218618393,0.17079630494117737,
348,0.09641405194997787,0.04015561565756798,1.010542869567871,0.23937255144119263,0.19386154413223267,
349,0.09728521853685379,0.040125783532857895,1.0084983110427856,0.2397850751876831,0.18973982334136963,
350,0.08986399322748184,0.04117995873093605,1.0217807292938232,0.23976974189281464,0.1794862002134323,0.3226144015789032
352,0.09209869056940079,0.04074722155928612,1.0131075382232666,0.23840270936489105,0.16771982610225677,
354,0.08593679964542389,0.04172288626432419,1.0334118604660034,0.23932303488254547,0.24193790555000305,
357,0.0980171486735344,0.04036238417029381,1.0153841972351074,0.23907864093780518,0.21939244866371155,
358,0.11990470439195633,0.04007624834775925,1.003651738166809,0.23872406780719757,0.09757862240076065,
359,0.08491524308919907,0.04111909866333008,1.0214755535125732,0.2393174171447754,0.21488076448440552,
361,0.09736742079257965,0.04007161408662796,1.0058438777923584,0.23904888331890106,0.18652833998203278,
364,0.06910339742898941,0.041990239173173904,1.0523663759231567,0.23979084193706512,0.2792358994483948,
366,0.08336573839187622,0.04136389493942261,1.0256898403167725,0.23923265933990479,0.21885113418102264,
371,0.08691645413637161,0.04160814732313156,1.040874719619751,0.2399207055568695,0.2756955325603485,
373,0.07867588102817535,0.04118232801556587,1.0232694149017334,0.2387879341840744,0.2079041749238968,
374,0.1114935651421547,0.0407121479511261,1.0206741094589233,0.23820960521697998,0.25604960322380066,
375,,,,,,0.35136350989341736
377,0.10659681260585785,0.04051763564348221,1.0193923711776733,0.23879192769527435,0.2161092758178711,
378,0.11680356413125992,0.04033518210053444,1.0072767734527588,0.23811571300029755,0.21291539072990417,
381,0.09840288013219833,0.03994392231106758,1.009617805480957,0.23893585801124573,0.19815871119499207,
384,0.11331938952207565,0.041519977152347565,1.036393404006958,0.238686203956604,0.28813815116882324,
387,0.10826079547405243,0.04088372364640236,1.0162297487258911,0.23874329030513763,0.21488286554813385,
388,0.13024170696735382,0.04019204527139664,1.0072258710861206,0.23809859156608582,0.24385009706020355,
399,0.10836540162563324,0.04039894789457321,1.0121607780456543,0.23706482350826263,0.20173349976539612,
400,,,,,,0.36209094524383545
404,0.11943891644477844,0.04036585986614227,1.012058973312378,0.2377718836069107,0.21153317391872406,
405,0.1167759969830513,0.04197695478796959,1.0403856039047241,0.23852957785129547,0.27500250935554504,
406,0.11390548944473267,0.04274940490722656,1.054399013519287,0.23800715804100037,0.308422714471817,
409,0.0885300561785698,0.041550617665052414,1.0289430618286133,0.23726367950439453,0.229948490858078,
410,0.12315487861633301,0.04080064967274666,1.01449453830719,0.2364484965801239,0.24360759556293488,
411,0.10057739913463593,0.04269671067595482,1.0642720460891724,0.2388247549533844,0.32999926805496216,
413,0.10284323990345001,0.04123570770025253,1.025606393814087,0.23746421933174133,0.22760440409183502,
418,0.10827677696943283,0.0408889502286911,1.0208207368850708,0.23691943287849426,0.2394562065601349,
420,0.09389273077249527,0.04211878031492233,1.052423119544983,0.23939955234527588,0.3059273660182953,
424,0.08961222320795059,0.04051641374826431,1.0233714580535889,0.23736391961574554,0.21894456446170807,
425,0.09084668755531311,0.04151367396116257,1.0413001775741577,0.2394697368144989,0.2767966091632843,0.3840862810611725
427,0.09055915474891663,0.040711499750614166,1.0258640050888062,0.2377375215291977,0.2324499636888504,
432,0.11989480257034302,0.04121125862002373,1.026267409324646,0.23848460614681244,0.2651004493236542,
439,0.13274548947811127,0.040371816605329514,1.020385503768921,0.2372622787952423,0.2930794954299927,
440,0.08833043277263641,0.04137758910655975,1.038317084312439,0.23784546554088593,0.2681425213813782,
442,0.10464709252119064,0.041313014924526215,1.0396180152893066,0.23700332641601562,0.295175164937973,
443,0.11662642657756805,0.040885671973228455,1.0226529836654663,0.23612454533576965,0.2474750578403473,
444,0.12512369453907013,0.04036945849657059,1.0211796760559082,0.23718500137329102,0.252543181180954,
445,0.0886620432138443,0.041685961186885834,1.0420700311660767,0.23770780861377716,0.2641581892967224,
448,0.1182386577129364,0.04091436415910721,1.029239535331726,0.23703894019126892,0.28134822845458984,
449,0.10979980230331421,0.04110065475106239,1.033214807510376,0.23876938223838806,0.28122678399086,
450,,,,,,0.4284878671169281
453,0.1217346265912056,0.04090189188718796,1.0333718061447144,0.23803597688674927,0.30818697810173035,
454,0.09993978589773178,0.04201309755444527,1.0481070280075073,0.23964184522628784,0.2826365530490875,
455,0.12572908401489258,0.040861647576093674,1.024217963218689,0.23687699437141418,0.2892948389053345,
457,0.10972867161035538,0.040982067584991455,1.029597282409668,0.23784516751766205,0.2785160541534424,
458,0.11954602599143982,0.040655821561813354,1.0250835418701172,0.23801524937152863,0.27525681257247925,
463,0.11849921941757202,0.04140552133321762,1.0362507104873657,0.23710700869560242,0.30074575543403625,
466,0.11607787013053894,0.04217076674103737,1.0541185140609741,0.23862510919570923,0.33801159262657166,
469,0.12197945266962051,0.04178261384367943,1.0624237060546875,0.23849280178546906,0.3631453812122345,
470,0.11361956596374512,0.042230695486068726,1.051693320274353,0.2385026067495346,0.32020825147628784,
471,0.12988683581352234,0.04069698229432106,1.0268529653549194,0.23724395036697388,0.29811981320381165,
473,0.11542151123285294,0.04111500456929207,1.0335980653762817,0.2377721518278122,0.29281991720199585,
474,0.13761521875858307,0.04036132991313934,1.015235424041748,0.2364131063222885,0.28184348344802856,
475,,,,,,0.45784905552864075
479,0.1327669769525528,0.041880905628204346,1.0399830341339111,0.23736631870269775,0.31233811378479004,
480,0.12624341249465942,0.04186564311385155,1.0466294288635254,0.2378305047750473,0.33587563037872314,
481,0.11053067445755005,0.04101536422967911,1.0289462804794312,0.23658904433250427,0.2683423161506653,
482,0.10528138279914856,0.041674837470054626,1.048296570777893,0.23827913403511047,0.2964187562465668,
491,0.1164989173412323,0.04040040075778961,1.0223872661590576,0.23626959323883057,0.2609477639198303,
492,0.10679341107606888,0.041531361639499664,1.0454806089401245,0.23811286687850952,0.3109970688819885,
496,0.12290885299444199,0.04118438810110092,1.0330138206481934,0.23795092105865479,0.299076646566391,
498,0.11241226643323898,0.04183404892683029,1.0510993003845215,0.238442525267601,0.3255348801612854,
499,0.11148516833782196,0.04131151735782623,1.039277195930481,0.23810085654258728,0.303350567817688,
500,0.1404709368944168,0.04060084745287895,1.019914150238037,0.23753012716770172,0.29669344425201416,0.4733607769012451
501,0.1423858404159546,0.04143977165222168,1.0458543300628662,0.23834575712680817,0.36530810594558716,
502,0.12741927802562714,0.04112064838409424,1.037169098854065,0.23895657062530518,0.3262629508972168,
505,0.1305956244468689,0.041124146431684494,1.0366125106811523,0.23735572397708893,0.3299867510795593,
506,0.12886777520179749,0.04139821231365204,1.041999340057373,0.23683668673038483,0.3348079323768616,
510,0.11997437477111816,0.04238515719771385,1.0644266605377197,0.23924489319324493,0.3633921146392822,
511,0.11505126953125,0.04243926703929901,1.061348557472229,0.23866218328475952,0.3499490022659302,
515,0.13401919603347778,0.04210072010755539,1.0502033233642578,0.23773019015789032,0.3549480438232422,
518,0.10371948033571243,0.044393140822649,1.1108158826828003,0.24117416143417358,0.41551005840301514,
519,0.12680482864379883,0.041452497243881226,1.045032262802124,0.23671209812164307,0.3422280251979828,
520,0.13485071063041687,0.04250457510352135,1.0620759725570679,0.2387550175189972,0.3794774115085602,
525,0.11603329330682755,0.042047202587127686,1.051114797592163,0.2390819489955902,0.32958391308784485,0.49077701568603516
526,0.1319846212863922,0.041631802916526794,1.0395606756210327,0.2378830909729004,0.3360309302806854,
528,0.12379191070795059,0.04137633740901947,1.036463737487793,0.23820506036281586,0.3102026879787445,
530,0.12682121992111206,0.04116889834403992,1.0342425107955933,0.2381180375814438,0.32220181822776794,
531,0.12166662514209747,0.042944032698869705,1.0651723146438599,0.23903213441371918,0.35539209842681885,
534,0.1391567587852478,0.04123958572745323,1.0385947227478027,0.23657363653182983,0.34325283765792847,
535,0.12276168912649155,0.04230574518442154,1.0611343383789062,0.2386755347251892,0.3650669455528259,
536,0.1250525712966919,0.041743140667676926,1.046783208847046,0.2382308393716812,0.33253926038742065,
537,0.1312258392572403,0.041423916816711426,1.0382170677185059,0.2384929060935974,0.32565581798553467,
540,0.13913880288600922,0.04114003852009773,1.0354100465774536,0.23871488869190216,0.33674725890159607,
541,0.1383383423089981,0.04154070094227791,1.0479764938354492,0.23931318521499634,0.3518615961074829,
542,0.13692745566368103,0.041695788502693176,1.047361969947815,0.2385694682598114,0.35534968972206116,
543,0.15024377405643463,0.040729835629463196,1.023034691810608,0.23736995458602905,0.32251492142677307,
544,0.13987615704536438,0.04190054163336754,1.0570218563079834,0.23844313621520996,0.3768494427204132,
548,0.14648140966892242,0.04087483137845993,1.0321828126907349,0.23772427439689636,0.3438165485858917,
549,0.1533285230398178,0.04085123538970947,1.0232895612716675,0.2372383326292038,0.3225232660770416,
550,0.1549563705921173,0.04094068706035614,1.0317721366882324,0.23697568476200104,0.3468731939792633,0.5097599029541016
551,0.15102732181549072,0.04083588346838951,1.0302842855453491,0.2378639429807663,0.34094953536987305,
555,0.15571728348731995,0.040792472660541534,1.0244687795639038,0.2370326817035675,0.3418332040309906,
559,0.14477059245109558,0.041411567479372025,1.0355963706970215,0.23777858912944794,0.33905029296875,
562,0.13325034081935883,0.0418802835047245,1.0515732765197754,0.23777490854263306,0.3557221293449402,
563,0.14526312053203583,0.04191938042640686,1.0480706691741943,0.2382500171661377,0.3755602538585663,
565,0.152771458029747,0.04080401360988617,1.0244817733764648,0.23746106028556824,0.3322906792163849,
567,0.14827045798301697,0.04179016500711441,1.0513731241226196,0.23914608359336853,0.3818177282810211,
569,0.14744043350219727,0.04136618599295616,1.0356345176696777,0.23843571543693542,0.34602898359298706,
573,0.15105049312114716,0.04114643856883049,1.0332300662994385,0.23718272149562836,0.352138876914978,
574,0.1482929289340973,0.04115040600299835,1.0379713773727417,0.2383771538734436,0.35437723994255066,
575,,,,,,0.5223631262779236
576,0.14277943968772888,0.04178657382726669,1.0474921464920044,0.2378949522972107,0.3577006161212921,
582,0.1457483172416687,0.040917254984378815,1.028894066810608,0.23655365407466888,0.328713059425354,
583,0.14670808613300323,0.04083855822682381,1.029560923576355,0.23753531277179718,0.33443504571914673,
584,0.15431270003318787,0.041489094495773315,1.0448455810546875,0.2386593222618103,0.37990930676460266,
586,0.1545911729335785,0.04066314175724983,1.0315178632736206,0.23755709826946259,0.3550945818424225,
588,0.13368023931980133,0.04158150777220726,1.0576432943344116,0.23909996449947357,0.37053123116493225,
590,0.1425902247428894,0.04153914004564285,1.0407581329345703,0.23850946128368378,0.3489333689212799,
591,0.14886260032653809,0.0412004217505455,1.0369610786437988,0.23811499774456024,0.3494282364845276,
594,0.1411483734846115,0.04161114618182182,1.04346764087677,0.2389516979455948,0.33670952916145325,
595,0.14717504382133484,0.041893307119607925,1.0440888404846191,0.23857471346855164,0.36551567912101746,
600,,,,,,0.5346654057502747
603,0.14022348821163177,0.041659846901893616,1.0520724058151245,0.2400057464838028,0.36857280135154724,
607,0.13792121410369873,0.041599057614803314,1.0458524227142334,0.23862023651599884,0.33389514684677124,
609,0.1465258002281189,0.041221268475055695,1.040751338005066,0.23893216252326965,0.36005324125289917,
610,0.13059082627296448,0.041935376822948456,1.0544686317443848,0.23979391157627106,0.35716909170150757,
611,0.15264669060707092,0.04138873517513275,1.0394471883773804,0.23965230584144592,0.36006033420562744,
613,0.1432235985994339,0.041675399988889694,1.0434772968292236,0.23901936411857605,0.35415929555892944,
616,0.15193162858486176,0.04115436598658562,1.0316243171691895,0.2385464608669281,0.33828797936439514,
621,0.15609434247016907,0.04110093042254448,1.0342024564743042,0.239432230591774,0.3535870313644409,
622,0.14568692445755005,0.04170239344239235,1.0400365591049194,0.23941044509410858,0.34856271743774414,
623,0.15602311491966248,0.041348304599523544,1.033623456954956,0.23875272274017334,0.3546656370162964,
624,0.15068651735782623,0.04228249192237854,1.0565016269683838,0.23929640650749207,0.3925410211086273,
625,0.15060776472091675,0.04140087962150574,1.041014552116394,0.23886694014072418,0.3653373718261719,0.54612135887146
627,0.14679628610610962,0.04058428853750229,1.0284119844436646,0.23763565719127655,0.3171765208244324,
629,0.16733646392822266,0.04058469831943512,1.0258467197418213,0.23825703561306,0.36232954263687134,
631,0.15331105887889862,0.041364073753356934,1.0398318767547607,0.2394459843635559,0.35861849784851074,
632,0.16205640137195587,0.04072517529129982,1.0256460905075073,0.23795673251152039,0.3509559631347656,
633,0.16068848967552185,0.04101896658539772,1.0356512069702148,0.23890329897403717,0.3703484535217285,
636,0.15259860455989838,0.04111523553729057,1.0315285921096802,0.23915216326713562,0.34480538964271545,
637,0.15304763615131378,0.041135646402835846,1.0366662740707397,0.2389155775308609,0.3571441173553467,
640,0.14247427880764008,0.04154150187969208,1.0435453653335571,0.23967497050762177,0.3556867241859436,
641,0.14684519171714783,0.04151051864027977,1.0427017211914062,0.23978503048419952,0.36109915375709534,
642,0.15039606392383575,0.0415295846760273,1.0544105768203735,0.23980240523815155,0.38903361558914185,
645,0.1599329113960266,0.04067432880401611,1.0260405540466309,0.23849551379680634,0.3514837622642517,
646,0.15984046459197998,0.04133625701069832,1.0373318195343018,0.23837029933929443,0.3688938021659851,
647,0.14593631029129028,0.041303280740976334,1.0368297100067139,0.23867389559745789,0.34573763608932495,
649,0.16569095849990845,0.04053093492984772,1.019958257675171,0.23784875869750977,0.3433479070663452,
650,0.16859599947929382,0.04063460975885391,1.0225472450256348,0.23889657855033875,0.3596866726875305,0.5572776794433594
651,0.1584351807832718,0.040936511009931564,1.0341163873672485,0.2393222451210022,0.36731576919555664,
661,0.15493717789649963,0.04118925705552101,1.0354366302490234,0.23937924206256866,0.3610967695713043,
663,0.1491544246673584,0.04101317375898361,1.0323286056518555,0.23521079123020172,0.33274444937705994,
664,0.15666475892066956,0.04091206192970276,1.033447265625,0.23879951238632202,0.3451164662837982,
666,0.16735140979290009,0.04054781422019005,1.0281039476394653,0.23843753337860107,0.36680975556373596,
668,0.1517196148633957,0.04144986346364021,1.0445973873138428,0.24004332721233368,0.36886683106422424,
670,0.16353154182434082,0.0404387041926384,1.0244919061660767,0.23919180035591125,0.3551831543445587,
672,0.15173962712287903,0.041307952255010605,1.0420105457305908,0.23956918716430664,0.36884814500808716,
675,,,,,,0.568050742149353
676,0.16883626580238342,0.04092155396938324,1.0289697647094727,0.23918092250823975,0.3720104694366455,
680,0.15819977223873138,0.04128783568739891,1.0385288000106812,0.2395680546760559,0.36759525537490845,
683,0.15549980103969574,0.04099540784955025,1.0400135517120361,0.2393202781677246,0.37169674038887024,
684,0.16046340763568878,0.04044581949710846,1.0292080640792847,0.23916581273078918,0.3606720566749573,
688,0.154743492603302,0.041128337383270264,1.04696786403656,0.24059541523456573,0.3863854706287384,
690,0.1604437679052353,0.040807247161865234,1.033747673034668,0.23879453539848328,0.3704816699028015,
691,0.16863825917243958,0.04049985110759735,1.025496006011963,0.23906466364860535,0.3645811975002289,
694,0.15579663217067719,0.04117874428629875,1.0421146154403687,0.23938943445682526,0.37041905522346497,
696,0.16538046300411224,0.040632978081703186,1.0296247005462646,0.23969165980815887,0.3704549968242645,
