epoch,val/loss,train/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val/gene_interaction/RMSE,train/gene_interaction/Pearson,val/point_loss,val/dist_loss,val/graph_reg_loss,train/point_loss
0,163780.734375,163930.85398706896,0.0004760750161949545,0.003967152908444405,0.06298533827066422,0.001519345329143107,0.9912218451499939,0.4699668288230896,163779.65625,1.0386588614562462
1,12768.259765625,41500.95960286458,0.155309796333313,0.003862560959532857,0.06214950606226921,0.004598633386194706,0.9650986194610596,0.36655572056770325,12767.25390625,1.0667991956075034
2,9676.9765625,11059.35122575431,0.3890931308269501,0.0033619662281125784,0.057982463389635086,0.31646978855133057,0.8399983048439026,0.2646343410015106,9676.1123046875,0.8948386475957674
3,8383.3798828125,8993.150260416667,0.402149498462677,0.003344384953379631,0.05783065780997276,0.36961349844932556,0.8356347680091858,0.23901230096817017,8382.51953125,0.893736735979716
4,7788.20068359375,8144.6107388200435,0.4083191454410553,0.0033037716057151556,0.05747844651341438,0.3833829462528229,0.8254866600036621,0.23661401867866516,7787.3505859375,0.8363237134341536
5,7288.90625,7613.613606770833,0.4117353558540344,0.0033050039783120155,0.05748916417360306,0.38975510001182556,0.8257855176925659,0.21737349033355713,7288.06201171875,0.8384141465028127
6,7015.8564453125,7199.3983364762935,0.4178740084171295,0.0032691850792616606,0.05717678740620613,0.40086233615875244,0.8168340921401978,0.23359739780426025,7015.01611328125,0.8086983335429224
7,6819.5869140625,6968.995393880208,0.4199460446834564,0.003269426990300417,0.05717890337109566,0.4084894359111786,0.8168814182281494,0.21135389804840088,6818.75,0.8490983525911967
8,6601.708984375,6749.702704067888,0.42714744806289673,0.003257078118622303,0.05707081779837608,0.4125729203224182,0.8138094544410706,0.19298098981380463,6600.87548828125,0.8080013229929167
9,6501.30517578125,6580.765413411458,0.43460750579833984,0.0032446393743157387,0.05696173757314682,0.43184584379196167,0.8107305765151978,0.1961754858493805,6500.47265625,0.8381681442260742
10,6410.85888671875,6479.081475619612,0.43207961320877075,0.003252595430240035,0.057031530886888504,0.4343404769897461,0.8126762509346008,0.19309420883655548,6410.02783203125,0.8011768193080507
11,6265.1591796875,6358.891080729167,0.4314318299293518,0.003249363275244832,0.05700318515300751,0.435213565826416,0.8118525743484497,0.1843169927597046,6264.32861328125,0.8207297066847483
12,6191.50634765625,6258.148555360991,0.43973255157470703,0.0032346604857593775,0.056874074041843414,0.4475429058074951,0.8081605434417725,0.17311684787273407,6190.68310546875,0.7808886684220413
13,6131.65478515625,6184.014615885417,0.4465391933917999,0.0031778805423527956,0.05637269467115402,0.4682098627090454,0.7939618229866028,0.21321265399456024,6130.84228515625,0.8005155682563782
14,6088.341796875,6133.608516298491,0.4518348276615143,0.003167062532156706,0.05627666041254997,0.47664445638656616,0.7913333773612976,0.18850967288017273,6087.53173828125,0.7791996598243713
15,6039.7177734375,6082.870279947917,0.45192334055900574,0.003174828365445137,0.0563456155359745,0.483469694852829,0.7932992577552795,0.1759747415781021,6038.90673828125,0.7425270239512126
16,5984.99560546875,6034.209944100216,0.45416513085365295,0.0032303163316100836,0.05683587118983269,0.48503559827804565,0.8071774244308472,0.15488950908184052,5984.17236328125,0.7681620470408735
17,5947.5849609375,5982.381689453125,0.44993358850479126,0.003211856121197343,0.056673239916563034,0.49530789256095886,0.8025200963020325,0.1649448275566101,5946.765625,0.7534125069777171
18,5913.83056640625,5940.6638772898705,0.45997849106788635,0.0032057559583336115,0.056619394570589066,0.5123785734176636,0.8009660840034485,0.15726342797279358,5913.01513671875,0.7210948015081471
19,5885.76220703125,5909.221110026042,0.45154067873954773,0.0031911986880004406,0.0564906969666481,0.5259072184562683,0.7973129749298096,0.16033054888248444,5884.95068359375,0.7281723618507385
20,5861.35009765625,5884.3926791487065,0.45308995246887207,0.0032449630089104176,0.05696457624435425,0.5284000039100647,0.8107610940933228,0.14893658459186554,5860.5263671875,0.746745594616594
21,5830.005859375,5856.223779296875,0.45771515369415283,0.003188204253092408,0.05646418407559395,0.5412725210189819,0.7965824604034424,0.16032947599887848,5829.19189453125,0.6942420105139414
22,5809.85009765625,5835.746144261853,0.45551732182502747,0.0032169437035918236,0.05671810731291771,0.5494099259376526,0.8037580847740173,0.14656303822994232,5809.03125,0.7146419718347746
23,5795.6005859375,5813.575813802084,0.45849570631980896,0.0031710579060018063,0.05631214752793312,0.5588324666023254,0.7922645807266235,0.15441551804542542,5794.79345703125,0.6784985820452373
24,5773.32373046875,5795.025154903017,0.4619072675704956,0.0031632366590201855,0.05624265968799591,0.5655773878097534,0.7903162240982056,0.15342332422733307,5772.5166015625,0.6847377460578392
25,5762.70166015625,5778.91162109375,0.4614110291004181,0.0032106484286487103,0.05666258558630943,0.5738359689712524,0.8021732568740845,0.14072848856449127,5761.88671875,0.6581739068031311
26,5748.591796875,5765.841679014009,0.4592350125312805,0.0031977433245629072,0.0565485917031765,0.5816670060157776,0.798959493637085,0.14595279097557068,5747.77978515625,0.6420139793691964
27,5740.33447265625,5755.978255208333,0.45963403582572937,0.0031862002797424793,0.056446436792612076,0.5892540812492371,0.7960677742958069,0.1453547179698944,5739.5263671875,0.6513476689656575
28,5735.59423828125,5750.824488146552,0.4587559401988983,0.0032074314076453447,0.05663418769836426,0.5916205644607544,0.8013407588005066,0.13899733126163483,5734.78076171875,0.6565839422160181
29,5733.48486328125,5747.7908203125,0.45789244771003723,0.003212172770872712,0.05667603388428688,0.5948485136032104,0.8025429844856262,0.13862167298793793,5732.67041015625,0.6371877113978068
30,5732.109375,5746.929923221983,0.458108514547348,0.0032107660081237555,0.056663621217012405,0.5946995615959167,0.8021907210350037,0.13869985938072205,5731.29541015625,0.644373527888594
31,5778.6103515625,5859.403369140625,0.45193275809288025,0.0032188917975872755,0.05673527717590332,0.5617573857307434,0.8042668700218201,0.1494799107313156,5777.79296875,0.6683861831823985
32,5841.044921875,5806.1100484913795,0.4618335962295532,0.003194676013663411,0.0565214641392231,0.5778391361236572,0.7982019782066345,0.1386595517396927,5840.23388671875,0.6562065831546126
