dataset,model,size,embedding,is_pert,aggregation,num_params,test_spearman,val_spearman,cv_spearman_mean,cv_spearman_std,test_pearson,val_pearson,cv_pearson_mean,cv_pearson_std,test_r2,val_r2,cv_r2_mean,cv_r2_std,test_mse,val_mse,cv_mse_mean,cv_mse_std
interaction,random_forest,1e4,nt_window_three_prime_300,True,sum,1926.0,0.4998181464371444,0.4058330243853594,0.4606336601456945,0.0166831971611803,0.3947830475673975,0.3083965091933862,0.3563336699869787,0.0350058837255716,0.1508621920158214,0.0901772225082153,0.1247156688086359,0.0254004839249098,0.0030922055158012,0.0032333593508716,0.0030913254859519,0.0003912684140372
interaction,random_forest,1e4,one_hot_gene,True,mean,698704.0,0.4007898170631834,0.379781550835369,0.3531312217976839,0.0217865452198343,0.2882538609402638,0.2471448985328654,0.2259023049842852,0.0397827875457489,0.0401534642743069,0.0223096028217245,0.0126369250690782,0.0314326618818383,0.0034953604960429,0.0034745496549756,0.0034864324954,0.0004282269205523
interaction,random_forest,1e4,prot_T5_all,False,sum,1882422.0,0.484858355877396,0.4271690338896296,0.4518622254118279,0.0206273971565605,0.3814519494387933,0.3251553807092127,0.3449281129375851,0.026586896240231,0.1405817089619016,0.0793069643246349,0.0998113721445389,0.018518624782169,0.0031296427421078,0.0032719904774322,0.0031788411807973,0.000388736906478
interaction,random_forest,1e4,prot_T5_no_dubious,False,sum,2278.0,0.4780321912250727,0.4294505423913468,0.4566730122184313,0.0208717025458988,0.384434417882808,0.3191558919650012,0.3496472196554445,0.0276393640531275,0.1437044687399593,0.0955780138964559,0.1201520581536749,0.0197231631792144,0.0031182709542641,0.0032141658635882,0.0031085131369925,0.000395937024497
interaction,random_forest,1e4,random_1,True,sum,5388.0,0.2179136151849372,0.1950259122084453,0.2064196943131134,0.0216012822351781,0.1583421721700983,0.143388243042929,0.1459812295404433,0.0159781813880193,0.0210429616326811,0.0192233872768309,0.0194254049458054,0.0061722493044909,0.0035649529709926,0.0034855175535943,0.0034578203504725,0.0003669376312561
interaction,random_forest,1e4,random_10,True,sum,135370.0,0.4614832376429777,0.3814956806284723,0.4280326801988347,0.0200654562129633,0.3532462345619871,0.2933032536444838,0.3276150453294825,0.035591833105848,0.1218666700769689,0.0838633697850985,0.1066348521240083,0.0238897638018427,0.0031977951056532,0.0032557977369478,0.0031566552986509,0.0004078932568893
interaction,random_forest,1e4,random_100,True,sum,2023154.0,0.4919734729301374,0.4280013471748463,0.4487332906023503,0.0129751841983699,0.4480096160860111,0.3405216312278976,0.3544705279230667,0.0388978718152811,0.1960758902260113,0.1131964466256438,0.1210870688300244,0.0290899806567982,0.0029275560964953,0.003151552843724,0.0031055719459092,0.0004118876945354
interaction,random_forest,1e4,random_1000,False,sum,974462.0,0.4978391006594533,0.4322364540761577,0.4606643442090153,0.0154981553016616,0.4009762550793232,0.3358564024135361,0.3683647507145279,0.0334116154493153,0.1593095579211841,0.109792023996524,0.1337407555733334,0.0230233824207166,0.0030614437321707,0.0031636516271474,0.0030602421731625,0.0003927101202254
interaction,random_forest,1e5,calm,False,sum,9925546.0,0.4606378978358899,0.452315715899883,,,0.3793441423264591,0.3790242814943784,,,0.1411381465315099,0.137891971036116,,,0.0033376152665015,0.0032179979912864,,
interaction,random_forest,1e5,codon_frequency,False,sum,4287786.0,0.4590060072020891,0.4509804005845085,,,0.3773205488877113,0.3720692808341136,,,0.1407484666301777,0.1343149318163949,,,0.0033391295980351,0.0032313500360848,,
interaction,random_forest,1e5,esm2_t33_650M_UR50D_all,False,sum,9747490.0,0.4613074719964334,0.4591219866965719,,,0.3683686793404773,0.3849980824044789,,,0.1307353481724095,0.143737729816555,,,0.0033780414869437,0.0031961774776373,,
interaction,random_forest,1e5,esm2_t33_650M_UR50D_no_dubious,False,sum,18769988.0,0.4638490430508585,0.4592118044021873,,,0.3722916302012823,0.388942378379191,,,0.1339416682214105,0.1472175005206155,,,0.0033655814356541,0.0031831885078567,,
interaction,random_forest,1e5,fudt_downstream,False,sum,6678.0,0.4599197784855157,0.4625038101420914,,,0.3416138719736929,0.3509230311103467,,,0.1158259077758205,0.1231134814637392,,,0.0034359809281724,0.0032731617853358,,
interaction,random_forest,1e5,fudt_upstream,False,sum,4186.0,0.4678551757144185,0.4656962482463328,,,0.372095259719941,0.3752190720190865,,,0.1378170006178467,0.1406752204166915,,,0.0033505215415432,0.0032076089325895,,
interaction,random_forest,1e5,normalized_chrom_pathways,False,mean,52620.0,0.4500888130710571,0.4406523702416637,,,0.3497414595820538,0.3631360667667863,,,0.1216578527853884,0.1318507340861455,,,0.0034133174595148,0.0032405481679658,,
interaction,random_forest,1e5,nt_window_5979,False,sum,4030.0,0.4615070371812727,0.4659001895970481,,,0.360113247427337,0.3615529473898554,,,0.1292113237368688,0.1307070451024528,,,0.0033839639844932,0.003244817225588,,
interaction,random_forest,1e5,nt_window_five_prime_1003,True,sum,3390.0,0.4673901235318301,0.4615030148462881,,,0.3679150545728021,0.3668727100063982,,,0.134864323763701,0.1345785031748662,,,0.0033619959123115,0.0032303662010274,,
interaction,random_forest,1e5,nt_window_three_prime_300,True,sum,16096.0,0.4613503723314641,0.4615891045143421,,,0.3584012411468364,0.3603303583659201,,,0.1279869859671745,0.1296068283562425,,,0.0033887218724061,0.0032489240140186,,
interaction,random_forest,1e5,one_hot_gene,True,mean,8230668.0,0.445818267605872,0.4428486703566102,,,0.3434110396387697,0.3446378682168958,,,0.0143757539777412,0.0257567315915453,,,0.0038302254515937,0.0036365661557874,,
interaction,random_forest,1e5,prot_T5_all,True,sum,15948.0,0.465721002038767,0.4679172842130975,,,0.352141191447777,0.3795021090877566,,,0.123042382215151,0.1440177047353836,,,0.0034079370522432,0.0031951324128703,,
