dataset,model,size,embedding,is_pert,aggregation,num_params,test_spearman,val_spearman,cv_spearman_mean,cv_spearman_std,test_pearson,val_pearson,cv_pearson_mean,cv_pearson_std,test_r2,val_r2,cv_r2_mean,cv_r2_std,test_mse,val_mse,cv_mse_mean,cv_mse_std
fitness,svr,1e4,one_hot_gene,False,sum,1241.0,0.8033979883041071,0.8059688356691062,0.8117705779230444,0.0090871089041698,0.8436998270195687,0.8311861156636674,0.8553117544628552,0.0129916128474245,0.7060851344487264,0.6844686366895353,0.727187562522499,0.0227182054716481,0.0058688205114656,0.0064461609287957,0.0054400157814298,0.0003980553394937
fitness,svr,1e4,prot_T5_all,True,sum,1683.0,0.7371630018344055,0.7391775859291109,0.7481458544901846,0.0099235771683894,0.7768887183040007,0.7350666049155874,0.7792157548711401,0.0200276140928328,0.5985492445992722,0.5262103339081222,0.601410964661562,0.0349613918845871,0.0080160709912379,0.0096793054166965,0.0079399352261826,0.0004875467482344
fitness,svr,1e4,prot_T5_no_dubious,True,sum,1690.0,0.7378948465269541,0.7415400154764542,0.7512424275479401,0.0104143354547772,0.7764994780406504,0.7399005336208844,0.7820765099784259,0.0193102385614328,0.5975877065324766,0.5354210318990291,0.60651310771764,0.0331867395847071,0.0080352707493665,0.0094911350842992,0.0078399433435825,0.0004739706455773
fitness,svr,1e4,random_1,False,sum,3370.0,0.043786642062013,0.0674071259683496,0.0675327840939696,0.0176212018270826,0.0657193587660423,0.0518531396675537,0.0804361365552704,0.0251818490204103,0.003075902745383,-0.0035735001675678,0.0032871408972255,0.0028155102591844,0.0199063377735877,0.0205025459849125,0.0198946830631546,0.0006364167838884
fitness,svr,1e4,random_10,False,sum,3271.0,0.2103003577137559,0.2238054977673732,0.2179167313060801,0.0163046088277654,0.2345449013281876,0.2503057574933786,0.2541476799775936,0.0299913661173184,0.0540420250716862,0.0585026343461483,0.0636272636999853,0.0158346182938463,0.0188886586455264,0.0192343590487084,0.0186939119803135,0.0007960258524528
fitness,svr,1e4,random_100,True,sum,2524.0,0.6415136744817271,0.6531248552738539,0.63090423747203,0.010842423039734,0.6545324219244776,0.6317899201697889,0.64830795032169,0.0087752548199884,0.4108141414747956,0.3872377839413187,0.4062788717216019,0.0097272038705118,0.0117647198452947,0.012518450826434,0.0118505145769188,0.0004159196096141
fitness,svr,1e4,random_1000,False,sum,1881.0,0.763136070371912,0.7274231800316557,0.7420873402687314,0.0097025711626142,0.7912957978238196,0.7577063839978181,0.7917758582324316,0.0072381136595708,0.5907741403620719,0.5511488251648557,0.5929109060826596,0.013601799431532,0.0081713223805832,0.0091698234866733,0.0081216329362109,0.0002415324055842
fitness,svr,1e5,calm,True,mean,11460.0,0.8253412933621688,0.8264979936712232,,,0.8367954474336196,0.8359420833968366,,,0.696442519132811,0.694310063147329,,,0.0064592227743038,0.0065753934566797,,
fitness,svr,1e5,codon_frequency,True,sum,31694.0,0.3277238347141193,0.3447674195726261,,,0.3410104991486342,0.3545680744628728,,,0.1111696520576662,0.1186214677325653,,,0.0189129031164722,0.0189584606336662,,
fitness,svr,1e5,esm2_t33_650M_UR50D_all,True,sum,15054.0,0.7952425076921183,0.7881848448197918,,,0.8152258578445502,0.8125165045267928,,,0.6564761688041333,0.6515694674098191,,,0.0073096434574355,0.0074947440785566,,
fitness,svr,1e5,esm2_t33_650M_UR50D_no_dubious,False,sum,15038.0,0.795720812747865,0.7883299644984785,,,0.8154639160477034,0.8125620496438847,,,0.6569055418268286,0.6516595562730065,,,0.0073005070790502,0.0074928062662504,,
fitness,svr,1e5,fudt_downstream,True,mean,13417.0,0.8037615566823306,0.8073561542489897,,,0.8152691535322534,0.8196217281191552,,,0.6578541227202375,0.6644152623795702,,,0.0072803227788891,0.0072184309062631,,
fitness,svr,1e5,fudt_upstream,True,mean,12635.0,0.818085442448782,0.8133211501980842,,,0.8291801083225079,0.8202943540070221,,,0.678356672348237,0.6660677747618772,,,0.0068440609707131,0.0071828853491618,,
fitness,svr,1e5,normalized_chrom_pathways,True,sum,30238.0,0.3534884645772408,0.3761706239471888,,,0.4044511709172233,0.4134023339788902,,,0.1627956125740844,0.1702791707250132,,,0.0178143843813703,0.0178473029497044,,
fitness,svr,1e5,nt_window_5979,True,mean,18689.0,0.7489715762262731,0.7404883089672524,,,0.780767520155745,0.7729461678066873,,,0.5917148869632664,0.5781394761258749,,,0.0086876610419952,0.0090742238912833,,
fitness,svr,1e5,nt_window_five_prime_1003,True,mean,23161.0,0.7526416743376679,0.7569733559037394,,,0.773079930787403,0.7688201114923027,,,0.5289247753644872,0.5265656597081727,,,0.0100237352434324,0.0101835771742224,,
fitness,svr,1e5,nt_window_three_prime_300,True,mean,23696.0,0.7916594110810565,0.7881252091444908,,,0.8011242458189239,0.8027132960730233,,,0.5360201309130113,0.5444621743816394,,,0.0098727573066677,0.0097986229729397,,
fitness,svr,1e5,one_hot_gene,True,sum,5903.0,0.9003724875192964,0.8972113472008094,,,0.9017583984110886,0.8984153355127908,,,0.7905898963137074,0.7854678632730525,,,0.0044559155881637,0.0046145883067186,,
fitness,svr,1e5,prot_T5_all,True,mean,10499.0,0.8402141151052914,0.8381758878696877,,,0.8359427990532704,0.8408704973778678,,,0.6931516302532249,0.7012077830394214,,,0.0065292476814087,0.0064270234360259,,
fitness,svr,1e5,prot_T5_no_dubious,True,mean,10410.0,0.8410189182038712,0.8391443420133786,,,0.8418103134507481,0.841451728921864,,,0.7016897311231617,0.7022381867209544,,,0.0063475704075334,0.0064048594430105,,
fitness,svr,1e5,random_1000,True,sum,7252.0,0.8695748685367701,0.869189598079495,0.8678939532468737,0.0023594115015954,0.8807457154500896,0.8798361286017888,0.8849941480643444,0.0039773820879181,0.7584346658852956,0.7578381243830464,0.7660899413901566,0.0066200977157111,0.0051401280019143,0.0052089042537125,0.0049619839085199,0.0001542586874199
fitness,elastic_net,1e3,esm2_t33_650M_UR50D_all,False,sum,1280.0,0.130305251938587,0.2267128266357096,0.116336990867448,0.0956915374950544,0.2504802991994985,0.2764403662245903,0.173736530530137,0.1100946051415027,0.0473557206711451,0.0491817991725321,0.0164217184642429,0.0335938129089486,0.0222583450376987,0.0233898404985666,0.0199461888521909,0.0025076554198136
fitness,elastic_net,1e3,esm2_t33_650M_UR50D_no_dubious,True,sum,1280.0,0.1294333105560425,0.2265809791582987,0.1164056759385933,0.0955879357786964,0.2504358920598216,0.2763064449683273,0.1737385553133787,0.1100849307225165,0.0173005660248742,0.0171707061686783,0.0056789684064007,0.0116175474536385,0.0229605827480554,0.0241773054003715,0.020198380947113,0.0028211778753189
fitness,elastic_net,1e3,fudt_downstream,True,sum,768.0,0.1286425427698707,0.1105330604594227,0.1025801716116407,0.0896726604559547,0.2723836808426327,0.2762727273468723,0.1383108623357561,0.0774809024236527,0.0020779415211047,0.0019870436940302,0.0005624427940633,0.0071839248189573,0.0233162529766559,0.0245508179068565,0.0203069370239973,0.0028782554956719
fitness,elastic_net,1e3,fudt_upstream,True,sum,768.0,0.3043467517028845,0.0658403942645474,0.1123484433097093,0.0683180113106369,0.2859255642767623,0.2561554156770818,0.1751432434152365,0.112664937960777,0.0477759532637642,0.0378144035493372,0.0160273243264107,0.0227247792447047,0.0222485344856977,0.0236694756895303,0.0199650920927524,0.0025673894102097
fitness,elastic_net,1e3,nt_window_5979,True,sum,2560.0,0.2227109606665617,0.2279963531804474,0.1055172780169132,0.0804122112067397,0.2868239822417676,0.2771183387999852,0.1785255344356528,0.1139124241875688,0.0627615008116325,0.0543597393534828,0.0192229318507612,0.0366958450240511,0.0218984000384807,0.0232624635100364,0.0198803875595331,0.0024074791643653
fitness,elastic_net,1e3,nt_window_five_prime_1003,False,sum,2560.0,0.1519754842357153,0.0647152415515658,0.0648924051442057,0.1136301210348466,0.2767013815375459,0.253326913543875,0.1707416309784633,0.1153960976661093,0.0500495997424212,0.0399128545205117,0.0154201921688214,0.0260131740241349,0.0221954081207513,0.0236178562045097,0.0199728220701217,0.002528695872152
fitness,elastic_net,1e3,nt_window_three_prime_300,False,sum,2560.0,0.2239825589377207,0.1239583533484185,0.1515682618569762,0.1072592488374611,0.2936125084904529,0.2385574064104721,0.1754926562255071,0.1124452887974474,0.0552392964504664,0.0388342400292187,0.0171540125185366,0.0257596817193437,0.0220741499215364,0.0236443895846605,0.0199296094477176,0.0024510626878462
fitness,elastic_net,1e3,random_100,False,sum,100.0,0.1763576906451975,0.159810772215836,0.1577027338902427,0.070204158583689,0.2140186052175696,0.1759803694721342,0.1666628711340984,0.050633732102073,0.0076690350133593,0.0060173616757002,0.0026001689605759,0.0040297976536847,0.02318562194705,0.0244516748934984,0.0202589616179466,0.0028066781299508
fitness,elastic_net,1e3,random_1000,True,sum,1000.0,0.2969113379356854,0.3193708598715962,0.1856614093816234,0.0560089908120607,0.3201776342818389,0.3913467184462872,0.2028791511181327,0.074117431080852,0.0247147344984078,0.0255399672240496,0.0143549582538566,0.0057185436170515,0.0227873492985963,0.0239714235067367,0.0200230006128549,0.0027998598702247
fitness,elastic_net,1e4,esm2_t33_650M_UR50D_all,True,sum,1280.0,0.1253030146245505,0.14842525988424,0.1221175594883924,0.018972664730555,0.1902166109678417,0.1819078312704548,0.1946673410889801,0.0250735207424282,0.0243508611475486,0.02253751797572,0.0244148367844127,0.003258445571836,0.0194815248250961,0.0199691094458103,0.0194736618548631,0.0006518881716011
fitness,elastic_net,1e4,esm2_t33_650M_UR50D_no_dubious,False,sum,1280.0,0.1252838894203152,0.1485049422488415,0.122141497852299,0.0189658137151365,0.1902737687071371,0.1816155081617263,0.1945930594945251,0.0250478378841424,0.0243712894714748,0.0226348562884158,0.0244974972080918,0.003277266270254,0.0194811169058084,0.019967122003436,0.0194720305502414,0.0006525754560797
fitness,elastic_net,1e4,fudt_downstream,False,sum,768.0,0.1403330823636948,0.1174602602633892,0.1411625588437965,0.021376861526474,0.1831251990521599,0.1808524958558213,0.2040066263240107,0.0296118480434681,0.0330198015914616,0.0317641355568417,0.0400270597357883,0.0099403937273704,0.0193084254860878,0.0197806134819984,0.0191642738878726,0.0007485528430063
fitness,elastic_net,1e4,fudt_upstream,False,sum,768.0,0.1544853932332687,0.1307703720824379,0.1368212735741097,0.0121049746546641,0.1830759819006544,0.1816536072680096,0.204255874380202,0.0288775298221455,0.0323736531308632,0.0314430650549166,0.0382829764944766,0.0083342661660967,0.0193213280290365,0.0197871755808591,0.0191985167562961,0.0007218715194331
fitness,elastic_net,1e4,nt_window_5979,False,sum,2560.0,0.1430358335200609,0.1751728742405693,0.1385081921856296,0.0189666307450278,0.1849374061817409,0.1867896112987201,0.2066685746807966,0.0291011174027482,0.0320209905241599,0.0321753160815851,0.0373430454910604,0.0075780274833708,0.0193283688277006,0.0197722148150205,0.0192170735448598,0.0007118319164045
fitness,elastic_net,1e4,nt_window_five_prime_1003,True,sum,2560.0,0.1187614594170762,0.1385296117415945,0.1228805136151365,0.0189657726207913,0.1828445308614021,0.1811743275527335,0.203285795536378,0.0293122461170645,0.0061801608125945,0.0055520664348351,0.0050717148869766,0.0013084402160192,0.0198443513363599,0.0203161146491766,0.0198583856225013,0.0006056457909449
fitness,elastic_net,1e4,nt_window_three_prime_300,True,sum,2560.0,0.1141344579606426,0.1224251497203038,0.1139592609033845,0.0370202175493927,0.1765378382065804,0.1753899811504591,0.1742199099918938,0.0371125284787412,0.0022927814215564,0.0015986738325581,0.0010108408571583,0.0016586241679497,0.019921975210309,0.0203968808054924,0.0199391145259141,0.0005947574332639
fitness,elastic_net,1e4,random_100,True,sum,100.0,0.1373470956294259,0.1219784840057474,0.1241423773723447,0.024191112247502,0.1590013454718676,0.1568466643941843,0.1603899879556741,0.0179714481570399,0.0015599412933229,0.000876618164835,0.0015416967302495,0.0007415580910855,0.0199366081506013,0.0204116310924291,0.0199289966374635,0.0006140108157759
fitness,elastic_net,1e4,random_1000,True,sum,1000.0,0.245056351120507,0.1907540838974532,0.1730493757971362,0.0434896471815085,0.2444740352222471,0.1969770374197508,0.1919765568713164,0.0415957764401021,0.0058157264044317,0.0038378922778503,0.0053590043671868,0.0012538981305315,0.0198516305536031,0.0203511342406272,0.0198534026741981,0.0006361452636132
fitness,elastic_net,1e5,esm2_t33_650M_UR50D_all,True,sum,1280.0,0.0955850360890604,0.1114739863795925,,,0.1666636441750941,0.1790782330292364,,,0.0275034411213994,0.0313973998890011,,,0.0206931885331869,0.0208346508443355,,
fitness,elastic_net,1e5,esm2_t33_650M_UR50D_no_dubious,False,sum,1280.0,0.0956131074059044,0.1115744229288067,,,0.1670802223826417,0.1796658708096818,,,0.0177280143001619,0.0194855859032954,,,0.0209011938422918,0.0210908744484186,,
fitness,elastic_net,1e5,fudt_downstream,False,sum,768.0,0.1361954492904134,0.138812903941005,,,0.182030768289578,0.1893746931478297,,,0.0108678310198943,0.0114492067851627,,,0.0210471674799919,0.0212637372314929,,
fitness,elastic_net,1e5,fudt_upstream,False,sum,768.0,0.1173043942750391,0.1169262031447106,,,0.1808122068966345,0.1881770765928791,,,0.0303557737408386,0.0324566624697674,,,0.0206324942409992,0.0208118669688701,,
fitness,elastic_net,1e5,nt_window_5979,True,sum,2560.0,0.1143790836332034,0.130457944406642,,,0.1822341193852678,0.1905211231055892,,,0.0005479212635015,0.0005115646487409,,,0.021266758441925,0.021499004215002,,
fitness,elastic_net,1e5,nt_window_five_prime_1003,False,sum,2560.0,0.1247334832099411,0.1262009156147374,,,0.1812755234081747,0.1883383794944295,,,0.0280160542696318,0.0297397747539928,,,0.020682280883193,0.0208703055977821,,
fitness,elastic_net,1e5,nt_window_three_prime_300,True,sum,2560.0,0.1076687001500382,0.1206555617345934,,,0.1734134597427448,0.1815457902567598,,,0.0299003625601993,0.0327196851674954,,,0.0206421874463558,0.0208062082529068,,
fitness,elastic_net,1e5,random_1000,False,sum,1000.0,0.1456753130152243,0.1327765769641826,0.1436639603616351,0.0107615948346945,0.1634512573168962,0.1496466105259938,0.1602955819376214,0.0093173756664787,0.0033493326762823,0.0029779799906077,0.0032492560473404,0.0002779047494909,0.0212071519345045,0.0214459542185068,0.0211430270224809,8.976848394587522e-05
