row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
5,17,503,1.0,,1071.6202783300198,690.9920477137177,ELC1,5.0,E17,False,False,False,True,449.61908582389964,457.9027218399999,1.143112333461614,False,False,OK
5,18,403,1.0,,1118.3870967741937,692.3870967741935,YPL081W,5.0,E18,False,False,False,True,347.66080735764893,361.9078716351158,0.9034699553227351,False,False,OK
5,19,556,1.0,,1170.296762589928,693.4478417266187,YLR312C-B,5.0,E19,False,False,False,True,502.10056412780864,513.3576493453089,1.2815504963268887,False,False,OK
5,20,339,1.0,,1213.684365781711,693.0825958702064,MMS2,5.0,E20,False,False,False,True,363.38195766716035,360.7208418447184,0.9005066438400317,False,False,OK
5,21,451,1.0,,1264.6164079822615,691.4035476718403,MMS2,5.0,E21,False,False,False,True,441.55540475051225,449.6050856217657,1.1223980423092772,False,False,OK
5,22,521,1.0,,1314.333973128599,687.6180422264875,BY4741,5.0,E22,False,False,False,True,505.7083662128158,514.9275738550283,1.2854696695138323,False,False,OK
5,23,384,1.0,,1361.3046875,692.3411458333334,YPL081W,5.0,E23,False,False,False,True,334.55336292026266,323.97294894334334,0.8087688847031328,False,False,OK
6,2,279,1.0,,341.1899641577061,742.7670250896057,YEH1,2.5,F2,False,False,False,True,327.03768260170244,325.1892154967333,0.8118051830950055,False,False,OK
6,3,371,1.0,,394.46091644204853,742.9946091644205,YLR312C-B,2.5,F3,False,False,False,True,437.23512808016363,452.28814544138714,1.1290960561557557,False,False,OK
6,4,391,1.0,,441.87468030690536,741.8695652173913,YLR312C-B,2.5,F4,False,False,False,True,474.9645909762075,470.9191481999129,1.1756066533246232,False,False,OK
6,5,0,,,487.5,742.0,ELC1,2.5,F5,True,False,False,False,0.0,0.0,,False,False,MISS
6,6,0,,,537.2777777777778,741.6111111111111,YKL033W-A,2.5,F6,True,False,False,False,0.0,0.0,,False,False,MISS
6,7,388,1.0,,582.4613402061856,741.0979381443299,YPL081W,2.5,F7,False,False,False,True,410.54182329269344,415.22246534467433,1.036564970303202,False,False,OK
6,8,0,,,634.8375846338616,738.7395631267989,YEH1,2.5,F8,True,False,False,False,0.0,0.0,,False,False,MISS
6,9,295,1.0,,683.6576271186441,738.0745762711864,COS111,2.5,F9,False,False,False,True,446.2227105793152,443.4349715087685,1.1069949158262309,False,False,OK
6,10,0,,,732.3080377632675,738.9885796904191,YEH1,2.5,F10,True,False,False,False,0.0,0.0,,False,False,MISS
6,11,396,1.0,,781.0429292929293,740.0530303030303,YOS9,2.5,F11,False,False,False,True,439.87666384791254,441.6309595442094,1.1024913646830683,False,False,OK
6,12,301,1.0,,828.4318936877077,735.6910299003322,YJR060W,2.5,F12,False,False,False,True,376.1445335744934,374.3769426262262,0.9345978524871621,False,False,OK
6,13,271,1.0,,877.1476014760148,742.6162361623616,YEH1,5.0,F13,False,False,False,True,305.3159474665047,313.8811646923244,0.7835756668126211,False,False,OK
6,14,290,1.0,,929.0689655172414,741.7413793103449,LCL1,5.0,F14,False,False,False,True,261.1069129701401,276.8315470464566,0.6910846794019215,False,False,OK
6,15,407,1.0,,974.5773955773956,735.7469287469288,YJR060W,5.0,F15,False,False,False,True,391.58268277832696,435.8518633963224,1.08806437884563,False,False,OK
6,16,0,,,1024.719397151485,739.7356293812795,YKL033W-A,5.0,F16,True,False,False,False,0.0,0.0,,False,False,MISS
6,17,315,1.0,,1069.3746031746032,742.1492063492063,YER079W,5.0,F17,False,False,False,True,309.57421604396615,329.9241105156311,0.8236254161611004,False,False,OK
6,18,532,1.0,,1120.498120300752,741.0845864661654,YEH1,5.0,F18,False,False,False,True,504.59134305385106,550.2510781283653,1.37365157250336,False,False,OK
6,19,0,,,1170.9250768455938,740.1091542267098,YER079W,5.0,F19,True,False,False,False,0.0,0.0,,False,False,MISS
6,20,252,1.0,,1217.9484126984128,744.4047619047619,YKL033W-A,5.0,F20,False,False,False,True,296.9898983186017,285.286895100605,0.7121926837517735,False,False,OK
6,21,431,1.0,,1265.2714617169374,740.0812064965197,MMS2,5.0,F21,False,False,False,True,463.94169847843096,465.0043800393524,1.1608409746959092,False,False,OK
6,22,363,1.0,,1313.0633608815426,738.4683195592287,COS111,5.0,F22,False,False,False,True,387.38831346851435,377.7574751194184,0.9430370431761967,False,False,OK
6,23,481,1.0,,1362.8461538461538,739.4199584199584,YOS9,5.0,F23,False,False,False,True,460.7408578304865,449.28640613869624,1.1216024880787758,False,False,OK
7,2,485,1.0,,344.080412371134,791.2041237113402,YLR312C-B,2.5,G2,False,False,False,True,492.07980248436144,489.2984920229005,1.2214890069401796,False,False,OK
7,3,440,1.0,,391.2318181818182,789.8386363636364,COS111,2.5,G3,False,False,False,True,448.84254998210355,421.696758706738,1.0527274525065937,False,False,OK
7,4,418,1.0,,438.32775119617224,790.4712918660287,YER079W,2.5,G4,False,False,False,True,439.50211144197317,412.92122559957267,1.030820135408342,False,False,OK
7,5,0,,,488.50719703851126,787.179400196419,Blank_media,2.5,G5,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
7,6,536,1.0,,534.8152985074627,786.830223880597,BY4741,2.5,G6,False,False,False,True,541.6343801443586,532.2835633730631,1.3287973125507053,False,False,OK
7,7,405,1.0,,583.8938271604939,787.9234567901235,YOS9,2.5,G7,False,False,False,True,370.92056448836246,348.4874591071028,0.8699671208794952,False,False,OK
7,8,433,1.0,,631.0646651270208,788.5912240184757,YPL081W,2.5,G8,False,False,False,True,425.5561126779644,413.3818367229784,1.0319700090190054,False,False,OK
7,9,332,1.0,,683.4186746987951,786.7921686746988,YOS9,2.5,G9,False,False,False,True,434.6782854799015,407.3456440423451,1.016901205163339,False,False,OK
7,10,0,,,732.1833298620259,787.8019416054694,YKL033W-A,2.5,G10,True,False,False,False,0.0,0.0,,False,False,MISS
7,11,494,1.0,,779.4311740890688,784.3785425101214,BY4741,2.5,G11,False,False,False,True,474.96640581700757,435.75954830969346,1.087833922661255,False,False,OK
7,12,0,,,829.6537829914317,788.0509581690897,YKL033W-A,2.5,G12,True,False,False,False,0.0,0.0,,False,False,MISS
7,13,0,,,877.0,793.0,YKL033W-A,5.0,G13,True,False,False,False,0.0,0.0,,False,False,MISS
7,14,264,1.0,,927.7613636363636,788.6401515151515,SPH1,5.0,G14,False,False,False,True,205.7427340911754,229.00234861677097,0.5716834528600521,False,False,OK
7,15,424,1.0,,972.627358490566,789.3207547169811,YPL081W,5.0,G15,False,False,False,True,353.09789823008845,393.87365427455063,0.9832696128505606,False,False,OK
7,16,0,,,1024.5946892502434,788.54899129633,YKL033W-A,5.0,G16,True,False,False,False,0.0,0.0,,False,False,MISS
7,17,364,1.0,,1072.60989010989,782.0824175824176,YJR060W,5.0,G17,False,False,False,True,309.639116298902,340.0243947954675,0.8488398535974075,False,False,OK
7,18,578,1.0,,1123.735294117647,791.1228373702422,YLR312C-B,5.0,G18,False,False,False,True,474.52184368634386,521.590825181446,1.30210386802127,False,False,OK
7,19,349,1.0,,1169.6131805157593,786.3008595988539,LCL1,5.0,G19,False,False,False,True,299.929392015594,290.4439780784248,0.7250668705068601,False,False,OK
7,20,0,,,1219.5355955090552,789.0470244235703,YER079W,5.0,G20,True,False,False,False,0.0,0.0,,False,False,MISS
7,21,442,1.0,,1267.0497737556561,792.5588235294117,YEH1,5.0,G21,False,False,False,True,411.821119582477,409.2807268361114,1.021731962663393,False,False,OK
7,22,386,1.0,,1314.158031088083,792.1321243523316,SPH1,5.0,G22,False,False,False,True,356.555715360574,343.88688803305854,0.8584822152764569,False,False,OK
7,23,0,,,1365.7412752031642,789.4205492690005,Blank_media,5.0,G23,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,2,287,1.0,,342.7770034843206,836.7142857142857,LCL1,2.5,H2,False,False,False,True,308.6608608490566,285.31598611660377,0.7122653068168809,False,False,OK
8,3,294,1.0,,387.4557823129252,839.4557823129252,COS111,2.5,H3,False,False,False,True,317.9029369918699,298.17973087600126,0.7443784710057315,False,False,OK
