epoch,_step,_runtime,_timestamp,trainer/global_step,learning_rate,val/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val_sample/Pearson_target_0,train_loss_epoch_mean
0.0,16,9058.979585798,1757206519.0100167,110.0,,0.6154953837394714,-0.00015252713637892157,0.5763721466064453,,0.5931393233212557
1.0,37,17137.583111147,1757214597.6135764,221.0,,0.47107329964637756,-0.009798099286854267,0.42689329385757446,,0.5044918195767836
2.0,58,25194.939521529,1757222654.9699962,332.0,,1.097245454788208,-0.01840817742049694,1.0531338453292847,,0.43260019746693695
3.0,79,33064.971441585,1757230525.0018976,443.0,,0.2335899919271469,-0.008704978972673416,0.1912975013256073,,0.3768454166975888
4.0,100,40919.334332715,1757238379.3649147,554.0,,1.265059471130371,-0.0013150889426469803,1.2277555465698242,,0.33546577258543536
5.0,121,48792.438672985,1757246252.469205,665.0,,0.34375277161598206,-0.0014198782155290246,0.2974477708339691,,0.30866119265556335
6.0,142,56655.81523172,1757254115.845776,776.0,,0.27766409516334534,-0.00914239976555109,0.24316883087158203,,0.27625365961681714
7.0,163,64526.758400981,1757261986.788923,887.0,,0.5244491696357727,-0.000605496927164495,0.4903472363948822,,0.26016450741074304
8.0,184,72388.930725459,1757269848.9611566,998.0,,0.22814881801605225,-0.012573071755468845,0.19620801508426666,,0.2488365417177027
9.0,206,80266.74382047,1757277726.7743902,1109.0,,0.9836229681968689,0.004603756126016378,0.9512399435043335,,0.24035480866829553
10.0,227,88130.975910641,1757285591.0064538,1220.0,,0.6783217787742615,-0.013486236333847046,0.6451355814933777,,0.2320710772817785
11.0,248,95988.193410865,1757293448.2238576,1331.0,,0.2546056807041168,-0.019661754369735718,0.22387266159057617,,0.22520985115658154
12.0,269,103849.739458923,1757301309.769991,1442.0,,0.33065322041511536,-0.005707741715013981,0.2978512942790985,,0.217791886492209
13.0,290,111700.163523882,1757309160.1940594,1553.0,,1.089242935180664,-0.014816701412200928,1.056477427482605,,0.2099916704676368
14.0,311,119559.891098207,1757317019.9216266,1664.0,,0.6580339074134827,-0.03738253936171532,0.6270860433578491,,0.2055015049197457
15.0,332,127404.172056797,1757324864.2025666,1775.0,,0.645271897315979,-0.013685924932360649,0.6162130236625671,,0.19880369712005963
16.0,353,135268.685780802,1757332728.7163088,1886.0,,1.4437536001205444,-0.01946881040930748,1.412796974182129,,0.19577559286897833
17.0,374,143181.608763999,1757340641.6392844,1997.0,,1.6412259340286255,-0.002416076837107539,1.6106904745101929,,0.1911861923607913
18.0,395,151108.264107515,1757348568.2946684,2108.0,,0.6845170259475708,-0.01933506317436695,0.6549099683761597,,0.18686828288165006
19.0,417,159026.515440209,1757356486.5459454,2219.0,,0.39420607686042786,0.0017479653470218182,0.36358675360679626,,0.18242855742573738
20.0,438,166941.781165417,1757364401.811706,2330.0,,0.24993328750133514,-0.004619799088686705,0.21824640035629272,,0.18061164021492004
21.0,459,174883.324335119,1757372343.3548322,2441.0,,2.006340265274048,-0.015837030485272408,1.9728490114212036,,0.17677487839352002
22.0,480,182808.571760149,1757380268.6022813,2552.0,,0.17128320038318634,0.010656914673745632,0.14063102006912231,,0.16984404081648047
23.0,501,190739.447064838,1757388199.4775434,2663.0,,0.23664893209934235,0.00806373916566372,0.20512184500694275,,0.16527146236463028
24.0,522,198658.278411729,1757396118.3089466,2774.0,,0.48125261068344116,0.002144208876416087,0.44882649183273315,,0.16228887574239212
25.0,543,206584.714044705,1757404044.744586,2885.0,,1.382351279258728,-0.020252231508493423,1.3494079113006592,,0.15896607799963516
26.0,564,214514.692831978,1757411974.7232642,2996.0,,0.22163905203342438,-0.01058637909591198,0.1878742277622223,,0.15468936074863782
27.0,585,222437.301588707,1757419897.332126,3107.0,,0.11407506465911865,-0.015552939847111702,0.08040284365415573,,0.149470254778862
28.0,606,230352.699157378,1757427812.729691,3218.0,,0.2868724763393402,-0.006767719518393278,0.2563045620918274,,0.14634400606155396
29.0,628,238274.251327152,1757435734.2818203,3329.0,,1.394078254699707,-0.03143104538321495,1.3636618852615356,,0.14380338415503502
30.0,649,246193.696200304,1757443653.7267442,3440.0,,0.10658127814531326,-0.007366235833615065,0.07588368654251099,,0.14037613706155258
31.0,670,254109.633158057,1757451569.6637187,3551.0,,0.5843220353126526,-0.022205382585525513,0.5519548058509827,,0.13587101752107794
32.0,691,262028.02342861,1757459488.0539384,3662.0,,0.15794534981250763,-0.004152093548327684,0.12545005977153778,,0.1295817277648232
33.0,712,269953.109790801,1757467413.1403232,3773.0,,0.3787585496902466,0.010569454170763493,0.3434338867664337,,0.12524638324975967
34.0,733,277867.377750206,1757475327.4082434,3884.0,,0.769070565700531,-0.0038285593036562204,0.7357184886932373,,0.12284037944945422
35.0,754,285788.233918764,1757483248.2644706,3995.0,,0.8852013349533081,-0.016802048310637474,0.8518772721290588,,0.11865930326960304
36.0,775,293702.82620338,1757491162.8567562,4106.0,,0.18893656134605408,-0.008946784771978855,0.15183812379837036,,0.11422345448624004
37.0,796,301615.098823978,1757499075.129385,4217.0,,1.7366268634796143,0.0011441491078585386,1.7039330005645752,,0.11069757694547827
38.0,817,309516.760832967,1757506976.791413,4328.0,,1.2378044128417969,0.00757435942068696,1.2017896175384521,,0.10908422619104385
39.0,839,317432.68087542,1757514892.7113936,4439.0,,0.18918476998806,0.0037739695981144905,0.1547204703092575,,0.10443247544268768
40.0,860,325420.2573595,1757522880.2878811,4550.0,,0.2692948579788208,-0.023581931367516518,0.23518112301826477,,0.10111880437894301
41.0,881,333409.981196598,1757530870.011651,4661.0,,0.31635063886642456,-0.01053712423890829,0.2802041172981262,,0.09773403744805943
42.0,902,341393.213882018,1757538853.2442703,4772.0,,0.20884382724761963,-0.013239760883152485,0.17540450394153595,,0.09447500245137648
43.0,923,349381.575445491,1757546841.6059532,4883.0,,1.0628575086593628,0.00635691499337554,1.0280508995056152,,0.08998154510151256
44.0,944,357370.511601769,1757554830.5421453,4994.0,,1.6047728061676025,-0.033799465745687485,1.5690860748291016,,0.08707370947707783
45.0,965,365482.882756454,1757562942.9132607,5105.0,,0.09006261080503464,-0.0020233357790857553,0.058138977736234665,,0.08370549773628061
46.0,986,373579.190055583,1757571039.2205405,5216.0,,0.9993645548820496,0.01779511384665966,0.9649073481559753,,0.08103567429564217
47.0,1007,381682.948354752,1757579142.9788496,5327.0,,0.9894089698791504,-0.009620328433811665,0.9559726715087891,,0.07959153367714449
48.0,1028,389793.35588658,1757587253.3863628,5438.0,,0.6421318054199219,-0.02273755706846714,0.6095519661903381,,0.07666645673188296
49.0,1050,397862.307881597,1757595322.338326,5549.0,,1.0744400024414062,-0.02845507487654686,1.0412564277648926,,0.07472307172914346
50.0,1071,405860.979108174,1757603321.009564,5660.0,,0.3893320560455322,0.008146388456225395,0.3537498116493225,,0.07214390689676459
51.0,1092,413834.901425512,1757611294.931931,5771.0,,0.8341151475906372,-0.01152041181921959,0.79863440990448,,0.06888531283898787
52.0,1113,421835.041185811,1757619295.0716999,5882.0,,0.16856269538402557,-0.0068589444272220135,0.1304781436920166,,0.06468506970188835
53.0,1134,429828.289291146,1757627288.3198628,5993.0,,0.645901083946228,-0.013224157504737377,0.6092204451560974,,0.0623952712525021
54.0,1155,437831.224622136,1757635291.255169,6104.0,,0.9804694652557373,-0.016137903556227684,0.9426915049552917,,0.058646072040904655
55.0,1176,445836.457427226,1757643296.4879618,6215.0,,0.1563698649406433,-0.013994382694363594,0.11730340123176575,,0.054073488847775894
56.0,1197,453826.513805863,1757651286.5443568,6326.0,,0.9459578394889832,-0.024865223094820976,0.9071428179740906,,0.04968460649251938
57.0,1218,461829.194131367,1757659289.2246919,6437.0,,0.3521857261657715,0.010869801044464111,0.3115020990371704,,0.04506237533959476
58.0,1239,469838.808544494,1757667298.8391163,6548.0,,0.18219049274921417,-0.019843410700559616,0.14209029078483582,,0.0409626303748651
59.0,1261,477832.558467346,1757675292.5888906,6659.0,,0.5231450200080872,0.0009486516937613487,0.48209720849990845,,0.03660479933023453
60.0,1282,485829.606360189,1757683289.636883,6770.0,,0.3072853088378906,-0.0023550326004624367,0.2660652697086334,,0.03141979466785084
