epoch,_step,_runtime,_timestamp,trainer/global_step,learning_rate,val/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val_sample/Pearson_target_0,train_loss_epoch_mean
24.0,1065,88083.255618102,1765916630.2512057,7374.0,,5773.32373046875,0.4619072675704956,0.0031632366590201855,,5795.025154903017
25.0,1107,91470.773899854,1765920017.7694933,7669.0,,5762.70166015625,0.4614110291004181,0.0032106484286487103,,5778.91162109375
26.0,1148,94853.442168845,1765923400.4375956,7964.0,,5748.591796875,0.4592350125312805,0.0031977433245629072,,5765.841679014009
27.0,1190,98237.393128295,1765926784.3887122,8259.0,,5740.33447265625,0.45963403582572937,0.0031862002797424793,,5755.978255208333
28.0,1231,101621.406786792,1765930168.4023817,8554.0,,5735.59423828125,0.4587559401988983,0.0032074314076453447,,5750.824488146552
29.0,1286,106404.465505528,1765934951.4608457,8849.0,,5733.48486328125,0.45789244771003723,0.003212172770872712,,5747.7908203125
30.0,1327,109788.891350197,1765938335.8869584,9144.0,,5732.109375,0.458108514547348,0.0032107660081237555,,5746.929923221983
31.0,1369,113169.68459485,1765941716.6800704,9439.0,,5778.6103515625,0.45193275809288025,0.0032188917975872755,,5859.403369140625
32.0,1410,116552.112562461,1765945099.1081288,9734.0,,5841.044921875,0.4618335962295532,0.003194676013663411,,5806.1100484913795
33.0,1452,119932.216551178,1765948479.2119765,10029.0,,5775.349609375,0.45836737751960754,0.0031729910988360643,,5795.124430338542
34.0,1493,123315.179372404,1765951862.1748166,10324.0,,5782.26806640625,0.45996421575546265,0.0031992956064641476,,5781.104946794181
35.0,1535,126698.360855506,1765955245.3563776,10619.0,,5768.2705078125,0.4603383541107178,0.003216718789190054,,5774.030826822916
36.0,1576,130076.650461233,1765958623.6460435,10914.0,,5790.5703125,0.4502582848072052,0.0031937481835484505,,5761.1695346174565
37.0,1618,133457.947271659,1765962004.9426866,11209.0,,5723.583984375,0.4525763988494873,0.00326378527097404,,5754.047884114583
38.0,1659,136837.907852389,1765965384.9033256,11504.0,,5731.037109375,0.4582551419734955,0.003171844407916069,,5719.164264547414
39.0,1714,141625.047865542,1765970172.0432892,11799.0,,5673.76904296875,0.45759084820747375,0.0032514939084649086,,5716.393684895834
40.0,1755,145007.401237196,1765973554.396682,12094.0,,5715.62841796875,0.4456334114074707,0.0032206051982939243,,5693.793238146552
41.0,1797,148392.068578051,1765976939.0641844,12389.0,,5652.3798828125,0.46148863434791565,0.0031804125756025314,,5682.231624348959
42.0,1838,151772.607706584,1765980319.6032271,12684.0,,5644.75732421875,0.45218396186828613,0.003209218615666032,,5660.903825431034
43.0,1880,155153.033132939,1765983700.0285861,12979.0,,5636.11181640625,0.4435873031616211,0.003257411066442728,,5654.12294921875
44.0,1921,158532.115139029,1765987079.110601,13274.0,,5621.96875,0.44946977496147156,0.0032984500285238028,,5636.480502424569
45.0,1963,161911.086251078,1765990458.0816839,13569.0,,5612.38623046875,0.450552374124527,0.0032992667984217405,,5620.145133463541
46.0,2004,165292.040818425,1765993839.0364003,13864.0,,5587.1025390625,0.4510338008403778,0.003249143250286579,,5610.302027209052
47.0,2046,168675.775138529,1765997222.77052,14159.0,,5578.005859375,0.45789262652397156,0.003245139494538307,,5596.501546223958
48.0,2087,172056.402590915,1766000603.398006,14454.0,,5566.77587890625,0.4571880102157593,0.003218426601961255,,5580.670948949353
