epoch,_step,_runtime,_timestamp,trainer/global_step,learning_rate,train/loss,train/primary_loss,train/auxiliary_loss,val/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val_sample/Pearson_target_0
103.0,2184,828813.946222017,1758026273.976669,11539.0,0.0010000000474974513,0.0041777146980166435,0.0030249138362705708,0.003842670004814863,,,,
,2185,829931.524656477,1758027391.5552833,,,,,,,,,
,2186,829932.649197467,1758027392.679838,,,,,,,,,
,2187,829932.654585425,1758027392.6851487,,,,,,,,,0.11021964251995087
,2188,829932.860045299,1758027392.890658,,,,,,,,,
103.0,2189,829932.905371286,1758027392.935872,11543.0,,,,,0.047706954181194305,0.11279857903718948,0.005591575987637043,
,2190,829933.483875873,1758027393.5144808,,,,,,,,,
,2191,829934.670444323,1758027394.7010932,,,,,,,,,
,2192,829934.676697977,1758027394.7072737,,,,,,,,,
,2193,829934.882068318,1758027394.9127204,,,,,,,,,
103.0,2194,829943.425569769,1758027403.451691,11543.0,,,,,,,,
104.0,2195,830681.978270021,1758028142.0085304,11549.0,0.0010000000474974513,0.004846721421927214,0.0034242691472172737,0.0047415075823664665,,,,
104.0,2196,831305.192799763,1758028765.2229,11559.0,0.0010000000474974513,0.0039031431078910828,0.002755330177024007,0.0038260435685515404,,,,
104.0,2197,831930.767015649,1758029390.7973428,11569.0,0.0010000000474974513,0.0041393437422811985,0.0029611901845782995,0.003927178680896759,,,,
104.0,2198,832553.403490689,1758030013.4335709,11579.0,0.0010000000474974513,0.00420720549300313,0.0030439880210906267,0.0038773915730416775,,,,
104.0,2199,833175.856005265,1758030635.885762,11589.0,0.0010000000474974513,0.0038668126799166203,0.0027456749230623245,0.0037371257785707712,,,,
104.0,2200,833798.429851124,1758031258.4598145,11599.0,0.0010000000474974513,0.003484513610601425,0.0024778544902801514,0.0033555293921381235,,,,
104.0,2201,834420.985872158,1758031881.0158362,11609.0,0.0010000000474974513,0.0038000084459781647,0.0027062485460191965,0.0036458666436374187,,,,
104.0,2202,835045.927426431,1758032505.957849,11619.0,0.0010000000474974513,0.003851050976663828,0.002749201375991106,0.0036728314589709044,,,,
104.0,2203,835668.475482917,1758033128.5053346,11629.0,0.0010000000474974513,0.003826781176030636,0.0027114946860820055,0.003717621322721243,,,,
104.0,2204,836244.787951837,1758033704.8181906,11639.0,0.0010000000474974513,0.0038955993950366974,0.0027756099589169025,0.003733297809958458,,,,
104.0,2205,836759.692513984,1758034219.7227755,11649.0,0.0010000000474974513,0.00423846859484911,0.0030016344971954823,0.0041227806359529495,,,,
,2206,837936.31758786,1758035396.3481731,,,,,,,,,
,2207,837937.532249967,1758035397.5628917,,,,,,,,,
,2208,837937.537598156,1758035397.5681608,,,,,,,,,0.06678882986307144
,2209,837937.744738708,1758035397.7753546,,,,,,,,,
104.0,2210,837937.863165791,1758035397.893635,11654.0,,,,,0.05078208073973656,0.05795428156852722,0.015529953874647617,
,2211,837938.43377149,1758035398.464385,,,,,,,,,
,2212,837939.667167976,1758035399.6976798,,,,,,,,,
,2213,837939.673455093,1758035399.7040308,,,,,,,,,
,2214,837939.877674969,1758035399.9082735,,,,,,,,,
104.0,2215,837948.357731921,1758035408.3844311,11654.0,,,,,,,,
105.0,2216,838627.989503262,1758036088.0197835,11659.0,0.0010000000474974513,0.003996566403657198,0.002800876274704933,0.003985634073615074,,,,
105.0,2217,839249.880444798,1758036709.9095588,11669.0,0.0010000000474974513,0.0040870788507163525,0.002889203606173396,0.00399291655048728,,,,
105.0,2218,839872.781194916,1758037332.8113763,11679.0,0.0010000000474974513,0.0033980607986450195,0.0023713107220828533,0.003422500565648079,,,,
105.0,2219,840496.769683113,1758037956.7997994,11689.0,0.0010000000474974513,0.003800769802182913,0.0026656189002096653,0.003783837426453829,,,,
105.0,2220,841120.076266671,1758038580.1066258,11699.0,0.0010000000474974513,0.0037001133896410465,0.002596847712993622,0.003677552565932274,,,,
105.0,2221,841742.696067366,1758039202.7263467,11709.0,0.0010000000474974513,0.0038908501155674458,0.0028103787917643785,0.0036015710793435574,,,,
105.0,2222,842366.085717876,1758039826.1153886,11719.0,0.0010000000474974513,0.00393756665289402,0.0027826984878629446,0.0038495613262057304,,,,
105.0,2223,842989.253565606,1758040449.2836564,11729.0,0.0010000000474974513,0.0039568087086081505,0.0028332057408988476,0.0037453430704772472,,,,
105.0,2224,843611.605294253,1758041071.6356435,11739.0,0.0010000000474974513,0.004501443821936846,0.0031332820653915405,0.004560539033263922,,,,
105.0,2225,844198.637561013,1758041658.6675212,11749.0,0.0010000000474974513,0.004276975989341736,0.0030140660237520933,0.0042097000405192375,,,,
105.0,2226,844713.67665489,1758042173.7068834,11759.0,0.0010000000474974513,0.004090440459549427,0.0028687200974673033,0.004072400275617838,,,,
,2227,845937.080514292,1758043397.1110702,,,,,,,,,
,2228,845938.217112128,1758043398.247754,,,,,,,,,
,2229,845938.222340974,1758043398.252902,,,,,,,,,0.1137165054678917
,2230,845938.426528388,1758043398.4571826,,,,,,,,,
105.0,2231,845938.505206368,1758043398.5356557,11765.0,,,,,0.04383167624473572,0.10298649221658707,0.004501152317970991,
,2232,845939.097214299,1758043399.1277916,,,,,,,,,
,2233,845940.355649663,1758043400.3862865,,,,,,,,,
,2234,845940.362341276,1758043400.3928792,,,,,,,,,
,2235,845940.568794266,1758043400.5994065,,,,,,,,,
105.0,2236,845949.026033437,1758043409.0522394,11765.0,,,,,,,,
106.0,2237,846562.156183711,1758044022.1862993,11769.0,0.0010000000474974513,0.004033839330077171,0.002866057213395834,0.003892607521265745,,,,
106.0,2238,847184.01458164,1758044644.0442097,11779.0,0.0010000000474974513,0.004300885368138552,0.0030102271120995283,0.0043021938763558865,,,,
106.0,2239,847806.854279423,1758045266.884276,11789.0,0.0010000000474974513,0.004506367724388838,0.003170994110405445,0.004451246000826359,,,,
106.0,2240,848429.477662712,1758045889.5076213,11799.0,0.0010000000474974513,0.004278421867638826,0.0030197256710380316,0.004195654299110174,,,,
106.0,2241,849053.591169017,1758046513.6211026,11809.0,0.0010000000474974513,0.0037862425670027733,0.0026393707375973463,0.003822905942797661,,,,
106.0,2242,849677.167356761,1758047137.19725,11819.0,0.0010000000474974513,0.0038918196223676205,0.0027469261549413204,0.0038163114804774523,,,,
106.0,2243,850299.778847753,1758047759.8090696,11829.0,0.0010000000474974513,0.0033683008514344692,0.0023616021499037743,0.00335566233843565,,,,
106.0,2244,850928.124306992,1758048388.1542647,11839.0,0.0010000000474974513,0.003716389648616314,0.0026363844517618418,0.003600017400458455,,,,
106.0,2245,851549.80120355,1758049009.8312113,11849.0,0.0010000000474974513,0.004390710964798927,0.0031251744367182255,0.004218455404043198,,,,
106.0,2246,852145.471198514,1758049605.501481,11859.0,0.0010000000474974513,0.004198298789560795,0.002928841859102249,0.00423152232542634,,,,
106.0,2247,852661.505027304,1758050121.5352018,11869.0,0.0010000000474974513,0.003865888575091958,0.00276363012380898,0.0036741942167282104,,,,
,2248,853928.556401252,1758051388.5869951,,,,,,,,,
,2249,853929.737773854,1758051389.768406,,,,,,,,,
,2250,853929.743233465,1758051389.7737765,,,,,,,,,0.03886007145047188
,2251,853929.952799659,1758051389.9834466,,,,,,,,,
106.0,2252,853929.960137089,1758051389.9906795,11876.0,,,,,0.06183270364999771,0.03514658287167549,0.032304760068655014,
,2253,853930.599074199,1758051390.629649,,,,,,,,,
,2254,853931.787415991,1758051391.8180645,,,,,,,,,
,2255,853931.793932687,1758051391.8244882,,,,,,,,,
,2256,853932.597188251,1758051392.6278074,,,,,,,,,
106.0,2257,853940.505875483,1758051400.5320187,11876.0,,,,,,,,
107.0,2258,854493.476993923,1758051953.507194,11879.0,0.0010000000474974513,0.00454411655664444,0.0031873686239123344,0.004522492177784443,,,,
107.0,2259,855114.839274384,1758052574.8690064,11889.0,0.0010000000474974513,0.004754981957376003,0.0033690850250422955,0.004619655665010214,,,,
107.0,2260,855738.150050948,1758053198.1804004,11899.0,0.0010000000474974513,0.003659296315163374,0.0025295005179941654,0.0037659858353435993,,,,
107.0,2261,856360.887094344,1758053820.9168282,11909.0,0.0010000000474974513,0.004073742777109146,0.002875066129490733,0.003995589446276426,,,,
107.0,2262,856984.006112225,1758054444.036307,11919.0,0.0010000000474974513,0.003444768488407135,0.0024057712871581316,0.003463323460891843,,,,
107.0,2263,857608.21758851,1758055068.247951,11929.0,0.0010000000474974513,0.004335817415267229,0.003064897609874606,0.004236399196088314,,,,
107.0,2264,858229.849290077,1758055689.879467,11939.0,0.0010000000474974513,0.004739239811897278,0.0032746391370892525,0.00488200131803751,,,,
107.0,2265,858851.979274822,1758056312.0089865,11949.0,0.0010000000474974513,0.004416958894580603,0.0031184274703264236,0.004328439012169838,,,,
107.0,2266,859474.138460901,1758056934.168897,11959.0,0.0010000000474974513,0.003973625600337982,0.002823715331032872,0.003833033610135317,,,,
107.0,2267,860081.911334764,1758057541.9414723,11969.0,0.0010000000474974513,0.004101579077541828,0.002879037754610181,0.004075138829648495,,,,
107.0,2268,860597.737102758,1758058057.7673812,11979.0,0.0010000000474974513,0.0042465729638934135,0.0029323985800147057,0.004380581434816122,,,,
,2269,861920.186226233,1758059380.216854,,,,,,,,,
,2270,861921.363540167,1758059381.394151,,,,,,,,,
,2271,861921.369134862,1758059381.3997204,,,,,,,,,0.13121171295642853
,2272,861921.577836595,1758059381.6084352,,,,,,,,,
107.0,2273,861921.706726854,1758059381.7371857,11987.0,,,,,0.03722698614001274,0.1310727447271347,0.0037349904887378216,
,2274,861922.337187082,1758059382.3677716,,,,,,,,,
,2275,861923.53970812,1758059383.5703113,,,,,,,,,
,2276,861923.54639725,1758059383.576968,,,,,,,,,
,2277,861923.756032268,1758059383.786682,,,,,,,,,
107.0,2278,861936.104749467,1758059396.1308115,11987.0,,,,,,,,
108.0,2279,862432.810194033,1758059892.8401206,11989.0,0.0010000000474974513,0.004292633384466171,0.0029733628034591675,0.004397568292915821,,,,
108.0,2280,863055.417930987,1758060515.448079,11999.0,0.0010000000474974513,0.003989898134022951,0.0027728118002414703,0.004056952428072691,,,,
108.0,2281,863679.584902429,1758061139.615142,12009.0,0.0010000000474974513,0.003881227457895875,0.0027395577635616064,0.0038055656477808952,,,,
108.0,2282,864301.425508419,1758061761.4559186,12019.0,0.0010000000474974513,0.0038090224843472242,0.0026491000317037106,0.00386640802025795,,,,
108.0,2283,864925.076927006,1758062385.1073413,12029.0,0.0010000000474974513,0.004067005589604378,0.0028525886591523886,0.004048055969178677,,,,
108.0,2284,865547.085707937,1758063007.1162071,12039.0,0.0010000000474974513,0.00351446820423007,0.002452241024002433,0.003540758276358247,,,,
108.0,2285,866172.904934547,1758063632.9348986,12049.0,0.0010000000474974513,0.0037889990489929914,0.0026501149404793978,0.0037962798960506916,,,,
108.0,2286,866796.680563081,1758064256.70944,12059.0,0.0010000000474974513,0.00407806970179081,0.002903812099248171,0.003914192318916321,,,,
108.0,2287,867422.326776788,1758064882.3566535,12069.0,0.0010000000474974513,0.003916197922080755,0.0027766763232648373,0.003798405872657895,,,,
108.0,2288,868040.610566457,1758065500.6407344,12079.0,0.0010000000474974513,0.004555598832666874,0.0032270201481878757,0.004428597167134285,,,,
108.0,2289,868556.195091173,1758066016.225328,12089.0,0.0010000000474974513,0.004263550043106079,0.002986262319609523,0.004257624503225088,,,,
,2290,869929.739332655,1758067389.7699614,,,,,,,,,
,2291,869930.966646635,1758067390.9972582,,,,,,,,,
,2292,869930.97221439,1758067391.002802,,,,,,,,,0.09005150198936462
,2293,869931.181275833,1758067391.2119021,,,,,,,,,
108.0,2294,869931.323066506,1758067391.3534997,12098.0,,,,,0.03412472456693649,0.09753147512674332,0.0055448077619075775,
,2295,869931.891461963,1758067391.922106,,,,,,,,,
,2296,869933.148963941,1758067393.1796024,,,,,,,,,
,2297,869933.155683966,1758067393.1862483,,,,,,,,,
,2298,869933.363058843,1758067393.3936684,,,,,,,,,
108.0,2299,869941.311127975,1758067401.3377485,12098.0,,,,,,,,
109.0,2300,870377.420576993,1758067837.4509258,12099.0,0.0010000000474974513,0.003564286744222045,0.0024499755818396807,0.003714370308443904,,,,
109.0,2301,870994.234125164,1758068454.264204,12109.0,0.0010000000474974513,0.00355478934943676,0.002468970837071538,0.003619395662099123,,,,
109.0,2302,871619.1222446,1758069079.1520748,12119.0,0.0010000000474974513,0.003704936010763049,0.002592107281088829,0.003709428943693638,,,,
109.0,2303,872239.924431909,1758069699.9546895,12129.0,0.0010000000474974513,0.004119720309972763,0.002854567486792803,0.004217175766825676,,,,
109.0,2304,872863.695091854,1758070323.72509,12139.0,0.0010000000474974513,0.003202881896868348,0.002231212565675378,0.0032388975378125906,,,,
109.0,2305,873485.976917198,1758070946.007206,12149.0,0.0010000000474974513,0.004346152301877737,0.0031064804643392563,0.004132239148020744,,,,
109.0,2306,874109.722451172,1758071569.7526689,12159.0,0.0010000000474974513,0.0039570024237036705,0.002776938956230879,0.0039335438050329685,,,,
109.0,2307,874732.209243599,1758072192.2393434,12169.0,0.0010000000474974513,0.0034089675173163414,0.0023985174484550953,0.0033681662753224373,,,,
109.0,2308,875355.305511407,1758072815.3358026,12179.0,0.0010000000474974513,0.0038293420802801847,0.002731041517108679,0.0036610024981200695,,,,
109.0,2309,875977.28574431,1758073437.316072,12189.0,0.0010000000474974513,0.00384407676756382,0.002648166147992015,0.003986367955803871,,,,
109.0,2310,876498.301323421,1758073958.3313274,12199.0,0.0010000000474974513,0.003887707833200693,0.002685661194846034,0.004006821662187576,,,,
109.0,2311,876999.320606666,1758074459.3506572,12209.0,0.0010000000474974513,0.005033072084188461,0.0035709175281226635,0.004873848520219326,,,,
,2312,877930.634079418,1758075390.6647058,,,,,,,,,
,2313,877931.807312122,1758075391.8379595,,,,,,,,,
,2314,877931.812477883,1758075391.8430495,,,,,,,,,0.02014230564236641
,2315,877932.020560433,1758075392.0511725,,,,,,,,,
109.0,2316,877932.036076384,1758075392.0666296,12209.0,,,,,0.08010707050561905,0.024482352659106255,0.044668059796094894,
,2317,877932.609580489,1758075392.6402237,,,,,,,,,
,2318,877933.805804787,1758075393.8364403,,,,,,,,,
,2319,877933.812347681,1758075393.8429127,,,,,,,,,
,2320,877934.021385373,1758075394.0520048,,,,,,,,,
109.0,2321,877942.846821233,1758075402.8729799,12209.0,,,,,,,,
110.0,2322,878928.780057234,1758076388.8102243,12219.0,0.0010000000474974513,0.0036481001880019903,0.0025426107458770275,0.003684964496642351,,,,
110.0,2323,879550.033939976,1758077010.0642219,12229.0,0.0010000000474974513,0.0036960472352802753,0.002607985632494092,0.0036268727853894234,,,,
110.0,2324,880172.387256119,1758077632.4173458,12239.0,0.0010000000474974513,0.003940106835216284,0.002770400373265147,0.0038990220054984093,,,,
110.0,2325,880795.676632401,1758078255.7067037,12249.0,0.0010000000474974513,0.004236901178956032,0.002974591450765729,0.004207700025290251,,,,
110.0,2326,881418.192473908,1758078878.2220669,12259.0,0.0010000000474974513,0.0044815419241786,0.0031539686024188995,0.004425244405865669,,,,
110.0,2327,882039.26297871,1758079499.2930973,12269.0,0.0010000000474974513,0.0037875217385590076,0.002655681222677231,0.00377280218526721,,,,
110.0,2328,882661.700934749,1758080121.7312295,12279.0,0.0010000000474974513,0.003986472729593515,0.002820789348334074,0.0038856109604239464,,,,
110.0,2329,883284.781311942,1758080744.8112547,12289.0,0.0010000000474974513,0.004793123342096806,0.0033142671454697847,0.0049295201897621155,,,,
110.0,2330,883909.480943095,1758081369.5111842,12299.0,0.0010000000474974513,0.004755581263452768,0.0033698768820613623,0.004619014915078878,,,,
110.0,2331,884445.768827039,1758081905.7991378,12309.0,0.0010000000474974513,0.00359313259832561,0.0025268406607210636,0.003554306225851178,,,,
110.0,2332,884958.959819887,1758082418.989812,12319.0,0.0010000000474974513,0.003649163292720914,0.002540541347116232,0.00369540648534894,,,,
,2333,885923.033497058,1758083383.0641196,,,,,,,,,
,2334,885924.238983803,1758083384.269609,,,,,,,,,
,2335,885924.244250433,1758083384.274797,,,,,,,,,0.044029708951711655
,2336,885924.452693315,1758083384.483311,,,,,,,,,
110.0,2337,885924.463898223,1758083384.4944043,12320.0,,,,,0.09184374660253525,0.04499979689717293,0.05686672776937485,
,2338,885925.068003452,1758083385.0985708,,,,,,,,,
,2339,885926.307314022,1758083386.3379595,,,,,,,,,
,2340,885926.3140312,1758083386.3445997,,,,,,,,,
,2341,885926.519179051,1758083386.549799,,,,,,,,,
110.0,2342,885934.395987794,1758083394.4226773,12320.0,,,,,,,,
111.0,2343,886861.640506862,1758084321.67033,12329.0,0.0010000000474974513,0.0038073735777288675,0.002613806864246726,0.003978555556386709,,,,
111.0,2344,887484.778212747,1758084944.8082883,12339.0,0.0010000000474974513,0.003692778293043375,0.002550567500293255,0.0038073693867772818,,,,
111.0,2345,888110.009183184,1758085570.0382874,12349.0,0.0010000000474974513,0.003906883765012026,0.0027253504376858473,0.0039384448900818825,,,,
111.0,2346,888731.503898727,1758086191.5338159,12359.0,0.0010000000474974513,0.004376661032438278,0.0030848775058984756,0.00430594477802515,,,,
111.0,2347,889352.853394024,1758086812.8834293,12369.0,0.0010000000474974513,0.0035231232177466154,0.0024403887800872326,0.0036091147921979427,,,,
111.0,2348,889973.637763062,1758087433.6674373,12379.0,0.0010000000474974513,0.003865085542201996,0.002709765685722232,0.0038510668091475964,,,,
111.0,2349,890598.066618065,1758088058.096831,12389.0,0.0010000000474974513,0.0038917383644729853,0.0027212072163820267,0.0039017703384160995,,,,
111.0,2350,891221.222207487,1758088681.2521853,12399.0,0.0010000000474974513,0.003669374156743288,0.002566767390817404,0.0036753558088093996,,,,
111.0,2351,891847.16005606,1758089307.189856,12409.0,0.0010000000474974513,0.0035368059761822224,0.002478228183463216,0.003528592176735401,,,,
111.0,2352,892391.106290112,1758089851.1364295,12419.0,0.0010000000474974513,0.003813656745478511,0.0026827706024050713,0.0037696203216910362,,,,
111.0,2353,892904.614167003,1758090364.6443305,12429.0,0.0010000000474974513,0.004270483739674091,0.0029545750003308058,0.004386362619698048,,,,
,2354,893916.45337694,1758091376.484011,,,,,,,,,
,2355,893917.620775387,1758091377.651394,,,,,,,,,
,2356,893917.626449442,1758091377.6570296,,,,,,,,,0.10341384261846542
,2357,893917.835009658,1758091377.8656597,,,,,,,,,
111.0,2358,893917.895213925,1758091377.9256895,12431.0,,,,,0.036954209208488464,0.09744197130203247,0.004054186400026083,
,2359,893918.496964838,1758091378.5264792,,,,,,,,,
,2360,893919.747697614,1758091379.7783434,,,,,,,,,
,2361,893919.754398939,1758091379.7849538,,,,,,,,,
,2362,893919.965940667,1758091379.9965875,,,,,,,,,
111.0,2363,893928.622974546,1758091388.648923,12431.0,,,,,,,,
112.0,2364,894790.781483319,1758092250.811637,12439.0,0.0010000000474974513,0.004074457101523876,0.002874908968806267,0.00399849284440279,,,,
112.0,2365,895417.924134033,1758092877.9542978,12449.0,0.0010000000474974513,0.003858917858451605,0.002646269742399454,0.004042161162942648,,,,
112.0,2366,896040.712658893,1758093500.7430394,12459.0,0.0010000000474974513,0.004493601154536009,0.003158859210088849,0.004449139349162579,,,,
112.0,2367,896665.740350231,1758094125.7702699,12469.0,0.0010000000474974513,0.003384527051821351,0.0023441934026777744,0.0034677786752581596,,,,
112.0,2368,897289.145023034,1758094749.1753054,12479.0,0.0010000000474974513,0.0037848309148103,0.002653564792126417,0.003770887153223157,,,,
112.0,2369,897914.526137692,1758095374.5563571,12489.0,0.0010000000474974513,0.0034681542310863733,0.0024202712811529636,0.0034929420799016953,,,,
112.0,2370,898538.728528399,1758095998.758406,12499.0,0.0010000000474974513,0.0036430074833333492,0.0025743767619132996,0.003562102559953928,,,,
112.0,2371,899160.626068261,1758096620.6559553,12509.0,0.0010000000474974513,0.004326049238443375,0.0030377486255019903,0.004294334910809994,,,,
112.0,2372,899787.455049212,1758097247.48537,12519.0,0.0010000000474974513,0.0034119714982807636,0.0023740394972264767,0.003459773724898696,,,,
112.0,2373,900341.981492301,1758097802.011699,12529.0,0.0010000000474974513,0.0042940592393279076,0.0029761374462395906,0.0043930732645094395,,,,
112.0,2374,900858.133154901,1758098318.1626985,12539.0,0.0010000000474974513,0.004049387760460377,0.002805340336635709,0.004146823193877935,,,,
,2375,901924.319210355,1758099384.3497927,,,,,,,,,
,2376,901925.552595449,1758099385.583233,,,,,,,,,
,2377,901925.558098834,1758099385.5886586,,,,,,,,,0.045024268329143524
,2378,901925.765752194,1758099385.7964,,,,,,,,,
112.0,2379,901926.250545929,1758099386.2809753,12542.0,,,,,0.044514723122119904,0.051037874072790146,0.009267554618418217,
,2380,901926.837602018,1758099386.868242,,,,,,,,,
,2381,901928.050424754,1758099388.0810428,,,,,,,,,
,2382,901928.056890499,1758099388.087446,,,,,,,,,
,2383,901928.267718782,1758099388.2983675,,,,,,,,,
112.0,2384,901936.899385854,1758099396.9253411,12542.0,,,,,,,,
113.0,2385,902742.009724589,1758100202.0398886,12549.0,0.0010000000474974513,0.003606268670409918,0.00248673465102911,0.0037317806854844093,,,,
113.0,2386,903365.179889795,1758100825.2096622,12559.0,0.0010000000474974513,0.0039214096032083035,0.002746657468378544,0.00391584075987339,,,,
113.0,2387,903987.551511431,1758101447.5817795,12569.0,0.0010000000474974513,0.0033554346300661564,0.0023678040597587824,0.0032921023666858673,,,,
113.0,2388,904611.648158408,1758102071.6783228,12579.0,0.0010000000474974513,0.003914874047040939,0.0027887504547834396,0.003753744764253497,,,,
113.0,2389,905236.431663024,1758102696.4620805,12589.0,0.0010000000474974513,0.0035720313899219036,0.002496919594705105,0.0035837064497172832,,,,
113.0,2390,905858.053916235,1758103318.0842037,12599.0,0.0010000000474974513,0.0038189527112990618,0.0026806583628058434,0.0037943145725876093,,,,
113.0,2391,906480.307640012,1758103940.337051,12609.0,0.0010000000474974513,0.004281431436538696,0.0030215459410101175,0.00419961754232645,,,,
113.0,2392,907102.438046943,1758104562.4676647,12619.0,0.0010000000474974513,0.004199931863695383,0.0029084011912345886,0.004305102396756411,,,,
113.0,2393,907726.450791801,1758105186.4801347,12629.0,0.0010000000474974513,0.004330263938754797,0.003010836662724614,0.004398091230541468,,,,
113.0,2394,908293.628208961,1758105753.6583974,12639.0,0.0010000000474974513,0.0034213955514132977,0.0023970305919647217,0.003414548933506012,,,,
113.0,2395,908807.829102501,1758106267.8591702,12649.0,0.0010000000474974513,0.0036013652570545673,0.00251107569783926,0.0036342984531074762,,,,
,2396,909921.296483921,1758107381.3271224,,,,,,,,,
,2397,909922.460561018,1758107382.4912074,,,,,,,,,
,2398,909922.466035276,1758107382.4966009,,,,,,,,,0.09542068094015121
,2399,909922.672596763,1758107382.703254,,,,,,,,,
113.0,2400,909922.730356908,1758107382.7608337,12653.0,,,,,0.04113457351922989,0.09822040051221848,0.0067110504023730755,
,2401,909923.316207733,1758107383.346849,,,,,,,,,
,2402,909924.56192483,1758107384.5925431,,,,,,,,,
,2403,909924.568494053,1758107384.5990684,,,,,,,,,
,2404,909924.775699171,1758107384.8063524,,,,,,,,,
113.0,2405,909932.639696242,1758107392.666456,12653.0,,,,,,,,
114.0,2406,910675.681691709,1758108135.7121308,12659.0,0.0010000000474974513,0.003533384297043085,0.0024336306378245354,0.003665846074000001,,,,
114.0,2407,911299.415335015,1758108759.445416,12669.0,0.0010000000474974513,0.004145180340856314,0.002817908301949501,0.0044242399744689465,,,,
114.0,2408,911923.276977051,1758109383.306987,12679.0,0.0010000000474974513,0.003949900157749653,0.00269241351634264,0.004191623069345951,,,,
114.0,2409,912545.70304414,1758110005.7333932,12689.0,0.0010000000474974513,0.003261897712945938,0.002241977723315358,0.003399732755497098,,,,
114.0,2410,913171.911277217,1758110631.9413729,12699.0,0.0010000000474974513,0.003922151401638985,0.0027290217112749815,0.003977097570896149,,,,
114.0,2411,913790.208083759,1758111250.2382355,12709.0,0.0010000000474974513,0.0038455212488770485,0.0026873978786170483,0.00386041053570807,,,,
114.0,2412,914415.04156756,1758111875.071776,12719.0,0.0010000000474974513,0.0038597790990024805,0.0026740957982838154,0.0039522782899439335,,,,
114.0,2413,915037.102594812,1758112497.1328754,12729.0,0.0010000000474974513,0.003518755082041025,0.00243255402892828,0.0036206701770424843,,,,
114.0,2414,915660.055853038,1758113120.0860474,12739.0,0.0010000000474974513,0.0037923138588666916,0.0026004076935350895,0.003973020240664482,,,,
114.0,2415,916236.231127975,1758113696.261532,12749.0,0.0010000000474974513,0.003612672910094261,0.002536310348659754,0.003587875049561262,,,,
114.0,2416,916749.727299959,1758114209.7574644,12759.0,0.0010000000474974513,0.0034713607747107744,0.002426527440547943,0.0034827785566449165,,,,
,2417,917917.732993643,1758115377.7635536,,,,,,,,,
,2418,917918.85842299,1758115378.8890698,,,,,,,,,
,2419,917918.863798357,1758115378.8943746,,,,,,,,,0.05559922754764557
,2420,917919.130149862,1758115379.1038656,,,,,,,,,
114.0,2421,917919.132892935,1758115379.1634135,12764.0,,,,,0.06865973770618439,0.04244399070739746,0.03441692888736725,
,2422,917919.767995309,1758115379.7985663,,,,,,,,,
,2423,917920.956459957,1758115380.9871006,,,,,,,,,
,2424,917920.963141056,1758115380.993694,,,,,,,,,
,2425,917921.173781387,1758115381.2044396,,,,,,,,,
114.0,2426,917929.108766996,1758115389.1354976,12764.0,,,,,,,,
115.0,2427,918605.724007284,1758116065.7536898,12769.0,0.0010000000474974513,0.0035320278257131577,0.0024068015627563,0.003750754287466407,,,,
115.0,2428,919229.898892055,1758116689.92864,12779.0,0.0010000000474974513,0.004032084718346596,0.002797550056129694,0.004115113988518715,,,,
115.0,2429,919854.981766301,1758117315.0120857,12789.0,0.0010000000474974513,0.0034446120262145996,0.0023880600929260254,0.003521840088069439,,,,
115.0,2430,920478.657566654,1758117938.687876,12799.0,0.0010000000474974513,0.00345217133872211,0.0023718890734016895,0.0036009401082992554,,,,
115.0,2431,921102.455961329,1758118562.485866,12809.0,0.0010000000474974513,0.004034123849123716,0.0028472428675740957,0.003956269472837448,,,,
115.0,2432,921726.099818283,1758119186.129718,12819.0,0.0010000000474974513,0.0037610253784805536,0.002620162907987833,0.0038028741255402565,,,,
115.0,2433,922351.482931824,1758119811.5129309,12829.0,0.0010000000474974513,0.003562650177627802,0.002526909112930298,0.0034524709917604923,,,,
115.0,2434,922973.926110131,1758120433.955821,12839.0,0.0010000000474974513,0.004271671641618013,0.0029968437738716602,0.004249426070600748,,,,
115.0,2435,923597.714327413,1758121057.7444923,12849.0,0.0010000000474974513,0.003524507163092494,0.002471707994118333,0.003509331028908491,,,,
115.0,2436,924184.365011445,1758121644.394923,12859.0,0.0010000000474974513,0.004340285435318947,0.0030157966539263725,0.004414963070303202,,,,
115.0,2437,924699.540099466,1758122159.5702534,12869.0,0.0010000000474974513,0.0041975947096943855,0.002839711494743824,0.004526276607066393,,,,
,2438,925919.96506702,1758123379.9956608,,,,,,,,,
,2439,925921.211204218,1758123381.241811,,,,,,,,,
,2440,925921.216233731,1758123381.2468112,,,,,,,,,0.04777650907635689
,2441,925921.426812749,1758123381.457417,,,,,,,,,
115.0,2442,925922.103399616,1758123382.1338506,12875.0,,,,,0.06692899018526077,0.056089844554662704,0.0252450630068779,
,2443,925922.690172185,1758123382.7208195,,,,,,,,,
,2444,925923.934277938,1758123383.9649093,,,,,,,,,
,2445,925923.940425617,1758123383.9710164,,,,,,,,,
,2446,925924.15184935,1758123384.182463,,,,,,,,,
115.0,2447,925932.609192941,1758123392.6352727,12875.0,,,,,,,,
116.0,2448,926546.455131298,1758124006.4851656,12879.0,0.0010000000474974513,0.003883623518049717,0.0026583359576761723,0.004084291402250528,,,,
116.0,2449,927168.839119474,1758124628.8686357,12889.0,0.0010000000474974513,0.00340269529260695,0.0023497387301176786,0.0035098548978567123,,,,
