epoch,_step,_runtime,_timestamp,trainer/global_step,learning_rate,val/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val_sample/Pearson_target_0,train_loss_epoch_mean
0.0,208.0,537.574900769,1758559761.7306132,2076.0,,0.007920836098492146,0.014634473249316216,0.0037619180511683226,,0.008656662641372081
1.0,423.0,770.898906198,1758559995.0546112,4153.0,,0.007281771395355463,0.01566898822784424,0.003773369826376438,,0.007475296695842049
2.0,638.0,1007.51846764,1758560231.6741595,6230.0,,0.00647731451317668,0.018912900239229202,0.0037736010272055864,,0.006717723344291489
3.0,852.0,1241.570260076,1758560465.7259238,8307.0,,0.0060494448989629745,0.038119975477457047,0.003767509711906314,,0.006128761404450389
4.0,1067.0,1476.652827336,1758560700.8085022,10384.0,,0.005697568878531456,0.052721843123435974,0.0037627676501870155,,0.005763703256469363
5.0,1282.0,1710.712824628,1758560934.8685038,12461.0,,0.005314797628670931,0.08392727375030518,0.0037451162934303284,,0.005396642845321016
6.0,1496.0,1946.862536743,1758561171.0182548,14538.0,,0.004985715262591839,0.13101418316364288,0.0037121945060789585,,0.00505883454070719
7.0,1711.0,2182.343940453,1758561406.4995985,16615.0,,0.004702090285718441,0.1841346025466919,0.0036383867263793945,,0.004731168050336867
8.0,1926.0,2418.212808334,1758561642.3685532,18692.0,,0.004426959436386824,0.2419987916946411,0.003535053925588727,,0.004455031260686855
9.0,2141.0,2653.724290931,1758561877.8797352,20769.0,,0.004155927337706089,0.285476952791214,0.003439384512603283,,0.0041791761558180535
10.0,2355.0,2888.152224109,1758562112.3079486,22846.0,,0.0038983451668173075,0.31047552824020386,0.003380838083103299,,0.0039020218202565314
11.0,2570.0,3124.835848762,1758562348.9914656,24923.0,,0.003874845802783966,0.3216179609298706,0.0033543554600328207,,0.0038655592462209123
12.0,2785.0,3359.492969478,1758562583.6487029,27000.0,,0.0038552391342818737,0.32859086990356445,0.00333486869931221,,0.0038514581235806243
13.0,2999.0,3596.237472909,1758562820.393118,29077.0,,0.0038396604359149933,0.3329091966152191,0.0033280851785093546,,0.0038374584732838155
14.0,3214.0,3830.97216426,1758563055.1278796,31154.0,,0.003823348321020603,0.3355545401573181,0.003318507457152009,,0.0038311764577743956
15.0,3429.0,4067.572310212,1758563291.7279356,33231.0,,0.0038077873177826405,0.3382497727870941,0.00331075768917799,,0.0038138645781705584
16.0,3643.0,4302.531399094,1758563526.6871061,35308.0,,0.003793011885136366,0.34035688638687134,0.0033068715129047632,,0.0037718598251703424
17.0,3858.0,4538.714988742,1758563762.8706439,37385.0,,0.0037777291145175695,0.341981440782547,0.003301283810287714,,0.0037745552086002696
18.0,4073.0,4774.563109721,1758563998.718821,39462.0,,0.0037634819746017456,0.34324002265930176,0.0032999408431351185,,0.003734036029737371
19.0,4288.0,5010.382611371,1758564234.5382736,41539.0,,0.003748346585780382,0.34443148970603943,0.003295194124802947,,0.00373004813445732
20.0,4502.0,5246.784189369,1758564470.9398804,43616.0,,0.003733680583536625,0.3454940617084503,0.0032928865402936935,,0.003732879917195814
21.0,4717.0,5482.15934561,1758564706.3150034,45693.0,,0.0037193764001131058,0.3460000455379486,0.003292126813903451,,0.0036850051233509127
22.0,4932.0,5718.159173527,1758564942.3149028,47770.0,,0.003704504808411002,0.3469119966030121,0.003289629938080907,,0.0036560202503236583
23.0,5146.0,5953.609442562,1758565177.7649682,49847.0,,0.003689913311973214,0.34759777784347534,0.0032876955810934305,,0.0036716405740952578
24.0,5361.0,6189.928542677,1758565414.084262,51924.0,,0.0036757399793714285,0.3481332063674927,0.0032867509871721268,,0.0036793183512949888
25.0,5576.0,6425.249737989,1758565649.40527,54001.0,,0.003661536378785968,0.34852030873298645,0.003284965641796589,,0.00364119368896354
26.0,5790.0,6662.088375901,1758565886.2441108,56078.0,,0.003647743258625269,0.34920546412467957,0.0032845926471054554,,0.003597588695648716
27.0,6005.0,6899.399730433,1758566123.5555062,58155.0,,0.003633621847257018,0.34966811537742615,0.003282885765656829,,0.00359708645219843
28.0,6220.0,7134.599976323,1758566358.7556894,60232.0,,0.0036199281457811594,0.3501422703266144,0.0032824818044900894,,0.0035625844096872383
29.0,6435.0,7370.881556464,1758566595.0371492,62309.0,,0.003605738515034318,0.3506523370742798,0.0032796666491776705,,0.003578128801354279
30.0,6649.0,7606.876746477,1758566831.0324383,64386.0,,0.0035925668198615313,0.3506562411785126,0.0032795898150652647,,0.003566927166322723
31.0,6864.0,7844.103593802,1758567068.2588844,66463.0,,0.0035793932620435953,0.35127416253089905,0.0032776356674730778,,0.0035388737440091344
32.0,7079.0,8079.473814094,1758567303.6295328,68540.0,,0.0035672346130013466,0.3517976701259613,0.003277434967458248,,0.003520515571625975
33.0,7293.0,8316.125129441,1758567540.28083,70617.0,,0.0035553444176912308,0.35190173983573914,0.003276330418884754,,0.0035149385637473227
34.0,7508.0,8552.049165061,1758567776.2048624,72694.0,,0.0035453722812235355,0.3520700931549072,0.0032807630486786366,,0.0035074047627858818
35.0,7723.0,8786.958188491,1758568011.1138263,74771.0,,0.0035336525179445744,0.35228675603866577,0.0032764864154160023,,0.0035120353657895555
36.0,7937.0,9021.908810885,1758568246.0645163,76848.0,,0.0035228829365223646,0.352724552154541,0.003274314571171999,,0.0034396692071164
37.0,8152.0,9258.054643498,1758568482.210303,78925.0,,0.003512920578941703,0.3528386652469635,0.0032737301662564278,,0.0035037478194751134
38.0,8367.0,9494.687401177,1758568718.84315,81002.0,,0.003503352403640747,0.3528364598751068,0.003273408394306898,,0.003468216080084228
39.0,8582.0,9730.34800269,1758568954.5036633,83079.0,,0.0034946254454553127,0.3529964089393616,0.0032747131772339344,,0.003479015171671143
40.0,8796.0,9965.461819328,1758569189.6175077,85156.0,,0.0034856221172958612,0.3530277609825134,0.0032738586887717247,,0.0034925276919713488
41.0,9011.0,10199.692556296,1758569423.848215,87233.0,,0.003476919839158654,0.3532857596874237,0.0032730980310589075,,0.0034529485184556018
42.0,9226.0,10435.238068125,1758569659.3937402,89310.0,,0.0034685733262449503,0.35361188650131226,0.0032725210767239332,,0.0034466689069701647
43.0,9440.0,10671.455476918,1758569895.6111157,91387.0,,0.0034604796674102545,0.3534271717071533,0.003272401401773095,,0.003405709293162549
44.0,9655.0,10907.210192704,1758570131.365909,93464.0,,0.0034528099931776524,0.35351651906967163,0.0032730083912611008,,0.0034441693614308652
45.0,9870.0,11143.161146977,1758570367.3168008,95541.0,,0.003444732166826725,0.3539825677871704,0.003271434921771288,,0.003408083214218585
46.0,10084.0,11378.800254488,1758570602.9559777,97618.0,,0.0034372550435364246,0.3540290594100952,0.00327160581946373,,0.00340085174969357
47.0,10299.0,11614.392361489,1758570838.5480208,99695.0,,0.0034299022518098354,0.35406744480133057,0.0032718852162361145,,0.003400583518669009
48.0,10514.0,11848.283802218,1758571072.4394996,101772.0,,0.003423601621761918,0.35390421748161316,0.0032753152772784233,,0.0033582691203964013
49.0,10729.0,12083.170214175,1758571307.3258374,103849.0,,0.0034153906162828207,0.3542403280735016,0.003270830726251006,,0.0033843315658696857
50.0,10943.0,12320.821284639,1758571544.9769802,105926.0,,0.0034085307270288467,0.3541010618209839,0.003270795103162527,,0.0033950445935094125
51.0,11158.0,12557.886208918,1758571782.0419316,108003.0,,0.003401845693588257,0.3543379306793213,0.0032703701872378588,,0.003374621079554065
52.0,11373.0,12794.2097489,1758572018.3654766,110080.0,,0.0033958523999899626,0.35432398319244385,0.0032716658897697926,,0.003378213335124131
53.0,11587.0,13028.292626581,1758572252.4482563,112157.0,,0.003389340592548251,0.35435327887535095,0.0032700456213206053,,0.0033254830677350218
54.0,11802.0,13264.848766826,1758572489.0044518,114234.0,,0.0033836220391094685,0.35441166162490845,0.0032708265352994204,,0.003365177848116638
55.0,12017.0,13499.158423359,1758572723.314073,116311.0,,0.003378127468749881,0.3544638156890869,0.003271835157647729,,0.00337217778500277
56.0,12231.0,13734.819820524,1758572958.9755385,118388.0,,0.0033730242867022753,0.35447514057159424,0.003273695707321167,,0.0033661079264565366
57.0,12446.0,13969.740398818,1758573193.8959382,120465.0,,0.00336681236512959,0.35437554121017456,0.003270746674388647,,0.003337205145866252
