run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
9bzpwyot,False,1000,sum,['random_1000'],rbf,10.0,0.001,348.0,0.304794564230112,0.2454094127581385,0.5581042283932117,0.5036465358881326,0.5081894050966216,0.4534229537251538,0.1034784237586096,0.0991699310786347,0.0171018446538206,0.0176308619560916,0.1307740213261816,0.1327812560420016,0.2052104919804009,0.6859694570885599,0.1589864159559686,0.7000439988257847,0.0556430511853348,0.6934348617886155,0.1000526264996551,0.6806280309765791,0.1227700912321572,0.6900941305971022,0.4712254984493894,0.872729484244276,0.4920807776001904,0.877922602435213,0.33838322285083,0.8752402189729981,0.3413418046981477,0.871786776087759,0.3992189355108901,0.8772901345189429,0.4128656909412744,0.7783397619791305,0.4078590171067529,0.7968237951853553,0.275582906291091,0.7908365985744279,0.2244949465592847,0.7858573430649495,0.3969448701849847,0.7937796940159867,0.0158828616058747,0.0064315817404952,0.0142770165353756,0.0063578023900867,0.0195396995564001,0.0062190806396134,0.0221572837346158,0.0061609667825333,0.0169107138117098,0.0064014703090967,0.1041720518659443,0.0732845568070486,0.0980019909062491,0.0725840995897112,0.1151168323183142,0.0715860970142361,0.1144051409193168,0.0707955409297794,0.0992111001533191,0.0729114348463859,0.1260272256533274,0.0801971429696547,0.1194864700933776,0.0797358287728089,0.1397844753769179,0.078861147846157,0.1488532288350369,0.0784918262147935,0.13004120043936,0.0800091889041299,0.1285325353707033,0.0569300793717662,0.6900340958553283,0.0073614250554619,0.4084500478218895,0.0714719278037109,0.8749938432518378,0.0027075767045276,0.3435494862166776,0.0874427790467309,0.7891274385639699,0.0072606147234156,0.0177535150487952,0.0031176647460869,0.0063141803723651,0.0001181353651559,0.1061814232326287,0.0081700238435993,0.0722323458374322,0.0010215290491516,0.132838520079604,0.0115889296235613,0.0794590269415088,0.0007444879730978
fk4sjm58,True,1000,sum,['random_1000'],rbf,10.0,0.001,348.0,0.3047049176235729,0.2454335128269816,0.5580373881843722,0.503721370527225,0.5077686182251719,0.453269193322287,0.1034810070675126,0.0991709093094789,0.0171040499333824,0.0176302988626816,0.1307824526967683,0.1327791356451819,0.205335504751291,0.6859023520152079,0.1589718921256672,0.6999529361782026,0.0552249473104757,0.6934657422989265,0.0998105490719352,0.6806387216855054,0.1226837772404058,0.6900910803093898,0.4713598600303569,0.8726434712052533,0.4920520211347667,0.8779150970589633,0.337960496568117,0.875186228028948,0.3409905511754351,0.8718916681852649,0.3991313200476462,0.8773474084324617,0.4126916863301521,0.7783043478455256,0.4074052545715613,0.7965874040857263,0.2764259289473264,0.7908124344628444,0.2235724231502532,0.7861368709781285,0.3971346251423331,0.7938409831990298,0.0158803633839946,0.0064329561028756,0.0142772630913995,0.0063597325342284,0.0195483505480706,0.0062184541874834,0.0221632438367392,0.0061607605493351,0.016912377721248,0.0064015333163778,0.1041681989948576,0.073293098500216,0.0980011938094679,0.072600018464605,0.1151193392782232,0.071583390244426,0.1144211813743613,0.0707932852462646,0.0992107166476179,0.0729076214765601,0.1260173138262937,0.080205711161211,0.1194875018209,0.0797479312222482,0.1398154159886191,0.0788571758781877,0.1488732475522021,0.0784905124797588,0.1300475979064899,0.0800095826534412,0.128405334099955,0.05713653074071,0.6900101664974465,0.007340033000148,0.4082988497912644,0.0716819700496069,0.8749967745821783,0.0027045193983912,0.3434459836283252,0.0875065485278298,0.7891364081142509,0.0071901005680157,0.0177563197162904,0.0031212032918538,0.0063146873380601,0.0001188623888535,0.1061841260209056,0.0081752659970246,0.0722354827864143,0.0010257151292727,0.132848215418901,0.0116012594307528,0.0794621826789694,0.0007490510281296
ip3vgkwm,False,1000,sum,['random_1000'],rbf,1.0,0.001,337.0,0.2941133657877236,0.27878982060417,0.5537120672338568,0.5520918015867137,0.5173192050953463,0.5179144598418344,0.1032918076748625,0.0976735964482339,0.0173645989233928,0.016850935234606,0.1317748038260457,0.1298111521965891,0.2286595300167059,0.634200026568073,0.1802894107196561,0.6487710178088301,0.0840573961143315,0.6594095782242766,0.153135681664687,0.6439644175863439,0.1437702536499948,0.6530994941440729,0.4892189840407466,0.8591936136541539,0.4893281060468305,0.8649191764276076,0.3505784527181319,0.8668907200671828,0.3932717716624056,0.8642514612464696,0.4008894591313064,0.8681067342324601,0.4383836171663482,0.7819637106615904,0.4252339970906347,0.8034143162303865,0.2902803012836073,0.7971693887816585,0.2801238581429201,0.7913901512108854,0.3964588574879027,0.7953271111219419,0.0154142622822002,0.0074918586198219,0.0139153776578777,0.0074445733831002,0.0189517780467407,0.0069093286681626,0.0208503447408198,0.0068682402007847,0.0165058852335936,0.0071656380459201,0.1025529146916849,0.075847752944194,0.0969082318936344,0.0756752018062416,0.1133148763540357,0.0732648002788639,0.1103935751542434,0.0731378260732191,0.0973722108752096,0.0749559892849424,0.1241541875338898,0.0865555233351512,0.1179634589942059,0.0862819412339582,0.1376654569844618,0.0831223716466432,0.1443964845168326,0.0828748466109275,0.1284752319849768,0.0846500918246409,0.157982454433075,0.0528754229690465,0.6478889068663193,0.0095320678234106,0.4246573547198842,0.0620245142345121,0.8646723411255748,0.0034267617142959,0.3660961262342826,0.0754717409988337,0.7938529356012926,0.0079374276582234,0.0171275295922464,0.0027760980569839,0.0071759277835579,0.0002906180341439,0.1041083617937616,0.00748165811834,0.0745763140774922,0.0012997673328079,0.1305309640028734,0.0105591801721893,0.0846969549302642,0.0017152292480645
g5xlz08u,True,1000,sum,['random_1000'],rbf,1.0,0.001,337.0,0.2940891424903307,0.2788132797043884,0.5536911412841152,0.5522288714496544,0.5173447073299797,0.5179089683988749,0.1032916866051447,0.0976972149134116,0.0173651948092241,0.016850387117303,0.1317770648072878,0.1298090409690442,0.2287427497995331,0.634302916415069,0.1801786568332155,0.6487523616695524,0.0840689128539061,0.6594566067211913,0.1531592472201413,0.6440465962956049,0.1435507520255504,0.6531269203812102,0.4893370730195814,0.8593394841366584,0.4891788102283626,0.8649508892035592,0.3505895987914613,0.866977981420501,0.3932921103949873,0.8642943420182156,0.4006425697598363,0.8680429276616672,0.4386071230892553,0.7821134062746511,0.4250944932368403,0.8035385117922479,0.2902998018076839,0.7973240062832255,0.2799063526237175,0.7915042569120813,0.3959173433408454,0.7953270876843958,0.0154125992402499,0.0074897513583591,0.0139172578118943,0.0074449688145849,0.0189515397537611,0.0069083746326961,0.0208497645416727,0.0068666549010493,0.0165101166547012,0.0071650715247275,0.1025406465517697,0.0758414898321876,0.0969209585947742,0.075672959054125,0.1133092025266386,0.0732541541082237,0.1103830811172376,0.0731276056843505,0.0973880135761973,0.0749488597901097,0.1241474898668916,0.0865433495905902,0.11797142794717,0.0862842327113414,0.137664591503266,0.0831166327078768,0.1443944754541279,0.0828652816386294,0.1284916987773966,0.0846467455058228,0.1579400637464693,0.0529018686046594,0.6479370802965255,0.0095042740829877,0.4246080324388458,0.0620342504857879,0.8647211248881203,0.0033661835775319,0.3659650228196685,0.0755010445203958,0.7939614537893203,0.0079263137965333,0.0171282556004558,0.0027753411143484,0.0071749642462834,0.00029078167635,0.1041083804733235,0.0074717325428667,0.0745690136937993,0.0013027554181155,0.1305339367097704,0.0105562166225356,0.0846912484308521,0.0017163498722191
7mwueeoy,True,1000,sum,['nt_window_5979'],linear,0.1,0.01,,0.2868258989394372,0.1265426655010688,0.548075572485776,0.410353150173886,0.4888332090099395,0.4294747709786581,0.0992660198896284,0.1031869435083777,0.0175438684163323,0.0204081603315182,0.1324532688019905,0.1428571325888847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ppxv1ui1,True,1000,sum,['nt_window_5979'],linear,0.1,0.01,343.0,0.2868258989394372,0.1265426655010688,0.548075572485776,0.410353150173886,0.4888332090099395,0.4294747709786581,0.0992660198896284,0.1031869435083777,0.0175438684163323,0.0204081603315182,0.1324532688019905,0.1428571325888847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
w5g2as3d,True,1000,sum,['nt_window_5979'],linear,0.1,0.1,343.0,0.2868258989394372,0.1265426655010688,0.548075572485776,0.410353150173886,0.4888332090099395,0.4294747709786581,0.0992660198896284,0.1031869435083777,0.0175438684163323,0.0204081603315182,0.1324532688019905,0.1428571325888847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tuedmf46,True,1000,sum,['nt_window_5979'],linear,0.1,0.001,343.0,0.2868258989394372,0.1265426655010688,0.548075572485776,0.410353150173886,0.4888332090099395,0.4294747709786581,0.0992660198896284,0.1031869435083777,0.0175438684163323,0.0204081603315182,0.1324532688019905,0.1428571325888847,0.0979461247193519,0.6643440995876397,-0.039017479634684,0.6761743994523067,0.1393635261473643,0.6769541879758714,0.1999525177203544,0.6540799442100307,0.0469113725999404,0.68368749240808,0.437028636600652,0.826685219160135,0.3785277922783643,0.8326499848888891,0.4462125832648597,0.832482850068178,0.4724630460908161,0.8202112660487899,0.4017160191339906,0.8393847846798176,0.4308219167812794,0.7593374191384872,0.3529109991675679,0.7640367293550714,0.417848229671907,0.7748151949372,0.4310149370040568,0.7519924303284145,0.3770603507019007,0.7674185249814196,0.0180264041202871,0.0068744853292516,0.0176383235880195,0.0068637372450422,0.0178074383287674,0.0065534129777084,0.0196976840957782,0.0066731027762107,0.0183730728444909,0.0065338069577287,0.1034186642365355,0.0724497662385873,0.1020278472927894,0.0728231457538905,0.1057303587502037,0.0702803908051417,0.1044635287557455,0.0722034015982833,0.1013100173162067,0.0710913735854218,0.1342624449363528,0.0829125161194114,0.132809350529319,0.0828476749525429,0.1334445140452295,0.0809531529818845,0.1403484381665085,0.0816890615456607,0.1355473085106855,0.0808319674245821,0.0890312123104654,0.0909490267668821,0.6710480247267857,0.0117662334044517,0.4271896154737365,0.0371659801005418,0.8302828209691618,0.0072053503339506,0.4019312866653424,0.0351974016876842,0.7635200597481185,0.0085648377116118,0.0183085845954686,0.0008236776334421,0.0066997090571883,0.0001636199371644,0.1033900832702962,0.0017897173404964,0.0717696155962649,0.0010533878308336,0.1352824112376191,0.0030111885536263,0.0818468746048163,0.0009988584808501
uiaon18r,True,1000,sum,['nt_window_5979'],linear,0.1,0.001,,0.2868258989394372,0.1265426655010688,0.548075572485776,0.410353150173886,0.4888332090099395,0.4294747709786581,0.0992660198896284,0.1031869435083777,0.0175438684163323,0.0204081603315182,0.1324532688019905,0.1428571325888847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hoxxtoz1,True,1000,sum,['nt_window_5979'],linear,0.1,0.1,,0.2868258989394372,0.1265426655010688,0.548075572485776,0.410353150173886,0.4888332090099395,0.4294747709786581,0.0992660198896284,0.1031869435083777,0.0175438684163323,0.0204081603315182,0.1324532688019905,0.1428571325888847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
