cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,val_r2_mean,val_r2_std,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,val_pearson_mean,val_pearson_std,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,val_spearman_mean,val_spearman_std,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,val_mse_mean,val_mse_std,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,val_mae_mean,val_mae_std,val_rmse,test_rmse,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,val_rmse_mean,val_rmse_std
False,100000,sum,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.1,15045.0,0.6515475613697825,0.6564449871951903,0.8124998576302693,0.8152044280864991,0.7881756727028452,0.7952320329073891,0.0628965526477253,0.06247392352566632,0.007495215277686717,0.0073103069527249214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08657491136401306,0.08550033305622219,,,,,,,,,,,,
False,100000,sum,['normalized_chrom_pathways'],rbf,10.0,0.1,30247.0,0.17023628300229032,0.16277110890720292,0.4133472284241953,0.4044156238944049,0.37605981708698255,0.35338416903478903,0.09824203221517425,0.09877726799077062,0.01784822546502914,0.01781490578062136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1335972509635926,0.13347249072607195,,,,,,,,,,,,
False,100000,sum,['nt_window_five_prime_1003'],rbf,10.0,0.1,43390.0,0.012099112455497107,0.011757246625599738,0.4480689928703967,0.4530397458001619,0.5465775855553446,0.5466578350480612,0.11753248020638124,0.11718767750032068,0.0212497575114451,0.02102824177121644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14577296563987815,0.14501117809057493,,,,,,,,,,,,
True,100000,mean,['one_hot_gene'],rbf,10.0,0.1,6132.0,0.7777224710287852,0.7825830615920969,0.8860332362645995,0.88844767935659,0.8870016565675459,0.8905706968244386,0.04676823817702554,0.04639293050772947,0.004781191767750841,0.004626288359199307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06914616235013221,0.06801682408933327,,,,,,,,,,,,
True,100000,mean,['fudt_upstream'],rbf,10.0,0.1,12635.0,0.6660677747618772,0.678356672348237,0.8202943540070221,0.8291801083225079,0.8133211501980842,0.818085442448782,0.06085853537195039,0.05983239600361696,0.007182885349161828,0.006844060970713172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08475190469341576,0.08272884001793554,,,,,,,,,,,,
True,100000,mean,['fudt_downstream'],rbf,10.0,0.1,13417.0,0.6644152623795702,0.6578541227202375,0.8196217281191552,0.8152691535322534,0.8073561542489897,0.8037615566823306,0.0612887005412582,0.06128982430480392,0.007218430906263175,0.007280322778889168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08496134948471085,0.08532480752330572,,,,,,,,,,,,
False,100000,sum,['nt_window_three_prime_300'],rbf,10.0,0.1,44002.0,-0.03541683920177907,-0.03748418064881709,0.3651036930878067,0.38126184610954833,0.5855665205966449,0.5821711588862961,0.12011194545394036,0.1198424497015188,0.022271826084692716,0.022076021412757527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14923748217084312,0.1485800168688829,,,,,,,,,,,,
False,100000,sum,['nt_window_5979'],rbf,10.0,0.1,39531.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,100000,sum,['fudt_downstream'],rbf,10.0,0.1,16967.0,0.6155716874466337,0.6142584786211633,0.7906061851423483,0.7904086157595545,0.7640541553695729,0.7593275009778051,0.06672860378066008,0.06694013663788403,0.008269056668830113,0.00820796908963315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09093435362298516,0.09059784263233397,,,,,,,,,,,,
False,100000,sum,['fudt_upstream'],rbf,10.0,0.1,14284.0,0.6511302741442628,0.6592402206814907,0.8117233845375909,0.8166057271016263,0.7921119987275668,0.7957985481494247,0.06284170836278075,0.06196179361710991,0.007504191129886787,0.007250828807951059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08662673449857605,0.08515179861841475,,,,,,,,,,,,
False,100000,sum,['prot_T5_no_dubious'],rbf,10.0,0.1,10264.0,0.7308393673784539,0.729262219847355,0.8583045464527774,0.8573334059878549,0.8377868472730841,0.8412545258645329,0.05445268897683728,0.05439178873003448,0.005789647774334402,0.005760871484473604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07608973501290699,0.07590040503497728,,,,,,,,,,,,
False,100000,sum,['prot_T5_all'],rbf,10.0,0.1,10299.0,0.7300418713525879,0.7285269109001747,0.8578692076743157,0.8569428020540047,0.8372004660790312,0.840934695589715,0.05448915289538285,0.05445469135114989,0.005806801921455493,0.005776517695149117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0762023747756951,0.07600340581282602,,,,,,,,,,,,
True,100000,sum,['normalized_chrom_pathways'],rbf,10.0,0.1,30238.0,0.1702791707250132,0.16279561257408448,0.4134023339788902,0.4044511709172233,0.37617062394718886,0.35348846457724087,0.09823724934124178,0.09877466671885383,0.017847302949704404,0.017814384381370313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13359379832052237,0.13347053750311458,,,,,,,,,,,,
False,100000,sum,['codon_frequency'],rbf,10.0,0.1,31697.0,0.11856922503661672,0.11114173075389833,0.3545819602185954,0.3410467491289448,0.3447430732977202,0.3276926877122624,0.10178000387335388,0.1019777830119059,0.018959584374554243,0.01891349723762741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13769380659475663,0.13752635106635894,,,,,,,,,,,,
False,100000,sum,['one_hot_gene'],rbf,10.0,0.1,7340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,100000,sum,['calm'],rbf,10.0,0.1,14980.0,0.6497547042111084,0.6543848421424672,0.812792105531641,0.8151290020066606,0.7918987545025561,0.787599819682667,0.06330074246187462,0.06348502424904394,0.007533779652266012,0.007354143579003755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08679734818683121,0.0857563034359793,,,,,,,,,,,,
True,100000,sum,['nt_window_three_prime_300'],rbf,10.0,0.1,44002.0,-0.03541688734135384,-0.03748431873568059,0.36510119242761024,0.3812448348377021,0.5855633935245119,0.5821613602569001,0.12011194556377056,0.11984245845906358,0.02227182712017543,0.022076024351027446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14923748564008785,0.14858002675671939,,,,,,,,,,,,
True,100000,sum,['nt_window_five_prime_1003'],rbf,10.0,0.1,43389.0,0.012100660336404667,0.011757289082680034,0.4480757819336525,0.4530384479725117,0.5465800283369273,0.5466559552602228,0.11753241984667416,0.11718769014751536,0.021249724216512018,0.021028240867796966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14577285143850352,0.14501117497557547,,,,,,,,,,,,
True,100000,sum,['esm2_t33_650M_UR50D_no_dubious'],rbf,10.0,0.1,15029.0,0.6516496474825212,0.6568715590868301,0.8125584714874562,0.8154464059620744,0.7883160402186182,0.7956760982711396,0.0628934398277344,0.06245632184359307,0.007493019404428242,0.0073012301779754206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08656222850890706,0.08544723622198333,,,,,,,,,,,,
True,100000,sum,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.1,15054.0,0.6515694674098191,0.6564761688041333,0.8125165045267928,0.8152258578445502,0.7881848448197918,0.7952425076921183,0.06289591625345216,0.06247159729036008,0.00749474407855664,0.0073096434574355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08657218998360063,0.08549645289388035,,,,,,,,,,,,
True,100000,sum,['nt_window_5979'],rbf,10.0,0.1,39471.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['prot_T5_no_dubious'],rbf,10.0,0.1,10264.0,0.7308247456041614,0.7292655714692986,0.8582918951556839,0.8573304066789738,0.8377674237883465,0.8412371344224573,0.05445236844779097,0.05439048175717642,0.005789962288838865,0.005760800167263016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07609180171896882,0.07589993522568393,,,,,,,,,,,,
True,100000,sum,['calm'],rbf,10.0,0.1,14987.0,0.6497414589387525,0.6543583953446126,0.8127806745711891,0.8151116620739981,0.7918922756554765,0.7875733799433912,0.0632998369685386,0.0634884552994985,0.007534064558200693,0.007354706325006659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08679898938467367,0.08575958444982495,,,,,,,,,,,,
True,100000,sum,['one_hot_gene'],rbf,10.0,0.1,7340.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,10.0,0.1,31694.0,0.11862146773256532,0.11116965205766628,0.35456807446287286,0.34101049914863424,0.3447674195726261,0.3277238347141193,0.1017764192986081,0.10197390339853034,0.018958460633666217,0.01891290311647226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13768972595537482,0.13752419102278793,,,,,,,,,,,,
True,100000,sum,['fudt_upstream'],rbf,10.0,0.1,14297.0,0.6511661121749284,0.6593080051989092,0.8117741519595192,0.8166772251789319,0.7921690567443636,0.7958897480843793,0.06283977753612593,0.06196416493212764,0.007503420253505428,0.007249386460698063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08662228497047067,0.08514332892656983,,,,,,,,,,,,
True,100000,sum,['prot_T5_all'],rbf,10.0,0.1,10296.0,0.7300436515101794,0.7285449218605782,0.8578704208748559,0.8569535053820052,0.8372010191788715,0.840943566889881,0.05448996464473623,0.0544539038388833,0.005806763630248728,0.005776134450416381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07620212352847346,0.07600088453706562,,,,,,,,,,,,
True,100000,sum,['fudt_downstream'],rbf,10.0,0.1,16965.0,0.6155161163399379,0.6142397032259606,0.7905702079016796,0.7903927595926312,0.7640113933278567,0.7593199231153026,0.06673293051335208,0.06694292524097391,0.008270252003865053,0.008208368600328598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09094092590173608,0.09060004746316967,,,,,,,,,,,,
True,100000,sum,['calm'],sigmoid,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],linear,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],poly,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],rbf,0.1,0.01,22536.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],sigmoid,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],linear,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],poly,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['calm'],rbf,0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,10.0,0.001,32632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,10.0,0.001,32014.0,0.10565499506683829,0.09752444095031763,0.33223934248620807,0.3175408110876028,0.3266270269251213,0.31063708755707753,0.1026252606038192,0.10282705934047352,0.019237369584350877,0.019203251613544327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1386988449279621,0.13857579735850098,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,10.0,0.001,34960.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,10.0,0.001,32320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,10.0,0.01,32075.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,10.0,0.01,32014.0,0.10565499506683829,0.09752444095031763,0.33223934248620807,0.3175408110876028,0.3266270269251213,0.31063708755707753,0.1026252606038192,0.10282705934047352,0.019237369584350877,0.019203251613544327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1386988449279621,0.13857579735850098,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,10.0,0.01,34720.0,-0.005717197034422528,-0.005280981091303261,0.21015453651085383,0.195335043893972,0.21128923572009195,0.20974880145955777,0.10980574596286562,0.1093337545876408,0.021632986498464905,0.02139078829185694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1470815641012323,0.14625590002409114,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,10.0,0.01,32012.0,0.10080404278340128,0.09326773169880664,0.3279767672232646,0.31312545329576713,0.3239174119277316,0.30749019425722834,0.10289690698048502,0.10315552527488746,0.01934171361422501,0.019293827649629496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1390744894444161,0.13890222334300303,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,10.0,0.1,32004.0,0.10406406395931024,0.09599775759211526,0.3307861819687149,0.31584072827231174,0.32543397280474595,0.3089764554174448,0.1026869427151815,0.10292189238679508,0.019271590527644503,0.019235737019235137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13882215431135084,0.1386929595157416,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,10.0,0.1,32014.0,0.10565499506683829,0.09752444095031763,0.33223934248620807,0.3175408110876028,0.3266270269251213,0.31063708755707753,0.1026252606038192,0.10282705934047352,0.019237369584350877,0.019203251613544327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1386988449279621,0.13857579735850098,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,10.0,0.1,33712.0,0.03568854763851437,0.03176611361997639,0.2280198040163539,0.2128265892081765,0.23697102262605377,0.22999041485930488,0.10726477393431806,0.10708392973584094,0.02074234853571575,0.02060248474816801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14402204183983697,0.14353565671347315,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,10.0,0.1,31694.0,0.11862146773256532,0.11116965205766628,0.35456807446287286,0.34101049914863424,0.3447674195726261,0.3277238347141193,0.1017764192986081,0.10197390339853034,0.018958460633666217,0.01891290311647226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13768972595537482,0.13752419102278793,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,1.0,0.001,33456.0,0.03874061032931553,0.036616556567202085,0.2515496477531835,0.24121189925744657,0.25096625088118524,0.24067358670108252,0.1070797582957322,0.1068244618171226,0.020676698638132953,0.020499274998697567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1437939450677008,0.1431756787960077,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,1.0,0.001,31998.0,0.10433618158525836,0.09626312202164888,0.3311564710984393,0.31622538569926434,0.3257567729794608,0.3093329644104899,0.10267575285072712,0.10290924814737253,0.01926573727491552,0.01923009048414782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13880107087092491,0.13867260177896648,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,1.0,0.001,34752.0,-0.005972837168211731,-0.005517287543468141,0.2101460841525412,0.19532674664994787,0.21127281388757185,0.20972485249137893,0.109800475845981,0.1093285339529277,0.021638485320180423,0.021395816519173813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1471002560167059,0.14627308884129647,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,1.0,0.001,33084.0,0.04970864903297467,0.04680393755247547,0.2631911988984283,0.2519704486978098,0.2620604122025206,0.2500593996711566,0.10631034218597656,0.10616015923239228,0.020440776021028912,0.020282503654164712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14297124193707247,0.1424166551150697,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,1.0,0.01,32438.0,0.07477697082243473,0.06989203183851345,0.29740329003676513,0.28411424507843436,0.296863417979963,0.28202213066484394,0.1046044278658277,0.1047208111691372,0.01990155618029271,0.01979122554762087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14107287542363595,0.14068129068081822,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,1.0,0.01,31998.0,0.10433618158525836,0.09626312202164888,0.3311564710984393,0.31622538569926434,0.3257567729794608,0.3093329644104899,0.10267575285072712,0.10290924814737253,0.01926573727491552,0.01923009048414782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13880107087092491,0.13867260177896648,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,1.0,0.01,34746.0,-0.005761600464399885,-0.005314309398531281,0.21012579700436496,0.19530701485812735,0.2112332902187652,0.20969499305721132,0.10983021422861816,0.10935625657084044,0.021633941616667134,0.021391497465488445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14708481096519496,0.1462583244314266,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,1.0,0.01,32278.0,0.083994204677871,0.0782558021641151,0.3098469016933343,0.29574527621545793,0.30950067325922515,0.29359988062054626,0.103991688236276,0.10420331908747328,0.01970329339216916,0.01961325775182865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140368420209708,0.14004734110945716,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,1.0,0.1,32032.0,0.09756334569974057,0.0904003246928905,0.3248805844838862,0.310054139547182,0.3217285254750949,0.30510781507129653,0.10309435622222198,0.10336015103655516,0.019411421039396987,0.019354841532676952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13932487588150577,0.13912167887384394,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,1.0,0.1,31998.0,0.10433618158525836,0.09626312202164888,0.3311564710984393,0.3162253856992644,0.3257567729794608,0.3093329644104899,0.10267575285072712,0.10290924814737253,0.01926573727491552,0.01923009048414782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13880107087092491,0.13867260177896648,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,0.1,0.001,32024.0,0.0976026301188394,0.09039355713353026,0.32495704376428386,0.31005318783580743,0.3217302843863796,0.30504435372041416,0.10308280999185636,0.10334875401241844,0.019410576031167567,0.019354985535629612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1393218433382489,0.139122196416063,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,1.0,0.1,34424.0,0.006600298022449547,0.005770306794461111,0.2121735126011747,0.19731330519352555,0.2152683374807457,0.2129505968292475,0.10905985413998272,0.10866568227901116,0.021368037062335195,0.021155634375724833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14617810048818938,0.1454497658152973,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,1.0,0.1,31960.0,0.10251228865728168,0.09511504285702475,0.3312560286828471,0.3166465442270954,0.32669964113308386,0.3101357459225722,0.10277066376885027,0.10302060021722548,0.019304969229188455,0.01925451979178886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13894232339063736,0.13876065649811858,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],sigmoid,0.1,0.001,34426.0,0.004899095342669968,0.004773165019214098,0.23436051831574564,0.225281489224,0.23517142341802777,0.22816808794729215,0.1091469866717638,0.108721081938802,0.02140462994819948,0.021176851974597656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14630321236459395,0.14552268542944655,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,0.1,0.01,33054.0,0.04975097726223376,0.04684744319620482,0.2631258627968847,0.2519312493395491,0.2620150126704032,0.25004090621073927,0.10631715905467969,0.10616689295192032,0.02043986554041392,0.0202815779229194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14296805776261326,0.14241340499728036,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,0.1,0.1,32246.0,0.08428970967975602,0.07857010135139952,0.310423289936723,0.29638568222390094,0.3099178048554644,0.29403078513966546,0.10399631391808088,0.10420717442359093,0.01969693707676075,0.01960656996254191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14034577683977795,0.1400234621859562,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],rbf,0.1,0.001,34230.0,0.012861913541592164,0.012296791774753069,0.23668947600726015,0.22744147133277556,0.23744027147880797,0.22997870500636863,0.10867262080364344,0.10828398586488436,0.021233349652809323,0.021016761104341683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1457166759599234,0.14497158723122847,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,0.1,0.1,34712.0,-0.004433596360656988,-0.004135274017940116,0.21029594982090935,0.19547454190789293,0.2115744341050597,0.2099923425888667,0.10970132179526164,0.10923922780201108,0.02160537623573213,0.021366409458563797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1469876737544075,0.14617253318788656,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],poly,0.1,0.01,34746.0,-0.005763684793887558,-0.005315366509289987,0.21012579700370437,0.1953070148574821,0.2112332902187652,0.20969499305721132,0.10983305958902624,0.10935887670374302,0.021633986450614293,0.021391519959132375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14708496337360352,0.14625840132837625,,,,,,,,,,,,
True,100000,sum,['codon_frequency'],linear,0.1,0.01,32024.0,0.0976026301188394,0.09039355713353026,0.32495704376428386,0.31005318783580743,0.3217302843863796,0.30504435372041416,0.10308280999185636,0.10334875401241844,0.019410576031167567,0.019354985535629612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1393218433382489,0.139122196416063,,,,,,,,,,,,
