cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,val_r2_mean,val_r2_std,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,val_pearson_mean,val_pearson_std,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,val_spearman_mean,val_spearman_std,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,val_mse_mean,val_mse_std,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,val_mae_mean,val_mae_std,val_rmse,test_rmse,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,val_rmse_mean,val_rmse_std
False,10000,mean,['random_1000'],rbf,1.0,0.01,3362.0,-0.006184400793405542,-0.0010542626190834792,0.4658792098820005,0.4694491977694316,0.47504517192800955,0.49689988477294184,0.10609279087377656,0.10963581721830232,0.020555885486338504,0.019988807910514144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1433732383896608,0.1413817806880156,,,,,,,,,,,,
False,10000,mean,['random_1000'],linear,1.0,0.1,3372.0,-0.00582803738096449,-0.0007935986314235866,0.4660839269136922,0.4710601986989951,0.4750600389727617,0.4996172272381988,0.10610780760735213,0.10965399151580432,0.020548605145387203,0.019983603035440847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14334784667160927,0.14136337232621768,,,,,,,,,,,,
False,10000,mean,['random_1000'],poly,1.0,0.1,7589.0,-0.14515413136757305,-0.1884465394571304,0.09103663726170788,0.042984296243762085,0.07366726307379641,0.04118041176398428,0.1279649491385978,0.13210546114425975,0.0233949732971785,0.023730611292709945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15295415423315087,0.15404743195753035,,,,,,,,,,,,
False,10000,mean,['random_1000'],rbf,1.0,0.1,3360.0,-0.006105708456717984,-0.0010008777203387442,0.4660134132895981,0.4699346544058065,0.4755368226231412,0.49740877178320647,0.10609755670395456,0.10964158806546022,0.020554277838018453,0.01998774193384717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14336763176539694,0.14137801078614443,,,,,,,,,,,,
False,10000,mean,['random_1000'],sigmoid,0.1,0.001,3368.0,-0.0059816355106057095,-0.0009727794855771688,0.465545475332645,0.4698010308912675,0.4751556154188056,0.498266101899658,0.10612556181549736,0.10967438522676493,0.02055174308467679,0.01998718087513312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14335879144536895,0.14137602652194295,,,,,,,,,,,,
False,10000,mean,['random_1000'],linear,0.1,0.001,3370.0,-0.006107235657651255,-0.0010129266336391662,0.4665028691717737,0.470377922110309,0.47585282126699874,0.4987111074755773,0.10610147429683922,0.10964614691871873,0.020554309038032556,0.019987982523615857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14336774057657656,0.14137886165766034,,,,,,,,,,,,
False,10000,mean,['random_1000'],poly,0.1,0.001,3368.0,-0.006090321058575432,-0.001017423111921989,0.4658509484461521,0.4690676534330922,0.47520424870324257,0.4985343052148131,0.10610833442891246,0.10965415422627174,0.020553963480536955,0.0199880723082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14336653542768255,0.14137917918915782,,,,,,,,,,,,
False,10000,mean,['random_1000'],rbf,0.1,0.001,3360.0,-0.006145093535320223,-0.0010401213916202412,0.46591425887648347,0.4693209506741704,0.4751438811374421,0.4968663593585475,0.1060997018805038,0.10964401650650314,0.0205550824570972,0.019988525541925407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14337043787719,0.141380782081319,,,,,,,,,,,,
False,10000,mean,['random_1000'],sigmoid,0.1,0.01,3362.0,-0.006145231752101354,-0.0010401986823977971,0.4636354979549981,0.4671486926563433,0.47408891250302815,0.4914439000846485,0.10609968758464716,0.10964399941671148,0.020555085280802597,0.019988527085248845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14337044772477556,0.14138078753935715,,,,,,,,,,,,
False,10000,mean,['random_1000'],linear,0.1,0.01,3370.0,-0.006107235657651255,-0.0010129266336391662,0.4665028691717737,0.470377922110309,0.47585282126699874,0.4987111074755773,0.10610147429683922,0.10964614691871873,0.020554309038032556,0.019987982523615857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14336774057657656,0.14137886165766034,,,,,,,,,,,,
False,10000,mean,['random_1000'],poly,0.1,0.01,3368.0,-0.0060868679179943985,-0.001013855200199032,0.4664245898150224,0.4693508783841231,0.475373858565399,0.498256653179638,0.10610809414324564,0.10965388122243284,0.02055389293445982,0.019988001065006956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1433662893934966,0.14137892723106565,,,,,,,,,,,,
False,10000,mean,['random_1000'],rbf,0.1,0.01,3362.0,-0.006198463056623638,-0.0010621963256642886,0.4658792162232158,0.4694491972916407,0.47504517192800955,0.49689988477294184,0.1060913577023026,0.10963410334993692,0.020556172771921708,0.01998896632883649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14337424026624068,0.14138234093703672,,,,,,,,,,,,
False,10000,mean,['random_1000'],sigmoid,0.1,0.1,3360.0,-0.006145050029073396,-0.0010401261263592865,NaN,NaN,NaN,NaN,0.10609971690840844,0.109644034240443,0.020555081568284547,0.019988525636467525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14337043477748315,0.14138078241567179,,,,,,,,,,,,
False,10000,mean,['random_1000'],linear,0.1,0.1,3370.0,-0.006107235657651255,-0.0010129266336391662,0.4665028691717737,0.470377922110309,0.47585282126699874,0.4987111074755773,0.10610147429683922,0.10964614691871873,0.020554309038032556,0.019987982523615857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14336774057657656,0.14137886165766034,,,,,,,,,,,,
False,10000,mean,['random_1000'],poly,0.1,0.1,3360.0,-0.0025998365997301764,0.0025486888004901953,0.46690862295015495,0.4691350824862315,0.4746217116529206,0.4965325442267149,0.1058812503477239,0.10939488591245704,0.020482654485116943,0.019916865053342395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14311762464880748,0.14112712373368344,,,,,,,,,,,,
False,10000,mean,['random_1000'],rbf,0.1,0.1,3360.0,-0.00614111571543785,-0.0010362011295239617,0.4660134133060209,0.46993465371116905,0.4755368226231412,0.49740877178320647,0.10609950088796452,0.10964378962294696,0.02055500119206276,0.01998844726308586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1433701544675975,0.14138050524413137,,,,,,,,,,,,
