cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse
True,10000,sum,one_hot_gene,linear,10.0,0.01,,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.05959056981885789,0.060917790790840025,0.00727821597164081,0.006691857842094014
True,10000,sum,one_hot_gene,linear,10.0,0.1,,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.05959056981885789,0.060917790790840025,0.00727821597164081,0.006691857842094014
True,10000,sum,one_hot_gene,linear,10.0,0.1,1291.0,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.05959056981885789,0.060917790790840025,0.00727821597164081,0.006691857842094014
True,10000,sum,one_hot_gene,linear,10.0,0.001,1291.0,0.6437406026056411,0.6648668170879006,0.8228294993695182,0.8336757416875201,0.7967901069537877,0.793302073858397,0.05959056981885789,0.060917790790840025,0.00727821597164081,0.006691857842094014
False,10000,sum,one_hot_gene,linear,10.0,0.01,1288.0,0.6436352677412316,0.6661862938625009,0.8224220837889208,0.8341061324544877,0.796529555749732,0.7934359293668045,0.059523563816201865,0.06080503865875701,0.007280367914573752,0.006665510850952029
False,10000,sum,one_hot_gene,linear,10.0,0.001,1288.0,0.6436352677412316,0.6661862938625009,0.8224220837889208,0.8341061324544877,0.796529555749732,0.7934359293668045,0.059523563816201865,0.06080503865875701,0.007280367914573752,0.006665510850952029
False,10000,sum,one_hot_gene,linear,10.0,0.1,1288.0,0.6436352677412316,0.6661862938625009,0.8224220837889208,0.8341061324544877,0.796529555749732,0.7934359293668045,0.059523563816201865,0.06080503865875701,0.007280367914573752,0.006665510850952029
True,10000,mean,one_hot_gene,rbf,1.0,0.1,1713.0,0.5509542999514974,0.5743051137322136,0.7970423857501076,0.8221703528350878,0.7950422205964641,0.8092855335341428,0.07138358874467943,0.07330241611446314,0.009173797547498438,0.00850017189660857
False,10000,sum,one_hot_gene,poly,10.0,0.001,1158.0,0.6763418830849202,0.6985961694546012,0.8240687670634875,0.8369951176650646,0.7922345421313652,0.7950527748840508,0.05569794292650298,0.05710823642260154,0.006612186774893544,0.0060183583420368725
True,10000,sum,one_hot_gene,rbf,1.0,0.1,,0.620709460661462,0.6462451766396295,0.8211319870430009,0.8426668587009762,0.7919962254900208,0.8126489029042723,0.06596462212839908,0.0677963018896097,0.0077487316306500765,0.007063690227009184
False,10000,sum,one_hot_gene,rbf,1.0,0.1,1512.0,0.620709460661462,0.6462451766396295,0.8211319870430009,0.8426668587009762,0.7919962254900208,0.8126489029042723,0.06596462212839908,0.0677963018896097,0.0077487316306500765,0.007063690227009184
True,10000,sum,one_hot_gene,rbf,1.0,0.1,1512.0,0.620709460661462,0.6462451766396295,0.8211319870430009,0.8426668587009762,0.7919962254900208,0.8126489029042723,0.06596462212839908,0.0677963018896097,0.0077487316306500765,0.007063690227009184
True,100000,sum,calm,rbf,10.0,0.1,14987.0,0.6497414589387525,0.6543583953446126,0.8127806745711891,0.8151116620739981,0.7918922756554765,0.7875733799433912,0.0632998369685386,0.0634884552994985,0.007534064558200693,0.007354706325006659
True,10000,sum,nt_window_three_prime_300,linear,10.0,0.01,2224.0,0.6637577013884606,0.6925114716793768,0.8175391367110714,0.8370286571415717,0.7907475915788035,0.7973402525079997,0.057279807529089864,0.05879315676397225,0.006869275831022543,0.006139856106507984
True,10000,sum,nt_window_three_prime_300,linear,10.0,0.1,2224.0,0.6637577013884606,0.6925114716793768,0.8175391367110714,0.8370286571415717,0.7907475915788035,0.7973402525079997,0.057279807529089864,0.05879315676397225,0.006869275831022543,0.006139856106507984
True,10000,sum,nt_window_three_prime_300,linear,10.0,0.001,2224.0,0.6637577013884606,0.6925114716793768,0.8175391367110714,0.8370286571415717,0.7907475915788035,0.7973402525079997,0.057279807529089864,0.05879315676397225,0.006869275831022543,0.006139856106507984
True,100000,sum,calm,rbf,1.0,0.01,14816.0,0.6137542812632191,0.612409712842104,0.7971587418164572,0.7962395605002026,0.7904175496479076,0.787458275357106,0.0653984430309796,0.0657334903549113,0.008308149093165669,0.008247307899503158
True,10000,sum,nt_window_5979,linear,10.0,0.1,2024.0,0.6428384472878689,0.7024264208937159,0.8062741810573207,0.8421473584648419,0.7898670375843059,0.8018983768874837,0.05752990755922493,0.057380096996924534,0.007296646590708644,0.005941876813388145
True,10000,sum,nt_window_5979,linear,10.0,0.01,2024.0,0.6428384472878689,0.7024264208937159,0.8062741810573207,0.8421473584648419,0.7898670375843059,0.8018983768874837,0.05752990755922493,0.057380096996924534,0.007296646590708644,0.005941876813388145
True,10000,sum,nt_window_5979,linear,10.0,0.001,2024.0,0.6428384472878689,0.7024264208937159,0.8062741810573207,0.8421473584648419,0.7898670375843059,0.8018983768874837,0.05752990755922493,0.057380096996924534,0.007296646590708644,0.005941876813388145
False,10000,sum,one_hot_gene,linear,1.0,0.01,1163.0,0.6727582583416618,0.6970322593347862,0.821117866855745,0.835577249113899,0.7880033100110542,0.795650127157675,0.055827289578958515,0.05727978282256337,0.006685398583574278,0.006049586118733516
False,10000,sum,one_hot_gene,linear,1.0,0.001,1163.0,0.6727582583416618,0.6970322593347862,0.821117866855745,0.835577249113899,0.7880033100110542,0.795650127157675,0.055827289578958515,0.05727978282256337,0.006685398583574278,0.006049586118733516
False,10000,sum,one_hot_gene,linear,1.0,0.1,1163.0,0.6727582583416618,0.6970322593347862,0.821117866855745,0.835577249113899,0.7880033100110542,0.795650127157675,0.055827289578958515,0.05727978282256337,0.006685398583574278,0.006049586118733516
True,10000,sum,one_hot_gene,linear,1.0,0.1,,0.6730045811623335,0.6967934206487278,0.8212701574883186,0.8354296580739573,0.7877611747007385,0.795389831755814,0.05582828144640147,0.05735089354982074,0.006680366321406028,0.006054355191495594
True,10000,sum,one_hot_gene,linear,1.0,0.01,,0.6730045811623335,0.6967934206487278,0.8212701574883186,0.8354296580739573,0.7877611747007385,0.795389831755814,0.05582828144640147,0.05735089354982074,0.006680366321406028,0.006054355191495594
True,10000,sum,one_hot_gene,linear,1.0,0.001,,0.6730045811623335,0.6967934206487278,0.8212701574883186,0.8354296580739573,0.7877611747007385,0.795389831755814,0.05582828144640147,0.05735089354982074,0.006680366321406028,0.006054355191495594
True,10000,sum,one_hot_gene,linear,1.0,0.01,1163.0,0.6730045811623335,0.6967934206487278,0.8212701574883186,0.8354296580739573,0.7877611747007385,0.795389831755814,0.05582828144640147,0.05735089354982074,0.006680366321406028,0.006054355191495594
True,10000,sum,one_hot_gene,linear,1.0,0.001,1163.0,0.6730045811623335,0.6967934206487278,0.8212701574883186,0.8354296580739573,0.7877611747007385,0.795389831755814,0.05582828144640147,0.05735089354982074,0.006680366321406028,0.006054355191495594
True,10000,sum,one_hot_gene,linear,1.0,0.1,1163.0,0.6730045811623335,0.6967934206487278,0.8212701574883186,0.8354296580739573,0.7877611747007385,0.795389831755814,0.05582828144640147,0.05735089354982074,0.006680366321406028,0.006054355191495594
True,10000,sum,nt_window_five_prime_1003,linear,1.0,0.001,1317.0,0.6630892906366515,0.6714104410247137,0.8164107626693281,0.825525832104799,0.7852349843414526,0.7881050592892707,0.058639048906846986,0.06137182358303033,0.00688293115589261,0.006561196351707483
True,10000,sum,nt_window_five_prime_1003,linear,1.0,0.1,1317.0,0.6630892906366515,0.6714104410247137,0.8164107626693281,0.825525832104799,0.7852349843414526,0.7881050592892707,0.058639048906846986,0.06137182358303033,0.00688293115589261,0.006561196351707483
True,10000,sum,nt_window_five_prime_1003,linear,1.0,0.01,1317.0,0.6630892906366515,0.6714104410247137,0.8164107626693281,0.825525832104799,0.7852349843414526,0.7881050592892707,0.058639048906846986,0.06137182358303033,0.00688293115589261,0.006561196351707483
True,10000,sum,one_hot_gene,rbf,10.0,0.01,,0.6492140575529515,0.6775019382329128,0.8193978377796339,0.8415335430872343,0.7841265191805712,0.8078518449977232,0.06121619904659123,0.06322951273980276,0.007166395799291859,0.006439562817813369
True,10000,sum,one_hot_gene,rbf,10.0,0.01,1315.0,0.6492140575529515,0.6775019382329128,0.8193978377796339,0.8415335430872343,0.7841265191805712,0.8078518449977232,0.06121619904659123,0.06322951273980276,0.007166395799291859,0.006439562817813369
False,10000,sum,one_hot_gene,rbf,10.0,0.01,1315.0,0.6492140575529515,0.6775019382329128,0.8193978377796339,0.8415335430872343,0.7841265191805712,0.8078518449977232,0.06121619904659123,0.06322951273980276,0.007166395799291859,0.006439562817813369
True,10000,mean,one_hot_gene,rbf,10.0,0.01,1790.0,0.5418115305889296,0.5675691201893982,0.7863802181739274,0.8136207730439496,0.7840102530564496,0.8027052145949992,0.072193189146008,0.07371711631227026,0.009360580129196936,0.00863467457647482
True,10000,sum,nt_window_three_prime_300,linear,1.0,0.01,1368.0,0.650804461379459,0.6775390155304213,0.8099961294053475,0.8290782217178996,0.7836827694981086,0.7859841100418392,0.05917959524398813,0.06082583711195434,0.0071339045790851634,0.0064388224673594405
True,10000,sum,nt_window_three_prime_300,linear,1.0,0.1,1368.0,0.650804461379459,0.6775390155304213,0.8099961294053475,0.8290782217178996,0.7836827694981086,0.7859841100418392,0.05917959524398813,0.06082583711195434,0.0071339045790851634,0.0064388224673594405
True,10000,sum,nt_window_three_prime_300,linear,1.0,0.001,1368.0,0.650804461379459,0.6775390155304213,0.8099961294053475,0.8290782217178996,0.7836827694981086,0.7859841100418392,0.05917959524398813,0.06082583711195434,0.0071339045790851634,0.0064388224673594405
True,10000,sum,one_hot_gene,rbf,10.0,0.1,1506.0,0.6279567624031925,0.6393127482183929,0.8117771283062459,0.8258123567560554,0.7830487872642328,0.7966350389265826,0.06455772746297801,0.06807539676396253,0.00760067258245724,0.0072021152707255395
True,10000,sum,one_hot_gene,rbf,10.0,0.1,,0.6279567624031925,0.6393127482183929,0.8117771283062459,0.8258123567560554,0.7830487872642328,0.7966350389265826,0.06455772746297801,0.06807539676396253,0.00760067258245724,0.0072021152707255395
False,10000,sum,one_hot_gene,rbf,10.0,0.1,1506.0,0.6279567624031925,0.6393127482183929,0.8117771283062459,0.8258123567560554,0.7830487872642328,0.7966350389265826,0.06455772746297801,0.06807539676396253,0.00760067258245724,0.0072021152707255395
True,10000,sum,nt_window_three_prime_300,linear,0.1,0.01,1333.0,0.6550655592437682,0.6784528275639067,0.81003621283136,0.8263666046332193,0.7815787416230333,0.7820375777023145,0.05856058906964008,0.06151185370880268,0.00704685230549023,0.006420575691049968
True,10000,sum,nt_window_three_prime_300,linear,0.1,0.001,1333.0,0.6550655592437682,0.6784528275639067,0.81003621283136,0.8263666046332193,0.7815787416230333,0.7820375777023145,0.05856058906964008,0.06151185370880268,0.00704685230549023,0.006420575691049968
True,10000,sum,nt_window_three_prime_300,linear,0.1,0.1,1333.0,0.6550655592437682,0.6784528275639067,0.81003621283136,0.8263666046332193,0.7815787416230333,0.7820375777023145,0.05856058906964008,0.06151185370880268,0.00704685230549023,0.006420575691049968
True,10000,mean,one_hot_gene,rbf,10.0,0.1,1377.0,0.6410497112521203,0.6506508021313173,0.8046873330664527,0.8155996022400366,0.7774109676945496,0.7885671542783722,0.06090110706031335,0.06425578553625798,0.007333189646918959,0.0069757197692953245
True,10000,sum,nt_window_five_prime_1003,linear,0.1,0.1,1335.0,0.6473328964969385,0.665863552433644,0.8058087592718055,0.8197312604570349,0.7749694197173643,0.7871746309253642,0.060457401571312686,0.06300865093513348,0.007204827056244633,0.006671955273264672
True,10000,sum,nt_window_five_prime_1003,linear,0.1,0.01,1335.0,0.6473328964969385,0.665863552433644,0.8058087592718055,0.8197312604570349,0.7749694197173643,0.7871746309253642,0.060457401571312686,0.06300865093513348,0.007204827056244633,0.006671955273264672
True,10000,sum,nt_window_five_prime_1003,linear,0.1,0.001,1335.0,0.6473328964969385,0.665863552433644,0.8058087592718055,0.8197312604570349,0.7749694197173643,0.7871746309253642,0.060457401571312686,0.06300865093513348,0.007204827056244633,0.006671955273264672
True,10000,sum,nt_window_five_prime_1003,linear,10.0,0.001,2906.0,0.6460499985911006,0.6919611631456111,0.8082502765012386,0.8379623658311925,0.7706579646669276,0.7985481842488051,0.05893873809968491,0.058530398102343145,0.007231036071632142,0.006150844533393234
True,10000,sum,nt_window_five_prime_1003,linear,10.0,0.01,2906.0,0.6460499985911006,0.6919611631456111,0.8082502765012386,0.8379623658311925,0.7706579646669276,0.7985481842488051,0.05893873809968491,0.058530398102343145,0.007231036071632142,0.006150844533393234
True,10000,sum,nt_window_five_prime_1003,linear,10.0,0.1,2906.0,0.6460499985911006,0.6919611631456111,0.8082502765012386,0.8379623658311925,0.7706579646669276,0.7985481842488051,0.05893873809968491,0.058530398102343145,0.007231036071632142,0.006150844533393234
True,10000,sum,one_hot_gene,rbf,0.1,0.1,,0.4250755319868219,0.4441763462295254,0.7547146160219046,0.7783454750045131,0.7705326270089449,0.7871534269564762,0.08122320995466907,0.08336415924070217,0.011745443000760174,0.011098551459408508
False,10000,sum,one_hot_gene,rbf,0.1,0.1,2201.0,0.4250755319868219,0.4441763462295254,0.7547146160219046,0.7783454750045131,0.7705326270089449,0.7871534269564762,0.08122320995466907,0.08336415924070217,0.011745443000760174,0.011098551459408508
True,10000,sum,one_hot_gene,rbf,0.1,0.1,2201.0,0.4250755319868219,0.4441763462295254,0.7547146160219046,0.7783454750045131,0.7705326270089449,0.7871534269564762,0.08122320995466907,0.08336415924070217,0.011745443000760174,0.011098551459408508
False,10000,sum,one_hot_gene,rbf,1.0,0.01,2081.0,0.4618118698103829,0.48792280581514025,0.7637570053601382,0.797292948096886,0.7690795101051334,0.7915641709330886,0.078400570516442,0.08003202513856955,0.010994936480391631,0.01022503280005621
True,10000,sum,one_hot_gene,rbf,1.0,0.01,2081.0,0.4618118698103829,0.48792280581514025,0.7637570053601382,0.797292948096886,0.7690795101051334,0.7915641709330886,0.078400570516442,0.08003202513856955,0.010994936480391631,0.01022503280005621
True,10000,sum,one_hot_gene,rbf,1.0,0.01,,0.4618118698103829,0.48792280581514025,0.7637570053601382,0.797292948096886,0.7690795101051334,0.7915641709330886,0.078400570516442,0.08003202513856955,0.010994936480391631,0.01022503280005621
False,10000,sum,one_hot_gene,poly,1.0,0.001,1441.0,0.6192175437163662,0.663503807517445,0.8004612817653287,0.8324594204047859,0.7677763454873137,0.7964799707611706,0.06432336184905635,0.06405894791791261,0.0077792108090733725,0.0067190740855099795
True,10000,mean,one_hot_gene,sigmoid,10.0,0.01,2126.0,0.459902777618891,0.47944426216609015,0.7591602145518389,0.7899476784057751,0.7671813924670193,0.7896000737083919,0.07863087767187109,0.08070103289906166,0.011033938357622312,0.010394330296396083
True,10000,mean,one_hot_gene,sigmoid,1.0,0.1,2121.0,0.4598559471910769,0.4794683344889237,0.7589928322424904,0.7898559457644991,0.7671046660591488,0.7896736869825891,0.07863072931622908,0.0806928548228224,0.011034895081768168,0.01039384962611172
True,10000,mean,one_hot_gene,linear,0.1,0.01,2123.0,0.45985431509353336,0.47950433706990914,0.759063432404141,0.7898567521795684,0.7669562963971083,0.7895378387449987,0.07864472508033643,0.08069261704331805,0.011034928424771877,0.010393130735335793
True,10000,mean,one_hot_gene,linear,0.1,0.1,2123.0,0.45985431509353336,0.47950433706990914,0.759063432404141,0.7898567521795684,0.7669562963971083,0.7895378387449987,0.07864472508033643,0.08069261704331805,0.011034928424771877,0.010393130735335793
True,10000,mean,one_hot_gene,linear,0.1,0.001,2123.0,0.45985431509353336,0.47950433706990914,0.759063432404141,0.7898567521795684,0.7669562963971083,0.7895378387449987,0.07864472508033643,0.08069261704331805,0.011034928424771877,0.010393130735335793
True,100000,sum,calm,poly,1.0,0.01,18490.0,0.5339609564045895,0.5283524139030665,0.7523925321661528,0.7508324908075638,0.7663342115608359,0.7644659062613729,0.07285572216967205,0.07329715573513458,0.010024504271762937,0.010035914189496202
True,10000,sum,one_hot_gene,linear,0.1,0.001,,0.6057452673685464,0.6512517336240624,0.7968643351695954,0.829783181588199,0.7656373278928182,0.7926372303443002,0.06575910871718031,0.06527007180793347,0.008054443231309018,0.006963720515484217
True,10000,sum,one_hot_gene,linear,0.1,0.1,,0.6057452673685464,0.6512517336240624,0.7968643351695954,0.829783181588199,0.7656373278928182,0.7926372303443002,0.06575910871718031,0.06527007180793347,0.008054443231309018,0.006963720515484217
True,10000,sum,one_hot_gene,linear,0.1,0.1,1506.0,0.6057452673685464,0.6512517336240624,0.7968643351695954,0.829783181588199,0.7656373278928182,0.7926372303443002,0.06575910871718031,0.06527007180793347,0.008054443231309018,0.006963720515484217
True,10000,sum,one_hot_gene,linear,0.1,0.01,,0.6057452673685464,0.6512517336240624,0.7968643351695954,0.829783181588199,0.7656373278928182,0.7926372303443002,0.06575910871718031,0.06527007180793347,0.008054443231309018,0.006963720515484217
True,10000,sum,one_hot_gene,linear,0.1,0.01,1506.0,0.6057452673685464,0.6512517336240624,0.7968643351695954,0.829783181588199,0.7656373278928182,0.7926372303443002,0.06575910871718031,0.06527007180793347,0.008054443231309018,0.006963720515484217
True,10000,sum,one_hot_gene,linear,0.1,0.001,1506.0,0.6057452673685464,0.6512517336240624,0.7968643351695954,0.829783181588199,0.7656373278928182,0.7926372303443002,0.06575910871718031,0.06527007180793347,0.008054443231309018,0.006963720515484217
True,10000,sum,one_hot_gene,sigmoid,10.0,0.01,,0.6056974580966363,0.6513074116112342,0.7968680683670593,0.8299138451047036,0.7654841554192136,0.7927801743686804,0.06576508788887352,0.06525200748608843,0.008055419952790481,0.006962608750985547
True,10000,sum,one_hot_gene,sigmoid,10.0,0.01,1511.0,0.6056974580966363,0.6513074116112342,0.7968680683670593,0.8299138451047036,0.7654841554192136,0.7927801743686804,0.06576508788887352,0.06525200748608843,0.008055419952790481,0.006962608750985547
False,10000,sum,one_hot_gene,linear,0.1,0.1,1512.0,0.6055374495516493,0.6512278314409627,0.7967444291826888,0.8298335547601681,0.7652375631498493,0.7927055740977572,0.06577818855326335,0.06526391144654674,0.00805868885392331,0.006964197788459778
False,10000,sum,one_hot_gene,linear,0.1,0.001,1512.0,0.6055374495516493,0.6512278314409627,0.7967444291826888,0.8298335547601681,0.7652375631498493,0.7927055740977572,0.06577818855326335,0.06526391144654674,0.00805868885392331,0.006964197788459778
False,10000,sum,one_hot_gene,linear,0.1,0.01,1512.0,0.6055374495516493,0.6512278314409627,0.7967444291826888,0.8298335547601681,0.7652375631498493,0.7927055740977572,0.06577818855326335,0.06526391144654674,0.00805868885392331,0.006964197788459778
True,10000,sum,nt_window_5979,linear,1.0,0.001,1327.0,0.6307425603489352,0.683778495978172,0.7974835423041842,0.8313135550655011,0.7651838741216448,0.7891096978645361,0.06156473532458591,0.061134678233456925,0.007543760009060547,0.006314234040149522
True,10000,sum,nt_window_5979,linear,1.0,0.01,1327.0,0.6307425603489352,0.683778495978172,0.7974835423041842,0.8313135550655011,0.7651838741216448,0.7891096978645361,0.06156473532458591,0.061134678233456925,0.007543760009060547,0.006314234040149522
True,10000,sum,nt_window_5979,linear,1.0,0.1,1327.0,0.6307425603489352,0.683778495978172,0.7974835423041842,0.8313135550655011,0.7651838741216448,0.7891096978645361,0.06156473532458591,0.061134678233456925,0.007543760009060547,0.006314234040149522
True,10000,sum,esm2_t33_650M_UR50D_no_dubious,linear,10.0,0.1,1449.0,0.5987028498379734,0.6391773118532771,0.7791980601623858,0.8045313462706131,0.7648375075922216,0.7766030414300766,0.0639460563012774,0.063203532538505,0.008198316589106348,0.007204819631105877
True,10000,sum,esm2_t33_650M_UR50D_no_dubious,linear,10.0,0.01,1449.0,0.5987028498379734,0.6391773118532771,0.7791980601623858,0.8045313462706131,0.7648375075922216,0.7766030414300766,0.0639460563012774,0.063203532538505,0.008198316589106348,0.007204819631105877
True,10000,sum,esm2_t33_650M_UR50D_no_dubious,linear,10.0,0.001,1449.0,0.5987028498379734,0.6391773118532771,0.7791980601623858,0.8045313462706131,0.7648375075922216,0.7766030414300766,0.0639460563012774,0.063203532538505,0.008198316589106348,0.007204819631105877
True,10000,sum,esm2_t33_650M_UR50D_all,linear,10.0,0.1,1448.0,0.5922912539380862,0.6361389166336314,0.7760466524944218,0.8030097931068904,0.7641406699493593,0.7743209525578361,0.06437416449938681,0.06333865134076626,0.008329302550525379,0.0072654895674615985
True,10000,sum,esm2_t33_650M_UR50D_all,linear,10.0,0.01,1448.0,0.5922912539380862,0.6361389166336314,0.7760466524944218,0.8030097931068904,0.7641406699493593,0.7743209525578361,0.06437416449938681,0.06333865134076626,0.008329302550525379,0.0072654895674615985
True,10000,sum,esm2_t33_650M_UR50D_all,linear,10.0,0.001,1448.0,0.5922912539380862,0.6361389166336314,0.7760466524944218,0.8030097931068904,0.7641406699493593,0.7743209525578361,0.06437416449938681,0.06333865134076626,0.008329302550525379,0.0072654895674615985
True,10000,sum,one_hot_gene,sigmoid,1.0,0.1,1521.0,0.6031816750987931,0.6492634893418445,0.7933403934731542,0.827370853168338,0.7634136009190774,0.7908975810350664,0.06580050001320083,0.06509430971712776,0.008106816244733953,0.007003421293474461
True,10000,sum,one_hot_gene,sigmoid,1.0,0.1,,0.6031816750987931,0.6492634893418445,0.7933403934731542,0.827370853168338,0.7634136009190774,0.7908975810350664,0.06580050001320083,0.06509430971712776,0.008106816244733953,0.007003421293474461
True,10000,mean,one_hot_gene,linear,1.0,0.001,1533.0,0.5931683216701428,0.6242800512499473,0.7836271297655931,0.8067017209523109,0.757216673264974,0.7931080422299701,0.0665263110430194,0.06709691510428428,0.008311384459318939,0.007502284505601036
True,10000,mean,one_hot_gene,linear,1.0,0.01,1533.0,0.5931683216701428,0.6242800512499473,0.7836271297655931,0.8067017209523109,0.757216673264974,0.7931080422299701,0.0665263110430194,0.06709691510428428,0.008311384459318939,0.007502284505601036
True,10000,mean,one_hot_gene,linear,1.0,0.1,1533.0,0.5931683216701428,0.6242800512499473,0.7836271297655931,0.8067017209523109,0.757216673264974,0.7931080422299701,0.0665263110430194,0.06709691510428428,0.008311384459318939,0.007502284505601036
True,10000,mean,one_hot_gene,sigmoid,10.0,0.1,1531.0,0.5930592493485899,0.6245985844358388,0.7834608643612506,0.8067647841482176,0.756690174285651,0.7930732169022705,0.06652699830450258,0.06705178794206086,0.008313612756785884,0.007495924112459858
True,10000,sum,one_hot_gene,rbf,10.0,0.001,,0.4559720523272648,0.4802938088932107,0.7541692989716866,0.7881718437024781,0.7559936255561943,0.7806230143776173,0.07894369927259828,0.0806698535162569,0.011114241271192836,0.010377366754085212
False,10000,sum,one_hot_gene,rbf,10.0,0.001,2121.0,0.4559720523272648,0.4802938088932107,0.7541692989716866,0.7881718437024781,0.7559936255561943,0.7806230143776173,0.07894369927259828,0.0806698535162569,0.011114241271192836,0.010377366754085212
True,10000,sum,one_hot_gene,rbf,10.0,0.001,2121.0,0.4559720523272648,0.4802938088932107,0.7541692989716866,0.7881718437024781,0.7559936255561943,0.7806230143776173,0.07894369927259828,0.0806698535162569,0.011114241271192836,0.010377366754085212
True,10000,mean,nt_window_three_prime_300,linear,1.0,0.01,1563.0,0.5602473976650819,0.5958484286819478,0.761860636453757,0.7863030905035632,0.7517328142765523,0.7681164734500866,0.06586352112255901,0.066607318345904,0.008983943826586878,0.008070000226234489
True,10000,mean,nt_window_three_prime_300,linear,1.0,0.1,1563.0,0.5602473976650819,0.5958484286819478,0.761860636453757,0.7863030905035632,0.7517328142765523,0.7681164734500866,0.06586352112255901,0.066607318345904,0.008983943826586878,0.008070000226234489
True,10000,mean,nt_window_three_prime_300,linear,1.0,0.001,1563.0,0.5602473976650819,0.5958484286819478,0.761860636453757,0.7863030905035632,0.7517328142765523,0.7681164734500866,0.06586352112255901,0.066607318345904,0.008983943826586878,0.008070000226234489
True,10000,mean,nt_window_three_prime_300,linear,10.0,0.01,1583.0,0.5519171561636256,0.580349883536871,0.7600296778872565,0.7819925168320877,0.7486417305240696,0.7670030586411363,0.06635378916368836,0.06769374685801345,0.009154126837019614,0.008379471404137315
True,10000,mean,nt_window_three_prime_300,linear,10.0,0.1,1583.0,0.5519171561636256,0.580349883536871,0.7600296778872565,0.7819925168320877,0.7486417305240696,0.7670030586411363,0.06635378916368836,0.06769374685801345,0.009154126837019614,0.008379471404137315
True,10000,mean,nt_window_three_prime_300,linear,10.0,0.001,1583.0,0.5519171561636256,0.580349883536871,0.7600296778872565,0.7819925168320877,0.7486417305240696,0.7670030586411363,0.06635378916368836,0.06769374685801345,0.009154126837019614,0.008379471404137315
